epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0003572189415872,1.0,1.0,1.0,1.0,3.0,0.0654732268748418,0.05747420155447627,Feynman33,epsilon,0.05747420155447627,0.0,0.0654732268748418
1.0010255849802114,1.0,1.0,1.0,1.0,3.0,0.06551697132977619,0.06970806733198012,Feynman33,epsilon,0.06970806733198012,0.0,0.06551697132977619
1.0018817494876702,1.0,1.0,1.0,1.0,3.0,0.0655730071657532,0.07063579088370842,Feynman33,epsilon,0.07063579088370842,0.0,0.0655730071657532
1.0037081759162214,1.0,1.0,1.0,1.0,3.0,0.06569254649596692,0.06673513558482762,Feynman33,epsilon,0.06673513558482762,0.0,0.06569254649596692
1.0040613005582875,1.0,1.0,1.0,1.0,3.0,0.06571565844974435,0.06945484076674517,Feynman33,epsilon,0.06945484076674517,0.0,0.06571565844974435
1.0043537860003247,1.0,1.0,1.0,1.0,3.0,0.06573480157716073,0.0678284840952567,Feynman33,epsilon,0.0678284840952567,0.0,0.06573480157716073
1.005106839599327,1.0,1.0,1.0,1.0,3.0,0.06578408881996042,0.06249191913131049,Feynman33,epsilon,0.06249191913131049,0.0,0.06578408881996042
1.005123122704946,1.0,1.0,1.0,1.0,3.0,0.06578515454673105,0.07254222960780607,Feynman33,epsilon,0.07254222960780607,0.0,0.06578515454673105
1.005467654684543,1.0,1.0,1.0,1.0,3.0,0.06580770411206498,0.07503358371406975,Feynman33,epsilon,0.07503358371406975,0.0,0.06580770411206498
1.0054969356325842,1.0,1.0,1.0,1.0,3.0,0.06580962054563283,0.0682566452236996,Feynman33,epsilon,0.0682566452236996,0.0,0.06580962054563283
1.0056452217286864,1.0,1.0,1.0,1.0,3.0,0.06581932584792749,0.061185431294743964,Feynman33,epsilon,0.061185431294743964,0.0,0.06581932584792749
1.0059455013129028,1.0,1.0,1.0,1.0,3.0,0.0658389791007566,0.0639043844800429,Feynman33,epsilon,0.0639043844800429,0.0,0.0658389791007566
1.006337607318968,1.0,1.0,1.0,1.0,3.0,0.06586464237884167,0.07017016392628599,Feynman33,epsilon,0.07017016392628599,0.0,0.06586464237884167
1.0076006345957496,1.0,1.0,1.0,1.0,3.0,0.06594730732080042,0.0637592902383401,Feynman33,epsilon,0.0637592902383401,0.0,0.06594730732080042
1.0078381942166106,1.0,1.0,1.0,1.0,3.0,0.06596285556162722,0.06544471386522115,Feynman33,epsilon,0.06544471386522115,0.0,0.06596285556162722
1.00929540192825,1.0,1.0,1.0,1.0,3.0,0.06605822958332808,0.06075178123192561,Feynman33,epsilon,0.06075178123192561,0.0,0.06605822958332808
1.0097649152410826,1.0,1.0,1.0,1.0,3.0,0.06608895915779385,0.07402430216506421,Feynman33,epsilon,0.07402430216506421,0.0,0.06608895915779385
1.0099381322726952,1.0,1.0,1.0,1.0,3.0,0.066100296186002,0.06778859948205357,Feynman33,epsilon,0.06778859948205357,0.0,0.066100296186002
1.0111115191412792,1.0,1.0,1.0,1.0,3.0,0.0661770941769637,0.06203949795713865,Feynman33,epsilon,0.06203949795713865,0.0,0.0661770941769637
1.011306573656859,1.0,1.0,1.0,1.0,3.0,0.06618986046515526,0.0595999595791804,Feynman33,epsilon,0.0595999595791804,0.0,0.06618986046515526
1.0115989353992392,1.0,1.0,1.0,1.0,3.0,0.06620899549644803,0.0695971361235875,Feynman33,epsilon,0.0695971361235875,0.0,0.06620899549644803
1.0121933448849254,1.0,1.0,1.0,1.0,3.0,0.06624789950631169,0.07055303894356288,Feynman33,epsilon,0.07055303894356288,0.0,0.06624789950631169
1.0127833577392957,1.0,1.0,1.0,1.0,3.0,0.06628651575732863,0.06690473316059964,Feynman33,epsilon,0.06690473316059964,0.0,0.06628651575732863
1.013754026423595,1.0,1.0,1.0,1.0,3.0,0.06635004587415497,0.06083816256168186,Feynman33,epsilon,0.06083816256168186,0.0,0.06635004587415497
