n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0023537206995417,1.0,1.0,1.0,0.7643757900596337,0.4237564351982192,Feynman81,mom,0.4237564351982192,0.0,0.7643757900596337
1.0,1.0046355047309112,1.0,1.0,1.0,0.7670734522992669,-0.10129938630777113,Feynman81,mom,-0.10129938630777113,0.0,0.7670734522992669
1.0,1.0084344052207093,1.0,1.0,1.0,0.7715669771374981,0.9124373773252342,Feynman81,mom,0.9124373773252342,0.0,0.7715669771374981
1.0,1.0095755683263516,1.0,1.0,1.0,0.77291733762734,1.2256059244155644,Feynman81,mom,1.2256059244155644,0.0,0.77291733762734
1.0,1.0098068490943741,1.0,1.0,1.0,0.7731910465503576,1.3255679289142983,Feynman81,mom,1.3255679289142983,0.0,0.7731910465503576
1.0,1.0099740620899018,1.0,1.0,1.0,0.7733889408052781,0.89990203881173,Feynman81,mom,0.89990203881173,0.0,0.7733889408052781
1.0,1.0107543064456541,1.0,1.0,1.0,0.7743124183457533,0.4185734396551154,Feynman81,mom,0.4185734396551154,0.0,0.7743124183457533
1.0,1.0118295870169258,1.0,1.0,1.0,0.7755852792162996,0.523741741499046,Feynman81,mom,0.523741741499046,0.0,0.7755852792162996
1.0,1.013199098792517,1.0,1.0,1.0,0.7772067452898305,1.0423274859833527,Feynman81,mom,1.0423274859833527,0.0,0.7772067452898305
1.0,1.0156964036251104,1.0,1.0,1.0,0.7801643720276937,1.1040655921302274,Feynman81,mom,1.1040655921302274,0.0,0.7801643720276937
1.0,1.0160347035939452,1.0,1.0,1.0,0.7805651168737067,1.0735020455844266,Feynman81,mom,1.0735020455844266,0.0,0.7805651168737067
1.0,1.0180077798815486,1.0,1.0,1.0,0.7829028007014919,0.5232598296194333,Feynman81,mom,0.5232598296194333,0.0,0.7829028007014919
1.0,1.020133499111601,1.0,1.0,1.0,0.785422107107102,0.888836919630442,Feynman81,mom,0.888836919630442,0.0,0.785422107107102
1.0,1.0227101498268834,1.0,1.0,1.0,0.78847689476128,1.150164848116221,Feynman81,mom,1.150164848116221,0.0,0.78847689476128
1.0,1.0230183202448648,1.0,1.0,1.0,0.7888423275990045,0.6371103354458768,Feynman81,mom,0.6371103354458768,0.0,0.7888423275990045
1.0,1.0255985663676848,1.0,1.0,1.0,0.7919026544819143,0.48026059113027825,Feynman81,mom,0.48026059113027825,0.0,0.7919026544819143
1.0,1.028076726807932,1.0,1.0,1.0,0.7948429552530127,1.264877346018889,Feynman81,mom,1.264877346018889,0.0,0.7948429552530127
1.0,1.0292839353068879,1.0,1.0,1.0,0.7962756586167856,1.1007912462932514,Feynman81,mom,1.1007912462932514,0.0,0.7962756586167856
1.0,1.0304899898699231,1.0,1.0,1.0,0.7977072305755466,1.5536448926153454,Feynman81,mom,1.5536448926153454,0.0,0.7977072305755466
1.0,1.0310020724555704,1.0,1.0,1.0,0.7983151377687449,0.957824632097421,Feynman81,mom,0.957824632097421,0.0,0.7983151377687449
1.0,1.0323261380155464,1.0,1.0,1.0,0.7998871680357171,0.38735283004986976,Feynman81,mom,0.38735283004986976,0.0,0.7998871680357171
1.0,1.0328676577531426,1.0,1.0,1.0,0.8005301819643043,0.310627869273288,Feynman81,mom,0.310627869273288,0.0,0.8005301819643043
1.0,1.036681147416485,1.0,1.0,1.0,0.8050597258463866,-0.210558171694594,Feynman81,mom,-0.210558171694594,0.0,0.8050597258463866
1.0,1.0370614114900332,1.0,1.0,1.0,0.8055115161130904,0.24114271203370152,Feynman81,mom,0.24114271203370152,0.0,0.8055115161130904
1.0,1.0386425350522743,1.0,1.0,1.0,0.8073902814017304,0.9605087206705013,Feynman81,mom,0.9605087206705013,0.0,0.8073902814017304
1.0,1.0407394074278717,1.0,1.0,1.0,0.8098824707140566,0.15048481655098322,Feynman81,mom,0.15048481655098322,0.0,0.8098824707140566
1.0,1.044623440024656,1.0,1.0,1.0,0.8145004820304685,1.3492077761391275,Feynman81,mom,1.3492077761391275,0.0,0.8145004820304685
1.0,1.0448079183968635,1.0,1.0,1.0,0.814719877024705,1.1009980374916022,Feynman81,mom,1.1009980374916022,0.0,0.814719877024705
1.0,1.0477331140957284,1.0,1.0,1.0,0.8181993866342676,1.3061946582936248,Feynman81,mom,1.3061946582936248,0.0,0.8181993866342676
1.0,1.0482150776928547,1.0,1.0,1.0,0.8187727978225764,1.1227916414164378,Feynman81,mom,1.1227916414164378,0.0,0.8187727978225764
1.0,1.0564366115837815,1.0,1.0,1.0,0.8285592327569997,1.2335146518497908,Feynman81,mom,1.2335146518497908,0.0,0.8285592327569997
1.0,1.0568844199307077,1.0,1.0,1.0,0.8290925395693095,0.139839185582867,Feynman81,mom,0.139839185582867,0.0,0.8290925395693095
1.0,1.0608109403546524,1.0,1.0,1.0,0.8337698545321331,0.23275852334436986,Feynman81,mom,0.23275852334436986,0.0,0.8337698545321331
1.0,1.0627675530109877,1.0,1.0,1.0,0.8361013290017607,0.34134622822568594,Feynman81,mom,0.34134622822568594,0.0,0.8361013290017607
1.0,1.0643651568629289,1.0,1.0,1.0,0.8380053682211679,0.7275263648840704,Feynman81,mom,0.7275263648840704,0.0,0.8380053682211679
1.0,1.0666859135873215,1.0,1.0,1.0,0.8407718265476,0.8930011833947845,Feynman81,mom,0.8930011833947845,0.0,0.8407718265476
1.0,1.0668827978434754,1.0,1.0,1.0,0.841006552532075,1.2643807789746764,Feynman81,mom,1.2643807789746764,0.0,0.841006552532075
1.0,1.068564087907054,1.0,1.0,1.0,0.8430111806825413,0.626329364078059,Feynman81,mom,0.626329364078059,0.0,0.8430111806825413
1.0,1.069868406578978,1.0,1.0,1.0,0.8445665711255149,0.7543133268009352,Feynman81,mom,0.7543133268009352,0.0,0.8445665711255149
1.0,1.0756464624390976,1.0,1.0,1.0,0.8514592242990641,0.9982005339628468,Feynman81,mom,0.9982005339628468,0.0,0.8514592242990641
1.0,1.07685982855567,1.0,1.0,1.0,0.8529071283463531,1.1404971978670517,Feynman81,mom,1.1404971978670517,0.0,0.8529071283463531
1.0,1.0778863953617526,1.0,1.0,1.0,0.8541322517905391,0.33046403250280953,Feynman81,mom,0.33046403250280953,0.0,0.8541322517905391
1.0,1.079344515884765,1.0,1.0,1.0,0.8558725956266637,0.7621949918589339,Feynman81,mom,0.7621949918589339,0.0,0.8558725956266637
