epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0011772033976363,1.0,1.0,1.0,1.0,0.33801606434378767,0.4518585068260307,Feynman56,p_d,0.4518585068260307,0.0,0.33801606434378767
1.0,1.0017560296596044,1.0,1.0,1.0,1.0,0.33821148686673896,0.37835792331859797,Feynman56,p_d,0.37835792331859797,0.0,0.33821148686673896
1.0,1.0021314534987178,1.0,1.0,1.0,1.0,0.33833823694467446,0.25501825892277596,Feynman56,p_d,0.25501825892277596,0.0,0.33833823694467446
1.0,1.0037618501824994,1.0,1.0,1.0,1.0,0.3388886892207559,0.371139660967578,Feynman56,p_d,0.371139660967578,0.0,0.3388886892207559
1.0,1.0055828072535442,1.0,1.0,1.0,1.0,0.3395034782315371,0.2764178635304717,Feynman56,p_d,0.2764178635304717,0.0,0.3395034782315371
1.0,1.0079777955621403,1.0,1.0,1.0,1.0,0.34031207087575005,0.375524203991892,Feynman56,p_d,0.375524203991892,0.0,0.34031207087575005
1.0,1.0080463320409228,1.0,1.0,1.0,1.0,0.3403352100670375,0.4090631851527461,Feynman56,p_d,0.4090631851527461,0.0,0.3403352100670375
1.0,1.0082901805455005,1.0,1.0,1.0,1.0,0.3404175378622906,0.3157286534354068,Feynman56,p_d,0.3157286534354068,0.0,0.3404175378622906
1.0,1.0109035952401046,1.0,1.0,1.0,1.0,0.3412998753212045,0.2527207620349622,Feynman56,p_d,0.2527207620349622,0.0,0.3412998753212045
1.0,1.0115772948751154,1.0,1.0,1.0,1.0,0.34152732886130044,0.2820696663407709,Feynman56,p_d,0.2820696663407709,0.0,0.34152732886130044
1.0,1.0118676349702782,1.0,1.0,1.0,1.0,0.3416253530831416,0.25911332214276356,Feynman56,p_d,0.25911332214276356,0.0,0.3416253530831416
1.0,1.0121022834289461,1.0,1.0,1.0,1.0,0.34170457477160404,0.33266646849105375,Feynman56,p_d,0.33266646849105375,0.0,0.34170457477160404
1.0,1.012406208401258,1.0,1.0,1.0,1.0,0.34180718550090156,0.3266932050593319,Feynman56,p_d,0.3266932050593319,0.0,0.34180718550090156
