m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0000724597783774,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08333937164819812,0.08200806254794842,Feynman5,m1,0.08200806254794842,0.0,0.08333937164819812
1.0006779687434868,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0833898307286239,0.08268868301616428,Feynman5,m1,0.08268868301616428,0.0,0.0833898307286239
1.0008385349584317,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08340321124653598,0.0886596561643001,Feynman5,m1,0.0886596561643001,0.0,0.08340321124653598
1.0020794986301536,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08350662488584613,0.08622495111721183,Feynman5,m1,0.08622495111721183,0.0,0.08350662488584613
1.002610346528579,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08355086221071491,0.07568174742856643,Feynman5,m1,0.07568174742856643,0.0,0.08355086221071491
1.005057468607748,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08375478905064566,0.09197730839370347,Feynman5,m1,0.09197730839370347,0.0,0.08375478905064566
1.005952631992757,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08382938599939642,0.08644648954487384,Feynman5,m1,0.08644648954487384,0.0,0.08382938599939642
1.0060978102113354,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08384148418427795,0.0902895936355367,Feynman5,m1,0.0902895936355367,0.0,0.08384148418427795
1.0063714002147048,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08386428335122541,0.08016187891789874,Feynman5,m1,0.08016187891789874,0.0,0.08386428335122541
1.0064176789431172,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08386813991192643,0.09054782031303986,Feynman5,m1,0.09054782031303986,0.0,0.08386813991192643
1.0070832707886648,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0839236058990554,0.09605723161087534,Feynman5,m1,0.09605723161087534,0.0,0.0839236058990554
1.00746501914442,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08395541826203501,0.08602361966137,Feynman5,m1,0.08602361966137,0.0,0.08395541826203501
1.0076445661784685,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08397038051487238,0.0970866100585983,Feynman5,m1,0.0970866100585983,0.0,0.08397038051487238
1.0078296255469703,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0839858021289142,0.08132780649446915,Feynman5,m1,0.08132780649446915,0.0,0.0839858021289142
1.0085011360305494,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08404176133587911,0.08273334687952649,Feynman5,m1,0.08273334687952649,0.0,0.08404176133587911
1.0090452866749418,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08408710722291181,0.07289461148333032,Feynman5,m1,0.07289461148333032,0.0,0.08408710722291181
1.009055764745705,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08408798039547542,0.09471305743942397,Feynman5,m1,0.09471305743942397,0.0,0.08408798039547542
1.0093861420257162,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08411551183547634,0.08672951553592946,Feynman5,m1,0.08672951553592946,0.0,0.08411551183547634
1.0095255169318706,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08412712641098923,0.09111344761454024,Feynman5,m1,0.09111344761454024,0.0,0.08412712641098923
1.0107782979393534,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08423152482827945,0.08949715520525245,Feynman5,m1,0.08949715520525245,0.0,0.08423152482827945
1.011092357191195,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08425769643259957,0.08483264767125469,Feynman5,m1,0.08483264767125469,0.0,0.08425769643259957
1.0121147107440058,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08434289256200049,0.09994730653743793,Feynman5,m1,0.09994730653743793,0.0,0.08434289256200049
1.0134206615145716,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08445172179288096,0.08400859060523097,Feynman5,m1,0.08400859060523097,0.0,0.08445172179288096
1.0143538536596177,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08452948780496815,0.08730028808487765,Feynman5,m1,0.08730028808487765,0.0,0.08452948780496815
1.0150616739298255,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08458847282748545,0.09003990547255213,Feynman5,m1,0.09003990547255213,0.0,0.08458847282748545
1.0167995700200652,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08473329750167209,0.0829468995538324,Feynman5,m1,0.0829468995538324,0.0,0.08473329750167209
1.0168119031738279,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08473432526448565,0.073672114299204,Feynman5,m1,0.073672114299204,0.0,0.08473432526448565
1.0170265337430906,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08475221114525755,0.09546849503739778,Feynman5,m1,0.09546849503739778,0.0,0.08475221114525755
1.0174754599069904,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08478962165891586,0.10745499226994759,Feynman5,m1,0.10745499226994759,0.0,0.08478962165891586
1.0184709572601784,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08487257977168154,0.09149870499697114,Feynman5,m1,0.09149870499697114,0.0,0.08487257977168154
