omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0003881816680247,1.0,1.0,1.0,0.09351133256800871,0.10308768548411212,Feynman44,T,0.10308768548411212,0.0,0.09351133256800871
1.0,1.0004453816236913,1.0,1.0,1.0,0.09351711592724571,0.11702087763045226,Feynman44,T,0.11702087763045226,0.0,0.09351711592724571
1.0,1.0009453201453837,1.0,1.0,1.0,0.09356766364929314,0.12347993186271167,Feynman44,T,0.12347993186271167,0.0,0.09356766364929314
1.0,1.0013358091954383,1.0,1.0,1.0,0.0936071452417114,0.06970811857985315,Feynman44,T,0.06970811857985315,0.0,0.0936071452417114
1.0,1.0029839170437285,1.0,1.0,1.0,0.09377378295086523,0.10051083833521546,Feynman44,T,0.10051083833521546,0.0,0.09377378295086523
1.0,1.0056017994393747,1.0,1.0,1.0,0.09403847546699123,0.07476071157045384,Feynman44,T,0.07476071157045384,0.0,0.09403847546699123
1.0,1.0081369824558237,1.0,1.0,1.0,0.09429480903956215,0.14853461758661807,Feynman44,T,0.14853461758661807,0.0,0.09429480903956215
1.0,1.0090851209117297,1.0,1.0,1.0,0.09439067646303805,0.178644171968172,Feynman44,T,0.178644171968172,0.0,0.09439067646303805
1.0,1.0112434138084074,1.0,1.0,1.0,0.09460890545284655,0.12502026427368249,Feynman44,T,0.12502026427368249,0.0,0.09460890545284655
1.0,1.0152923593418568,1.0,1.0,1.0,0.09501830700586159,0.1593379203068623,Feynman44,T,0.1593379203068623,0.0,0.09501830700586159
1.0,1.018008733691623,1.0,1.0,1.0,0.09529297186776425,0.11896802227905917,Feynman44,T,0.11896802227905917,0.0,0.09529297186776425
1.0,1.0183658650835596,1.0,1.0,1.0,0.09532908325602858,0.08598012336492239,Feynman44,T,0.08598012336492239,0.0,0.09532908325602858
1.0,1.0192223854247966,1.0,1.0,1.0,0.09541569063431538,0.12099540537431835,Feynman44,T,0.12099540537431835,0.0,0.09541569063431538
1.0,1.019818483791175,1.0,1.0,1.0,0.09547596552064012,0.04354050851706533,Feynman44,T,0.04354050851706533,0.0,0.09547596552064012
1.0,1.0202133422155857,1.0,1.0,1.0,0.09551589197391742,0.09405364163279079,Feynman44,T,0.09405364163279079,0.0,0.09551589197391742
1.0,1.0204827910303536,1.0,1.0,1.0,0.09554313756132553,0.10576497306558966,Feynman44,T,0.10576497306558966,0.0,0.09554313756132553
1.0,1.0206547853364425,1.0,1.0,1.0,0.09556052895349741,0.13866430223662718,Feynman44,T,0.13866430223662718,0.0,0.09556052895349741
1.0,1.0225313203405917,1.0,1.0,1.0,0.09575027761073465,0.1078930124332373,Feynman44,T,0.1078930124332373,0.0,0.09575027761073465
1.0,1.0227055847577988,1.0,1.0,1.0,0.09576789869062537,0.10677146777003764,Feynman44,T,0.10677146777003764,0.0,0.09576789869062537
1.0,1.0237472831128591,1.0,1.0,1.0,0.09587323226486481,0.09967765770318102,Feynman44,T,0.09967765770318102,0.0,0.09587323226486481
1.0,1.0240267348166276,1.0,1.0,1.0,0.09590148969963617,0.1490282817672336,Feynman44,T,0.1490282817672336,0.0,0.09590148969963617
1.0,1.0352415528155188,1.0,1.0,1.0,0.09703552848252661,0.12824632015060183,Feynman44,T,0.12824632015060183,0.0,0.09703552848252661
1.0,1.0392859058465858,1.0,1.0,1.0,0.09744450410946853,0.03649168609074443,Feynman44,T,0.03649168609074443,0.0,0.09744450410946853
1.0,1.0394065601156814,1.0,1.0,1.0,0.09745670508271341,0.07188730344826301,Feynman44,T,0.07188730344826301,0.0,0.09745670508271341
1.0,1.044148961899428,1.0,1.0,1.0,0.09793627736895552,0.183655393899612,Feynman44,T,0.183655393899612,0.0,0.09793627736895552
1.0,1.0447463063437548,1.0,1.0,1.0,0.09799668403640904,0.13371056957653754,Feynman44,T,0.13371056957653754,0.0,0.09799668403640904
1.0,1.046332545934464,1.0,1.0,1.0,0.09815709372156707,0.1332826345231433,Feynman44,T,0.1332826345231433,0.0,0.09815709372156707
1.0,1.0466075689738203,1.0,1.0,1.0,0.09818490573108361,0.15516420447652,Feynman44,T,0.15516420447652,0.0,0.09818490573108361
1.0,1.048286049414005,1.0,1.0,1.0,0.09835464453443488,0.03733904023418513,Feynman44,T,0.03733904023418513,0.0,0.09835464453443488
1.0,1.0486490043563301,1.0,1.0,1.0,0.09839134902426025,0.08169036596711195,Feynman44,T,0.08169036596711195,0.0,0.09839134902426025
1.0,1.0564928069603594,1.0,1.0,1.0,0.09918457989694988,0.0659554485829028,Feynman44,T,0.0659554485829028,0.0,0.09918457989694988
1.0,1.059562335634559,1.0,1.0,1.0,0.09949500237902836,0.10910320684083985,Feynman44,T,0.10910320684083985,0.0,0.09949500237902836
1.0,1.0595684425452783,1.0,1.0,1.0,0.09949561997637212,0.06073316584090849,Feynman44,T,0.06073316584090849,0.0,0.09949561997637212
1.0,1.062348003197629,1.0,1.0,1.0,0.09977672081687262,0.023522094311542535,Feynman44,T,0.023522094311542535,0.0,0.09977672081687262
1.0,1.0642705356550244,1.0,1.0,1.0,0.09997115081251792,0.11695552858728112,Feynman44,T,0.11695552858728112,0.0,0.09997115081251792
1.0,1.065779595337001,1.0,1.0,1.0,0.1001237663012026,0.11111863536657064,Feynman44,T,0.11111863536657064,0.0,0.1001237663012026
1.0,1.0666019440220373,1.0,1.0,1.0,0.10020693309590473,0.07223330179888462,Feynman44,T,0.07223330179888462,0.0,0.10020693309590473
1.0,1.069992416662859,1.0,1.0,1.0,0.10054982511723227,0.08984883889570794,Feynman44,T,0.08984883889570794,0.0,0.10054982511723227
1.0,1.0727514021096773,1.0,1.0,1.0,0.10082885527724217,0.14068749347803694,Feynman44,T,0.14068749347803694,0.0,0.10082885527724217
1.0,1.0733912822386387,1.0,1.0,1.0,0.10089356996948183,0.13766031090580214,Feynman44,T,0.13766031090580214,0.0,0.10089356996948183
1.0,1.0767481130637355,1.0,1.0,1.0,0.10123306754339412,0.08264944704791652,Feynman44,T,0.08264944704791652,0.0,0.10123306754339412
1.0,1.0779825120525022,1.0,1.0,1.0,0.10135791110639297,0.10518868163630585,Feynman44,T,0.10518868163630585,0.0,0.10135791110639297
1.0,1.08067973177834,1.0,1.0,1.0,0.10163070195513783,0.07672013589325656,Feynman44,T,0.07672013589325656,0.0,0.10163070195513783
1.0,1.0808252318287743,1.0,1.0,1.0,0.10164541757914083,0.10641627103352878,Feynman44,T,0.10641627103352878,0.0,0.10164541757914083
1.0,1.0863829536170218,1.0,1.0,1.0,0.10220752130044536,0.1441914692470638,Feynman44,T,0.1441914692470638,0.0,0.10220752130044536
1.0,1.0877593094800888,1.0,1.0,1.0,0.1023467264720473,0.11060176905165348,Feynman44,T,0.11060176905165348,0.0,0.1023467264720473
1.0,1.0892797778385446,1.0,1.0,1.0,0.10250050796818776,0.09280287037522512,Feynman44,T,0.09280287037522512,0.0,0.10250050796818776
1.0,1.0898957291528921,1.0,1.0,1.0,0.10256280603891424,0.08546825596576202,Feynman44,T,0.08546825596576202,0.0,0.10256280603891424
1.0,1.090204631784598,1.0,1.0,1.0,0.10259404887672575,0.09154432479227723,Feynman44,T,0.09154432479227723,0.0,0.10259404887672575
1.0,1.0964615389791015,1.0,1.0,1.0,0.1032268878215961,0.11707117752595907,Feynman44,T,0.11707117752595907,0.0,0.1032268878215961
1.0,1.1009037123498255,1.0,1.0,1.0,0.10367618784298357,0.12410421928669235,Feynman44,T,0.12410421928669235,0.0,0.10367618784298357
