x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
5.0,1.0,3.0,1.0005590523550985,4.242047722552292,4.158573604249458,Feynman17,t,4.158573604249458,0.0,4.242047722552292
5.0,1.0,3.0,1.0010842275008058,4.241490690192032,4.172663069948456,Feynman17,t,4.172663069948456,0.0,4.241490690192032
5.0,1.0,3.0,1.0014805244876963,4.241070353761841,4.336979698511559,Feynman17,t,4.336979698511559,0.0,4.241070353761841
5.0,1.0,3.0,1.0019768489711836,4.240543922149927,4.174402650902381,Feynman17,t,4.174402650902381,0.0,4.240543922149927
5.0,1.0,3.0,1.0024933117631938,4.239996130636236,4.182165239342223,Feynman17,t,4.182165239342223,0.0,4.239996130636236
5.0,1.0,3.0,1.0030872940842528,4.239366117245547,4.226278246344403,Feynman17,t,4.226278246344403,0.0,4.239366117245547
5.0,1.0,3.0,1.0036054795978107,4.238816498509722,4.210338669833987,Feynman17,t,4.210338669833987,0.0,4.238816498509722
5.0,1.0,3.0,1.0041194982173482,4.238271299432426,4.413181274458566,Feynman17,t,4.413181274458566,0.0,4.238271299432426
5.0,1.0,3.0,1.0042324417516144,4.2381515047239695,4.278830843550282,Feynman17,t,4.278830843550282,0.0,4.2381515047239695
5.0,1.0,3.0,1.0044236970656053,4.2379486478297785,4.176292056612427,Feynman17,t,4.176292056612427,0.0,4.2379486478297785
5.0,1.0,3.0,1.0048632896749998,4.237482389457185,4.179524368357777,Feynman17,t,4.179524368357777,0.0,4.237482389457185
5.0,1.0,3.0,1.0049428629051533,4.237397989301221,4.201200270985207,Feynman17,t,4.201200270985207,0.0,4.237397989301221
5.0,1.0,3.0,1.0051088600087792,4.237221922784775,4.111630769312611,Feynman17,t,4.111630769312611,0.0,4.237221922784775
5.0,1.0,3.0,1.0057353589546871,4.236557420305188,4.20524604726534,Feynman17,t,4.20524604726534,0.0,4.236557420305188
5.0,1.0,3.0,1.0057912458241984,4.236498143328571,4.333562588872386,Feynman17,t,4.333562588872386,0.0,4.236498143328571
5.0,1.0,3.0,1.0075328333741043,4.234650910778719,4.386726300866669,Feynman17,t,4.386726300866669,0.0,4.234650910778719
5.0,1.0,3.0,1.0079685877775355,4.234188723438322,4.295917661915231,Feynman17,t,4.295917661915231,0.0,4.234188723438322
5.0,1.0,3.0,1.0082125451765387,4.233929967541588,4.288657553974547,Feynman17,t,4.288657553974547,0.0,4.233929967541588
5.0,1.0,3.0,1.0084250864653708,4.233704533461665,4.272763751552672,Feynman17,t,4.272763751552672,0.0,4.233704533461665
5.0,1.0,3.0,1.0099618604150458,4.232074538540217,4.117838758100489,Feynman17,t,4.117838758100489,0.0,4.232074538540217
5.0,1.0,3.0,1.0105282325610432,4.2314738101625515,4.216029880188861,Feynman17,t,4.216029880188861,0.0,4.2314738101625515
5.0,1.0,3.0,1.0109019486528323,4.231077424388437,4.4717880439430715,Feynman17,t,4.4717880439430715,0.0,4.231077424388437
5.0,1.0,3.0,1.0113819906303925,4.2305682629820565,4.373474144805432,Feynman17,t,4.373474144805432,0.0,4.2305682629820565
5.0,1.0,3.0,1.0122637309003806,4.229633036195826,4.092810671364799,Feynman17,t,4.092810671364799,0.0,4.229633036195826
5.0,1.0,3.0,1.0124339115191305,4.229452532391509,4.358420120358079,Feynman17,t,4.358420120358079,0.0,4.229452532391509
5.0,1.0,3.0,1.0132472213350443,4.228589887062451,4.13506946470104,Feynman17,t,4.13506946470104,0.0,4.228589887062451
5.0,1.0,3.0,1.013423609062693,4.228402799624944,4.2692782986011375,Feynman17,t,4.2692782986011375,0.0,4.228402799624944
5.0,1.0,3.0,1.014147643685718,4.227634844937312,4.232870269088521,Feynman17,t,4.232870269088521,0.0,4.227634844937312
5.0,1.0,3.0,1.0143812959036658,4.227387019335687,4.2182122058551546,Feynman17,t,4.2182122058551546,0.0,4.227387019335687
5.0,1.0,3.0,1.0144113523618457,4.227355139647591,4.32839848353393,Feynman17,t,4.32839848353393,0.0,4.227355139647591
5.0,1.0,3.0,1.0147175195921738,4.227030400260477,4.396718489691279,Feynman17,t,4.396718489691279,0.0,4.227030400260477
5.0,1.0,3.0,1.0148007234075063,4.226942149287414,4.28003629629673,Feynman17,t,4.28003629629673,0.0,4.226942149287414
5.0,1.0,3.0,1.0150314642780207,4.226697411636057,4.199572434062354,Feynman17,t,4.199572434062354,0.0,4.226697411636057
5.0,1.0,3.0,1.0171085032855407,4.224494379085548,4.194327479894804,Feynman17,t,4.194327479894804,0.0,4.224494379085548
5.0,1.0,3.0,1.0178589440792882,4.223698416424341,4.264222223926674,Feynman17,t,4.264222223926674,0.0,4.223698416424341
5.0,1.0,3.0,1.0180886632612798,4.223454762437309,4.145266191170817,Feynman17,t,4.145266191170817,0.0,4.223454762437309
5.0,1.0,3.0,1.0183272642938703,4.223201687825094,4.10251938001063,Feynman17,t,4.10251938001063,0.0,4.223201687825094
5.0,1.0,3.0,1.0189075067257978,4.222586247787572,4.330553857602726,Feynman17,t,4.330553857602726,0.0,4.222586247787572
5.0,1.0,3.0,1.0192305948374083,4.2222435610956115,4.091293315455948,Feynman17,t,4.091293315455948,0.0,4.2222435610956115
5.0,1.0,3.0,1.0194313114228803,4.2220306690075855,4.206212277714293,Feynman17,t,4.206212277714293,0.0,4.2220306690075855
5.0,1.0,3.0,1.0204629282708373,4.220936474104421,4.262834220956495,Feynman17,t,4.262834220956495,0.0,4.220936474104421
5.0,1.0,3.0,1.02098251729814,4.220385366717467,4.201108898253999,Feynman17,t,4.201108898253999,0.0,4.220385366717467
5.0,1.0,3.0,1.021245107485555,4.220106847764176,4.104754497443722,Feynman17,t,4.104754497443722,0.0,4.220106847764176
