mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0026365675402125,1.0,1.7335743671872916,2.6152702588560026,Feynman91,By,2.6152702588560026,0.0,1.7335743671872916,1.73881188426329
1.0,1.0,1.004733613468403,1.0,1.7347880660280304,1.5817740952464534,Feynman91,By,1.5817740952464534,0.0,1.7347880660280304,1.7401327140422778
1.0,1.0,1.0054584716221093,1.0,1.735207981239329,1.2766701470229935,Feynman91,By,1.2766701470229935,0.0,1.735207981239329,1.7405893872054614
1.0,1.0,1.0057241062666056,1.0,1.7353619155455045,1.4780777922489146,Feynman91,By,1.4780777922489146,0.0,1.7353619155455045,1.7407567569873656
1.0,1.0,1.014497677324674,1.0,1.7404613001434874,1.3016664216002327,Feynman91,By,1.3016664216002327,0.0,1.7404613001434874,1.7462894054642333
1.0,1.0,1.015916214762088,1.0,1.741288533074438,1.8086898374434097,Feynman91,By,1.8086898374434097,0.0,1.741288533074438,1.747184788176183
1.0,1.0,1.0161818575682715,1.0,1.7414435298484137,2.547274563180203,Feynman91,By,2.547274563180203,0.0,1.7414435298484137,1.747352488539851
1.0,1.0,1.0162559225670518,1.0,1.7414867499216322,1.9452122360871147,Feynman91,By,1.9452122360871147,0.0,1.7414867499216322,1.747399247268306
1.0,1.0,1.0185719517072775,1.0,1.74283929861728,1.569149244235812,Feynman91,By,1.569149244235812,0.0,1.74283929861728,1.7488617285250407
1.0,1.0,1.0190027492968645,1.0,1.7430911057872358,2.0495072472919644,Feynman91,By,2.0495072472919644,0.0,1.7430911057872358,1.7491338298278822
1.0,1.0,1.020513537490141,1.0,1.7439747361130669,1.8425653307647458,Feynman91,By,1.8425653307647458,0.0,1.7439747361130669,1.7500882497345263
1.0,1.0,1.024909821326752,1.0,1.7465509273571256,1.6061130162426118,Feynman91,By,1.6061130162426118,0.0,1.7465509273571256,1.7528670721635047
1.0,1.0,1.0268991331179698,1.0,1.747719036229347,1.65280613240745,Feynman91,By,1.65280613240745,0.0,1.747719036229347,1.7541252345130984
1.0,1.0,1.0272508816935746,1.0,1.7479257346753112,1.601481399052085,Feynman91,By,1.601481399052085,0.0,1.7479257346753112,1.754347750446924
1.0,1.0,1.0288043433256577,1.0,1.7488391512216719,1.7805648784383608,Feynman91,By,1.7805648784383608,0.0,1.7488391512216719,1.755330644260869
1.0,1.0,1.032851335994775,1.0,1.7512229676046942,1.5858052894706909,Feynman91,By,1.5858052894706909,0.0,1.7512229676046942,1.757892566149752
1.0,1.0,1.0363029603273222,1.0,1.7532609120102949,2.312759641993164,Feynman91,By,2.312759641993164,0.0,1.7532609120102949,1.7600791279702883
1.0,1.0,1.0390767768491496,1.0,1.7549018628365567,1.6996032419005926,Feynman91,By,1.6996032419005926,0.0,1.7549018628365567,1.76183733209474
1.0,1.0,1.0418381609235987,1.0,1.756538286960084,1.4978656140184874,Feynman91,By,1.4978656140184874,0.0,1.756538286960084,1.7635885647740333
1.0,1.0,1.04224968640766,1.0,1.7567824022390666,2.083844490746462,Feynman91,By,2.083844490746462,0.0,1.7567824022390666,1.7638496264378611
