m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0014008460153248,1.0,0.08329442549078041,0.08179139634322696,Feynman5,z1,0.08179139634322696,0.0,0.08329442549078041,0.08374038550065654
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.001587375282966,1.0,0.08328924541441968,0.0817669170037214,Feynman5,z1,0.0817669170037214,0.0,0.08328924541441968,0.08373449576113993
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0017843791400347,1.0,0.08328377462526171,0.0787140457902763,Feynman5,z1,0.0787140457902763,0.0,0.08328377462526171,0.08372827556268841
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0019548434969168,1.0,0.08327904098246716,0.08761012791898463,Feynman5,z1,0.08761012791898463,0.0,0.08327904098246716,0.08372289355514571
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0025649922895536,1.0,0.08326209880312027,0.08415092776503601,Feynman5,z1,0.08415092776503601,0.0,0.08326209880312027,0.08370363132965813
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.002840710333855,1.0,0.08325444342798932,0.08281320584449173,Feynman5,z1,0.08281320584449173,0.0,0.08325444342798932,0.08369492790086047
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.002909219725236,1.0,0.08325254130381851,0.07930850792981473,Feynman5,z1,0.07930850792981473,0.0,0.08325254130381851,0.08369276539358651
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0029549234180033,1.0,0.0832512723790135,0.07909423528900975,Feynman5,z1,0.07909423528900975,0.0,0.0832512723790135,0.08369132277051536
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.003084571687555,1.0,0.08324767285618008,0.08431983811985541,Feynman5,z1,0.08431983811985541,0.0,0.08324767285618008,0.08368723054777061
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0031872282343404,1.0,0.0832448227804746,0.08256837461496899,Feynman5,z1,0.08256837461496899,0.0,0.0832448227804746,0.08368399038217697
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0035082606399577,1.0,0.08323591020591009,0.08486038824867712,Feynman5,z1,0.08486038824867712,0.0,0.08323591020591009,0.08367385809380838
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0037076549049275,1.0,0.08323037481890451,0.08522664671353601,Feynman5,z1,0.08522664671353601,0.0,0.08323037481890451,0.08366756528684116
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.003732566820344,1.0,0.08322968325189788,0.08230697031537086,Feynman5,z1,0.08230697031537086,0.0,0.08322968325189788,0.08366677909732106
