m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0014008460153248,1.0,0.08329442549078041,0.08179139634322696,Feynman5,z1,0.08179139634322696,0.0,0.08329442549078041,0.08362994495878381
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.001587375282966,1.0,0.08328924541441968,0.0817669170037214,Feynman5,z1,0.0817669170037214,0.0,0.08328924541441968,0.08362425449939731
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0017843791400347,1.0,0.08328377462526171,0.0787140457902763,Feynman5,z1,0.0787140457902763,0.0,0.08328377462526171,0.08361824464186099
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0019548434969168,1.0,0.08327904098246716,0.08761012791898463,Feynman5,z1,0.08761012791898463,0.0,0.08327904098246716,0.08361304453140805
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0025649922895536,1.0,0.08326209880312027,0.08415092776503601,Feynman5,z1,0.08415092776503601,0.0,0.08326209880312027,0.08359443255829635
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.002840710333855,1.0,0.08325444342798932,0.08281320584449173,Feynman5,z1,0.08281320584449173,0.0,0.08325444342798932,0.08358602255049342
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.002909219725236,1.0,0.08325254130381851,0.07930850792981473,Feynman5,z1,0.07930850792981473,0.0,0.08325254130381851,0.08358393291090119
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0029549234180033,1.0,0.0832512723790135,0.07909423528900975,Feynman5,z1,0.07909423528900975,0.0,0.0832512723790135,0.08358253889004956
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.003084571687555,1.0,0.08324767285618008,0.08431983811985541,Feynman5,z1,0.08431983811985541,0.0,0.08324767285618008,0.0835785844988559
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0031872282343404,1.0,0.0832448227804746,0.08256837461496899,Feynman5,z1,0.08256837461496899,0.0,0.0832448227804746,0.08357545342848319
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0035082606399577,1.0,0.08323591020591009,0.08486038824867712,Feynman5,z1,0.08486038824867712,0.0,0.08323591020591009,0.0835656620745315
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0037076549049275,1.0,0.08323037481890451,0.08522664671353601,Feynman5,z1,0.08522664671353601,0.0,0.08323037481890451,0.08355958084507208
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.003732566820344,1.0,0.08322968325189788,0.08230697031537086,Feynman5,z1,0.08230697031537086,0.0,0.08322968325189788,0.08355882108003587
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.004623069648923,1.0,0.08320496435814421,0.08506243390332639,Feynman5,z1,0.08506243390332639,0.0,0.08320496435814421,0.08353166415148798
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.004626890834903,1.0,0.08320485829628559,0.08329180096793119,Feynman5,z1,0.08329180096793119,0.0,0.08320485829628559,0.08353154762700073
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0046416234679247,1.0,0.0832044493740272,0.08094748674874441,Feynman5,z1,0.08094748674874441,0.0,0.0832044493740272,0.08353109836586822
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0048467692237932,1.0,0.0831987554079215,0.08139420982641109,Feynman5,z1,0.08139420982641109,0.0,0.0831987554079215,0.08352484268607473
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0052741152410825,1.0,0.0831868947476078,0.08062819067762521,Feynman5,z1,0.08062819067762521,0.0,0.0831868947476078,0.08351181183206913
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0052792884780777,1.0,0.08318675117362277,0.08222906250219837,Feynman5,z1,0.08222906250219837,0.0,0.08318675117362277,0.08351165409174367
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.005550825356901,1.0,0.08317921532664259,0.0784703143329842,Feynman5,z1,0.0784703143329842,0.0,0.08317921532664259,0.08350337465242201
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0064985593706983,1.0,0.0831529159750989,0.08137437199863395,Feynman5,z1,0.08137437199863395,0.0,0.0831529159750989,0.08347447969713971
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0066704290335644,1.0,0.08314814709139326,0.08590193579115192,Feynman5,z1,0.08590193579115192,0.0,0.08314814709139326,0.08346924006219832
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.007672437769033,1.0,0.08312034702109727,0.0865914590084673,Feynman5,z1,0.0865914590084673,0.0,0.08312034702109727,0.08343869523934626
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.007855558875077,1.0,0.08311526695675645,0.08711588356268331,Feynman5,z1,0.08711588356268331,0.0,0.08311526695675645,0.08343311351660287
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0080469206678084,1.0,0.08310995845141989,0.08303855254506907,Feynman5,z1,0.08303855254506907,0.0,0.08310995845141989,0.08342728076379981
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0083080645515063,1.0,0.08310271442168551,0.07930421898546411,Feynman5,z1,0.07930421898546411,0.0,0.08310271442168551,0.08341932129204806
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0084117846136675,1.0,0.08309983735655065,0.08023142129577009,Feynman5,z1,0.08023142129577009,0.0,0.08309983735655065,0.08341616006361413
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0090618136566816,1.0,0.08308180751530499,0.08716747191476024,Feynman5,z1,0.08716747191476024,0.0,0.08308180751530499,0.08339634924222018
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0091852069432976,1.0,0.08307838518324145,0.08840498502653409,Feynman5,z1,0.08840498502653409,0.0,0.08307838518324145,0.0833925888151716
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.009483396211026,1.0,0.08307011515369238,0.08556523084451825,Feynman5,z1,0.08556523084451825,0.0,0.08307011515369238,0.08338350173291437
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0095003424893463,1.0,0.08306964517545111,0.08460644622651348,Feynman5,z1,0.08460644622651348,0.0,0.08306964517545111,0.08338298532021657
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0095670950504374,1.0,0.08306779391186592,0.0829818239648107,Feynman5,z1,0.0829818239648107,0.0,0.08306779391186592,0.08338095114722299
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0099508334615495,1.0,0.08305715201721814,0.08538074707740283,Feynman5,z1,0.08538074707740283,0.0,0.08305715201721814,0.08336925774031778
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.01028621333639,1.0,0.08304785177846322,0.07956288470992835,Feynman5,z1,0.07956288470992835,0.0,0.08304785177846322,0.08335903846474582
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0106838830611182,1.0,0.08303682490198983,0.08610289426733389,Feynman5,z1,0.08610289426733389,0.0,0.08303682490198983,0.08334692181869072
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0108239135282995,1.0,0.08303294221290808,0.08738216940107515,Feynman5,z1,0.08738216940107515,0.0,0.08303294221290808,0.08334265538165718
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.011617354690925,1.0,0.08301094385730987,0.0832707665358142,Feynman5,z1,0.0832707665358142,0.0,0.08301094385730987,0.08331848254011393
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0128668277442303,1.0,0.08297630794926146,0.08573311386903316,Feynman5,z1,0.08573311386903316,0.0,0.08297630794926146,0.08328042207936555
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.012881176297981,1.0,0.0829759102444479,0.08356736960736535,Feynman5,z1,0.08356736960736535,0.0,0.0829759102444479,0.08327998504637305
