m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,3.0,1.0,3.0,1.000011636993718,3.0,1.0,0.0833336565834723,0.08402871655760671,Feynman5,y2,0.08402871655760671,0.0,0.0833336565834723,0.08244104251551974
1.0,1.0,1.0,3.0,1.0,3.0,1.0000523871067593,3.0,1.0,0.08333478853709589,0.07856080844694398,Feynman5,y2,0.07856080844694398,0.0,0.08333478853709589,0.08244243054956014
1.0,1.0,1.0,3.0,1.0,3.0,1.000225744243995,3.0,1.0,0.08333960412472392,0.08296517467845885,Feynman5,y2,0.08296517467845885,0.0,0.08333960412472392,0.0824483354559467
1.0,1.0,1.0,3.0,1.0,3.0,1.0026147383951236,3.0,1.0,0.08340598075385727,0.08130385365162027,Feynman5,y2,0.08130385365162027,0.0,0.08340598075385727,0.08252970938877564
1.0,1.0,1.0,3.0,1.0,3.0,1.003304284099416,3.0,1.0,0.08342514422082993,0.08203490796581657,Feynman5,y2,0.08203490796581657,0.0,0.08342514422082993,0.08255319655066018
1.0,1.0,1.0,3.0,1.0,3.0,1.0041925808241456,3.0,1.0,0.08344983448703365,0.08319917901467686,Feynman5,y2,0.08319917901467686,0.0,0.08344983448703365,0.08258345336751373
1.0,1.0,1.0,3.0,1.0,3.0,1.0042447874030014,3.0,1.0,0.08345128568511075,0.08340082555208621,Feynman5,y2,0.08340082555208621,0.0,0.08345128568511075,0.08258523160111456
1.0,1.0,1.0,3.0,1.0,3.0,1.004757814252348,3.0,1.0,0.08346554707376581,0.08760296268061743,Feynman5,y2,0.08760296268061743,0.0,0.08346554707376581,0.08260270601400728
1.0,1.0,1.0,3.0,1.0,3.0,1.0050286610660695,3.0,1.0,0.0834730767019787,0.07995943991813008,Feynman5,y2,0.07995943991813008,0.0,0.0834730767019787,0.08261193140194766
1.0,1.0,1.0,3.0,1.0,3.0,1.0059756938738726,3.0,1.0,0.0834994071591591,0.0810893122274269,Feynman5,y2,0.0810893122274269,0.0,0.0834994071591591,0.08264418834099094
1.0,1.0,1.0,3.0,1.0,3.0,1.0061508808529744,3.0,1.0,0.08350427835183867,0.08191046918276075,Feynman5,y2,0.08191046918276075,0.0,0.08350427835183867,0.08265015535650228
1.0,1.0,1.0,3.0,1.0,3.0,1.0061892046794334,3.0,1.0,0.08350534399051424,0.08747353693602185,Feynman5,y2,0.08747353693602185,0.0,0.08350534399051424,0.08265146069648877
1.0,1.0,1.0,3.0,1.0,3.0,1.006898345064626,3.0,1.0,0.08352506367684959,0.07918173878217893,Feynman5,y2,0.07918173878217893,0.0,0.08352506367684959,0.08267561446584205
1.0,1.0,1.0,3.0,1.0,3.0,1.0076939199588906,3.0,1.0,0.08354718965556507,0.08496238025041787,Feynman5,y2,0.08496238025041787,0.0,0.08354718965556507,0.0827027119667803
1.0,1.0,1.0,3.0,1.0,3.0,1.009073118408287,3.0,1.0,0.08358555380176362,0.08127759858700181,Feynman5,y2,0.08127759858700181,0.0,0.08358555380176362,0.0827496870416918
1.0,1.0,1.0,3.0,1.0,3.0,1.0104330334304468,3.0,1.0,0.08362339002001891,0.0854097403196227,Feynman5,y2,0.0854097403196227,0.0,0.08362339002001891,0.08279600417888237
1.0,1.0,1.0,3.0,1.0,3.0,1.0108724735688928,3.0,1.0,0.08363561813056274,0.08125834026656333,Feynman5,y2,0.08125834026656333,0.0,0.08363561813056274,0.08281097073049154
1.0,1.0,1.0,3.0,1.0,3.0,1.011533822479819,3.0,1.0,0.08365402284840975,0.07785937176972464,Feynman5,y2,0.07785937176972464,0.0,0.08365402284840975,0.08283349482986294
1.0,1.0,1.0,3.0,1.0,3.0,1.011919226583304,3.0,1.0,0.08366474919419045,0.08781825905869337,Feynman5,y2,0.08781825905869337,0.0,0.08366474919419045,0.08284662069461916
1.0,1.0,1.0,3.0,1.0,3.0,1.0119195154248675,3.0,1.0,0.08366475723331478,0.08664775499123029,Feynman5,y2,0.08664775499123029,0.0,0.08366475723331478,0.0828466305317694
1.0,1.0,1.0,3.0,1.0,3.0,1.0122698414553284,3.0,1.0,0.08367450788902786,0.08167855878266783,Feynman5,y2,0.08167855878266783,0.0,0.08367450788902786,0.08285856162367859
1.0,1.0,1.0,3.0,1.0,3.0,1.012794041031745,3.0,1.0,0.08368909901739467,0.08105348756303805,Feynman5,y2,0.08105348756303805,0.0,0.08368909901739467,0.0828764141534803
1.0,1.0,1.0,3.0,1.0,3.0,1.012924366519032,3.0,1.0,0.08369272682797457,0.08500721414679538,Feynman5,y2,0.08500721414679538,0.0,0.08369272682797457,0.08288085257820828
1.0,1.0,1.0,3.0,1.0,3.0,1.0129874714948166,3.0,1.0,0.08369448347964602,0.08760839109915076,Feynman5,y2,0.08760839109915076,0.0,0.08369448347964602,0.08288300170492022
1.0,1.0,1.0,3.0,1.0,3.0,1.0141576221955444,3.0,1.0,0.08372706018632214,0.08230013234513917,Feynman5,y2,0.08230013234513917,0.0,0.08372706018632214,0.08292285213941182
1.0,1.0,1.0,3.0,1.0,3.0,1.0156662350394896,3.0,1.0,0.08376906867969007,0.08648887363571188,Feynman5,y2,0.08648887363571188,0.0,0.08376906867969007,0.08297422721358141
1.0,1.0,1.0,3.0,1.0,3.0,1.0161181855008015,3.0,1.0,0.08378165557781114,0.08444335625462339,Feynman5,y2,0.08444335625462339,0.0,0.08378165557781114,0.0829896177038397
1.0,1.0,1.0,3.0,1.0,3.0,1.0167443699014433,3.0,1.0,0.0837990964325709,0.0835289857873269,Feynman5,y2,0.0835289857873269,0.0,0.0837990964325709,0.08301094109577137
1.0,1.0,1.0,3.0,1.0,3.0,1.0175456991783431,3.0,1.0,0.08382141808260238,0.08422915000307711,Feynman5,y2,0.08422915000307711,0.0,0.08382141808260238,0.08303822802324108
1.0,1.0,1.0,3.0,1.0,3.0,1.0177605738846136,3.0,1.0,0.08382740407224314,0.08060332819193064,Feynman5,y2,0.08060332819193064,0.0,0.08382740407224314,0.08304554482458372
1.0,1.0,1.0,3.0,1.0,3.0,1.019295408009798,3.0,1.0,0.0838701675396409,0.08577227521545618,Feynman5,y2,0.08577227521545618,0.0,0.0838701675396409,0.08309780653039911
1.0,1.0,1.0,3.0,1.0,3.0,1.019570730537532,3.0,1.0,0.08387783967072013,0.0815041566476412,Feynman5,y2,0.0815041566476412,0.0,0.08387783967072013,0.0831071810503957
1.0,1.0,1.0,3.0,1.0,3.0,1.019592926611741,3.0,1.0,0.08387845820068174,0.08152221315601639,Feynman5,y2,0.08152221315601639,0.0,0.08387845820068174,0.08310793680524285
1.0,1.0,1.0,3.0,1.0,3.0,1.0205330130933001,3.0,1.0,0.0839046572593902,0.08381633864222046,Feynman5,y2,0.08381633864222046,0.0,0.0839046572593902,0.0831399452270988
1.0,1.0,1.0,3.0,1.0,3.0,1.0208017865208716,3.0,1.0,0.08391214836657418,0.08371270534435368,Feynman5,y2,0.08371270534435368,0.0,0.08391214836657418,0.0831490963021806
1.0,1.0,1.0,3.0,1.0,3.0,1.0213553663059973,3.0,1.0,0.0839275784509722,0.07666944479507383,Feynman5,y2,0.07666944479507383,0.0,0.0839275784509722,0.08316794401023053
1.0,1.0,1.0,3.0,1.0,3.0,1.0219630540445697,3.0,1.0,0.08394451826384429,0.08524811680856861,Feynman5,y2,0.08524811680856861,0.0,0.08394451826384429,0.08318863341582428
1.0,1.0,1.0,3.0,1.0,3.0,1.0220275980436344,3.0,1.0,0.08394631757872012,0.08281006330047762,Feynman5,y2,0.08281006330047762,0.0,0.08394631757872012,0.08319083085593991
1.0,1.0,1.0,3.0,1.0,3.0,1.0223790646553077,3.0,1.0,0.08395611585541574,0.0829090948797036,Feynman5,y2,0.0829090948797036,0.0,0.08395611585541574,0.08320279664256754
1.0,1.0,1.0,3.0,1.0,3.0,1.0244271547703419,3.0,1.0,0.08401322388206768,0.08359319388438113,Feynman5,y2,0.08359319388438113,0.0,0.08401322388206768,0.0832725206466895
1.0,1.0,1.0,3.0,1.0,3.0,1.024868598826815,3.0,1.0,0.08402553532996873,0.08182410956108062,Feynman5,y2,0.08182410956108062,0.0,0.08402553532996873,0.08328754802044407
1.0,1.0,1.0,3.0,1.0,3.0,1.0252737766971602,3.0,1.0,0.0840368361026812,0.08014461709981256,Feynman5,y2,0.08014461709981256,0.0,0.0840368361026812,0.08330134055203542
1.0,1.0,1.0,3.0,1.0,3.0,1.0258076312518587,3.0,1.0,0.08405172688335888,0.08896120916638998,Feynman5,y2,0.08896120916638998,0.0,0.08405172688335888,0.08331951289363239
1.0,1.0,1.0,3.0,1.0,3.0,1.0263120124952478,3.0,1.0,0.0840657967144711,0.08765191135870624,Feynman5,y2,0.08765191135870624,0.0,0.0840657967144711,0.08333668150731047
1.0,1.0,1.0,3.0,1.0,3.0,1.0264027796182749,3.0,1.0,0.08406832880264405,0.08187414691913614,Feynman5,y2,0.08187414691913614,0.0,0.08406832880264405,0.08333977107775052
1.0,1.0,1.0,3.0,1.0,3.0,1.0278098628868828,3.0,1.0,0.08410758615980915,0.08258333873449358,Feynman5,y2,0.08258333873449358,0.0,0.08410758615980915,0.08338766405748489
1.0,1.0,1.0,3.0,1.0,3.0,1.028059878553775,3.0,1.0,0.08411456245474301,0.08556158774134823,Feynman5,y2,0.08556158774134823,0.0,0.08411456245474301,0.08339617346913099
1.0,1.0,1.0,3.0,1.0,3.0,1.0286762001362013,3.0,1.0,0.08413176110605133,0.08738723329802572,Feynman5,y2,0.08738723329802572,0.0,0.08413176110605133,0.08341714977825354
1.0,1.0,1.0,3.0,1.0,3.0,1.0288681798440216,3.0,1.0,0.08413711869950091,0.08167224824727386,Feynman5,y2,0.08167224824727386,0.0,0.08413711869950091,0.08342368359576176
1.0,1.0,1.0,3.0,1.0,3.0,1.0291326639178413,3.0,1.0,0.08414449994112039,0.08697553659413561,Feynman5,y2,0.08697553659413561,0.0,0.08414449994112039,0.08343268490055503
1.0,1.0,1.0,3.0,1.0,3.0,1.0296289630368411,3.0,1.0,0.08415835151620821,0.0814820523147453,Feynman5,y2,0.0814820523147453,0.0,0.08415835151620821,0.08344957529483124
1.0,1.0,1.0,3.0,1.0,3.0,1.0306232101889687,3.0,1.0,0.08418610390757565,0.08313389903519842,Feynman5,y2,0.08313389903519842,0.0,0.08418610390757565,0.08348341069644426
1.0,1.0,1.0,3.0,1.0,3.0,1.0307248904673139,3.0,1.0,0.08418894234804576,0.08135072838255715,Feynman5,y2,0.08135072838255715,0.0,0.08418894234804576,0.0834868708809762
