m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,3.0007176909097035,1.0,3.0,1.0,3.0,1.0,0.08331339866761613,0.08474791080051847,Feynman5,x1,0.08474791080051847,0.0,0.08331339866761613,0.08346733178809339
1.0,1.0,1.0,3.001236830814134,1.0,3.0,1.0,3.0,1.0,0.08329898046583681,0.08275027283584613,Feynman5,x1,0.08275027283584613,0.0,0.08329898046583681,0.0834521981441806
1.0,1.0,1.0,3.001499357303656,1.0,3.0,1.0,3.0,1.0,0.08329168972841208,0.08051833872111115,Feynman5,x1,0.08051833872111115,0.0,0.08329168972841208,0.0834445451413965
1.0,1.0,1.0,3.0016864641767187,1.0,3.0,1.0,3.0,1.0,0.08328649369730566,0.08083942868160159,Feynman5,x1,0.08083942868160159,0.0,0.08328649369730566,0.08343909072591138
1.0,1.0,1.0,3.001694469997347,1.0,3.0,1.0,3.0,1.0,0.08328627137616057,0.08241734741071959,Feynman5,x1,0.08241734741071959,0.0,0.08328627137616057,0.08343885734560544
1.0,1.0,1.0,3.0020597097210815,1.0,3.0,1.0,3.0,1.0,0.08327612900826636,0.08153752990043843,Feynman5,x1,0.08153752990043843,0.0,0.08327612900826636,0.08342821012910362
1.0,1.0,1.0,3.0024486887722395,1.0,3.0,1.0,3.0,1.0,0.0832653281032111,0.08268504981350112,Feynman5,x1,0.08268504981350112,0.0,0.0832653281032111,0.08341687089634532
1.0,1.0,1.0,3.002617838750271,1.0,3.0,1.0,3.0,1.0,0.0832606314815331,0.08232289497151933,Feynman5,x1,0.08232289497151933,0.0,0.0832606314815331,0.08341193996592734
1.0,1.0,1.0,3.002912641608229,1.0,3.0,1.0,3.0,1.0,0.08325244629776227,0.07984179665489864,Feynman5,x1,0.07984179665489864,0.0,0.08325244629776227,0.0834033461088796
1.0,1.0,1.0,3.003881331204122,1.0,3.0,1.0,3.0,1.0,0.08322555353980082,0.08396906035758586,Feynman5,x1,0.08396906035758586,0.0,0.08322555353980082,0.0833751077477373
1.0,1.0,1.0,3.003932482872337,1.0,3.0,1.0,3.0,1.0,0.08322413358894178,0.08383513814180209,Feynman5,x1,0.08383513814180209,0.0,0.08322413358894178,0.08337361662566684
1.0,1.0,1.0,3.004262517396077,1.0,3.0,1.0,3.0,1.0,0.0832149722496098,0.08695590236460683,Feynman5,x1,0.08695590236460683,0.0,0.0832149722496098,0.08336399580419808
1.0,1.0,1.0,3.0046036519233446,1.0,3.0,1.0,3.0,1.0,0.08320550332277565,0.0822396433524,Feynman5,x1,0.0822396433524,0.0,0.08320550332277565,0.08335405143322452
1.0,1.0,1.0,3.005390983530275,1.0,3.0,1.0,3.0,1.0,0.08318365130679002,0.08668016141956535,Feynman5,x1,0.08668016141956535,0.0,0.08318365130679002,0.08333110013888881
1.0,1.0,1.0,3.005560397086664,1.0,3.0,1.0,3.0,1.0,0.08317894969281231,0.08406262387255023,Feynman5,x1,0.08406262387255023,0.0,0.08317894969281231,0.08332616163189512
1.0,1.0,1.0,3.005572456743395,1.0,3.0,1.0,3.0,1.0,0.08317861501485495,0.0803054614269089,Feynman5,x1,0.0803054614269089,0.0,0.08317861501485495,0.08332581008597637
1.0,1.0,1.0,3.0061789262391874,1.0,3.0,1.0,3.0,1.0,0.08316178523399288,0.0815447849300749,Feynman5,x1,0.0815447849300749,0.0,0.08316178523399288,0.08330813120999685
1.0,1.0,1.0,3.0068516912249446,1.0,3.0,1.0,3.0,1.0,0.08314311774245084,0.08557993274426182,Feynman5,x1,0.08557993274426182,0.0,0.08314311774245084,0.08328851993195316
