lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0001074233601956,2.0,1.0,0.5236607976147203,0.4237802936685755,Feynman31,lambd,0.4237802936685755,0.0,0.5236607976147203,0.5419781152710905
1.000393679047117,2.0,1.0,0.5238260812193057,0.5110967512455826,Feynman31,lambd,0.5110967512455826,0.0,0.5238260812193057,0.542114289255015
1.000523487908609,2.0,1.0,0.5239010378619291,0.4842410185397655,Feynman31,lambd,0.4842410185397655,0.0,0.5239010378619291,0.5421760403313752
1.0005702233161833,2.0,1.0,0.5239280254833125,0.5019459439004395,Feynman31,lambd,0.5019459439004395,0.0,0.5239280254833125,0.5421982727305272
1.0006963645516884,2.0,1.0,0.5240008685431357,0.2874726338200567,Feynman31,lambd,0.2874726338200567,0.0,0.5240008685431357,0.5422582791206467
1.0014273761713304,2.0,1.0,0.5244230678509336,0.5890458711243305,Feynman31,lambd,0.5890458711243305,0.0,0.5244230678509336,0.5426060279108309
1.0024553040257762,2.0,1.0,0.5250169270838257,0.6881154978604705,Feynman31,lambd,0.6881154978604705,0.0,0.5250169270838257,0.5430950260593383
1.0025167746989818,2.0,1.0,0.5250524466767446,0.3826564612536189,Feynman31,lambd,0.3826564612536189,0.0,0.5250524466767446,0.5431242686165104
1.0031032920642573,2.0,1.0,0.5253913907153928,0.43760662492320757,Feynman31,lambd,0.43760662492320757,0.0,0.5253913907153928,0.5434032854164652
1.003518746309358,2.0,1.0,0.5256315189454991,0.4674304948227863,Feynman31,lambd,0.4674304948227863,0.0,0.5256315189454991,0.5436009261033584
1.0037221102114255,2.0,1.0,0.5257490733578334,0.4682752280867785,Feynman31,lambd,0.4682752280867785,0.0,0.5257490733578334,0.5436976713395335
1.0048416967201779,2.0,1.0,0.5263963935147528,0.6657726794823267,Feynman31,lambd,0.6657726794823267,0.0,0.5263963935147528,0.5442302941902807
1.0049629301697847,2.0,1.0,0.5264665026201885,0.4629980115672545,Feynman31,lambd,0.4629980115672545,0.0,0.5264665026201885,0.5442879696861919
1.0058993004183392,2.0,1.0,0.5270081002982725,0.5774222289189399,Feynman31,lambd,0.5774222289189399,0.0,0.5270081002982725,0.5447334444913453
1.0065322240067072,2.0,1.0,0.5273742807538506,0.5292004577683461,Feynman31,lambd,0.5292004577683461,0.0,0.5273742807538506,0.5450345632261858
1.0066378334495698,2.0,1.0,0.527435389117726,0.4871389791659599,Feynman31,lambd,0.4871389791659599,0.0,0.527435389117726,0.5450848084631685
1.007790769756764,2.0,1.0,0.5281026495720917,0.5052551409447691,Feynman31,lambd,0.5052551409447691,0.0,0.5281026495720917,0.545633348144668
1.0082503178732218,2.0,1.0,0.5283686848649496,0.6117527974375881,Feynman31,lambd,0.6117527974375881,0.0,0.5283686848649496,0.5458519976001684
1.0083488472764943,2.0,1.0,0.5284257295337458,0.42139149483156785,Feynman31,lambd,0.42139149483156785,0.0,0.5284257295337458,0.545898877721235
1.009073964947226,2.0,1.0,0.5288456027525466,0.5743938226304645,Feynman31,lambd,0.5743938226304645,0.0,0.5288456027525466,0.5462438942062484
1.0094671044747034,2.0,1.0,0.5290732899214743,0.38137049425779745,Feynman31,lambd,0.38137049425779745,0.0,0.5290732899214743,0.5464309581712266
1.0096204363463572,2.0,1.0,0.5291621004513608,0.5048122010750001,Feynman31,lambd,0.5048122010750001,0.0,0.5291621004513608,0.546503917702686
1.010193491057334,2.0,1.0,0.5294940572382907,0.6435101623559664,Feynman31,lambd,0.6435101623559664,0.0,0.5294940572382907,0.5467765982902826
1.0103605261975535,2.0,1.0,0.52959082880806,0.5237634712651338,Feynman31,lambd,0.5237634712651338,0.0,0.52959082880806,0.5468560814165884
1.0106737180292578,2.0,1.0,0.5297722908257163,0.6044013347121071,Feynman31,lambd,0.6044013347121071,0.0,0.5297722908257163,0.5470051147924156
1.0110874732528652,2.0,1.0,0.530012048415728,0.5476826221419994,Feynman31,lambd,0.5476826221419994,0.0,0.530012048415728,0.5472020058407235
1.0116508353067006,2.0,1.0,0.530338552424535,0.6696854906484834,Feynman31,lambd,0.6696854906484834,0.0,0.530338552424535,0.5474700974192621
1.0119085928923635,2.0,1.0,0.5304879601216277,0.8351553952148237,Feynman31,lambd,0.8351553952148237,0.0,0.5304879601216277,0.5475927617943056
1.012190556648917,2.0,1.0,0.5306514137836287,0.644145506136994,Feynman31,lambd,0.644145506136994,0.0,0.5306514137836287,0.5477269480469489
1.0144708892856773,2.0,1.0,0.5319738936379853,0.4378685776531992,Feynman31,lambd,0.4378685776531992,0.0,0.5319738936379853,0.5488122550085441
1.0155772690701008,2.0,1.0,0.5326159099281307,0.6894302658182795,Feynman31,lambd,0.6894302658182795,0.0,0.5326159099281307,0.5493388976275205
1.0156411085798038,2.0,1.0,0.5326529624897691,0.5034422366581305,Feynman31,lambd,0.5034422366581305,0.0,0.5326529624897691,0.5493692870718367
1.0159039028678918,2.0,1.0,0.5328054972722813,0.6073738570863806,Feynman31,lambd,0.6073738570863806,0.0,0.5328054972722813,0.5494943864961236
1.0161929306935324,2.0,1.0,0.5329732747409834,0.5529344756278192,Feynman31,lambd,0.5529344756278192,0.0,0.5329732747409834,0.5496319773643515
1.017156678714441,2.0,1.0,0.5335328399176167,0.5622270265730547,Feynman31,lambd,0.5622270265730547,0.0,0.5335328399176167,0.5500907929925176
1.0175974383932966,2.0,1.0,0.533788812599485,0.5040709384457878,Feynman31,lambd,0.5040709384457878,0.0,0.533788812599485,0.5503006411974068
1.0177317178564698,2.0,1.0,0.5338668035497216,0.5891989939455946,Feynman31,lambd,0.5891989939455946,0.0,0.5338668035497216,0.5503645741998691
1.0180925613435383,2.0,1.0,0.5340764031283795,0.5081012475900334,Feynman31,lambd,0.5081012475900334,0.0,0.5340764031283795,0.5505363828328572
1.0183612536316597,2.0,1.0,0.5342324926310004,0.5029438840533477,Feynman31,lambd,0.5029438840533477,0.0,0.5342324926310004,0.5506643194880162
1.019034266308469,2.0,1.0,0.5346235243966632,0.4107820691454841,Feynman31,lambd,0.4107820691454841,0.0,0.5346235243966632,0.550984786984999
1.0198759839652638,2.0,1.0,0.5351127040890442,0.5420418677579075,Feynman31,lambd,0.5420418677579075,0.0,0.5351127040890442,0.5513856185971628
1.020055603499928,2.0,1.0,0.5352171116470916,0.4636840246876439,Feynman31,lambd,0.4636840246876439,0.0,0.5352171116470916,0.5514711593840771
1.020533835219287,2.0,1.0,0.5354951252171245,0.5707788280997843,Feynman31,lambd,0.5707788280997843,0.0,0.5354951252171245,0.5516989175724324
1.0208593386428488,2.0,1.0,0.5356843784798923,0.585470161227302,Feynman31,lambd,0.585470161227302,0.0,0.5356843784798923,0.5518539458716923
1.0209931766421794,2.0,1.0,0.535762200351702,0.3946763007249068,Feynman31,lambd,0.3946763007249068,0.0,0.535762200351702,0.5519176909040723
1.0213698124859476,2.0,1.0,0.5359812195358105,0.5287392885194534,Feynman31,lambd,0.5287392885194534,0.0,0.5359812195358105,0.5520970822533942
1.0221266665930493,2.0,1.0,0.5364214273233998,0.4737301637557075,Feynman31,lambd,0.4737301637557075,0.0,0.5364214273233998,0.552457595578922
1.0226431823140416,2.0,1.0,0.536721913650771,0.5096423491834384,Feynman31,lambd,0.5096423491834384,0.0,0.536721913650771,0.5527036473257619
1.0232362784353972,2.0,1.0,0.5370670173917607,0.43241500468741245,Feynman31,lambd,0.43241500468741245,0.0,0.5370670173917607,0.5529861992287954
1.0232880386658876,2.0,1.0,0.5370971383851423,0.49811613699849033,Feynman31,lambd,0.49811613699849033,0.0,0.5370971383851423,0.5530108588970858
1.0238815255841247,2.0,1.0,0.5374425467174591,0.4076968134006097,Feynman31,lambd,0.4076968134006097,0.0,0.5374425467174591,0.5532936204679493
1.0245691434972397,2.0,1.0,0.5378428280577258,0.5870829254134835,Feynman31,lambd,0.5870829254134835,0.0,0.5378428280577258,0.5536212576988575
1.0252788113618716,2.0,1.0,0.5382560455287989,0.6454210322302038,Feynman31,lambd,0.6454210322302038,0.0,0.5382560455287989,0.5539594334671368
1.0253274421030585,2.0,1.0,0.5382843654248035,0.47219190139183104,Feynman31,lambd,0.47219190139183104,0.0,0.5382843654248035,0.5539826085382106
1.0261582128869846,2.0,1.0,0.5387682351074221,0.7437698717681424,Feynman31,lambd,0.7437698717681424,0.0,0.5387682351074221,0.5543785385725546
1.0271893812435415,2.0,1.0,0.5393690180239354,0.5708371390374138,Feynman31,lambd,0.5708371390374138,0.0,0.5393690180239354,0.5548700408045041
1.027895576805097,2.0,1.0,0.5397805888169439,0.5437423528500939,Feynman31,lambd,0.5437423528500939,0.0,0.5397805888169439,0.555206689889763
1.0280301772164433,2.0,1.0,0.5398590454539585,0.6593896535152575,Feynman31,lambd,0.6593896535152575,0.0,0.5398590454539585,0.5552708591202743
1.0282983600930273,2.0,1.0,0.5400153763794946,0.4556976410239915,Feynman31,lambd,0.4556976410239915,0.0,0.5400153763794946,0.5553987162867883
1.0283886388378893,2.0,1.0,0.5400680055548236,0.5740493342214935,Feynman31,lambd,0.5740493342214935,0.0,0.5400680055548236,0.555441758213656
1.0285644630491602,2.0,1.0,0.5401705093456595,0.6975389974106054,Feynman31,lambd,0.6975389974106054,0.0,0.5401705093456595,0.5555255871500081
1.029197407041294,2.0,1.0,0.5405395616710249,0.43673739498163744,Feynman31,lambd,0.43673739498163744,0.0,0.5405395616710249,0.5558273796634754
1.0292023358367284,2.0,1.0,0.540542435837478,0.5476597323542965,Feynman31,lambd,0.5476597323542965,0.0,0.540542435837478,0.555829729870861
1.0296041587847586,2.0,1.0,0.5407767706314764,0.597191817874692,Feynman31,lambd,0.597191817874692,0.0,0.5407767706314764,0.5560213382345581
1.0296189434977407,2.0,1.0,0.5407853933977588,0.3289271132487331,Feynman31,lambd,0.3289271132487331,0.0,0.5407853933977588,0.5560283885309485
1.0298657103191105,2.0,1.0,0.5409293197695858,0.4876950064418177,Feynman31,lambd,0.4876950064418177,0.0,0.5409293197695858,0.5561460652560387
1.0299408622288977,2.0,1.0,0.5409731544779811,0.5186882231744576,Feynman31,lambd,0.5186882231744576,0.0,0.5409731544779811,0.5561819042123958
