epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,1.0,1.0006689829804265,1.0,0.3377315679945991,0.3081415565030891,Feynman56,y,0.3081415565030891,0.0,0.3377315679945991,0.3381250271154798
1.0,1.0,1.0,1.0,1.0014751259136279,1.0,0.3378677253099149,0.33563838418909564,Feynman56,y,0.33563838418909564,0.0,0.3378677253099149,0.33825871569677446
1.0,1.0,1.0,1.0,1.0017177849708518,1.0,0.33790872107644904,0.2754352037807075,Feynman56,y,0.2754352037807075,0.0,0.33790872107644904,0.3382989608448295
1.0,1.0,1.0,1.0,1.0019894116066386,1.0,0.33795461661870685,0.34140356460980076,Feynman56,y,0.34140356460980076,0.0,0.33795461661870685,0.3383440120534836
1.0,1.0,1.0,1.0,1.0025691016679188,1.0,0.33805258502680086,0.261688905382098,Feynman56,y,0.261688905382098,0.0,0.33805258502680086,0.33844016403392524
1.0,1.0,1.0,1.0,1.0028955404654551,1.0,0.3381077660640054,0.35024497138525446,Feynman56,y,0.35024497138525446,0.0,0.3381077660640054,0.3384943135144036
1.0,1.0,1.0,1.0,1.0033900736063843,1.0,0.33819137873616945,0.3456224270762259,Feynman56,y,0.3456224270762259,0.0,0.33819137873616945,0.33857635155491306
1.0,1.0,1.0,1.0,1.0035939648252026,1.0,0.338225857410269,0.3771433918092376,Feynman56,y,0.3771433918092376,0.0,0.338225857410269,0.33861017685781714
1.0,1.0,1.0,1.0,1.00480893650411,1.0,0.33843138543164064,0.30112509945650023,Feynman56,y,0.30112509945650023,0.0,0.33843138543164064,0.3388117611770383
1.0,1.0,1.0,1.0,1.0056190038128276,1.0,0.3385684874384045,0.38157835334677526,Feynman56,y,0.38157835334677526,0.0,0.3385684874384045,0.3389461860183059
1.0,1.0,1.0,1.0,1.0057817878288884,1.0,0.33859604488369055,0.33444539723704936,Feynman56,y,0.33444539723704936,0.0,0.33859604488369055,0.33897320088618055
1.0,1.0,1.0,1.0,1.0062321511562469,1.0,0.33867229772128116,0.34631816007842026,Feynman56,y,0.34631816007842026,0.0,0.33867229772128116,0.3390479446089109
1.0,1.0,1.0,1.0,1.0076970776614735,1.0,0.33892044760481654,0.349281851721466,Feynman56,y,0.349281851721466,0.0,0.33892044760481654,0.3392911045795886
1.0,1.0,1.0,1.0,1.008489078687072,1.0,0.3390546824884689,0.3355848550508495,Feynman56,y,0.3355848550508495,0.0,0.3390546824884689,0.33942259019790744
1.0,1.0,1.0,1.0,1.0085387250551947,1.0,0.33906309870726037,0.3777770946520674,Feynman56,y,0.3777770946520674,0.0,0.33906309870726037,0.3394308328790472
1.0,1.0,1.0,1.0,1.0090366324358235,1.0,0.3391475169926345,0.29423188753966095,Feynman56,y,0.29423188753966095,0.0,0.3391475169926345,0.339513502920028
1.0,1.0,1.0,1.0,1.01091574023695,1.0,0.33946629834570446,0.34454894715297146,Feynman56,y,0.34454894715297146,0.0,0.33946629834570446,0.33982555861391334
1.0,1.0,1.0,1.0,1.012748944918682,1.0,0.339777575008788,0.3043233467646473,Feynman56,y,0.3043233467646473,0.0,0.339777575008788,0.3401300802449258
1.0,1.0,1.0,1.0,1.0145725211577075,1.0,0.3400874928639407,0.42723344514532213,Feynman56,y,0.42723344514532213,0.0,0.3400874928639407,0.3404330900599911
1.0,1.0,1.0,1.0,1.0149916627410092,1.0,0.340158765063153,0.3685821538714153,Feynman56,y,0.3685821538714153,0.0,0.340158765063153,0.3405027480370139
1.0,1.0,1.0,1.0,1.0153386547289187,1.0,0.34021777968039363,0.3378150344820713,Feynman56,y,0.3378150344820713,0.0,0.34021777968039363,0.3405604188459783
1.0,1.0,1.0,1.0,1.0164335142964727,1.0,0.3404040528610766,0.3470776503717706,Feynman56,y,0.3470776503717706,0.0,0.3404040528610766,0.3407424077705797
1.0,1.0,1.0,1.0,1.01654936937255,1.0,0.3404237695631973,0.25252209661795433,Feynman56,y,0.25252209661795433,0.0,0.3404237695631973,0.3407616672085853
1.0,1.0,1.0,1.0,1.0176722272091239,1.0,0.34061491944425015,0.32491256553707953,Feynman56,y,0.32491256553707953,0.0,0.34061491944425015,0.3409483466072374
1.0,1.0,1.0,1.0,1.0182423506715466,1.0,0.340712014181326,0.3508993241295549,Feynman56,y,0.3508993241295549,0.0,0.340712014181326,0.3410431446804514
1.0,1.0,1.0,1.0,1.0191649351669705,1.0,0.34086919124882875,0.3636967581759212,Feynman56,y,0.3636967581759212,0.0,0.34086919124882875,0.34119656712025925
1.0,1.0,1.0,1.0,1.019211937686568,1.0,0.34087720075159283,0.2914762829082001,Feynman56,y,0.2914762829082001,0.0,0.34087720075159283,0.34120438407844556
1.0,1.0,1.0,1.0,1.0200574701524467,1.0,0.341021315334146,0.2936961660270415,Feynman56,y,0.2936961660270415,0.0,0.341021315334146,0.3413450141558358
1.0,1.0,1.0,1.0,1.0200883273603256,1.0,0.3410265758186096,0.30373430939660645,Feynman56,y,0.30373430939660645,0.0,0.3410265758186096,0.3413501467307145
1.0,1.0,1.0,1.0,1.020618884300719,1.0,0.3411170364602779,0.3641273305781619,Feynman56,y,0.3641273305781619,0.0,0.3411170364602779,0.34143839991563957
1.0,1.0,1.0,1.0,1.0229816365358333,1.0,0.34152016822020376,0.3414347184236475,Feynman56,y,0.3414347184236475,0.0,0.34152016822020376,0.3418315138989307
1.0,1.0,1.0,1.0,1.024683718560779,1.0,0.3418108589006674,0.28699511119238685,Feynman56,y,0.28699511119238685,0.0,0.3418108589006674,0.3421147995833098
1.0,1.0,1.0,1.0,1.0266887118806107,1.0,0.3421535846232465,0.3229417208991352,Feynman56,y,0.3229417208991352,0.0,0.3421535846232465,0.3424486016549629
1.0,1.0,1.0,1.0,1.0278037607370574,1.0,0.3423443278408834,0.35651111164507815,Feynman56,y,0.35651111164507815,0.0,0.3423443278408834,0.34263428868574203
1.0,1.0,1.0,1.0,1.0281700101892615,1.0,0.3424070014134007,0.2523617091571786,Feynman56,y,0.2523617091571786,0.0,0.3424070014134007,0.3426952869968783
1.0,1.0,1.0,1.0,1.0309458723075136,1.0,0.3428823667018086,0.36119470498691436,Feynman56,y,0.36119470498691436,0.0,0.3428823667018086,0.3431577233092571
1.0,1.0,1.0,1.0,1.0327478038824494,1.0,0.3431912792664088,0.314140416400115,Feynman56,y,0.314140416400115,0.0,0.3431912792664088,0.34345802518727414
1.0,1.0,1.0,1.0,1.0329007568065067,1.0,0.343217512641113,0.3778979965528822,Feynman56,y,0.3778979965528822,0.0,0.343217512641113,0.3434835198118229
1.0,1.0,1.0,1.0,1.0329138810083125,1.0,0.3432197636964543,0.32833474220940384,Feynman56,y,0.32833474220940384,0.0,0.3432197636964543,0.34348570742125245
1.0,1.0,1.0,1.0,1.0352455908208404,1.0,0.3436199165587066,0.3113571064844687,Feynman56,y,0.3113571064844687,0.0,0.3436199165587066,0.34387444543928286
1.0,1.0,1.0,1.0,1.0353955644896249,1.0,0.34364566897838805,0.3754457751886004,Feynman56,y,0.3754457751886004,0.0,0.34364566897838805,0.34389945398082283
1.0,1.0,1.0,1.0,1.0354366547167464,1.0,0.34365272501633026,0.3625993853379476,Feynman56,y,0.3625993853379476,0.0,0.34365272501633026,0.343906306005229
1.0,1.0,1.0,1.0,1.0357992422670215,1.0,0.34371499461993316,0.30607753205734933,Feynman56,y,0.30607753205734933,0.0,0.34371499461993316,0.3439667715633761
1.0,1.0,1.0,1.0,1.0362335187107201,1.0,0.34378958968094275,0.37078611504077846,Feynman56,y,0.37078611504077846,0.0,0.34378958968094275,0.3440391969338538
1.0,1.0,1.0,1.0,1.0368359011002148,1.0,0.34389308502452226,0.259957039209073,Feynman56,y,0.259957039209073,0.0,0.34389308502452226,0.34413966657562084
1.0,1.0,1.0,1.0,1.0382384338237753,1.0,0.3441341664790599,0.3192952638765552,Feynman56,y,0.3192952638765552,0.0,0.3441341664790599,0.3443736308303789
1.0,1.0,1.0,1.0,1.039318150561408,1.0,0.3443198658909243,0.33292087807415377,Feynman56,y,0.33292087807415377,0.0,0.3443198658909243,0.3445537824302322
1.0,1.0,1.0,1.0,1.039782961741702,1.0,0.34439983687690096,0.3113295376158204,Feynman56,y,0.3113295376158204,0.0,0.34439983687690096,0.34463134677366114
1.0,1.0,1.0,1.0,1.039810419400585,1.0,0.3444045615177611,0.33524068454022565,Feynman56,y,0.33524068454022565,0.0,0.3444045615177611,0.3446359289029419
1.0,1.0,1.0,1.0,1.0408495558525515,1.0,0.3445834098250793,0.42003876132501705,Feynman56,y,0.42003876132501705,0.0,0.3445834098250793,0.34480935564777226
1.0,1.0,1.0,1.0,1.043456103315447,1.0,0.34503240597128065,0.3008623325247021,Feynman56,y,0.3008623325247021,0.0,0.34503240597128065,0.3452445118227954
1.0,1.0,1.0,1.0,1.043726174286155,1.0,0.34507895835094327,0.23374654213083249,Feynman56,y,0.23374654213083249,0.0,0.34507895835094327,0.3452896106372478
1.0,1.0,1.0,1.0,1.0442029386132787,1.0,0.3451611527246736,0.3424092333190252,Feynman56,y,0.3424092333190252,0.0,0.3451611527246736,0.3453692300596573
1.0,1.0,1.0,1.0,1.0453735493715701,1.0,0.3453630426581467,0.3906482361866091,Feynman56,y,0.3906482361866091,0.0,0.3453630426581467,0.345564749417606
1.0,1.0,1.0,1.0,1.0456233845073288,1.0,0.345406144590014,0.33032929858755317,Feynman56,y,0.33032929858755317,0.0,0.345406144590014,0.3456064828688637
1.0,1.0,1.0,1.0,1.047440481400878,1.0,0.345719780775413,0.35499017250433074,Feynman56,y,0.35499017250433074,0.0,0.345719780775413,0.34591007254770106
1.0,1.0,1.0,1.0,1.048640631431664,1.0,0.34592707251744814,0.4008118827952061,Feynman56,y,0.4008118827952061,0.0,0.34592707251744814,0.34611063925486635
1.0,1.0,1.0,1.0,1.0496131430242228,1.0,0.3460951291099198,0.3159951074504481,Feynman56,y,0.3159951074504481,0.0,0.3460951291099198,0.34627319441319576
1.0,1.0,1.0,1.0,1.0498732549982543,1.0,0.3461400907867743,0.3473573163694459,Feynman56,y,0.3473573163694459,0.0,0.3461400907867743,0.3463166767938929
1.0,1.0,1.0,1.0,1.0505186061992275,1.0,0.34625166590149437,0.3056280329530277,Feynman56,y,0.3056280329530277,0.0,0.34625166590149437,0.3464245674107048
1.0,1.0,1.0,1.0,1.0513841632622407,1.0,0.3464013636850929,0.42059476702030313,Feynman56,y,0.42059476702030313,0.0,0.3464013636850929,0.3465692915777296
1.0,1.0,1.0,1.0,1.0515927975290253,1.0,0.3464374556663486,0.3299477929203806,Feynman56,y,0.3299477929203806,0.0,0.3464374556663486,0.3466041792625504
1.0,1.0,1.0,1.0,1.0543093592040198,1.0,0.34690770809760196,0.31027839183900763,Feynman56,y,0.31027839183900763,0.0,0.34690770809760196,0.34705855856271345
1.0,1.0,1.0,1.0,1.0545756350748878,1.0,0.3469538329166544,0.39091650843702497,Feynman56,y,0.39091650843702497,0.0,0.3469538329166544,0.347103108364213
1.0,1.0,1.0,1.0,1.0545915986260777,1.0,0.3469565983289558,0.3311215015892826,Feynman56,y,0.3311215015892826,0.0,0.3469565983289558,0.3471057792442284
1.0,1.0,1.0,1.0,1.0552628304181344,1.0,0.347072895691165,0.38972731776936465,Feynman56,y,0.38972731776936465,0.0,0.347072895691165,0.3472180906784004
1.0,1.0,1.0,1.0,1.0559955143758077,1.0,0.34719988018942505,0.3980061601502981,Feynman56,y,0.3980061601502981,0.0,0.34719988018942505,0.3473406997258654
1.0,1.0,1.0,1.0,1.0564160148511368,1.0,0.3472727776919842,0.4474294804026586,Feynman56,y,0.4474294804026586,0.0,0.3472727776919842,0.34741107450858943
1.0,1.0,1.0,1.0,1.0572803808427127,1.0,0.34742266629393276,0.32725316223823137,Feynman56,y,0.32725316223823137,0.0,0.34742266629393276,0.3475557510722777
1.0,1.0,1.0,1.0,1.062271325080518,1.0,0.3482892690394472,0.31373165096811423,Feynman56,y,0.31373165096811423,0.0,0.3482892690394472,0.34839156973914737
1.0,1.0,1.0,1.0,1.06490400473205,1.0,0.3487471668903992,0.29512948122677574,Feynman56,y,0.29512948122677574,0.0,0.3487471668903992,0.34883276158422216
1.0,1.0,1.0,1.0,1.0652572771788922,1.0,0.34880865145031326,0.36062116091251417,Feynman56,y,0.36062116091251417,0.0,0.34880865145031326,0.3488919801082097
1.0,1.0,1.0,1.0,1.0652875865549143,1.0,0.34881392702690706,0.3292379871405897,Feynman56,y,0.3292379871405897,0.0,0.34881392702690706,0.3488970610012348
1.0,1.0,1.0,1.0,1.0697483391625713,1.0,0.3495911197714763,0.35088920646679556,Feynman56,y,0.35088920646679556,0.0,0.3495911197714763,0.34964514508765654
1.0,1.0,1.0,1.0,1.071403428967406,1.0,0.34987986983588965,0.2962123091364743,Feynman56,y,0.2962123091364743,0.0,0.34987986983588965,0.349922866360691
1.0,1.0,1.0,1.0,1.071874997937029,1.0,0.3499621786910589,0.33424911373581195,Feynman56,y,0.33424911373581195,0.0,0.3499621786910589,0.35000201046687246
1.0,1.0,1.0,1.0,1.0725495851990114,1.0,0.3500799521734808,0.39558931630830085,Feynman56,y,0.39558931630830085,0.0,0.3500799521734808,0.3501152395088581
