m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,3.0,1.0,3.0002708652930985,1.0,3.0,1.0,0.08332580946727794,0.0819287863750755,Feynman5,y1,0.0819287863750755,0.0,0.08332580946727794,0.08181077145067907
1.0,1.0,1.0,3.0,1.0,3.0009181192867755,1.0,3.0,1.0,0.08330783197226262,0.08322243065619893,Feynman5,y1,0.08322243065619893,0.0,0.08330783197226262,0.08179707690755549
1.0,1.0,1.0,3.0,1.0,3.001025624773306,1.0,3.0,1.0,0.08330484619292917,0.08325871443249463,Feynman5,y1,0.08325871443249463,0.0,0.08330484619292917,0.0817948023159261
1.0,1.0,1.0,3.0,1.0,3.0012088053751125,1.0,3.0,1.0,0.08329975879140274,0.08463369034728195,Feynman5,y1,0.08463369034728195,0.0,0.08329975879140274,0.08179092659686836
1.0,1.0,1.0,3.0,1.0,3.001245984883382,1.0,3.0,1.0,0.08329872623881153,0.07844313755986118,Feynman5,y1,0.07844313755986118,0.0,0.08329872623881153,0.08179013995610408
1.0,1.0,1.0,3.0,1.0,3.00194649468734,1.0,3.0,1.0,0.08327927281830033,0.08251065969865377,Feynman5,y1,0.08251065969865377,0.0,0.08327927281830033,0.0817753186313661
1.0,1.0,1.0,3.0,1.0,3.0020786456058923,1.0,3.0,1.0,0.08327560319323775,0.08701598383914856,Feynman5,y1,0.08701598383914856,0.0,0.08327560319323775,0.08177252259388094
1.0,1.0,1.0,3.0,1.0,3.002084635956093,1.0,3.0,1.0,0.08327543685247145,0.07948559718632854,Feynman5,y1,0.07948559718632854,0.0,0.08327543685247145,0.0817723958505795
1.0,1.0,1.0,3.0,1.0,3.0029753338296103,1.0,3.0,1.0,0.08325070570414765,0.08516049281080366,Feynman5,y1,0.08516049281080366,0.0,0.08325070570414765,0.08175355054358169
1.0,1.0,1.0,3.0,1.0,3.0033668781225016,1.0,3.0,1.0,0.08323983524028554,0.0857948842337901,Feynman5,y1,0.0857948842337901,0.0,0.08323983524028554,0.08174526628403911
1.0,1.0,1.0,3.0,1.0,3.003369084437369,1.0,3.0,1.0,0.08323977398827904,0.08065247328696176,Feynman5,y1,0.08065247328696176,0.0,0.08323977398827904,0.08174521960302428
1.0,1.0,1.0,3.0,1.0,3.0039058284882945,1.0,3.0,1.0,0.08322487350298413,0.08349443188440044,Feynman5,y1,0.08349443188440044,0.0,0.08322487350298413,0.08173386321988457
1.0,1.0,1.0,3.0,1.0,3.003922935211231,1.0,3.0,1.0,0.0832243986274569,0.08247999009362393,Feynman5,y1,0.08247999009362393,0.0,0.0832243986274569,0.08173350127735524
1.0,1.0,1.0,3.0,1.0,3.004555190662212,1.0,3.0,1.0,0.08320684843679793,0.08367372226128461,Feynman5,y1,0.08367372226128461,0.0,0.08320684843679793,0.08172012407253966
1.0,1.0,1.0,3.0,1.0,3.004610873861307,1.0,3.0,1.0,0.08320530286813892,0.08585391763989783,Feynman5,y1,0.08585391763989783,0.0,0.08320530286813892,0.08171894593235043
1.0,1.0,1.0,3.0,1.0,3.005561278761599,1.0,3.0,1.0,0.08317892522466608,0.08680854488417844,Feynman5,y1,0.08680854488417844,0.0,0.08317892522466608,0.08169883734983421
1.0,1.0,1.0,3.0,1.0,3.005621883870293,1.0,3.0,1.0,0.08317724332704869,0.08019837977348748,Feynman5,y1,0.08019837977348748,0.0,0.08317724332704869,0.08169755507233027
