epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0011772033976363,1.0,1.0,1.0,1.0,0.33801606434378767,0.4518585068260307,Feynman56,p_d,0.4518585068260307,0.0,0.33801606434378767,0.32862058424555046
1.0,1.0017560296596044,1.0,1.0,1.0,1.0,0.33821148686673896,0.37835792331859797,Feynman56,p_d,0.37835792331859797,0.0,0.33821148686673896,0.3288172245641836
1.0,1.0021314534987178,1.0,1.0,1.0,1.0,0.33833823694467446,0.25501825892277596,Feynman56,p_d,0.25501825892277596,0.0,0.33833823694467446,0.32894478714709585
1.0,1.0037618501824994,1.0,1.0,1.0,1.0,0.3388886892207559,0.371139660967578,Feynman56,p_d,0.371139660967578,0.0,0.3388886892207559,0.32949897431481884
1.0,1.0055828072535442,1.0,1.0,1.0,1.0,0.3395034782315371,0.2764178635304717,Feynman56,p_d,0.2764178635304717,0.0,0.3395034782315371,0.3301183300859694
1.0,1.0079777955621403,1.0,1.0,1.0,1.0,0.34031207087575005,0.375524203991892,Feynman56,p_d,0.375524203991892,0.0,0.34031207087575005,0.3309335613266856
1.0,1.0080463320409228,1.0,1.0,1.0,1.0,0.3403352100670375,0.4090631851527461,Feynman56,p_d,0.4090631851527461,0.0,0.3403352100670375,0.3309569010283557
1.0,1.0082901805455005,1.0,1.0,1.0,1.0,0.3404175378622906,0.3157286534354068,Feynman56,p_d,0.3157286534354068,0.0,0.3404175378622906,0.3310399469703158
1.0,1.0109035952401046,1.0,1.0,1.0,1.0,0.3412998753212045,0.2527207620349622,Feynman56,p_d,0.2527207620349622,0.0,0.3412998753212045,0.3319304449680044
1.0,1.0115772948751154,1.0,1.0,1.0,1.0,0.34152732886130044,0.2820696663407709,Feynman56,p_d,0.2820696663407709,0.0,0.34152732886130044,0.33216013936331285
1.0,1.0118676349702782,1.0,1.0,1.0,1.0,0.3416253530831416,0.25911332214276356,Feynman56,p_d,0.25911332214276356,0.0,0.3416253530831416,0.332259146602567
1.0,1.0121022834289461,1.0,1.0,1.0,1.0,0.34170457477160404,0.33266646849105375,Feynman56,p_d,0.33266646849105375,0.0,0.34170457477160404,0.3323391703531193
1.0,1.012406208401258,1.0,1.0,1.0,1.0,0.34180718550090156,0.3266932050593319,Feynman56,p_d,0.3266932050593319,0.0,0.34180718550090156,0.33244283003647135
1.0,1.0124109808880586,1.0,1.0,1.0,1.0,0.34180879678130227,0.32365845331708365,Feynman56,p_d,0.32365845331708365,0.0,0.34180879678130227,0.33244445787925464
1.0,1.0126244775055246,1.0,1.0,1.0,1.0,0.34188087721435817,0.32248015597269647,Feynman56,p_d,0.32248015597269647,0.0,0.34188087721435817,0.33251728209995196
1.0,1.012932628690492,1.0,1.0,1.0,1.0,0.3419849147917341,0.38037605655201084,Feynman56,p_d,0.38037605655201084,0.0,0.3419849147917341,0.33262240312711555
1.0,1.0136467101911528,1.0,1.0,1.0,1.0,0.3422260020015257,0.24898566504469388,Feynman56,p_d,0.24898566504469388,0.0,0.3422260020015257,0.33286604594096286
1.0,1.0138338045836601,1.0,1.0,1.0,1.0,0.3422891685518641,0.43962106547897606,Feynman56,p_d,0.43962106547897606,0.0,0.3422891685518641,0.33292989244221216
1.0,1.014009102979188,1.0,1.0,1.0,1.0,0.3423483525539978,0.3632149062893313,Feynman56,p_d,0.3632149062893313,0.0,0.3423483525539978,0.33298971742724937
1.0,1.0151604650035075,1.0,1.0,1.0,1.0,0.3427370738101098,0.2687702573418211,Feynman56,p_d,0.2687702573418211,0.0,0.3427370738101098,0.3333827423689135
1.0,1.0155529848548173,1.0,1.0,1.0,1.0,0.34286959582006593,0.2456454844941265,Feynman56,p_d,0.2456454844941265,0.0,0.34286959582006593,0.333516768705657
1.0,1.0171657002168173,1.0,1.0,1.0,1.0,0.34341407855271316,0.27679476012400384,Feynman56,p_d,0.27679476012400384,0.0,0.34341407855271316,0.33406762974834847
1.0,1.0173795778337982,1.0,1.0,1.0,1.0,0.3434862876182989,0.41949227734130523,Feynman56,p_d,0.41949227734130523,0.0,0.3434862876182989,0.33414070853096095
