epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0011289869334128,1.0,1.0,1.0,0.33571922153727435,0.3214290693522685,Feynman56,r,0.3214290693522685,0.0,0.33571922153727435,0.20868026678562843
1.0,1.0,1.0039046214781513,1.0,1.0,1.0,0.33110376637065636,0.30542670808982575,Feynman56,r,0.30542670808982575,0.0,0.33110376637065636,0.20776812025782992
1.0,1.0,1.0043702825502587,1.0,1.0,1.0,0.3303369215358928,0.3620088818963017,Feynman56,r,0.3620088818963017,0.0,0.3303369215358928,0.2076153400206991
1.0,1.0,1.0045075333088955,1.0,1.0,1.0,0.3301113054827462,0.3200145678539505,Feynman56,r,0.3200145678539505,0.0,0.3301113054827462,0.20757032258054198
1.0,1.0,1.0051360329007895,1.0,1.0,1.0,0.329080522021047,0.2751093725401364,Feynman56,r,0.2751093725401364,0.0,0.329080522021047,0.20736425751134085
1.0,1.0,1.006308826927474,1.0,1.0,1.0,0.327167366146225,0.28986087042434155,Feynman56,r,0.28986087042434155,0.0,0.327167366146225,0.2069800826407005
1.0,1.0,1.0065201750617894,1.0,1.0,1.0,0.32682401893002716,0.3132321646616889,Feynman56,r,0.3132321646616889,0.0,0.32682401893002716,0.2069108988845425
1.0,1.0,1.0072186738672866,1.0,1.0,1.0,0.3256923392727806,0.27329077943335695,Feynman56,r,0.27329077943335695,0.0,0.3256923392727806,0.20668235312828348
1.0,1.0,1.0081086107145876,1.0,1.0,1.0,0.3242573037865726,0.32419199862965975,Feynman56,r,0.32419199862965975,0.0,0.3242573037865726,0.20639140169353445
1.0,1.0,1.0083560078063465,1.0,1.0,1.0,0.3238597211899886,0.3419160264233297,Feynman56,r,0.3419160264233297,0.0,0.3238597211899886,0.20631056511128984
1.0,1.0,1.0095133494854638,1.0,1.0,1.0,0.3220075518598524,0.33027605367915547,Feynman56,r,0.33027605367915547,0.0,0.3220075518598524,0.20593267231894458
1.0,1.0,1.0098197878052193,1.0,1.0,1.0,0.32151926877851733,0.3332083030159794,Feynman56,r,0.3332083030159794,0.0,0.32151926877851733,0.20583268826649387
1.0,1.0,1.0104540659275398,1.0,1.0,1.0,0.32051142100946145,0.3246481017492119,Feynman56,r,0.3246481017492119,0.0,0.32051142100946145,0.20562583513160249
1.0,1.0,1.0116925667151582,1.0,1.0,1.0,0.31855438900919614,0.3003228689543179,Feynman56,r,0.3003228689543179,0.0,0.31855438900919614,0.20522231069858216
1.0,1.0,1.012195686457805,1.0,1.0,1.0,0.31776347596917204,0.3197441987717971,Feynman56,r,0.3197441987717971,0.0,0.31776347596917204,0.2050585293209783
1.0,1.0,1.013886414963233,1.0,1.0,1.0,0.315122830367863,0.2920407954519486,Feynman56,r,0.2920407954519486,0.0,0.315122830367863,0.20450875091673743
1.0,1.0,1.0149083485786672,1.0,1.0,1.0,0.31353950149406545,0.3049415104911465,Feynman56,r,0.3049415104911465,0.0,0.31353950149406545,0.20417689974592446
1.0,1.0,1.0169757409879858,1.0,1.0,1.0,0.31036548738025954,0.32555216462171727,Feynman56,r,0.32555216462171727,0.0,0.31036548738025954,0.20350660216751384
1.0,1.0,1.017450924323246,1.0,1.0,1.0,0.3096414091389249,0.319631220537706,Feynman56,r,0.319631220537706,0.0,0.3096414091389249,0.2033527338626509
1.0,1.0,1.0176005789790543,1.0,1.0,1.0,0.30941378716431955,0.3403573434305035,Feynman56,r,0.3403573434305035,0.0,0.30941378716431955,0.20330428971403158
1.0,1.0,1.017721784764013,1.0,1.0,1.0,0.3092295825526952,0.3473094397104262,Feynman56,r,0.3473094397104262,0.0,0.3092295825526952,0.20326506000335082
1.0,1.0,1.0178755441152116,1.0,1.0,1.0,0.3089960934113432,0.2883788754441591,Feynman56,r,0.2883788754441591,0.0,0.3089960934113432,0.203215300841939
1.0,1.0,1.0191399022960743,1.0,1.0,1.0,0.30708412053164263,0.32156911944403516,Feynman56,r,0.32156911944403516,0.0,0.30708412053164263,0.20280642552734823
1.0,1.0,1.0198342651438512,1.0,1.0,1.0,0.30604013890930054,0.33144792756077524,Feynman56,r,0.33144792756077524,0.0,0.30604013890930054,0.20258210045115416
1.0,1.0,1.020840079779085,1.0,1.0,1.0,0.3045354288365036,0.3004917847705498,Feynman56,r,0.3004917847705498,0.0,0.3045354288365036,0.20225743475627608
1.0,1.0,1.0211748215254672,1.0,1.0,1.0,0.3040366214404728,0.2641865423015373,Feynman56,r,0.2641865423015373,0.0,0.3040366214404728,0.20214945702892298
1.0,1.0,1.0212843474428803,1.0,1.0,1.0,0.3038736269308699,0.33741527937678395,Feynman56,r,0.33741527937678395,0.0,0.3038736269308699,0.20211413515772325
1.0,1.0,1.0215808265222226,1.0,1.0,1.0,0.30343293788498754,0.32158153067569345,Feynman56,r,0.32158153067569345,0.0,0.30343293788498754,0.20201854091356378
1.0,1.0,1.0222939297001417,1.0,1.0,1.0,0.30237611202839115,0.32827662643424066,Feynman56,r,0.32827662643424066,0.0,0.30237611202839115,0.20178873117164348
1.0,1.0,1.0238110069942896,1.0,1.0,1.0,0.30014244554674446,0.3287644680151719,Feynman56,r,0.3287644680151719,0.0,0.30014244554674446,0.20130037801229728
1.0,1.0,1.0241057355730858,1.0,1.0,1.0,0.2997108023498552,0.30312896418286656,Feynman56,r,0.30312896418286656,0.0,0.2997108023498552,0.20120559065500287
1.0,1.0,1.0251514005355074,1.0,1.0,1.0,0.2981853769345621,0.3090050871348458,Feynman56,r,0.3090050871348458,0.0,0.2981853769345621,0.2008695234848702
1.0,1.0,1.0253117321831704,1.0,1.0,1.0,0.2979523082899573,0.28677328320058176,Feynman56,r,0.28677328320058176,0.0,0.2979523082899573,0.20081802581317848
1.0,1.0,1.0272820815756054,1.0,1.0,1.0,0.2951058533154791,0.2965023558974705,Feynman56,r,0.2965023558974705,0.0,0.2951058533154791,0.20018584267335018
1.0,1.0,1.0285363376371526,1.0,1.0,1.0,0.29331089159984797,0.3155890114392434,Feynman56,r,0.3155890114392434,0.0,0.29331089159984797,0.19978407404873078
1.0,1.0,1.0292427643278663,1.0,1.0,1.0,0.29230569430637754,0.30315944825890545,Feynman56,r,0.30315944825890545,0.0,0.29230569430637754,0.1995580133790322
1.0,1.0,1.0305911240214127,1.0,1.0,1.0,0.29039852065555544,0.32166043110179693,Feynman56,r,0.32166043110179693,0.0,0.29039852065555544,0.1991269800672464
1.0,1.0,1.030893725684526,1.0,1.0,1.0,0.28997256257790616,0.2712537339926114,Feynman56,r,0.2712537339926114,0.0,0.28997256257790616,0.19903032773325177
1.0,1.0,1.0312759721401872,1.0,1.0,1.0,0.2894355635085909,0.3096682821404255,Feynman56,r,0.3096682821404255,0.0,0.2894355635085909,0.19890827894963406
1.0,1.0,1.0313833113386457,1.0,1.0,1.0,0.2892849826571903,0.2640262076950025,Feynman56,r,0.2640262076950025,0.0,0.2892849826571903,0.19887401477004882
1.0,1.0,1.03152774662223,1.0,1.0,1.0,0.28908250987194617,0.28441723626449655,Feynman56,r,0.28441723626449655,0.0,0.28908250987194617,0.1988279148954247
1.0,1.0,1.0316429640693352,1.0,1.0,1.0,0.28892111726315844,0.31499753374758616,Feynman56,r,0.31499753374758616,0.0,0.28892111726315844,0.19879114542217935
1.0,1.0,1.0316593528619415,1.0,1.0,1.0,0.28889816919498823,0.2913551439188571,Feynman56,r,0.2913551439188571,0.0,0.28889816919498823,0.19878591559807574
1.0,1.0,1.0332801684994322,1.0,1.0,1.0,0.2866394208913346,0.29536184023479234,Feynman56,r,0.29536184023479234,0.0,0.2866394208913346,0.19826912755213524
1.0,1.0,1.0357758917130668,1.0,1.0,1.0,0.28320270475978643,0.2790506831683834,Feynman56,r,0.2790506831683834,0.0,0.28320270475978643,0.19747504405410019
1.0,1.0,1.036019288587042,1.0,1.0,1.0,0.28287019033170846,0.2998912750594679,Feynman56,r,0.2998912750594679,0.0,0.28287019033170846,0.1973977084934285
1.0,1.0,1.037455932697142,1.0,1.0,1.0,0.28091704785834626,0.243168829245834,Feynman56,r,0.243168829245834,0.0,0.28091704785834626,0.19694162758360756
1.0,1.0,1.0381090971259976,1.0,1.0,1.0,0.2800344129012548,0.30556289634514033,Feynman56,r,0.30556289634514033,0.0,0.2800344129012548,0.19673449291373704
1.0,1.0,1.0386390632050468,1.0,1.0,1.0,0.2793207031484944,0.25173046030043283,Feynman56,r,0.25173046030043283,0.0,0.2793207031484944,0.19656652882304682
1.0,1.0,1.0390475320138612,1.0,1.0,1.0,0.27877210396571395,0.2712444122579102,Feynman56,r,0.2712444122579102,0.0,0.27877210396571395,0.19643713323219167
1.0,1.0,1.0455160401406123,1.0,1.0,1.0,0.27025447138176506,0.30474815248259546,Feynman56,r,0.30474815248259546,0.0,0.27025447138176506,0.19439520313576678
