epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.0,1.0,1.0006689829804265,1.0,0.3377315679945991,0.3081415565030891,Feynman56,y,0.3081415565030891,0.0,0.3377315679945991,0.3371742822660199
1.0,1.0,1.0,1.0,1.0014751259136279,1.0,0.3378677253099149,0.33563838418909564,Feynman56,y,0.33563838418909564,0.0,0.3378677253099149,0.33730460935068846
1.0,1.0,1.0,1.0,1.0017177849708518,1.0,0.33790872107644904,0.2754352037807075,Feynman56,y,0.2754352037807075,0.0,0.33790872107644904,0.33734384968022046
1.0,1.0,1.0,1.0,1.0019894116066386,1.0,0.33795461661870685,0.34140356460980076,Feynman56,y,0.34140356460980076,0.0,0.33795461661870685,0.3373877799764789
1.0,1.0,1.0,1.0,1.0025691016679188,1.0,0.33805258502680086,0.261688905382098,Feynman56,y,0.261688905382098,0.0,0.33805258502680086,0.33748155338412555
1.0,1.0,1.0,1.0,1.0028955404654551,1.0,0.3381077660640054,0.35024497138525446,Feynman56,y,0.35024497138525446,0.0,0.3381077660640054,0.337534371580445
1.0,1.0,1.0,1.0,1.0033900736063843,1.0,0.33819137873616945,0.3456224270762259,Feynman56,y,0.3456224270762259,0.0,0.33819137873616945,0.3376144039924914
1.0,1.0,1.0,1.0,1.0035939648252026,1.0,0.338225857410269,0.3771433918092376,Feynman56,y,0.3771433918092376,0.0,0.338225857410269,0.3376474063121343
1.0,1.0,1.0,1.0,1.00480893650411,1.0,0.33843138543164064,0.30112509945650023,Feynman56,y,0.30112509945650023,0.0,0.33843138543164064,0.3378441338995801
1.0,1.0,1.0,1.0,1.0056190038128276,1.0,0.3385684874384045,0.38157835334677526,Feynman56,y,0.38157835334677526,0.0,0.3385684874384045,0.33797536556695024
1.0,1.0,1.0,1.0,1.0057817878288884,1.0,0.33859604488369055,0.33444539723704936,Feynman56,y,0.33444539723704936,0.0,0.33859604488369055,0.3380017430989215
1.0,1.0,1.0,1.0,1.0062321511562469,1.0,0.33867229772128116,0.34631816007842026,Feynman56,y,0.34631816007842026,0.0,0.33867229772128116,0.33807473110131187
1.0,1.0,1.0,1.0,1.0076970776614735,1.0,0.33892044760481654,0.349281851721466,Feynman56,y,0.349281851721466,0.0,0.33892044760481654,0.33831225674751475
1.0,1.0,1.0,1.0,1.008489078687072,1.0,0.3390546824884689,0.3355848550508495,Feynman56,y,0.3355848550508495,0.0,0.3390546824884689,0.33844074492702314
