mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0039330792988923,1.0,1.0,1.0,1.7388631007447561,2.03373499005367,Feynman91,mom,2.03373499005367,0.0,1.7388631007447561,1.6254805397651377
1.0039664315574974,1.0,1.0,1.0,1.7389208685512072,2.2456994266202717,Feynman91,mom,2.2456994266202717,0.0,1.7389208685512072,1.6255396113901392
1.0070657392932718,1.0,1.0,1.0,1.7442890270178597,1.8328996049652342,Feynman91,mom,1.8328996049652342,0.0,1.7442890270178597,1.6310302838854536
1.0081385869288653,1.0,1.0,1.0,1.7461472536314877,2.1215255208385315,Feynman91,mom,2.1215255208385315,0.0,1.7461472536314877,1.632931543052686
1.010943723676848,1.0,1.0,1.0,1.7510058930011723,2.3419296290197487,Feynman91,mom,2.3419296290197487,0.0,1.7510058930011723,1.6379042087003168
1.0137436982790855,1.0,1.0,1.0,1.7558555912721503,1.5138949716466548,Feynman91,mom,1.5138949716466548,0.0,1.7558555912721503,1.642869896423733
1.015790507583251,1.0,1.0,1.0,1.7594007689803695,1.4628491118295985,Feynman91,mom,1.4628491118295985,0.0,1.7594007689803695,1.6465012325823076
1.0206200941314734,1.0,1.0,1.0,1.767765858261442,2.7712932900544223,Feynman91,mom,2.7712932900544223,0.0,1.767765858261442,1.6550741821985628
1.0217995592950881,1.0,1.0,1.0,1.7698087518505803,2.493094632976669,Feynman91,mom,2.493094632976669,0.0,1.7698087518505803,1.6571688092139314
1.0232181853972713,1.0,1.0,1.0,1.772265884336505,2.8054864492157088,Feynman91,mom,2.8054864492157088,0.0,1.772265884336505,1.6596886681811645
1.0238872664777738,1.0,1.0,1.0,1.7734247667623184,2.730338708670187,Feynman91,mom,2.730338708670187,0.0,1.7734247667623184,1.660877325305227
1.0260952699377657,1.0,1.0,1.0,1.777249140938312,2.8812112669211567,Feynman91,mom,2.8812112669211567,0.0,1.777249140938312,1.6648008217025714
1.0295080776680527,1.0,1.0,1.0,1.7831602973236331,1.8210482895379831,Feynman91,mom,1.8210482895379831,0.0,1.7831602973236331,1.6708677887486478
1.0297450537975164,1.0,1.0,1.0,1.783570752020045,1.0483394459168682,Feynman91,mom,1.0483394459168682,0.0,1.783570752020045,1.6712891795325384
1.0307713253414406,1.0,1.0,1.0,1.785348306476484,1.8968704866983808,Feynman91,mom,1.8968704866983808,0.0,1.785348306476484,1.6731142698917336
1.0311632485181548,1.0,1.0,1.0,1.7860271373312169,1.1490942622683602,Feynman91,mom,1.1490942622683602,0.0,1.7860271373312169,1.6738113292351833
1.0332726873986946,1.0,1.0,1.0,1.789680792647773,1.653558131094662,Feynman91,mom,1.653558131094662,0.0,1.789680792647773,1.6775638060539153
1.0341327685959012,1.0,1.0,1.0,1.7911704969799696,1.6225890674134886,Feynman91,mom,1.6225890674134886,0.0,1.7911704969799696,1.6790941463705902
1.035275516251569,1.0,1.0,1.0,1.7931497939798162,1.3346695629003693,Feynman91,mom,1.3346695629003693,0.0,1.7931497939798162,1.6811277416666233
1.0365956129635752,1.0,1.0,1.0,1.7954362685559155,1.1433005443329531,Feynman91,mom,1.1433005443329531,0.0,1.7954362685559155,1.68347737719618
1.0368876271012963,1.0,1.0,1.0,1.795942051878977,0.33620880963518585,Feynman91,mom,0.33620880963518585,0.0,1.795942051878977,1.6839971951669135
1.0397354652165265,1.0,1.0,1.0,1.8008746521862868,1.9183594231370664,Feynman91,mom,1.9183594231370664,0.0,1.8008746521862868,1.6890678616893504
1.040461102634798,1.0,1.0,1.0,1.8021314930626064,1.5452729089552666,Feynman91,mom,1.5452729089552666,0.0,1.8021314930626064,1.6903602281000325
1.0447440535401205,1.0,1.0,1.0,1.809549781636948,1.3660215635261541,Feynman91,mom,1.3660215635261541,0.0,1.809549781636948,1.6979910511296934
1.045553094853335,1.0,1.0,1.0,1.8109510822968575,1.6979408035456627,Feynman91,mom,1.6979408035456627,0.0,1.8109510822968575,1.6994330452283912
1.049128533959859,1.0,1.0,1.0,1.817143924488726,1.233187801545078,Feynman91,mom,1.233187801545078,0.0,1.817143924488726,1.7058077959074593
1.055732880558656,1.0,1.0,1.0,1.8285829883486373,1.9182903860350111,Feynman91,mom,1.9182903860350111,0.0,1.8285829883486373,1.7175917029198562
1.0557701068528629,1.0,1.0,1.0,1.8286474661815808,1.371488947222413,Feynman91,mom,1.371488947222413,0.0,1.8286474661815808,1.7176581568360487
1.0563525904639643,1.0,1.0,1.0,1.8296563573905849,1.610468418465756,Feynman91,mom,1.610468418465756,0.0,1.8296563573905849,1.718698015062274
1.0571388902363519,1.0,1.0,1.0,1.8310182685463399,2.1802295197876,Feynman91,mom,2.1802295197876,0.0,1.8310182685463399,1.7201018690368388
1.0588993455031375,1.0,1.0,1.0,1.8340674665128647,1.908208193594766,Feynman91,mom,1.908208193594766,0.0,1.8340674665128647,1.7232455563015523
1.061290383378385,1.0,1.0,1.0,1.8382088655956152,0.9989469540149948,Feynman91,mom,0.9989469540149948,0.0,1.8382088655956152,1.7275165780157806
1.0628613191846985,1.0,1.0,1.0,1.8409298062275792,1.7145901756355455,Feynman91,mom,1.7145901756355455,0.0,1.8409298062275792,1.7303234874240212
1.065667606641925,1.0,1.0,1.0,1.8457904386841388,2.2347956253870733,Feynman91,mom,2.2347956253870733,0.0,1.8457904386841388,1.7353392772892822
1.0664013892650397,1.0,1.0,1.0,1.8470613874690847,2.4266090388646586,Feynman91,mom,2.4266090388646586,0.0,1.8470613874690847,1.7366511306184522
1.0706883226963555,1.0,1.0,1.0,1.8544865739807892,2.5331433011868154,Feynman91,mom,2.5331433011868154,0.0,1.8544865739807892,1.7443180509047524
1.0775934523563184,1.0,1.0,1.0,1.8664466093846956,2.8792500410193265,Feynman91,mom,2.8792500410193265,0.0,1.8664466093846956,1.7566773095660309
1.0777624929708445,1.0,1.0,1.0,1.8667393963175976,1.5873893220942943,Feynman91,mom,1.5873893220942943,0.0,1.8667393963175976,1.756980021304825
1.0781663523351397,1.0,1.0,1.0,1.8674389012556694,2.2195400894814883,Feynman91,mom,2.2195400894814883,0.0,1.8674389012556694,1.7577032670932322
1.0791970666932449,1.0,1.0,1.0,1.8692241508919982,1.004685562282028,Feynman91,mom,1.004685562282028,0.0,1.8692241508919982,1.759549293915426
1.0807898186697544,1.0,1.0,1.0,1.8719828782391685,1.2140322688186715,Feynman91,mom,1.2140322688186715,0.0,1.8719828782391685,1.7624024664423117
1.0816102792452469,1.0,1.0,1.0,1.8734039576415287,1.0964130911992447,Feynman91,mom,1.0964130911992447,0.0,1.8734039576415287,1.763872445799607
1.081671387860463,1.0,1.0,1.0,1.873509800867863,2.052286542764169,Feynman91,mom,2.052286542764169,0.0,1.873509800867863,1.7639819379100086
