m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0,1.000512466243697,3.0,1.0,3.0,1.0,3.0,1.0,0.08337603885364142,0.07828478177027846,Feynman5,G,0.07828478177027846,0.0,0.08337603885364142,0.08360251991505391
1.0,1.0,1.0008164329362905,3.0,1.0,3.0,1.0,3.0,1.0,0.08340136941135755,0.1025259477377428,Feynman5,G,0.1025259477377428,0.0,0.08340136941135755,0.08362790028216763
1.0,1.0,1.0012680767449815,3.0,1.0,3.0,1.0,3.0,1.0,0.08343900639541513,0.09317213587993964,Feynman5,G,0.09317213587993964,0.0,0.08343900639541513,0.08366560914945759
1.0,1.0,1.0020914090442825,3.0,1.0,3.0,1.0,3.0,1.0,0.08350761742035688,0.08136464854476004,Feynman5,G,0.08136464854476004,0.0,0.08350761742035688,0.08373434469463484
1.0,1.0,1.002353559030545,3.0,1.0,3.0,1.0,3.0,1.0,0.08352946325254541,0.07433458879597205,Feynman5,G,0.07433458879597205,0.0,0.08352946325254541,0.08375622841097952
1.0,1.0,1.0039451703723472,3.0,1.0,3.0,1.0,3.0,1.0,0.08366209753102893,0.06417852615926467,Feynman5,G,0.06417852615926467,0.0,0.08366209753102893,0.08388907449503612
1.0,1.0,1.0048365915128783,3.0,1.0,3.0,1.0,3.0,1.0,0.08373638262607319,0.07632791624811336,Feynman5,G,0.07632791624811336,0.0,0.08373638262607319,0.08396346462150132
1.0,1.0,1.0050809325381136,3.0,1.0,3.0,1.0,3.0,1.0,0.08375674437817614,0.08618422964097953,Feynman5,G,0.08618422964097953,0.0,0.08375674437817614,0.08398385346599402
1.0,1.0,1.0052157153170709,3.0,1.0,3.0,1.0,3.0,1.0,0.08376797627642257,0.07402406270661603,Feynman5,G,0.07402406270661603,0.0,0.08376797627642257,0.08399509999704688
1.0,1.0,1.0052927604164985,3.0,1.0,3.0,1.0,3.0,1.0,0.08377439670137488,0.08393428023282644,Feynman5,G,0.08393428023282644,0.0,0.08377439670137488,0.08400152868694674
1.0,1.0,1.0053366794125786,3.0,1.0,3.0,1.0,3.0,1.0,0.08377805661771488,0.08172090144729163,Feynman5,G,0.08172090144729163,0.0,0.08377805661771488,0.08400519328227772
1.0,1.0,1.0054564106087072,3.0,1.0,3.0,1.0,3.0,1.0,0.08378803421739227,0.08331722366058725,Feynman5,G,0.08331722366058725,0.0,0.08378803421739227,0.08401518351835356
1.0,1.0,1.0058347174162061,3.0,1.0,3.0,1.0,3.0,1.0,0.08381955978468385,0.08677999630909672,Feynman5,G,0.08677999630909672,0.0,0.08381955978468385,0.08404674786509159
1.0,1.0,1.0062172935980944,3.0,1.0,3.0,1.0,3.0,1.0,0.08385144113317454,0.07370795826320703,Feynman5,G,0.07370795826320703,0.0,0.08385144113317454,0.08407866666118602
1.0,1.0,1.0070498326165682,3.0,1.0,3.0,1.0,3.0,1.0,0.08392081938471402,0.09823729171478973,Feynman5,G,0.09823729171478973,0.0,0.08392081938471402,0.08414812027058834
1.0,1.0,1.007332043873657,3.0,1.0,3.0,1.0,3.0,1.0,0.08394433698947142,0.08973323414468108,Feynman5,G,0.08973323414468108,0.0,0.08394433698947142,0.08417166151726461
1.0,1.0,1.0077897799213524,3.0,1.0,3.0,1.0,3.0,1.0,0.0839824816601127,0.08416269405389987,Feynman5,G,0.08416269405389987,0.0,0.0839824816601127,0.08420984249110096
1.0,1.0,1.0078282831634024,3.0,1.0,3.0,1.0,3.0,1.0,0.08398569026361687,0.09012641262020485,Feynman5,G,0.09012641262020485,0.0,0.08398569026361687,0.08421305403320208
1.0,1.0,1.0086002650218937,3.0,1.0,3.0,1.0,3.0,1.0,0.08405002208515781,0.08938449096520569,Feynman5,G,0.08938449096520569,0.0,0.08405002208515781,0.08427744101153958
1.0,1.0,1.00940380004839,3.0,1.0,3.0,1.0,3.0,1.0,0.08411698333736584,0.0840973077134176,Feynman5,G,0.0840973077134176,0.0,0.08411698333736584,0.08434445208453425
1.0,1.0,1.0095340678543259,3.0,1.0,3.0,1.0,3.0,1.0,0.08412783898786048,0.0883137159003481,Feynman5,G,0.0883137159003481,0.0,0.08412783898786048,0.08435531508462331
1.0,1.0,1.0099920193002152,3.0,1.0,3.0,1.0,3.0,1.0,0.08416600160835126,0.09421200743222279,Feynman5,G,0.09421200743222279,0.0,0.08416600160835126,0.08439350193556117
1.0,1.0,1.0104816287501404,3.0,1.0,3.0,1.0,3.0,1.0,0.08420680239584503,0.0825637267320177,Feynman5,G,0.0825637267320177,0.0,0.08420680239584503,0.08443432586626143
1.0,1.0,1.0108265435041313,3.0,1.0,3.0,1.0,3.0,1.0,0.08423554529201094,0.07918579549572996,Feynman5,G,0.07918579549572996,0.0,0.08423554529201094,0.0844630833560068
1.0,1.0,1.0116213807574037,3.0,1.0,3.0,1.0,3.0,1.0,0.08430178172978364,0.07477376146009498,Feynman5,G,0.07477376146009498,0.0,0.08430178172978364,0.08452934805643228
1.0,1.0,1.0123045689351216,3.0,1.0,3.0,1.0,3.0,1.0,0.08435871407792679,0.08380919112423611,Feynman5,G,0.08380919112423611,0.0,0.08435871407792679,0.08458629873282815
1.0,1.0,1.0123099341948634,3.0,1.0,3.0,1.0,3.0,1.0,0.08435916118290528,0.08573274684704826,Feynman5,G,0.08573274684704826,0.0,0.08435916118290528,0.08458674595997716
1.0,1.0,1.0124258584463197,3.0,1.0,3.0,1.0,3.0,1.0,0.08436882153719331,0.09345937744265397,Feynman5,G,0.09345937744265397,0.0,0.08436882153719331,0.08459640887120508
1.0,1.0,1.0130296835912176,3.0,1.0,3.0,1.0,3.0,1.0,0.08441914029926813,0.08748432705227938,Feynman5,G,0.08748432705227938,0.0,0.08441914029926813,0.08464673839783785
1.0,1.0,1.0130586104167771,3.0,1.0,3.0,1.0,3.0,1.0,0.08442155086806476,0.07316369754510743,Feynman5,G,0.07316369754510743,0.0,0.08442155086806476,0.0846491493748945
1.0,1.0,1.0145570066931495,3.0,1.0,3.0,1.0,3.0,1.0,0.08454641722442913,0.09770324965355699,Feynman5,G,0.09770324965355699,0.0,0.08454641722442913,0.08477402349577164
1.0,1.0,1.015034171999703,3.0,1.0,3.0,1.0,3.0,1.0,0.08458618099997524,0.0865392330782655,Feynman5,G,0.0865392330782655,0.0,0.08458618099997524,0.08481378425012683
1.0,1.0,1.0158663465191387,3.0,1.0,3.0,1.0,3.0,1.0,0.08465552887659489,0.08020333584635374,Feynman5,G,0.08020333584635374,0.0,0.08465552887659489,0.08488312053821688
1.0,1.0,1.016385759879507,3.0,1.0,3.0,1.0,3.0,1.0,0.08469881332329225,0.07659985579819752,Feynman5,G,0.07659985579819752,0.0,0.08469881332329225,0.08492639369284713
1.0,1.0,1.0171033743942033,3.0,1.0,3.0,1.0,3.0,1.0,0.08475861453285027,0.08527929368726547,Feynman5,G,0.08527929368726547,0.0,0.08475861453285027,0.08498617418731551
1.0,1.0,1.017768617073729,3.0,1.0,3.0,1.0,3.0,1.0,0.08481405142281075,0.08505227483439204,Feynman5,G,0.08505227483439204,0.0,0.08481405142281075,0.08504158659166025
1.0,1.0,1.017928721176568,3.0,1.0,3.0,1.0,3.0,1.0,0.08482739343138067,0.08103633931255144,Feynman5,G,0.08103633931255144,0.0,0.08482739343138067,0.08505492195054194
1.0,1.0,1.018063109160135,3.0,1.0,3.0,1.0,3.0,1.0,0.08483859243001125,0.08894338908987781,Feynman5,G,0.08894338908987781,0.0,0.08483859243001125,0.08506611514130467
1.0,1.0,1.0193015982894689,3.0,1.0,3.0,1.0,3.0,1.0,0.08494179985745574,0.09399623993380783,Feynman5,G,0.09399623993380783,0.0,0.08494179985745574,0.08516925935002485
1.0,1.0,1.0194068789266921,3.0,1.0,3.0,1.0,3.0,1.0,0.084950573243891,0.09279465465601541,Feynman5,G,0.09279465465601541,0.0,0.084950573243891,0.08517802655784154
1.0,1.0,1.0194121136989196,3.0,1.0,3.0,1.0,3.0,1.0,0.08495100947490997,0.0885637363596748,Feynman5,G,0.0885637363596748,0.0,0.08495100947490997,0.08517846247836443
1.0,1.0,1.0205913093098462,3.0,1.0,3.0,1.0,3.0,1.0,0.08504927577582051,0.08656307836368372,Feynman5,G,0.08656307836368372,0.0,0.08504927577582051,0.0852766509300826
1.0,1.0,1.0211257481086446,3.0,1.0,3.0,1.0,3.0,1.0,0.08509381234238705,0.09636598440403853,Feynman5,G,0.09636598440403853,0.0,0.08509381234238705,0.0853211470450075
1.0,1.0,1.0215850537124098,3.0,1.0,3.0,1.0,3.0,1.0,0.08513208780936748,0.08027603967664475,Feynman5,G,0.08027603967664475,0.0,0.08513208780936748,0.08535938518115074
1.0,1.0,1.0217802328930907,3.0,1.0,3.0,1.0,3.0,1.0,0.0851483527410909,0.08042589509510129,Feynman5,G,0.08042589509510129,0.0,0.0851483527410909,0.08537563353271899
1.0,1.0,1.0218364079804736,3.0,1.0,3.0,1.0,3.0,1.0,0.0851530339983728,0.0826334279724616,Feynman5,G,0.0826334279724616,0.0,0.0851530339983728,0.08538030993890537
1.0,1.0,1.021932142168314,3.0,1.0,3.0,1.0,3.0,1.0,0.08516101184735951,0.07142191437867279,Feynman5,G,0.07142191437867279,0.0,0.08516101184735951,0.08538827943916967
1.0,1.0,1.0232961919680554,3.0,1.0,3.0,1.0,3.0,1.0,0.08527468266400462,0.08028932460670554,Feynman5,G,0.08028932460670554,0.0,0.08527468266400462,0.0855018201809652
1.0,1.0,1.0234843532318258,3.0,1.0,3.0,1.0,3.0,1.0,0.08529036276931883,0.09681916165137211,Feynman5,G,0.09681916165137211,0.0,0.08529036276931883,0.08551748071714485
1.0,1.0,1.0242213178521187,3.0,1.0,3.0,1.0,3.0,1.0,0.08535177648767656,0.07266421150586594,Feynman5,G,0.07266421150586594,0.0,0.08535177648767656,0.08557881400918976
1.0,1.0,1.0248586297577718,3.0,1.0,3.0,1.0,3.0,1.0,0.08540488581314765,0.0848086967819485,Feynman5,G,0.0848086967819485,0.0,0.08540488581314765,0.0856318489406432
1.0,1.0,1.0251417730445642,3.0,1.0,3.0,1.0,3.0,1.0,0.08542848108704702,0.08590457528686231,Feynman5,G,0.08590457528686231,0.0,0.08542848108704702,0.08565540972616205
1.0,1.0,1.0251655512385889,3.0,1.0,3.0,1.0,3.0,1.0,0.08543046260321574,0.07530729476941357,Feynman5,G,0.07530729476941357,0.0,0.08543046260321574,0.08565738830585327
1.0,1.0,1.0254401905027042,3.0,1.0,3.0,1.0,3.0,1.0,0.08545334920855868,0.09422301204218145,Feynman5,G,0.09422301204218145,0.0,0.08545334920855868,0.08568024054415968
1.0,1.0,1.0258712132058334,3.0,1.0,3.0,1.0,3.0,1.0,0.08548926776715278,0.07799734946607,Feynman5,G,0.07799734946607,0.0,0.08548926776715278,0.08571610349667881
1.0,1.0,1.026051777412747,3.0,1.0,3.0,1.0,3.0,1.0,0.08550431478439557,0.093879547796173,Feynman5,G,0.093879547796173,0.0,0.08550431478439557,0.08573112661405942
1.0,1.0,1.0277876512795092,3.0,1.0,3.0,1.0,3.0,1.0,0.0856489709399591,0.07023529029813172,Feynman5,G,0.07023529029813172,0.0,0.0856489709399591,0.08587553484779259
1.0,1.0,1.0282125856462616,3.0,1.0,3.0,1.0,3.0,1.0,0.08568438213718847,0.09001816698769885,Feynman5,G,0.09001816698769885,0.0,0.08568438213718847,0.08591088036452316
1.0,1.0,1.0284247311849515,3.0,1.0,3.0,1.0,3.0,1.0,0.08570206093207929,0.08079793294511729,Feynman5,G,0.08079793294511729,0.0,0.08570206093207929,0.08592852563753559
1.0,1.0,1.028550172483289,3.0,1.0,3.0,1.0,3.0,1.0,0.08571251437360743,0.07724563195583611,Feynman5,G,0.07724563195583611,0.0,0.08571251437360743,0.08593895902880554
1.0,1.0,1.0286787081112663,3.0,1.0,3.0,1.0,3.0,1.0,0.08572322567593886,0.1021625996337772,Feynman5,G,0.1021625996337772,0.0,0.08572322567593886,0.08594964961003891
1.0,1.0,1.0296920385293604,3.0,1.0,3.0,1.0,3.0,1.0,0.0858076698774467,0.08575347206428036,Feynman5,G,0.08575347206428036,0.0,0.0858076698774467,0.08603392422114706
1.0,1.0,1.0297434376866537,3.0,1.0,3.0,1.0,3.0,1.0,0.08581195314055447,0.08541619936027234,Feynman5,G,0.08541619936027234,0.0,0.08581195314055447,0.08603819858800038
1.0,1.0,1.0300256487026496,3.0,1.0,3.0,1.0,3.0,1.0,0.0858354707252208,0.08463434849010056,Feynman5,G,0.08463434849010056,0.0,0.0858354707252208,0.08606166682237211
1.0,1.0,1.0305700318881041,3.0,1.0,3.0,1.0,3.0,1.0,0.08588083599067535,0.08086482020233701,Feynman5,G,0.08086482020233701,0.0,0.08588083599067535,0.08610693448302457
1.0,1.0,1.0325581930207623,3.0,1.0,3.0,1.0,3.0,1.0,0.08604651608506353,0.09013789823705666,Feynman5,G,0.09013789823705666,0.0,0.08604651608506353,0.0862722313038734
1.0,1.0,1.0340560171804027,3.0,1.0,3.0,1.0,3.0,1.0,0.08617133476503357,0.08126643703785029,Feynman5,G,0.08126643703785029,0.0,0.08617133476503357,0.086396733646961
1.0,1.0,1.0347657409328248,3.0,1.0,3.0,1.0,3.0,1.0,0.08623047841106873,0.08757057321643742,Feynman5,G,0.08757057321643742,0.0,0.08623047841106873,0.08645571918801545
1.0,1.0,1.0348948386527699,3.0,1.0,3.0,1.0,3.0,1.0,0.08624123655439749,0.07100125192111854,Feynman5,G,0.07100125192111854,0.0,0.08624123655439749,0.08646644800713754
1.0,1.0,1.0367758286578035,3.0,1.0,3.0,1.0,3.0,1.0,0.08639798572148362,0.08708355937808498,Feynman5,G,0.08708355937808498,0.0,0.08639798572148362,0.08662275028295555
1.0,1.0,1.0367855604175822,3.0,1.0,3.0,1.0,3.0,1.0,0.08639879670146518,0.09095923938811384,Feynman5,G,0.09095923938811384,0.0,0.08639879670146518,0.0866235588556806
1.0,1.0,1.0369447916875942,3.0,1.0,3.0,1.0,3.0,1.0,0.08641206597396618,0.08280233372423064,Feynman5,G,0.08280233372423064,0.0,0.08641206597396618,0.08663678860201313
1.0,1.0,1.0369746269651396,3.0,1.0,3.0,1.0,3.0,1.0,0.08641455224709498,0.0839482647906365,Feynman5,G,0.0839482647906365,0.0,0.08641455224709498,0.08663926744005038
1.0,1.0,1.0371117252072837,3.0,1.0,3.0,1.0,3.0,1.0,0.08642597710060697,0.06897170915023086,Feynman5,G,0.06897170915023086,0.0,0.08642597710060697,0.08665065801026622
1.0,1.0,1.0374011778493468,3.0,1.0,3.0,1.0,3.0,1.0,0.08645009815411224,0.07828598481538938,Feynman5,G,0.07828598481538938,0.0,0.08645009815411224,0.08667470604739667
1.0,1.0,1.0378893762103112,3.0,1.0,3.0,1.0,3.0,1.0,0.08649078135085926,0.08440987025473352,Feynman5,G,0.08440987025473352,0.0,0.08649078135085926,0.08671526414442374
1.0,1.0,1.038000080653496,3.0,1.0,3.0,1.0,3.0,1.0,0.08650000672112466,0.08522729177025701,Feynman5,G,0.08522729177025701,0.0,0.08650000672112466,0.0867244608072485
1.0,1.0,1.0385544778458127,3.0,1.0,3.0,1.0,3.0,1.0,0.08654620648715106,0.08457877851586301,Feynman5,G,0.08457877851586301,0.0,0.08654620648715106,0.08677051492431442
1.0,1.0,1.0403092303395862,3.0,1.0,3.0,1.0,3.0,1.0,0.08669243586163218,0.07851356756096091,Feynman5,G,0.07851356756096091,0.0,0.08669243586163218,0.08691626268242764
1.0,1.0,1.0408696021779191,3.0,1.0,3.0,1.0,3.0,1.0,0.0867391335148266,0.08504117999054411,Feynman5,G,0.08504117999054411,0.0,0.0867391335148266,0.08696279997053909
1.0,1.0,1.040921383618135,3.0,1.0,3.0,1.0,3.0,1.0,0.08674344863484458,0.08817475293192592,Feynman5,G,0.08817475293192592,0.0,0.08674344863484458,0.08696710011232865
1.0,1.0,1.0412828245157033,3.0,1.0,3.0,1.0,3.0,1.0,0.08677356870964194,0.08617470431926538,Feynman5,G,0.08617470431926538,0.0,0.08677356870964194,0.08699711488661539
1.0,1.0,1.041876005883224,3.0,1.0,3.0,1.0,3.0,1.0,0.08682300049026866,0.08021151352292048,Feynman5,G,0.08021151352292048,0.0,0.08682300049026866,0.08704637101236487
1.0,1.0,1.043895939325603,3.0,1.0,3.0,1.0,3.0,1.0,0.08699132827713359,0.07156541134249728,Feynman5,G,0.07156541134249728,0.0,0.08699132827713359,0.08721407433217955
1.0,1.0,1.0443455062703682,3.0,1.0,3.0,1.0,3.0,1.0,0.08702879218919735,0.08380989161049898,Feynman5,G,0.08380989161049898,0.0,0.08702879218919735,0.08725139375806285
