sigma,theta,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0014914775105728,1.0,0.24197018758994085,0.22807551975200463,Feynman2,sigma,0.22807551975200463,0.0,0.24197018758994085,0.25368016828752427
1.002366704557845,1.0,0.24196937450374814,0.22434493550120074,Feynman2,sigma,0.22434493550120074,0.0,0.24196937450374814,0.25358016454999616
1.0035424926727177,1.0,0.24196770582871918,0.23843738665878506,Feynman2,sigma,0.23843738665878506,0.0,0.24196770582871918,0.2534459257974544
1.0036255877625435,1.0,0.24196756298811872,0.2369434106574852,Feynman2,sigma,0.2369434106574852,0.0,0.24196756298811872,0.2534364435486668
1.0068064266190668,1.0,0.24195964089474079,0.22348905271006095,Feynman2,sigma,0.22348905271006095,0.0,0.24195964089474079,0.2530739288856718
1.0076690231017331,1.0,0.24195667371556398,0.22635261828638667,Feynman2,sigma,0.22635261828638667,0.0,0.24195667371556398,0.2529757751049622
1.0095245028927038,1.0,0.24194911885052883,0.2468711656908506,Feynman2,sigma,0.2468711656908506,0.0,0.24194911885052883,0.25276486610104343
1.01029922923788,1.0,0.24194549353504508,0.25165650364684455,Feynman2,sigma,0.25165650364684455,0.0,0.24194549353504508,0.2526768947289645
1.0117174791822148,1.0,0.2419381429867073,0.2350421361373301,Feynman2,sigma,0.2350421361373301,0.0,0.2419381429867073,0.2525159881096439
1.0121840890019558,1.0,0.24193552365890178,0.24876848708150565,Feynman2,sigma,0.24876848708150565,0.0,0.24193552365890178,0.2524630881666714
1.01218918830977,1.0,0.24193549448589197,0.23313267488063505,Feynman2,sigma,0.23313267488063505,0.0,0.24193549448589197,0.2524625101604618
1.013856699934337,1.0,0.24192532167950226,0.24266796895030235,Feynman2,sigma,0.24266796895030235,0.0,0.24192532167950226,0.2522736213464584
1.0140577542339544,1.0,0.24192401013284337,0.2393538500038767,Feynman2,sigma,0.2393538500038767,0.0,0.24192401013284337,0.2522508633817781
1.0150407399116073,1.0,0.24191733571457857,0.2391195331428506,Feynman2,sigma,0.2391195331428506,0.0,0.24191733571457857,0.2521396476761474
1.016532931844449,1.0,0.24190637594040165,0.2402419753062857,Feynman2,sigma,0.2402419753062857,0.0,0.24190637594040165,0.25197098343512864
1.0187921867337368,1.0,0.24188789764576973,0.23144228013336532,Feynman2,sigma,0.23144228013336532,0.0,0.24188789764576973,0.25171599195710287
1.019416406507861,1.0,0.24188239490716246,0.2268804272792217,Feynman2,sigma,0.2268804272792217,0.0,0.24188239490716246,0.2516456187613396
1.019468211370509,1.0,0.24188193053552398,0.22142720788949694,Feynman2,sigma,0.22142720788949694,0.0,0.24188193053552398,0.2516397799398438
1.0205991779670005,1.0,0.2418714998104774,0.2326731631350185,Feynman2,sigma,0.2326731631350185,0.0,0.2418714998104774,0.251512370068616
1.0220014997605884,1.0,0.24185779196652799,0.234789009991547,Feynman2,sigma,0.234789009991547,0.0,0.24185779196652799,0.25135454735873053
1.0220497463691267,1.0,0.24185730516051598,0.25318126827272824,Feynman2,sigma,0.25318126827272824,0.0,0.24185730516051598,0.25134912058872205
1.0225541168027825,1.0,0.24185215578966388,0.23511629620010782,Feynman2,sigma,0.23511629620010782,0.0,0.24185215578966388,0.25129240139333553
1.0241786846936378,1.0,0.24183482431147668,0.23528246954161366,Feynman2,sigma,0.23528246954161366,0.0,0.24183482431147668,0.2511098625194224
1.0251670272751348,1.0,0.24182372664588195,0.227840850489703,Feynman2,sigma,0.227840850489703,0.0,0.24182372664588195,0.25099892477952523
1.0253694360562955,1.0,0.2418214024595981,0.23945613451828504,Feynman2,sigma,0.23945613451828504,0.0,0.2418214024595981,0.2509762157820305
1.0254085279971068,1.0,0.24182095157089972,0.2635478189959504,Feynman2,sigma,0.2635478189959504,0.0,0.24182095157089972,0.2509718303273322
