omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0007607913150718,1.0,1.0,1.0,1.0,0.09360854629197665,0.29298464365774823,Feynman44,omega,0.29298464365774823,0.0,0.09360854629197665,0.04799202017906567
1.0016643204410713,1.0,1.0,1.0,1.0,0.09377072868960612,-0.0610170146235465,Feynman44,omega,-0.0610170146235465,0.0,0.09377072868960612,0.048294606932923784
1.0060779402244537,1.0,1.0,1.0,1.0,0.09456480694426368,0.1074443771819769,Feynman44,omega,0.1074443771819769,0.0,0.09456480694426368,0.04977270303894359
1.006578386896369,1.0,1.0,1.0,1.0,0.09465503760231413,0.4588616147231445,Feynman44,omega,0.4588616147231445,0.0,0.09465503760231413,0.04994029977659417
1.0072066428744182,1.0,1.0,1.0,1.0,0.09476836781298091,0.06046814328155836,Feynman44,omega,0.06046814328155836,0.0,0.09476836781298091,0.05015069912229107
1.0084169828333591,1.0,1.0,1.0,1.0,0.09498687347445196,0.38062836612291645,Feynman44,omega,0.38062836612291645,0.0,0.09498687347445196,0.05055603507501761
1.0107836897058586,1.0,1.0,1.0,1.0,0.0954148031419294,-0.038094943728550185,Feynman44,omega,-0.038094943728550185,0.0,0.0954148031419294,0.051348631715163746
1.0127396619541842,1.0,1.0,1.0,1.0,0.09576912799672266,0.10872913169722784,Feynman44,omega,0.10872913169722784,0.0,0.09576912799672266,0.05200367567099352
1.013152197946086,1.0,1.0,1.0,1.0,0.09584393535349549,0.231795799213317,Feynman44,omega,0.231795799213317,0.0,0.09584393535349549,0.05214183162298643
1.0164635202363739,1.0,1.0,1.0,1.0,0.09644535828427407,0.31516867443752644,Feynman44,omega,0.31516867443752644,0.0,0.09644535828427407,0.05325077458142474
1.016903488511692,1.0,1.0,1.0,1.0,0.09652539692238656,0.22041688670163637,Feynman44,omega,0.22041688670163637,0.0,0.09652539692238656,0.053398117448722526
1.0178038456145315,1.0,1.0,1.0,1.0,0.096689283270906,0.3769392147387668,Feynman44,omega,0.3769392147387668,0.0,0.096689283270906,0.05369964190982919
1.0201303010122822,1.0,1.0,1.0,1.0,0.09711333903038542,-0.2974389217488786,Feynman44,omega,-0.2974389217488786,0.0,0.09711333903038542,0.05447875856012089
1.0231142051484938,1.0,1.0,1.0,1.0,0.09765846712859741,0.1528218487663478,Feynman44,omega,0.1528218487663478,0.0,0.09765846712859741,0.0554780510448571
1.0239954109663834,1.0,1.0,1.0,1.0,0.09781971964861066,0.2807670369250036,Feynman44,omega,0.2807670369250036,0.0,0.09781971964861066,0.05577316184970472
1.0292232593993433,1.0,1.0,1.0,1.0,0.09877885438224149,-0.08618266773214989,Feynman44,omega,-0.08618266773214989,0.0,0.09877885438224149,0.05752393848676739
1.0294421353393703,1.0,1.0,1.0,1.0,0.09881910354448938,0.17438898664891544,Feynman44,omega,0.17438898664891544,0.0,0.09881910354448938,0.05759723879129395
1.0296297741456244,1.0,1.0,1.0,1.0,0.098853614433662,-0.008088734720506904,Feynman44,omega,-0.008088734720506904,0.0,0.098853614433662,0.057660077957798775
1.0318881345089403,1.0,1.0,1.0,1.0,0.09926940594498927,-0.041338457053971225,Feynman44,omega,-0.041338457053971225,0.0,0.09926940594498927,0.05841638996873993
1.0320446149962215,1.0,1.0,1.0,1.0,0.09929824527551814,0.0748258611084911,Feynman44,omega,0.0748258611084911,0.0,0.09929824527551814,0.05846879439184396
1.0337847005159984,1.0,1.0,1.0,1.0,0.09961919923985224,0.11888277238557199,Feynman44,omega,0.11888277238557199,0.0,0.09961919923985224,0.05905153911225626
1.0347566688996213,1.0,1.0,1.0,1.0,0.09979868091669776,0.095982406982187,Feynman44,omega,0.095982406982187,0.0,0.09979868091669776,0.05937704578275176
1.0349321220150776,1.0,1.0,1.0,1.0,0.09983109536351017,-0.07369531365191959,Feynman44,omega,-0.07369531365191959,0.0,0.09983109536351017,0.05943580403086017
1.03499227447795,1.0,1.0,1.0,1.0,0.09984220945466407,0.3221518740835173,Feynman44,omega,0.3221518740835173,0.0,0.09984220945466407,0.05945594874774688
1.035196075404805,1.0,1.0,1.0,1.0,0.09987986898279333,0.29707435069696575,Feynman44,omega,0.29707435069696575,0.0,0.09987986898279333,0.05952420051628094
1.035358797028418,1.0,1.0,1.0,1.0,0.09990994226826744,-0.03635587024610787,Feynman44,omega,-0.03635587024610787,0.0,0.09990994226826744,0.059578695060351745
1.0361729634767438,1.0,1.0,1.0,1.0,0.10006047363926328,0.016668142250481313,Feynman44,omega,0.016668142250481313,0.0,0.10006047363926328,0.059851354762320175
1.0375040512896803,1.0,1.0,1.0,1.0,0.10030680036224865,0.2298260102666199,Feynman44,omega,0.2298260102666199,0.0,0.10030680036224865,0.06029712848229219
1.0404743452509155,1.0,1.0,1.0,1.0,0.10085746453274848,0.07448291316732104,Feynman44,omega,0.07448291316732104,0.0,0.10085746453274848,0.06129186299603359
1.0428173981545572,1.0,1.0,1.0,1.0,0.10129280959463002,0.05762277636961662,Feynman44,omega,0.05762277636961662,0.0,0.10129280959463002,0.06207653805541805
1.045560618602201,1.0,1.0,1.0,1.0,0.10180358795251174,0.18054929674332482,Feynman44,omega,0.18054929674332482,0.0,0.10180358795251174,0.06299522694374947
1.0500208574815963,1.0,1.0,1.0,1.0,0.10263655674745924,0.09745629493049351,Feynman44,omega,0.09745629493049351,0.0,0.10263655674745924,0.06448893551554237
1.051742863449502,1.0,1.0,1.0,1.0,0.10295897228371576,0.21257549452349567,Feynman44,omega,0.21257549452349567,0.0,0.10295897228371576,0.06506562549651404
1.052342093607681,1.0,1.0,1.0,1.0,0.10307127519332915,-0.07706503771506937,Feynman44,omega,-0.07706503771506937,0.0,0.10307127519332915,0.0652663042600813
1.0530337007566697,1.0,1.0,1.0,1.0,0.10320095965413696,-0.2720674888874567,Feynman44,omega,-0.2720674888874567,0.0,0.10320095965413696,0.06549791955119094
1.05504441275043,1.0,1.0,1.0,1.0,0.10357841156872473,0.24004838059195338,Feynman44,omega,0.24004838059195338,0.0,0.10357841156872473,0.06617129553409913
1.0554313648108833,1.0,1.0,1.0,1.0,0.10365112207462836,0.18829014864937638,Feynman44,omega,0.18829014864937638,0.0,0.10365112207462836,0.06630088357298136
1.0557829607317974,1.0,1.0,1.0,1.0,0.10371720901132925,-0.13120936786401086,Feynman44,omega,-0.13120936786401086,0.0,0.10371720901132925,0.06641863104230845
