mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0051290420994512,1.0,1.0,1.7350171155558554,2.077439558991349,Feynman91,Bx,2.077439558991349,0.0,1.7350171155558554,1.7254804862467656
1.0,1.005413055929028,1.0,1.0,1.7351816657147305,1.5381201193834018,Feynman91,Bx,1.5381201193834018,0.0,1.7351816657147305,1.7256718484527087
1.0,1.006065709822456,1.0,1.0,1.7355599132500619,1.7264291866242625,Feynman91,Bx,1.7264291866242625,0.0,1.7355599132500619,1.7261116106446859
1.0,1.006887708379511,1.0,1.0,1.7360365368521893,1.0585511605191604,Feynman91,Bx,1.0585511605191604,0.0,1.7360365368521893,1.7266655150319354
1.0,1.0076471721060813,1.0,1.0,1.736477130126793,1.9466636795073222,Feynman91,Bx,1.9466636795073222,0.0,1.736477130126793,1.7271773167008106
1.0,1.0113625500818357,1.0,1.0,1.7386357317471748,1.7528543174301765,Feynman91,Bx,1.7528543174301765,0.0,1.7386357317471748,1.729681610901391
1.0,1.0139496781736663,1.0,1.0,1.740141933828526,1.7722178366690284,Feynman91,Bx,1.7722178366690284,0.0,1.740141933828526,1.7314259229185083
1.0,1.0144937033794834,1.0,1.0,1.7404589837731366,0.9323751607864404,Feynman91,Bx,0.9323751607864404,0.0,1.7404589837731366,1.731792771639536
1.0,1.016190321227632,1.0,1.0,1.741448468648073,1.9588920950297235,Feynman91,Bx,1.9588920950297235,0.0,1.741448468648073,1.732936956779514
1.0,1.024622876048081,1.0,1.0,1.7463825577808092,1.4308062204440901,Feynman91,Bx,1.4308062204440901,0.0,1.7463825577808092,1.7386264374276812
1.0,1.0281139314422454,1.0,1.0,1.7484330859445638,2.1453101875298994,Feynman91,Bx,2.1453101875298994,0.0,1.7484330859445638,1.7409831599696692
1.0,1.0287235686927785,1.0,1.0,1.7487916344676417,1.7871413743593632,Feynman91,Bx,1.7871413743593632,0.0,1.7487916344676417,1.7413947886424006
1.0,1.0308940160064206,1.0,1.0,1.7500692764110357,1.9592398585610784,Feynman91,Bx,1.9592398585610784,0.0,1.7500692764110357,1.7428604694408478
1.0,1.0332580586524962,1.0,1.0,1.7514628787874225,1.1544335278060434,Feynman91,Bx,1.1544335278060434,0.0,1.7514628787874225,1.7444572199009152
1.0,1.034331507769188,1.0,1.0,1.7520963637779976,1.5445196480451457,Feynman91,Bx,1.5445196480451457,0.0,1.7520963637779976,1.7451823781862714
1.0,1.0368128148956317,1.0,1.0,1.7535623208576887,1.8767568564706443,Feynman91,Bx,1.8767568564706443,0.0,1.7535623208576887,1.746858880070124
1.0,1.0412963594435811,1.0,1.0,1.7562169877866618,1.683159124956,Feynman91,Bx,1.683159124956,0.0,1.7562169877866618,1.749889189126943
1.0,1.043694761278001,1.0,1.0,1.7576401095557486,1.8672490987708354,Feynman91,Bx,1.8672490987708354,0.0,1.7576401095557486,1.751510731040976
1.0,1.0439488666505796,1.0,1.0,1.7577910103823577,1.3660981839094157,Feynman91,Bx,1.3660981839094157,0.0,1.7577910103823577,1.7516825513578975
1.0,1.0450074869641357,1.0,1.0,1.7584199293146954,1.8500486331624209,Feynman91,Bx,1.8500486331624209,0.0,1.7584199293146954,1.7523984109963753
1.0,1.0456465105467285,1.0,1.0,1.7587997683131955,1.7663746239034657,Feynman91,Bx,1.7663746239034657,0.0,1.7587997683131955,1.7528305659210022
1.0,1.045687432030244,1.0,1.0,1.7588240973747222,1.7637912271226837,Feynman91,Bx,1.7637912271226837,0.0,1.7588240973747222,1.7528582409414275
1.0,1.0466834768278424,1.0,1.0,1.7594164659523965,1.7493716327510165,Feynman91,Bx,1.7493716327510165,0.0,1.7594164659523965,1.7535318948257408
1.0,1.049166216613766,1.0,1.0,1.760894588010209,1.634611857214542,Feynman91,Bx,1.634611857214542,0.0,1.760894588010209,1.7552113210877747
1.0,1.0492863607675673,1.0,1.0,1.760966174261404,2.233530974756799,Feynman91,Bx,2.233530974756799,0.0,1.760966174261404,1.7552926015520458
1.0,1.0560964165897024,1.0,1.0,1.7650324759430378,1.641980850166066,Feynman91,Bx,1.641980850166066,0.0,1.7650324759430378,1.7599012972337034
1.0,1.0577482611925095,1.0,1.0,1.766021343035179,1.5466226830267975,Feynman91,Bx,1.5466226830267975,0.0,1.766021343035179,1.7610196345015325
1.0,1.0608731490656957,1.0,1.0,1.7678947475482147,1.960102513044554,Feynman91,Bx,1.960102513044554,0.0,1.7678947475482147,1.7631357435283372
1.0,1.0627969986024044,1.0,1.0,1.769049875000216,1.3699982705573686,Feynman91,Bx,1.3699982705573686,0.0,1.769049875000216,1.7644388523652899
1.0,1.0657848777865913,1.0,1.0,1.7708465223498562,1.396411749957265,Feynman91,Bx,1.396411749957265,0.0,1.7708465223498562,1.7664631579958858
1.0,1.0698392616743733,1.0,1.0,1.77328961137767,2.6807599264912314,Feynman91,Bx,2.6807599264912314,0.0,1.77328961137767,1.7692109687754136
1.0,1.0715175378936532,1.0,1.0,1.774302633153002,1.928070366397986,Feynman91,Bx,1.928070366397986,0.0,1.774302633153002,1.7703487193209857
1.0,1.0734310460769971,1.0,1.0,1.775458873272472,1.6974284385617227,Feynman91,Bx,1.6974284385617227,0.0,1.775458873272472,1.7716461686471132
1.0,1.0769273497255987,1.0,1.0,1.7775748976026304,1.5785516664308707,Feynman91,Bx,1.5785516664308707,0.0,1.7775748976026304,1.774017459039686
1.0,1.0773332709549943,1.0,1.0,1.7778208505658233,1.931568599918879,Feynman91,Bx,1.931568599918879,0.0,1.7778208505658233,1.7742928190615048
1.0,1.0774301212739443,1.0,1.0,1.7778795421030038,1.5787370280662338,Feynman91,Bx,1.5787370280662338,0.0,1.7778795421030038,1.7743585199067744
1.0,1.081229642187616,1.0,1.0,1.7801846924252438,1.609437321744824,Feynman91,Bx,1.609437321744824,0.0,1.7801846924252438,1.7769365170482176
