lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,2.0,1.0007857999299348,0.5231455093133078,0.5217783167356396,Feynman31,n,0.5217783167356396,0.0,0.5231455093133078,0.46913636992340213
1.0,2.0,1.0008176855081885,0.5231271345535069,0.4949644425650136,Feynman31,n,0.4949644425650136,0.0,0.5231271345535069,0.46912805589253215
1.0,2.0,1.0016601755910872,0.5226421254630671,0.5529431654627327,Feynman31,n,0.5529431654627327,0.0,0.5226421254630671,0.46890842816225065
1.0,2.0,1.0018480404668697,0.522534104117022,0.5364769632591312,Feynman31,n,0.5364769632591312,0.0,0.522534104117022,0.46885946651140853
1.0,2.0,1.0020238435809734,0.5224330609932737,0.5420746387398601,Feynman31,n,0.5420746387398601,0.0,0.5224330609932737,0.4688136525838573
1.0,2.0,1.0031012311186318,0.5218147324053901,0.451375827226986,Feynman31,n,0.451375827226986,0.0,0.5218147324053901,0.4685329756197032
1.0,2.0,1.0115409701806297,0.5170240467398937,0.4472195116452983,Feynman31,n,0.4472195116452983,0.0,0.5170240467398937,0.4663395171602087
1.0,2.0,1.0124095662203936,0.5165362698391351,0.45325041277666706,Feynman31,n,0.45325041277666706,0.0,0.5165362698391351,0.4661142981757227
1.0,2.0,1.01548089298405,0.5148192731736779,0.5136649101064207,Feynman31,n,0.5136649101064207,0.0,0.5148192731736779,0.4653187178534719
1.0,2.0,1.017439799721155,0.5137304436782276,0.505297072220738,Feynman31,n,0.505297072220738,0.0,0.5137304436782276,0.46481193312275093
1.0,2.0,1.0195433950845176,0.5125665900654547,0.5388586512988475,Feynman31,n,0.5388586512988475,0.0,0.5125665900654547,0.46426827115653535
1.0,2.0,1.0212151778181537,0.5116456048752749,0.5220058918381383,Feynman31,n,0.5220058918381383,0.0,0.5116456048752749,0.46383661824914246
1.0,2.0,1.021958580862584,0.5112371844922473,0.5169133273060859,Feynman31,n,0.5169133273060859,0.0,0.5112371844922473,0.46364478867757986
1.0,2.0,1.0249201378294002,0.5096169290352138,0.5321888592970881,Feynman31,n,0.5321888592970881,0.0,0.5096169290352138,0.46288129262973254
1.0,2.0,1.02556642617923,0.509264785559265,0.5072728748116061,Feynman31,n,0.5072728748116061,0.0,0.509264785559265,0.46271482917808027
1.0,2.0,1.026384194059378,0.5088199425111051,0.5243902072272663,Feynman31,n,0.5243902072272663,0.0,0.5088199425111051,0.4625042755956994
1.0,2.0,1.027291668262729,0.5083272595747965,0.5081055219057398,Feynman31,n,0.5081055219057398,0.0,0.5083272595747965,0.46227072643305545
1.0,2.0,1.02828649688071,0.5077883045625684,0.5614765289769489,Feynman31,n,0.5614765289769489,0.0,0.5077883045625684,0.4620148181537982
1.0,2.0,1.0286072959942714,0.5076147662165864,0.48771657874989877,Feynman31,n,0.48771657874989877,0.0,0.5076147662165864,0.46193232358231673
1.0,2.0,1.0314229511207684,0.5060969645993563,0.4995229805507589,Feynman31,n,0.4995229805507589,0.0,0.5060969645993563,0.46120884005838225
