lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,2.004243461711594,1.0,0.5223768180363992,0.5159371782127912,Feynman31,d,0.5159371782127912,0.0,0.5223768180363992,0.5232657235882628
1.0,2.0087546693624363,1.0,0.5210843571108974,0.5470040498238753,Feynman31,d,0.5470040498238753,0.0,0.5210843571108974,0.5220695453486021
1.0,2.0092725282549377,1.0,0.5209364231153748,0.48651788870821977,Feynman31,d,0.48651788870821977,0.0,0.5209364231153748,0.5219324561040747
1.0,2.0103257559871066,1.0,0.5206358269635938,0.529759877704697,Feynman31,d,0.529759877704697,0.0,0.5206358269635938,0.5216537849737136
1.0,2.011372536702988,1.0,0.5203374339902815,0.4992579532148661,Feynman31,d,0.4992579532148661,0.0,0.5203374339902815,0.5213770090947007
1.0,2.0114729959131337,1.0,0.5203088163268929,0.4985932590869171,Feynman31,d,0.4985932590869171,0.0,0.5203088163268929,0.5213504569324112
1.0,2.012017834755655,1.0,0.5201536668551203,0.4745359530398489,Feynman31,d,0.4745359530398489,0.0,0.5201536668551203,0.5212064820126996
1.0,2.0135984023032365,1.0,0.5197041339800058,0.5571269215945016,Feynman31,d,0.5571269215945016,0.0,0.5197041339800058,0.5207891027197666
1.0,2.0149559064312577,1.0,0.5193186981448724,0.5562046137235516,Feynman31,d,0.5562046137235516,0.0,0.5193186981448724,0.520430970992482
1.0,2.015642166157634,1.0,0.5191240784209377,0.536599133203203,Feynman31,d,0.536599133203203,0.0,0.5191240784209377,0.5202500451867093
1.0,2.017215580756938,1.0,0.5186784474959741,0.4970053805938767,Feynman31,d,0.4970053805938767,0.0,0.5186784474959741,0.5198355353459949
1.0,2.0193638929115947,1.0,0.5180712948343269,0.4761834795396821,Feynman31,d,0.4761834795396821,0.0,0.5180712948343269,0.5192702584975118
1.0,2.0209111897094227,1.0,0.5176349296904467,0.5479773041769425,Feynman31,d,0.5479773041769425,0.0,0.5176349296904467,0.5188636158230189
1.0,2.022677832011612,1.0,0.5171376537078346,0.5136442496375418,Feynman31,d,0.5136442496375418,0.0,0.5171376537078346,0.5183998301027244
1.0,2.02276303304773,1.0,0.5171136967561071,0.5350417179740774,Feynman31,d,0.5350417179740774,0.0,0.5171136967561071,0.5183774763451171
1.0,2.0231576829422453,1.0,0.5170027590972894,0.5033346575716362,Feynman31,d,0.5033346575716362,0.0,0.5170027590972894,0.5182739503361586
1.0,2.0260493417004595,1.0,0.5161914334120976,0.4883374820931726,Feynman31,d,0.4883374820931726,0.0,0.5161914334120976,0.5175162151318249
1.0,2.0268597001823903,1.0,0.5159645496506914,0.43416352921551365,Feynman31,d,0.43416352921551365,0.0,0.5159645496506914,0.5173041246878374
1.0,2.0283505711608427,1.0,0.5155476860146484,0.4505125452209211,Feynman31,d,0.4505125452209211,0.0,0.5155476860146484,0.5169142217028219
1.0,2.029053868624298,1.0,0.5153512832310079,0.5359422894382597,Feynman31,d,0.5359422894382597,0.0,0.5153512832310079,0.5167304226640917
1.0,2.0335513639409135,1.0,0.5140990387016278,0.4906637532266928,Feynman31,d,0.4906637532266928,0.0,0.5140990387016278,0.5155570545698905
1.0,2.038710049354293,1.0,0.5126705826696866,0.4865317641227354,Feynman31,d,0.4865317641227354,0.0,0.5126705826696866,0.5142154463963445
1.0,2.0426642558390298,1.0,0.5115813076958584,0.5293646451483176,Feynman31,d,0.5293646451483176,0.0,0.5115813076958584,0.5131901616717781
1.0,2.043926633528422,1.0,0.5112345848258797,0.514444812657229,Feynman31,d,0.514444812657229,0.0,0.5112345848258797,0.5128634019569275
1.0,2.0461361768032957,1.0,0.5106289063358662,0.5220035679226138,Feynman31,d,0.5220035679226138,0.0,0.5106289063358662,0.512292127328189
1.0,2.0462906271257357,1.0,0.5105866251077399,0.5272015926839358,Feynman31,d,0.5272015926839358,0.0,0.5105866251077399,0.5122522254989121
1.0,2.0462979827715064,1.0,0.5105846116623679,0.47131103034605415,Feynman31,d,0.47131103034605415,0.0,0.5105846116623679,0.5122503252887997
1.0,2.0466523216069348,1.0,0.5104876390709161,0.519983707569608,Feynman31,d,0.519983707569608,0.0,0.5104876390709161,0.5121587985937116
1.0,2.0467098925067213,1.0,0.5104718871999907,0.48519765333623655,Feynman31,d,0.48519765333623655,0.0,0.5104718871999907,0.5121439298916817
1.0,2.047816100869949,1.0,0.5101694184599977,0.4879864229268358,Feynman31,d,0.4879864229268358,0.0,0.5101694184599977,0.5118583416598291
1.0,2.048877482831579,1.0,0.5098795615980414,0.5149080667723105,Feynman31,d,0.5149080667723105,0.0,0.5098795615980414,0.5115845220509079
1.0,2.050306137583378,1.0,0.5094899526572598,0.5112399481737431,Feynman31,d,0.5112399481737431,0.0,0.5094899526572598,0.5112162546470094
1.0,2.0516307126783726,1.0,0.5091292876699605,0.5369278040909216,Feynman31,d,0.5369278040909216,0.0,0.5091292876699605,0.5108751262862467
1.0,2.0517715171552013,1.0,0.5090909800470056,0.5502557623346577,Feynman31,d,0.5502557623346577,0.0,0.5090909800470056,0.5108388813345499
1.0,2.051956061942984,1.0,0.5090407815248105,0.4476446112900651,Feynman31,d,0.4476446112900651,0.0,0.5090407815248105,0.5107913821476526
1.0,2.05247157220186,1.0,0.508900611471821,0.4784967739921789,Feynman31,d,0.4784967739921789,0.0,0.508900611471821,0.5106587278649638
1.0,2.0552479593663664,1.0,0.5081470935897556,0.4933673149471466,Feynman31,d,0.4933673149471466,0.0,0.5081470935897556,0.5099450674444914
1.0,2.0637550322496434,1.0,0.5058528235847249,0.4960293721281996,Feynman31,d,0.4960293721281996,0.0,0.5058528235847249,0.5077665011077885
1.0,2.0642156405961436,1.0,0.5057292248454649,0.515201365076475,Feynman31,d,0.515201365076475,0.0,0.5057292248454649,0.5076488945565688
1.0,2.0671160787722878,1.0,0.5049523860495014,0.572596054679702,Feynman31,d,0.572596054679702,0.0,0.5049523860495014,0.5069091544993046
1.0,2.067598350554579,1.0,0.5048234604190968,0.49553797044643716,Feynman31,d,0.49553797044643716,0.0,0.5048234604190968,0.5067862918914315
1.0,2.0682048699759665,1.0,0.5046614180741495,0.5471733576975983,Feynman31,d,0.5471733576975983,0.0,0.5046614180741495,0.5066318320504316
1.0,2.0724880446467666,1.0,0.5035202029219036,0.5992144312896719,Feynman31,d,0.5992144312896719,0.0,0.5035202029219036,0.5055428235428885
1.0,2.0734319963426504,1.0,0.5032694253741912,0.5007890294111482,Feynman31,d,0.5007890294111482,0.0,0.5032694253741912,0.5053032381068006
1.0,2.0749256081336336,1.0,0.5028731575868252,0.4578381728146458,Feynman31,d,0.4578381728146458,0.0,0.5028731575868252,0.5049244501308259
1.0,2.0756926557447795,1.0,0.5026699085531606,0.5054541475829383,Feynman31,d,0.5054541475829383,0.0,0.5026699085531606,0.5047300690461662
1.0,2.077181432243831,1.0,0.5022759119469188,0.5560484162018451,Feynman31,d,0.5560484162018451,0.0,0.5022759119469188,0.5043530745570435
1.0,2.078302755227621,1.0,0.5019795887879721,0.47998641393686126,Feynman31,d,0.47998641393686126,0.0,0.5019795887879721,0.5040693750065846
1.0,2.0791757114551963,1.0,0.5017491541339072,0.501290939940447,Feynman31,d,0.501290939940447,0.0,0.5017491541339072,0.5038486600358485
1.0,2.079666227587393,1.0,0.5016197700284303,0.5022860983523363,Feynman31,d,0.5022860983523363,0.0,0.5016197700284303,0.5037246961303969
1.0,2.0823236431237,1.0,0.5009200386144227,0.47492405401648463,Feynman31,d,0.47492405401648463,0.0,0.5009200386144227,0.5030538149527195
1.0,2.0831080062858955,1.0,0.5007138981713127,0.5165776722166998,Feynman31,d,0.5165776722166998,0.0,0.5007138981713127,0.5028560248161623
1.0,2.0840254587742586,1.0,0.5004730065523524,0.5114395560876965,Feynman31,d,0.5114395560876965,0.0,0.5004730065523524,0.5026248053745946
1.0,2.0847887763277013,1.0,0.5002727712285416,0.5136513923677443,Feynman31,d,0.5136513923677443,0.0,0.5002727712285416,0.5024325394512762
1.0,2.087909113774205,1.0,0.49945598620117915,0.5168919387755533,Feynman31,d,0.5168919387755533,0.0,0.49945598620117915,0.5016476015257963
1.0,2.0944602610160645,1.0,0.49775023830908255,0.5068087347085128,Feynman31,d,0.5068087347085128,0.0,0.49775023830908255,0.5000049451320843
1.0,2.0956417970735313,1.0,0.4974438999819327,0.5478357217169667,Feynman31,d,0.5478357217169667,0.0,0.4974438999819327,0.49970944914825066
1.0,2.0957401414393058,1.0,0.497418419983258,0.47420497243348125,Feynman31,d,0.47420497243348125,0.0,0.497418419983258,0.4996848642847053
1.0,2.1014868343780266,1.0,0.49593426076480146,0.526750534658833,Feynman31,d,0.526750534658833,0.0,0.49593426076480146,0.4982510753458578
1.0,2.102328229007573,1.0,0.4957177401986714,0.4625739402694291,Feynman31,d,0.4625739402694291,0.0,0.4957177401986714,0.498041612786723
1.0,2.1035349258651905,1.0,0.4954075609755956,0.4853686468852953,Feynman31,d,0.4853686468852953,0.0,0.4954075609755956,0.49774141598534305
1.0,2.1054099146655667,1.0,0.49492640684575395,0.4954536329648734,Feynman31,d,0.4954536329648734,0.0,0.49492640684575395,0.4972754472403267
1.0,2.106464717252178,1.0,0.4946561577905299,0.4703515021376849,Feynman31,d,0.4703515021376849,0.0,0.4946561577905299,0.4970135677658424
1.0,2.1077413895327726,1.0,0.4943294783114074,0.4816247520282675,Feynman31,d,0.4816247520282675,0.0,0.4943294783114074,0.4966968524251387
1.0,2.108630049875789,1.0,0.49410235212741516,0.47449386651688324,Feynman31,d,0.47449386651688324,0.0,0.49410235212741516,0.49647655520684747
1.0,2.110646030645239,1.0,0.4935879141933952,0.49171526954689104,Feynman31,d,0.49171526954689104,0.0,0.4935879141933952,0.49597728582904527
1.0,2.1107581368035895,1.0,0.4935593399638905,0.46160553593507064,Feynman31,d,0.46160553593507064,0.0,0.4935593399638905,0.4959495419793355
1.0,2.1116164533121897,1.0,0.4933406826468899,0.48557113799321094,Feynman31,d,0.48557113799321094,0.0,0.4933406826468899,0.4957371966364547
1.0,2.116260155217786,1.0,0.4921612118945404,0.5018649548468691,Feynman31,d,0.5018649548468691,0.0,0.4921612118945404,0.49459048488423507
1.0,2.1163393520948457,1.0,0.49214114774073825,0.4916813549163822,Feynman31,d,0.4916813549163822,0.0,0.49214114774073825,0.49457095921513294
1.0,2.1184430947028754,1.0,0.4916088025195737,0.5279143978901049,Feynman31,d,0.5279143978901049,0.0,0.4916088025195737,0.4940526720298
1.0,2.121083020975717,1.0,0.4909424856063952,0.4702429047669919,Feynman31,d,0.4702429047669919,0.0,0.4909424856063952,0.49340332950071847
1.0,2.1223666576906135,1.0,0.49061918043919495,0.5113135043277973,Feynman31,d,0.5113135043277973,0.0,0.49061918043919495,0.4930880119053848
1.0,2.1228612165646354,1.0,0.490494736819815,0.4662438857413704,Feynman31,d,0.4662438857413704,0.0,0.490494736819815,0.4929665995412828
1.0,2.122875137475721,1.0,0.4904912349223981,0.5208303314959098,Feynman31,d,0.5208303314959098,0.0,0.4904912349223981,0.4929631825971085
1.0,2.1250976332681333,1.0,0.48993282350369266,0.47368429704348974,Feynman31,d,0.47368429704348974,0.0,0.48993282350369266,0.49241807453832237
1.0,2.126043220976721,1.0,0.4896956449769584,0.49714090661270577,Feynman31,d,0.49714090661270577,0.0,0.4896956449769584,0.49218640028714816
1.0,2.1266461843453865,1.0,0.48954453150626165,0.4777211638170281,Feynman31,d,0.4777211638170281,0.0,0.48954453150626165,0.49203874834711747
1.0,2.1270120045541274,1.0,0.4894528980628509,0.5249110942180053,Feynman31,d,0.5249110942180053,0.0,0.4894528980628509,0.4919491967308127
1.0,2.131073428432127,1.0,0.4884379739951461,0.5165547079480955,Feynman31,d,0.5165547079480955,0.0,0.4884379739951461,0.49095646330066717
1.0,2.1310788825162432,1.0,0.48843661402265764,0.5283381717244481,Feynman31,d,0.5283381717244481,0.0,0.48843661402265764,0.4909551319967345
1.0,2.1319284166687225,1.0,0.48822488014791615,0.507742609410237,Feynman31,d,0.507742609410237,0.0,0.48822488014791615,0.4907478267598409
1.0,2.132733086040478,1.0,0.48802450564219135,0.5053882406925667,Feynman31,d,0.5053882406925667,0.0,0.48802450564219135,0.49055157970219077
1.0,2.1347405465958076,1.0,0.4875253696168449,0.4924851882105425,Feynman31,d,0.4924851882105425,0.0,0.4875253696168449,0.4900624565809392
1.0,2.139558317665814,1.0,0.48633183326415663,0.43769286868448176,Feynman31,d,0.43769286868448176,0.0,0.48633183326415663,0.48889131201584696
1.0,2.14171783841353,1.0,0.4857988281126763,0.5047275672472562,Feynman31,d,0.5047275672472562,0.0,0.4857988281126763,0.48836760172833477
1.0,2.141810664840259,1.0,0.48577594448092853,0.4330241431529643,Feynman31,d,0.4330241431529643,0.0,0.48577594448092853,0.4883451074323989
1.0,2.142016101925425,1.0,0.4857253080303394,0.5196399318092747,Feynman31,d,0.5196399318092747,0.0,0.4857253080303394,0.4882953296530438
1.0,2.1429407744690065,1.0,0.48549753024267567,0.49533785344913656,Feynman31,d,0.49533785344913656,0.0,0.48549753024267567,0.4880713660041858
1.0,2.1445534618514874,1.0,0.4851008067582365,0.5152731376518506,Feynman31,d,0.5152731376518506,0.0,0.4851008067582365,0.48768109664026293
1.0,2.145653248497189,1.0,0.4848306471274565,0.4947480548293618,Feynman31,d,0.4947480548293618,0.0,0.4848306471274565,0.4874151948138562
1.0,2.1467624005766783,1.0,0.48455850612789836,0.5214912997963883,Feynman31,d,0.5214912997963883,0.0,0.48455850612789836,0.48714723049831427
1.0,2.1474830944879897,1.0,0.48438184857524835,0.4852608139979035,Feynman31,d,0.4852608139979035,0.0,0.48438184857524835,0.4869732238945508
1.0,2.1484621507173776,1.0,0.48414207700622913,0.510058529552365,Feynman31,d,0.510058529552365,0.0,0.48414207700622913,0.4867369744915648
1.0,2.149422816494265,1.0,0.4839070509305762,0.5327800610021649,Feynman31,d,0.5327800610021649,0.0,0.4839070509305762,0.4865053161347919
1.0,2.1517338368467653,1.0,0.4833426399674029,0.4981037523627279,Feynman31,d,0.4981037523627279,0.0,0.4833426399674029,0.48594865049056307
