epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0003572189415872,1.0,1.0,1.0,1.0,3.0,0.0654732268748418,0.05747420155447627,Feynman33,epsilon,0.05747420155447627,0.0,0.0654732268748418,0.06549332328663665
1.0010255849802114,1.0,1.0,1.0,1.0,3.0,0.06551697132977619,0.06970806733198012,Feynman33,epsilon,0.06970806733198012,0.0,0.06551697132977619,0.06553444088931366
1.0018817494876702,1.0,1.0,1.0,1.0,3.0,0.0655730071657532,0.07063579088370842,Feynman33,epsilon,0.07063579088370842,0.0,0.0655730071657532,0.06558715389601061
1.0037081759162214,1.0,1.0,1.0,1.0,3.0,0.06569254649596692,0.06673513558482762,Feynman33,epsilon,0.06673513558482762,0.0,0.06569254649596692,0.06569976216349956
1.0040613005582875,1.0,1.0,1.0,1.0,3.0,0.06571565844974435,0.06945484076674517,Feynman33,epsilon,0.06945484076674517,0.0,0.06571565844974435,0.0657215586822962
1.0043537860003247,1.0,1.0,1.0,1.0,3.0,0.06573480157716073,0.0678284840952567,Feynman33,epsilon,0.0678284840952567,0.0,0.06573480157716073,0.06573961828668476
1.005106839599327,1.0,1.0,1.0,1.0,3.0,0.06578408881996042,0.06249191913131049,Feynman33,epsilon,0.06249191913131049,0.0,0.06578408881996042,0.06578614088220129
1.005123122704946,1.0,1.0,1.0,1.0,3.0,0.06578515454673105,0.07254222960780607,Feynman33,epsilon,0.07254222960780607,0.0,0.06578515454673105,0.0657871472279139
1.005467654684543,1.0,1.0,1.0,1.0,3.0,0.06580770411206498,0.07503358371406975,Feynman33,epsilon,0.07503358371406975,0.0,0.06580770411206498,0.06580844430409205
1.0054969356325842,1.0,1.0,1.0,1.0,3.0,0.06580962054563283,0.0682566452236996,Feynman33,epsilon,0.0682566452236996,0.0,0.06580962054563283,0.06581025463890618
1.0056452217286864,1.0,1.0,1.0,1.0,3.0,0.06581932584792749,0.061185431294743964,Feynman33,epsilon,0.061185431294743964,0.0,0.06581932584792749,0.06581942346527571
1.0059455013129028,1.0,1.0,1.0,1.0,3.0,0.0658389791007566,0.0639043844800429,Feynman33,epsilon,0.0639043844800429,0.0,0.0658389791007566,0.06583799462165886
1.006337607318968,1.0,1.0,1.0,1.0,3.0,0.06586464237884167,0.07017016392628599,Feynman33,epsilon,0.07017016392628599,0.0,0.06586464237884167,0.06586225348809253
1.0076006345957496,1.0,1.0,1.0,1.0,3.0,0.06594730732080042,0.0637592902383401,Feynman33,epsilon,0.0637592902383401,0.0,0.06594730732080042,0.06594046062356547
1.0078381942166106,1.0,1.0,1.0,1.0,3.0,0.06596285556162722,0.06544471386522115,Feynman33,epsilon,0.06544471386522115,0.0,0.06596285556162722,0.06595518163240129
1.00929540192825,1.0,1.0,1.0,1.0,3.0,0.06605822958332808,0.06075178123192561,Feynman33,epsilon,0.06075178123192561,0.0,0.06605822958332808,0.06604555881558817
1.0097649152410826,1.0,1.0,1.0,1.0,3.0,0.06608895915779385,0.07402430216506421,Feynman33,epsilon,0.07402430216506421,0.0,0.06608895915779385,0.06607470669698907
1.0099381322726952,1.0,1.0,1.0,1.0,3.0,0.066100296186002,0.06778859948205357,Feynman33,epsilon,0.06778859948205357,0.0,0.066100296186002,0.06608546366492987
1.0111115191412792,1.0,1.0,1.0,1.0,3.0,0.0661770941769637,0.06203949795713865,Feynman33,epsilon,0.06203949795713865,0.0,0.0661770941769637,0.0661583814345934
1.011306573656859,1.0,1.0,1.0,1.0,3.0,0.06618986046515526,0.0595999595791804,Feynman33,epsilon,0.0595999595791804,0.0,0.06618986046515526,0.0661705109921282
1.0115989353992392,1.0,1.0,1.0,1.0,3.0,0.06620899549644803,0.0695971361235875,Feynman33,epsilon,0.0695971361235875,0.0,0.06620899549644803,0.06618869605968968
1.0121933448849254,1.0,1.0,1.0,1.0,3.0,0.06624789950631169,0.07055303894356288,Feynman33,epsilon,0.07055303894356288,0.0,0.06624789950631169,0.06622568497267134
1.0127833577392957,1.0,1.0,1.0,1.0,3.0,0.06628651575732863,0.06690473316059964,Feynman33,epsilon,0.06690473316059964,0.0,0.06628651575732863,0.06626242186287705
1.013754026423595,1.0,1.0,1.0,1.0,3.0,0.06635004587415497,0.06083816256168186,Feynman33,epsilon,0.06083816256168186,0.0,0.06635004587415497,0.06632290674400093
1.0142911248307995,1.0,1.0,1.0,1.0,3.0,0.06638519888270349,0.06963660295441186,Feynman33,epsilon,0.06963660295441186,0.0,0.06638519888270349,0.06635639958951871
1.0142911629107338,1.0,1.0,1.0,1.0,3.0,0.06638520137502936,0.07199164681585009,Feynman33,epsilon,0.07199164681585009,0.0,0.06638520137502936,0.06635640196476647
1.0143313425900422,1.0,1.0,1.0,1.0,3.0,0.06638783112889059,0.06322774183176541,Feynman33,epsilon,0.06322774183176541,0.0,0.06638783112889059,0.06635890823423939
1.014395463500484,1.0,1.0,1.0,1.0,3.0,0.06639202783266528,0.0687785006490414,Feynman33,epsilon,0.0687785006490414,0.0,0.06639202783266528,0.06636290807955472
1.0146506734531644,1.0,1.0,1.0,1.0,3.0,0.06640873128500828,0.06879254141398337,Feynman33,epsilon,0.06879254141398337,0.0,0.06640873128500828,0.06637883050066587
1.0154188919336864,1.0,1.0,1.0,1.0,3.0,0.06645901106698243,0.05663983375459825,Feynman33,epsilon,0.05663983375459825,0.0,0.06645901106698243,0.0664267832740981
1.0154260829925361,1.0,1.0,1.0,1.0,3.0,0.06645948172068356,0.061244446793509155,Feynman33,epsilon,0.061244446793509155,0.0,0.06645948172068356,0.06642723231540472
1.0167721387362856,1.0,1.0,1.0,1.0,3.0,0.06654758086309784,0.06135365799527199,Feynman33,epsilon,0.06135365799527199,0.0,0.06654758086309784,0.06651134132903236
1.0168663138153733,1.0,1.0,1.0,1.0,3.0,0.06655374460761061,0.06063565808492812,Feynman33,epsilon,0.06063565808492812,0.0,0.06655374460761061,0.06651723002459417
1.01798215951445,1.0,1.0,1.0,1.0,3.0,0.06662677653783478,0.0653743025562138,Feynman33,epsilon,0.0653743025562138,0.0,0.06662677653783478,0.06658704382320746
1.018417481858674,1.0,1.0,1.0,1.0,3.0,0.06665526831863805,0.06282255378940937,Feynman33,epsilon,0.06282255378940937,0.0,0.06665526831863805,0.06661430049057622
1.018541036101752,1.0,1.0,1.0,1.0,3.0,0.0666633549249375,0.05203476273258295,Feynman33,epsilon,0.05203476273258295,0.0,0.0666633549249375,0.06662203862203542
1.0196383504934652,1.0,1.0,1.0,1.0,3.0,0.06673517398393093,0.07186003074525428,Feynman33,epsilon,0.07186003074525428,0.0,0.06673517398393093,0.06669080301677453
1.0196573201726231,1.0,1.0,1.0,1.0,3.0,0.0667364155465285,0.061319748867617326,Feynman33,epsilon,0.061319748867617326,0.0,0.0667364155465285,0.06669199240694176
1.019714839535326,1.0,1.0,1.0,1.0,3.0,0.06674018018001406,0.06414495404068317,Feynman33,epsilon,0.06414495404068317,0.0,0.06674018018001406,0.0666955989762035
