m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise,Predicted
1.0,1.0001883140139738,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08334902616783114,0.07645801184537648,Feynman5,m2,0.07645801184537648,0.0,0.08334902616783114,0.08378692351727604
1.0,1.0008086534634124,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08340072112195103,0.09597317901709887,Feynman5,m2,0.09597317901709887,0.0,0.08340072112195103,0.0838345873184614
1.0,1.0021241422944962,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08351034519120802,0.0875768736121226,Feynman5,m2,0.0875768736121226,0.0,0.08351034519120802,0.08393569299082543
1.0,1.003307881495077,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08360899012458976,0.08181518193872471,Feynman5,m2,0.08181518193872471,0.0,0.08360899012458976,0.08402670755821837
1.0,1.0036649065896115,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08363874221580096,0.0785929435233736,Feynman5,m2,0.0785929435233736,0.0,0.08363874221580096,0.08405416475592795
1.0,1.0038992187366569,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08365826822805474,0.05958161164017116,Feynman5,m2,0.05958161164017116,0.0,0.08365826822805474,0.08407218628466784
1.0,1.0049960231983,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08374966859985833,0.07892168062467822,Feynman5,m2,0.07892168062467822,0.0,0.08374966859985833,0.08415656144169682
1.0,1.0050038359098663,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08375031965915553,0.08148367072645105,Feynman5,m2,0.08148367072645105,0.0,0.08375031965915553,0.08415716256095376
1.0,1.0050893990892413,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08375744992410344,0.08639912587796826,Feynman5,m2,0.08639912587796826,0.0,0.08375744992410344,0.08416374598716268
1.0,1.0051914795130665,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08376595662608888,0.09386555233426483,Feynman5,m2,0.09386555233426483,0.0,0.08376595662608888,0.08417160051346818
1.0,1.0052950396265055,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08377458663554212,0.07518507733485982,Feynman5,m2,0.07518507733485982,0.0,0.08377458663554212,0.08417956914458216
1.0,1.0061361747935407,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08384468123279505,0.07780755277652643,Feynman5,m2,0.07780755277652643,0.0,0.08384468123279505,0.08424430125801517
1.0,1.0066887263716762,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08389072719763968,0.09010433373939034,Feynman5,m2,0.09010433373939034,0.0,0.08389072719763968,0.08428683361173349
1.0,1.006712286813765,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08389269056781375,0.0720525429880781,Feynman5,m2,0.0720525429880781,0.0,0.08389269056781375,0.08428864732359334
1.0,1.0070354697359027,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0839196224779919,0.08633898904298984,Feynman5,m2,0.08633898904298984,0.0,0.0839196224779919,0.0843135276621962
1.0,1.0071328570732248,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08392773808943539,0.0820307022385246,Feynman5,m2,0.0820307022385246,0.0,0.08392773808943539,0.0843210255389881
1.0,1.0074061551200217,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08395051292666848,0.08304201775204606,Feynman5,m2,0.08304201775204606,0.0,0.08395051292666848,0.08434206802001548
1.0,1.0076681249882071,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08397234374901726,0.09399813952459163,Feynman5,m2,0.09399813952459163,0.0,0.08397234374901726,0.08436223994234046
1.0,1.0077381792938198,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08397818160781832,0.07099051556495747,Feynman5,m2,0.07099051556495747,0.0,0.08397818160781832,0.08436763446241503
1.0,1.0079923786530047,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0839993648877504,0.08601437922145523,Feynman5,m2,0.08601437922145523,0.0,0.0839993648877504,0.08438721001134161
1.0,1.0080039210156877,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08400032675130731,0.07463882851913378,Feynman5,m2,0.07463882851913378,0.0,0.08400032675130731,0.08438809890917319
1.0,1.0084220061960782,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08403516718300652,0.06815619410966132,Feynman5,m2,0.06815619410966132,0.0,0.08403516718300652,0.08442029850395506
1.0,1.0089229564225675,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08407691303521396,0.08144698423255299,Feynman5,m2,0.08144698423255299,0.0,0.08407691303521396,0.08445888551743513
1.0,1.0091012281800866,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08409176901500721,0.0877736383875202,Feynman5,m2,0.0877736383875202,0.0,0.08409176901500721,0.08447261879425001
