omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0004363013332211,1.0,1.0,1.0,0.09351619783934728,0.15704465991255842,Feynman44,T,0.15704465991255842,0.0,0.09351619783934728
1.0,1.0096703305704828,1.0,1.0,1.0,0.09444984790423894,0.09310149405809919,Feynman44,T,0.09310149405809919,0.0,0.09444984790423894
1.0,1.0100927571749883,1.0,1.0,1.0,0.09449256019077645,0.10985193479982716,Feynman44,T,0.10985193479982716,0.0,0.09449256019077645
1.0,1.0101081927625923,1.0,1.0,1.0,0.09449412091120664,0.07403477552688037,Feynman44,T,0.07403477552688037,0.0,0.09449412091120664
1.0,1.0105673288652164,1.0,1.0,1.0,0.09454054504547833,0.09518699390407359,Feynman44,T,0.09518699390407359,0.0,0.09454054504547833
1.0,1.0146119794408204,1.0,1.0,1.0,0.09494951119559958,0.15003163536847633,Feynman44,T,0.15003163536847633,0.0,0.09494951119559958
1.0,1.0149785544377186,1.0,1.0,1.0,0.09498657697006539,0.10953983090317496,Feynman44,T,0.10953983090317496,0.0,0.09498657697006539
1.0,1.0162550882590842,1.0,1.0,1.0,0.0951156525258626,0.11082942033227361,Feynman44,T,0.11082942033227361,0.0,0.0951156525258626
1.0,1.0164276464469904,1.0,1.0,1.0,0.09513310064090255,0.10452712202886469,Feynman44,T,0.10452712202886469,0.0,0.09513310064090255
1.0,1.0164903524118318,1.0,1.0,1.0,0.09513944111896853,0.025138339972575766,Feynman44,T,0.025138339972575766,0.0,0.09513944111896853
1.0,1.0171357494095559,1.0,1.0,1.0,0.09520470016308272,0.10688155067022559,Feynman44,T,0.10688155067022559,0.0,0.09520470016308272
1.0,1.01735684648264,1.0,1.0,1.0,0.09522705633885686,0.15703367182740638,Feynman44,T,0.15703367182740638,0.0,0.09522705633885686
1.0,1.0212660179426347,1.0,1.0,1.0,0.09562233450229517,0.026252243680248213,Feynman44,T,0.026252243680248213,0.0,0.09562233450229517
