m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,3.0,1.0,3.0000519637071816,1.0,3.0,1.0,0.08333188990327348,0.08507637669041711,Feynman5,y1,0.08507637669041711,0.0,0.08333188990327348
1.0,1.0,1.0,3.0,1.0,3.000645968689277,1.0,3.0,1.0,0.08331539072496266,0.08245322805946338,Feynman5,y1,0.08245322805946338,0.0,0.08331539072496266
1.0,1.0,1.0,3.0,1.0,3.000700285903691,1.0,3.0,1.0,0.08331388208283548,0.07996092575437214,Feynman5,y1,0.07996092575437214,0.0,0.08331388208283548
1.0,1.0,1.0,3.0,1.0,3.000925690336974,1.0,3.0,1.0,0.08330762169765628,0.08666117900293097,Feynman5,y1,0.08666117900293097,0.0,0.08330762169765628
1.0,1.0,1.0,3.0,1.0,3.0009420088098993,1.0,3.0,1.0,0.08330716847735843,0.08310811260510009,Feynman5,y1,0.08310811260510009,0.0,0.08330716847735843
1.0,1.0,1.0,3.0,1.0,3.001209992832064,1.0,3.0,1.0,0.0832997258131441,0.08325357694010868,Feynman5,y1,0.08325357694010868,0.0,0.0832997258131441
1.0,1.0,1.0,3.0,1.0,3.0013094100842386,1.0,3.0,1.0,0.08329696480333267,0.08155220278459893,Feynman5,y1,0.08155220278459893,0.0,0.08329696480333267
1.0,1.0,1.0,3.0,1.0,3.0014834339462038,1.0,3.0,1.0,0.08329213193378848,0.08025277184942954,Feynman5,y1,0.08025277184942954,0.0,0.08329213193378848
1.0,1.0,1.0,3.0,1.0,3.002231654579214,1.0,3.0,1.0,0.08327135447392021,0.085368656508041,Feynman5,y1,0.085368656508041,0.0,0.08327135447392021
1.0,1.0,1.0,3.0,1.0,3.002877435329918,1.0,3.0,1.0,0.08325342377670569,0.08414640278835091,Feynman5,y1,0.08414640278835091,0.0,0.08325342377670569
1.0,1.0,1.0,3.0,1.0,3.003125210755031,1.0,3.0,1.0,0.08324654457917113,0.08036858153527597,Feynman5,y1,0.08036858153527597,0.0,0.08324654457917113
1.0,1.0,1.0,3.0,1.0,3.0032617003831614,1.0,3.0,1.0,0.0832427552249777,0.08100757499008969,Feynman5,y1,0.08100757499008969,0.0,0.0832427552249777
