x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
5.0,1.0006855658020237,3.0,1.0,4.242277220007199,4.223460794795904,Feynman17,u,4.223460794795904,0.0,4.242277220007199
5.0,1.001611676505087,3.0,1.0,4.241786569372227,4.243974707246143,Feynman17,u,4.243974707246143,0.0,4.241786569372227
5.0,1.001766925757052,3.0,1.0,4.241704357761857,4.224275069271765,Feynman17,u,4.224275069271765,0.0,4.241704357761857
5.0,1.0017692792297994,3.0,1.0,4.241703111576044,4.257594631396783,Feynman17,u,4.257594631396783,0.0,4.241703111576044
5.0,1.0022268197067312,3.0,1.0,4.241460888474647,4.257747927388524,Feynman17,u,4.257747927388524,0.0,4.241460888474647
5.0,1.0031994536964097,3.0,1.0,4.240946296586359,4.211664572582998,Feynman17,u,4.211664572582998,0.0,4.240946296586359
5.0,1.0050672981069066,3.0,1.0,4.239959307953595,4.234500727310776,Feynman17,u,4.234500727310776,0.0,4.239959307953595
5.0,1.0055491938206256,3.0,1.0,4.239704932370457,4.196940066731561,Feynman17,u,4.196940066731561,0.0,4.239704932370457
5.0,1.006551559817738,3.0,1.0,4.239176165004859,4.237014307198836,Feynman17,u,4.237014307198836,0.0,4.239176165004859
5.0,1.0065831092716082,3.0,1.0,4.239159529646666,4.242423612430312,Feynman17,u,4.242423612430312,0.0,4.239159529646666
5.0,1.0069131286142685,3.0,1.0,4.238985545199531,4.201020888402812,Feynman17,u,4.201020888402812,0.0,4.238985545199531
5.0,1.0073314184703137,3.0,1.0,4.238765097822171,4.2027103668341566,Feynman17,u,4.2027103668341566,0.0,4.238765097822171
5.0,1.0084982579923127,3.0,1.0,4.23815057971985,4.218257118453594,Feynman17,u,4.218257118453594,0.0,4.23815057971985
5.0,1.0087580427011758,3.0,1.0,4.238013849901267,4.252006721303003,Feynman17,u,4.252006721303003,0.0,4.238013849901267
5.0,1.0097347025041303,3.0,1.0,4.237500095721204,4.271049365779518,Feynman17,u,4.271049365779518,0.0,4.237500095721204
5.0,1.0105740063882092,3.0,1.0,4.237058950074145,4.279695392629566,Feynman17,u,4.279695392629566,0.0,4.237058950074145
5.0,1.0129695574855542,3.0,1.0,4.235801632571684,4.242717391036962,Feynman17,u,4.242717391036962,0.0,4.235801632571684
5.0,1.0131743477417556,3.0,1.0,4.23569427147418,4.225400810148553,Feynman17,u,4.225400810148553,0.0,4.23569427147418
5.0,1.0132803539273718,3.0,1.0,4.23563870551486,4.272784376902926,Feynman17,u,4.272784376902926,0.0,4.23563870551486
5.0,1.0132898917858308,3.0,1.0,4.23563370624988,4.272848915029036,Feynman17,u,4.272848915029036,0.0,4.23563370624988
