lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0002314279354656,2.0,1.0,0.5237323957336397,0.5845432767750538,Feynman31,lambd,0.5845432767750538,0.0,0.5237323957336397
1.0015601064049764,2.0,1.0,0.5244997379002039,0.5984194146457602,Feynman31,lambd,0.5984194146457602,0.0,0.5244997379002039
1.0019151449227193,2.0,1.0,0.5247048384183854,0.4615351705259404,Feynman31,lambd,0.4615351705259404,0.0,0.5247048384183854
1.0020267414293798,2.0,1.0,0.524769311104595,0.47797001004181827,Feynman31,lambd,0.47797001004181827,0.0,0.524769311104595
1.0026914166718566,2.0,1.0,0.5251533640185635,0.3725889641130209,Feynman31,lambd,0.3725889641130209,0.0,0.5251533640185635
1.0029715930680705,2.0,1.0,0.5253152770446117,0.5557306891828161,Feynman31,lambd,0.5557306891828161,0.0,0.5253152770446117
1.0030623703106887,2.0,1.0,0.5253677401764127,0.5238750782171381,Feynman31,lambd,0.5238750782171381,0.0,0.5253677401764127
1.0036453729675523,2.0,1.0,0.5257047144866153,0.5803411018587955,Feynman31,lambd,0.5803411018587955,0.0,0.5257047144866153
1.0037543818994434,2.0,1.0,0.5257677287297273,0.5103925466673753,Feynman31,lambd,0.5103925466673753,0.0,0.5257677287297273
1.0040994819479654,2.0,1.0,0.525967234168967,0.6076743035462722,Feynman31,lambd,0.6076743035462722,0.0,0.525967234168967
1.0041862934755632,2.0,1.0,0.5260174243302351,0.6650778244922998,Feynman31,lambd,0.6650778244922998,0.0,0.5260174243302351
1.0044078842872022,2.0,1.0,0.5261455438853377,0.6086659075765717,Feynman31,lambd,0.6086659075765717,0.0,0.5261455438853377
1.0046907097325573,2.0,1.0,0.5263090819804468,0.5349712425405562,Feynman31,lambd,0.5349712425405562,0.0,0.5263090819804468
1.0061113368629049,2.0,1.0,0.5271307661309554,0.6038331951441633,Feynman31,lambd,0.6038331951441633,0.0,0.5271307661309554
1.0067730630399847,2.0,1.0,0.5275136396434293,0.5614554673176569,Feynman31,lambd,0.5614554673176569,0.0,0.5275136396434293
1.0071677176531106,2.0,1.0,0.5277420267122039,0.6773196725473136,Feynman31,lambd,0.6773196725473136,0.0,0.5277420267122039
1.0078120462738198,2.0,1.0,0.5281149657698467,0.5484570598573159,Feynman31,lambd,0.5484570598573159,0.0,0.5281149657698467
1.0087976039509097,2.0,1.0,0.5286855661241057,0.510548829772997,Feynman31,lambd,0.510548829772997,0.0,0.5286855661241057
1.0106420802421328,2.0,1.0,0.5297539591506969,0.49798142712846705,Feynman31,lambd,0.49798142712846705,0.0,0.5297539591506969
1.0109182442233673,2.0,1.0,0.5299139816703735,0.6858957965420426,Feynman31,lambd,0.6858957965420426,0.0,0.5299139816703735
1.0109495931219614,2.0,1.0,0.5299321476582782,0.557934500651302,Feynman31,lambd,0.557934500651302,0.0,0.5299321476582782
1.011136264833199,2.0,1.0,0.5300403237571305,0.40170057863600545,Feynman31,lambd,0.40170057863600545,0.0,0.5300403237571305
1.0114529196299298,2.0,1.0,0.530223840628004,0.5160521088167562,Feynman31,lambd,0.5160521088167562,0.0,0.530223840628004
1.0115329534349313,2.0,1.0,0.5302702272398363,0.5503370947165833,Feynman31,lambd,0.5503370947165833,0.0,0.5302702272398363
1.012290821715427,2.0,1.0,0.5307095409624243,0.7224935911640114,Feynman31,lambd,0.7224935911640114,0.0,0.5307095409624243
1.0136228489559436,2.0,1.0,0.5314819522306393,0.488735619715762,Feynman31,lambd,0.488735619715762,0.0,0.5314819522306393
1.0139553703308946,2.0,1.0,0.531674828253569,0.5864231138241369,Feynman31,lambd,0.5864231138241369,0.0,0.531674828253569
1.0145015179006815,2.0,1.0,0.5319916637168155,0.685316179712045,Feynman31,lambd,0.685316179712045,0.0,0.5319916637168155
1.0154320047745644,2.0,1.0,0.5325316012956789,0.515540531034486,Feynman31,lambd,0.515540531034486,0.0,0.5325316012956789
1.0164518701489003,2.0,1.0,0.5331236003460295,0.5237686977606597,Feynman31,lambd,0.5237686977606597,0.0,0.5331236003460295
1.0170479989084837,2.0,1.0,0.5334697296992464,0.5487325920087628,Feynman31,lambd,0.5487325920087628,0.0,0.5334697296992464
1.0172970710921336,2.0,1.0,0.5336143690667701,0.5406591811748911,Feynman31,lambd,0.5406591811748911,0.0,0.5336143690667701
1.0173297611796546,2.0,1.0,0.5336333535315585,0.5619737196995602,Feynman31,lambd,0.5619737196995602,0.0,0.5336333535315585
1.0191444799639857,2.0,1.0,0.5346875690239729,0.5127269371811601,Feynman31,lambd,0.5127269371811601,0.0,0.5346875690239729
1.019737302131384,2.0,1.0,0.5350320968342703,0.5560801048136529,Feynman31,lambd,0.5560801048136529,0.0,0.5350320968342703
1.0199100249618442,2.0,1.0,0.5351324906238542,0.5483963797670447,Feynman31,lambd,0.5483963797670447,0.0,0.5351324906238542
1.0208730472900365,2.0,1.0,0.5356923493885417,0.41882242810602144,Feynman31,lambd,0.41882242810602144,0.0,0.5356923493885417
1.0218521233179834,2.0,1.0,0.5362617318665726,0.48289869399772806,Feynman31,lambd,0.48289869399772806,0.0,0.5362617318665726
1.0218543016257597,2.0,1.0,0.5362629988780329,0.6506188860712113,Feynman31,lambd,0.6506188860712113,0.0,0.5362629988780329
1.0222351781075414,2.0,1.0,0.536484550136051,0.5622769439802033,Feynman31,lambd,0.5622769439802033,0.0,0.536484550136051
1.0227724590163407,2.0,1.0,0.5367971296048842,0.570860392482157,Feynman31,lambd,0.570860392482157,0.0,0.5367971296048842
1.0237890050887541,2.0,1.0,0.5373886952765052,0.6042202848023266,Feynman31,lambd,0.6042202848023266,0.0,0.5373886952765052
