epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0032163196619888,1.0,1.0,1.0,1.0,1.0,0.33653621052802235,0.33092116016002904,Feynman56,epsilon,0.33092116016002904,0.0,0.33653621052802235
1.005604812928201,1.0,1.0,1.0,1.0,1.0,0.33573687617485615,0.34613310429147165,Feynman56,epsilon,0.34613310429147165,0.0,0.33573687617485615
1.0067628566935973,1.0,1.0,1.0,1.0,1.0,0.3353506899010153,0.30771427000209856,Feynman56,epsilon,0.30771427000209856,0.0,0.3353506899010153
1.0070724320265194,1.0,1.0,1.0,1.0,1.0,0.33524760267692866,0.31738424830575346,Feynman56,epsilon,0.31738424830575346,0.0,0.33524760267692866
1.007192300659126,1.0,1.0,1.0,1.0,1.0,0.33520770396871646,0.38685977559312235,Feynman56,epsilon,0.38685977559312235,0.0,0.33520770396871646
1.0075035156933996,1.0,1.0,1.0,1.0,1.0,0.3351041592411256,0.3565984908535499,Feynman56,epsilon,0.3565984908535499,0.0,0.3351041592411256
1.0075442947634097,1.0,1.0,1.0,1.0,1.0,0.33509059632777133,0.32143078597106184,Feynman56,epsilon,0.32143078597106184,0.0,0.33509059632777133
1.0093653266326281,1.0,1.0,1.0,1.0,1.0,0.33448604747029875,0.3362390114266221,Feynman56,epsilon,0.3362390114266221,0.0,0.33448604747029875
1.0097832055026987,1.0,1.0,1.0,1.0,1.0,0.33434762701449233,0.317195642159519,Feynman56,epsilon,0.317195642159519,0.0,0.33434762701449233
1.0098640298291632,1.0,1.0,1.0,1.0,1.0,0.3343208675489008,0.32966909521607485,Feynman56,epsilon,0.32966909521607485,0.0,0.3343208675489008
1.0129398678193997,1.0,1.0,1.0,1.0,1.0,0.33330568702535257,0.311314686078648,Feynman56,epsilon,0.311314686078648,0.0,0.33330568702535257
1.0139314567748856,1.0,1.0,1.0,1.0,1.0,0.33297972590061714,0.3624063561773399,Feynman56,epsilon,0.3624063561773399,0.0,0.33297972590061714
1.0156772199688007,1.0,1.0,1.0,1.0,1.0,0.3324073947127471,0.3570211344769888,Feynman56,epsilon,0.3570211344769888,0.0,0.3324073947127471
1.0172897133231935,1.0,1.0,1.0,1.0,1.0,0.33188049985879803,0.29070085037743143,Feynman56,epsilon,0.29070085037743143,0.0,0.33188049985879803
1.0184287110863817,1.0,1.0,1.0,1.0,1.0,0.33150932891391993,0.3160354418003043,Feynman56,epsilon,0.3160354418003043,0.0,0.33150932891391993
1.0190506962740513,1.0,1.0,1.0,1.0,1.0,0.3313069897242087,0.32318885329627434,Feynman56,epsilon,0.32318885329627434,0.0,0.3313069897242087
1.0214847444655455,1.0,1.0,1.0,1.0,1.0,0.33051753380375876,0.3324346380177316,Feynman56,epsilon,0.3324346380177316,0.0,0.33051753380375876
1.0223271059523447,1.0,1.0,1.0,1.0,1.0,0.3302451990103574,0.31076925352223467,Feynman56,epsilon,0.31076925352223467,0.0,0.3302451990103574
1.0236173237150066,1.0,1.0,1.0,1.0,1.0,0.3298289416728491,0.2964539241737,Feynman56,epsilon,0.2964539241737,0.0,0.3298289416728491
1.023733682241728,1.0,1.0,1.0,1.0,1.0,0.3297914530072041,0.3251926602634061,Feynman56,epsilon,0.3251926602634061,0.0,0.3297914530072041
1.0244615701385793,1.0,1.0,1.0,1.0,1.0,0.3295571336201953,0.324858677452418,Feynman56,epsilon,0.324858677452418,0.0,0.3295571336201953
1.0246191565787313,1.0,1.0,1.0,1.0,1.0,0.32950644772858334,0.3034472173866488,Feynman56,epsilon,0.3034472173866488,0.0,0.32950644772858334
1.0248563972296314,1.0,1.0,1.0,1.0,1.0,0.3294301713601611,0.33309507514630554,Feynman56,epsilon,0.33309507514630554,0.0,0.3294301713601611
1.0277577370306317,1.0,1.0,1.0,1.0,1.0,0.32850019649022827,0.30568658584190733,Feynman56,epsilon,0.30568658584190733,0.0,0.32850019649022827
1.0282381856595222,1.0,1.0,1.0,1.0,1.0,0.32834670338795374,0.3494981121304345,Feynman56,epsilon,0.3494981121304345,0.0,0.32834670338795374
1.0283319923838874,1.0,1.0,1.0,1.0,1.0,0.32831675087365964,0.31410015339009584,Feynman56,epsilon,0.31410015339009584,0.0,0.32831675087365964
1.029312317390059,1.0,1.0,1.0,1.0,1.0,0.32800405946271594,0.3511116392984573,Feynman56,epsilon,0.3511116392984573,0.0,0.32800405946271594
1.0307487739444245,1.0,1.0,1.0,1.0,1.0,0.3275469513943059,0.3388899608730913,Feynman56,epsilon,0.3388899608730913,0.0,0.3275469513943059
1.03109905682743,1.0,1.0,1.0,1.0,1.0,0.32743567780745275,0.32617385375118096,Feynman56,epsilon,0.32617385375118096,0.0,0.32743567780745275
1.0314722261103437,1.0,1.0,1.0,1.0,1.0,0.32731721709276296,0.3301071839633856,Feynman56,epsilon,0.3301071839633856,0.0,0.32731721709276296
1.031822987664546,1.0,1.0,1.0,1.0,1.0,0.3272059477208288,0.2698340758074662,Feynman56,epsilon,0.2698340758074662,0.0,0.3272059477208288
1.0322162516069804,1.0,1.0,1.0,1.0,1.0,0.32708128556714894,0.311453778113733,Feynman56,epsilon,0.311453778113733,0.0,0.32708128556714894
