epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0003858726958172,1.0,1.0,1.0,0.3369679829077248,0.33220795498728295,Feynman56,r,0.33220795498728295,0.0,0.3369679829077248
1.0,1.0,1.000949140076717,1.0,1.0,1.0,0.3360209339081464,0.3439194079122514,Feynman56,r,0.3439194079122514,0.0,0.3360209339081464
1.0,1.0,1.003654449582745,1.0,1.0,1.0,0.33151662839272256,0.332312873728984,Feynman56,r,0.332312873728984,0.0,0.33151662839272256
1.0,1.0,1.0038501856552517,1.0,1.0,1.0,0.33119354999134604,0.35689664597188825,Feynman56,r,0.35689664597188825,0.0,0.33119354999134604
1.0,1.0,1.004400930893255,1.0,1.0,1.0,0.3302865250203307,0.3358421436770777,Feynman56,r,0.3358421436770777,0.0,0.3302865250203307
1.0,1.0,1.0073501189563243,1.0,1.0,1.0,0.3254799032646655,0.33855606654971,Feynman56,r,0.33855606654971,0.0,0.3254799032646655
1.0,1.0,1.0074038400373573,1.0,1.0,1.0,0.3253931293869563,0.32134825437750303,Feynman56,r,0.32134825437750303,0.0,0.3253931293869563
1.0,1.0,1.0085286760556473,1.0,1.0,1.0,0.3235825791132594,0.3108756531042242,Feynman56,r,0.3108756531042242,0.0,0.3235825791132594
1.0,1.0,1.0089815022219792,1.0,1.0,1.0,0.3228571188519592,0.37395455920011894,Feynman56,r,0.37395455920011894,0.0,0.3228571188519592
1.0,1.0,1.0100406084199878,1.0,1.0,1.0,0.3211679608964075,0.26164543911428184,Feynman56,r,0.26164543911428184,0.0,0.3211679608964075
1.0,1.0,1.0102446741560838,1.0,1.0,1.0,0.32084371813648505,0.35838892063144856,Feynman56,r,0.35838892063144856,0.0,0.32084371813648505
1.0,1.0,1.0110641611879223,1.0,1.0,1.0,0.31954557403052014,0.30892909416634695,Feynman56,r,0.30892909416634695,0.0,0.31954557403052014
1.0,1.0,1.0124196787773765,1.0,1.0,1.0,0.3174121143171888,0.36899040189767274,Feynman56,r,0.36899040189767274,0.0,0.3174121143171888
1.0,1.0,1.012715112929783,1.0,1.0,1.0,0.3169493993784665,0.3320552075559557,Feynman56,r,0.3320552075559557,0.0,0.3169493993784665
1.0,1.0,1.0129871032648003,1.0,1.0,1.0,0.31652411809078856,0.3157884329266642,Feynman56,r,0.3157884329266642,0.0,0.31652411809078856
1.0,1.0,1.013395362802904,1.0,1.0,1.0,0.31588705225356634,0.32545706510681666,Feynman56,r,0.32545706510681666,0.0,0.31588705225356634
1.0,1.0,1.014386372087132,1.0,1.0,1.0,0.3143470279487235,0.3060760360258444,Feynman56,r,0.3060760360258444,0.0,0.3143470279487235
1.0,1.0,1.0166572602104291,1.0,1.0,1.0,0.310851921669364,0.32089063144168517,Feynman56,r,0.32089063144168517,0.0,0.310851921669364
1.0,1.0,1.0167499297892304,1.0,1.0,1.0,0.310710287697902,0.28548699248851384,Feynman56,r,0.28548699248851384,0.0,0.310710287697902
1.0,1.0,1.016935300395342,1.0,1.0,1.0,0.31042720400345064,0.33895789719958,Feynman56,r,0.33895789719958,0.0,0.31042720400345064
1.0,1.0,1.017905148731754,1.0,1.0,1.0,0.308951162020713,0.31875145024185575,Feynman56,r,0.31875145024185575,0.0,0.308951162020713
1.0,1.0,1.018482778849849,1.0,1.0,1.0,0.30807605058579696,0.31896208336689497,Feynman56,r,0.31896208336689497,0.0,0.30807605058579696
1.0,1.0,1.0204664324527497,1.0,1.0,1.0,0.3050933707933296,0.29860150455539985,Feynman56,r,0.29860150455539985,0.0,0.3050933707933296
1.0,1.0,1.0210569452718465,1.0,1.0,1.0,0.30421216000294315,0.3013256045678787,Feynman56,r,0.3013256045678787,0.0,0.30421216000294315
