mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0017522952337616,1.0,1.0,1.0,1.735085871943613,1.3090209126191716,Feynman91,mom,1.3090209126191716,0.0,1.735085871943613
1.0100881278982397,1.0,1.0,1.0,1.7495239576418813,1.7154796386853488,Feynman91,mom,1.7154796386853488,0.0,1.7495239576418813
1.0131643174211802,1.0,1.0,1.0,1.7548520741893254,1.8740577769876399,Feynman91,mom,1.8740577769876399,0.0,1.7548520741893254
1.0165753380522053,1.0,1.0,1.0,1.7607601352279265,1.7140916155868071,Feynman91,mom,1.7140916155868071,0.0,1.7607601352279265
1.0173114542722521,1.0,1.0,1.0,1.7620351259213232,1.7845572448892315,Feynman91,mom,1.7845572448892315,0.0,1.7620351259213232
1.018862254498777,1.0,1.0,1.0,1.7647211907060538,2.571521446209594,Feynman91,mom,2.571521446209594,0.0,1.7647211907060538
1.0199432301641451,1.0,1.0,1.0,1.7665934954802167,2.0971424030208268,Feynman91,mom,2.0971424030208268,0.0,1.7665934954802167
1.0203082147930833,1.0,1.0,1.0,1.7672256674015194,0.2297704924424202,Feynman91,mom,0.2297704924424202,0.0,1.7672256674015194
1.0212467540484753,1.0,1.0,1.0,1.7688512650767563,2.6493820394693226,Feynman91,mom,2.6493820394693226,0.0,1.7688512650767563
1.022430386947054,1.0,1.0,1.0,1.7709013773946043,1.5876415749697768,Feynman91,mom,1.5876415749697768,0.0,1.7709013773946043
1.023009369081111,1.0,1.0,1.0,1.771904203867466,1.0424344365899452,Feynman91,mom,1.0424344365899452,0.0,1.771904203867466
1.0274162404482028,1.0,1.0,1.0,1.7795371289776893,0.5042465174019313,Feynman91,mom,0.5042465174019313,0.0,1.7795371289776893
1.0297404539672463,1.0,1.0,1.0,1.7835627848803113,2.1309765932922975,Feynman91,mom,2.1309765932922975,0.0,1.7835627848803113
1.0298426762457122,1.0,1.0,1.0,1.7837398390602797,2.1797797112018484,Feynman91,mom,2.1797797112018484,0.0,1.7837398390602797
1.0328119220430048,1.0,1.0,1.0,1.7888827236413507,1.1854310367386183,Feynman91,mom,1.1854310367386183,0.0,1.7888827236413507
