m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0001988789289205,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08334990657741004,0.0872317935565146,Feynman5,m2,0.0872317935565146,0.0,0.08334990657741004
1.0,1.0004171403644897,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08336809503037414,0.07313890276789299,Feynman5,m2,0.07313890276789299,0.0,0.08336809503037414
1.0,1.000581343321683,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08338177861014025,0.08277851253204978,Feynman5,m2,0.08277851253204978,0.0,0.08338177861014025
1.0,1.0013809801162867,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08344841500969057,0.09452454494395159,Feynman5,m2,0.09452454494395159,0.0,0.08344841500969057
1.0,1.0015588274208098,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08346323561840081,0.09328750293342054,Feynman5,m2,0.09328750293342054,0.0,0.08346323561840081
1.0,1.0016130428878003,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08346775357398335,0.09656749420893197,Feynman5,m2,0.09656749420893197,0.0,0.08346775357398335
1.0,1.0031953229229917,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08359961024358264,0.0782795566111824,Feynman5,m2,0.0782795566111824,0.0,0.08359961024358264
1.0,1.0036012269797199,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08363343558164332,0.07994968983374416,Feynman5,m2,0.07994968983374416,0.0,0.08363343558164332
1.0,1.0036711435975723,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08363926196646436,0.08460975510864954,Feynman5,m2,0.08460975510864954,0.0,0.08363926196646436
1.0,1.00399143716163,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08366595309680251,0.08617285189990295,Feynman5,m2,0.08617285189990295,0.0,0.08366595309680251
1.0,1.0039983942495043,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08366653285412536,0.09298384821814143,Feynman5,m2,0.09298384821814143,0.0,0.08366653285412536
1.0,1.0043774406335135,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0836981200527928,0.07412223606247197,Feynman5,m2,0.07412223606247197,0.0,0.0836981200527928
1.0,1.0044291047052143,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0837024253921012,0.08221922103236842,Feynman5,m2,0.08221922103236842,0.0,0.0837024253921012
1.0,1.0044607034296211,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08370505861913509,0.08196907259009782,Feynman5,m2,0.08196907259009782,0.0,0.08370505861913509
1.0,1.005135818965552,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08376131824712933,0.06878919443808698,Feynman5,m2,0.06878919443808698,0.0,0.08376131824712933
1.0,1.0062580146899802,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08385483455749836,0.10955261943843499,Feynman5,m2,0.10955261943843499,0.0,0.08385483455749836
1.0,1.0068846905357833,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08390705754464861,0.0916132010042732,Feynman5,m2,0.0916132010042732,0.0,0.08390705754464861
1.0,1.0085930140297266,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08404941783581055,0.07796985269329806,Feynman5,m2,0.07796985269329806,0.0,0.08404941783581055
1.0,1.008634593505156,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08405288279209633,0.08097254938877942,Feynman5,m2,0.08097254938877942,0.0,0.08405288279209633
1.0,1.0088084012357985,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.08406736676964988,0.08427908426723388,Feynman5,m2,0.08427908426723388,0.0,0.08406736676964988
