m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,3.000064864019217,1.0,3.0,1.0,3.0,1.0,0.08333153156476139,0.08500368372501811,Feynman5,x1,0.08500368372501811,0.0,0.08333153156476139
1.0,1.0,1.0,3.0000946879186934,1.0,3.0,1.0,3.0,1.0,0.0833307031341251,0.08203388431387929,Feynman5,x1,0.08203388431387929,0.0,0.0833307031341251
1.0,1.0,1.0,3.0004222825519125,1.0,3.0,1.0,3.0,1.0,0.08332160367534676,0.08591873855705143,Feynman5,x1,0.08591873855705143,0.0,0.08332160367534676
1.0,1.0,1.0,3.0008514835812994,1.0,3.0,1.0,3.0,1.0,0.08330968269087986,0.08344122705529027,Feynman5,x1,0.08344122705529027,0.0,0.08330968269087986
1.0,1.0,1.0,3.0009155152432645,1.0,3.0,1.0,3.0,1.0,0.08330790429574153,0.08094997911798966,Feynman5,x1,0.08094997911798966,0.0,0.08330790429574153
1.0,1.0,1.0,3.0010958000553747,1.0,3.0,1.0,3.0,1.0,0.08330289722451396,0.08186116503586144,Feynman5,x1,0.08186116503586144,0.0,0.08330289722451396
1.0,1.0,1.0,3.0011322131614873,1.0,3.0,1.0,3.0,1.0,0.08330188593735159,0.081070109084278,Feynman5,x1,0.081070109084278,0.0,0.08330188593735159
1.0,1.0,1.0,3.0012216126984743,1.0,3.0,1.0,3.0,1.0,0.08329940310456153,0.08458571709133708,Feynman5,x1,0.08458571709133708,0.0,0.08329940310456153
1.0,1.0,1.0,3.0013040268127744,1.0,3.0,1.0,3.0,1.0,0.08329711430604184,0.08344329108586035,Feynman5,x1,0.08344329108586035,0.0,0.08329711430604184
1.0,1.0,1.0,3.0015817743859223,1.0,3.0,1.0,3.0,1.0,0.0832894009537399,0.08554848783783583,Feynman5,x1,0.08554848783783583,0.0,0.0832894009537399
1.0,1.0,1.0,3.0016289016535938,1.0,3.0,1.0,3.0,1.0,0.08328809221378855,0.08614087613471177,Feynman5,x1,0.08614087613471177,0.0,0.08328809221378855
1.0,1.0,1.0,3.0017414122763517,1.0,3.0,1.0,3.0,1.0,0.08328496779795894,0.08344180828188688,Feynman5,x1,0.08344180828188688,0.0,0.08328496779795894
1.0,1.0,1.0,3.0019377801636047,1.0,3.0,1.0,3.0,1.0,0.08327951480989652,0.08656744654909312,Feynman5,x1,0.08656744654909312,0.0,0.08327951480989652
1.0,1.0,1.0,3.002763358839422,1.0,3.0,1.0,3.0,1.0,0.08325659107437228,0.079550030775588,Feynman5,x1,0.079550030775588,0.0,0.08325659107437228
1.0,1.0,1.0,3.0033631267012253,1.0,3.0,1.0,3.0,1.0,0.08323993938779352,0.08462107673626439,Feynman5,x1,0.08462107673626439,0.0,0.08323993938779352
1.0,1.0,1.0,3.0034191701993773,1.0,3.0,1.0,3.0,1.0,0.08323838350680317,0.08292324018419572,Feynman5,x1,0.08292324018419572,0.0,0.08323838350680317
1.0,1.0,1.0,3.0035913161649233,1.0,3.0,1.0,3.0,1.0,0.08323360447778096,0.08654293366368108,Feynman5,x1,0.08654293366368108,0.0,0.08323360447778096
1.0,1.0,1.0,3.0047083396248113,1.0,3.0,1.0,3.0,1.0,0.08320259759814505,0.08365562281313378,Feynman5,x1,0.08365562281313378,0.0,0.08320259759814505
1.0,1.0,1.0,3.0048557874062256,1.0,3.0,1.0,3.0,1.0,0.08319850510637859,0.0794541090739679,Feynman5,x1,0.0794541090739679,0.0,0.08319850510637859
1.0,1.0,1.0,3.004928119481182,1.0,3.0,1.0,3.0,1.0,0.08319649752823628,0.08341532372148283,Feynman5,x1,0.08341532372148283,0.0,0.08319649752823628
1.0,1.0,1.0,3.006634681309242,1.0,3.0,1.0,3.0,1.0,0.0831491389754515,0.08668558406341151,Feynman5,x1,0.08668558406341151,0.0,0.0831491389754515
1.0,1.0,1.0,3.007378222663658,1.0,3.0,1.0,3.0,1.0,0.08312850933581613,0.08209806239856537,Feynman5,x1,0.08209806239856537,0.0,0.08312850933581613
1.0,1.0,1.0,3.0076230586115864,1.0,3.0,1.0,3.0,1.0,0.08312171690272085,0.08225090218711574,Feynman5,x1,0.08225090218711574,0.0,0.08312171690272085
1.0,1.0,1.0,3.0079061367202966,1.0,3.0,1.0,3.0,1.0,0.08311386387643778,0.08440942082517391,Feynman5,x1,0.08440942082517391,0.0,0.08311386387643778
1.0,1.0,1.0,3.0085337330678876,1.0,3.0,1.0,3.0,1.0,0.08309645472332755,0.08110374147735333,Feynman5,x1,0.08110374147735333,0.0,0.08309645472332755
1.0,1.0,1.0,3.00887592825323,1.0,3.0,1.0,3.0,1.0,0.08308696321144879,0.08299996868354904,Feynman5,x1,0.08299996868354904,0.0,0.08308696321144879
1.0,1.0,1.0,3.0092526062379363,1.0,3.0,1.0,3.0,1.0,0.08307651588359297,0.08392913367758437,Feynman5,x1,0.08392913367758437,0.0,0.08307651588359297
1.0,1.0,1.0,3.0099881537274853,1.0,3.0,1.0,3.0,1.0,0.08305611708275182,0.08245481454259372,Feynman5,x1,0.08245481454259372,0.0,0.08305611708275182
1.0,1.0,1.0,3.0106440759479907,1.0,3.0,1.0,3.0,1.0,0.0830379286690226,0.08233910782808596,Feynman5,x1,0.08233910782808596,0.0,0.0830379286690226
1.0,1.0,1.0,3.010984103840793,1.0,3.0,1.0,3.0,1.0,0.08302850065624831,0.08227838018461467,Feynman5,x1,0.08227838018461467,0.0,0.08302850065624831
1.0,1.0,1.0,3.0113982128558705,1.0,3.0,1.0,3.0,1.0,0.08301701932191868,0.08686951354772529,Feynman5,x1,0.08686951354772529,0.0,0.08301701932191868
1.0,1.0,1.0,3.0124953088557476,1.0,3.0,1.0,3.0,1.0,0.08298660583254122,0.08377105603358759,Feynman5,x1,0.08377105603358759,0.0,0.08298660583254122
1.0,1.0,1.0,3.0141798562361553,1.0,3.0,1.0,3.0,1.0,0.08293991824515996,0.08293501628433027,Feynman5,x1,0.08293501628433027,0.0,0.08293991824515996
1.0,1.0,1.0,3.0144355848732265,1.0,3.0,1.0,3.0,1.0,0.0829328318514875,0.08399766654930806,Feynman5,x1,0.08399766654930806,0.0,0.0829328318514875
1.0,1.0,1.0,3.014874001278388,1.0,3.0,1.0,3.0,1.0,0.08292068379497032,0.08449113103581168,Feynman5,x1,0.08449113103581168,0.0,0.08292068379497032
1.0,1.0,1.0,3.0150867222460542,1.0,3.0,1.0,3.0,1.0,0.08291478985114178,0.08200215586441988,Feynman5,x1,0.08200215586441988,0.0,0.08291478985114178
1.0,1.0,1.0,3.0158733442220402,1.0,3.0,1.0,3.0,1.0,0.08289299648002708,0.08691654766890992,Feynman5,x1,0.08691654766890992,0.0,0.08289299648002708
1.0,1.0,1.0,3.0167987496115747,1.0,3.0,1.0,3.0,1.0,0.0828673618952798,0.08433316473316817,Feynman5,x1,0.08433316473316817,0.0,0.0828673618952798
1.0,1.0,1.0,3.0176227332227112,1.0,3.0,1.0,3.0,1.0,0.08284454023444839,0.08596342623305978,Feynman5,x1,0.08596342623305978,0.0,0.08284454023444839
1.0,1.0,1.0,3.018339221772295,1.0,3.0,1.0,3.0,1.0,0.08282469847987317,0.08197843136809882,Feynman5,x1,0.08197843136809882,0.0,0.08282469847987317
1.0,1.0,1.0,3.0187162032896744,1.0,3.0,1.0,3.0,1.0,0.08281425969956721,0.08260920629759087,Feynman5,x1,0.08260920629759087,0.0,0.08281425969956721
1.0,1.0,1.0,3.0194582728210944,1.0,3.0,1.0,3.0,1.0,0.08279371346860814,0.08143900540928184,Feynman5,x1,0.08143900540928184,0.0,0.08279371346860814
1.0,1.0,1.0,3.019552697314459,1.0,3.0,1.0,3.0,1.0,0.08279109925719101,0.08149705475864304,Feynman5,x1,0.08149705475864304,0.0,0.08279109925719101
1.0,1.0,1.0,3.020549346868119,1.0,3.0,1.0,3.0,1.0,0.08276350889795515,0.0837764812290824,Feynman5,x1,0.0837764812290824,0.0,0.08276350889795515
1.0,1.0,1.0,3.020818346333067,1.0,3.0,1.0,3.0,1.0,0.08275606297568829,0.08425255853724622,Feynman5,x1,0.08425255853724622,0.0,0.08275606297568829
1.0,1.0,1.0,3.0211859216795194,1.0,3.0,1.0,3.0,1.0,0.08274588903056336,0.08385576242767775,Feynman5,x1,0.08385576242767775,0.0,0.08274588903056336
1.0,1.0,1.0,3.022194227494202,1.0,3.0,1.0,3.0,1.0,0.08271798395430129,0.08773123384272045,Feynman5,x1,0.08773123384272045,0.0,0.08271798395430129
1.0,1.0,1.0,3.022746123563435,1.0,3.0,1.0,3.0,1.0,0.0827027121934063,0.08075385333244407,Feynman5,x1,0.08075385333244407,0.0,0.0827027121934063
1.0,1.0,1.0,3.0227799291311603,1.0,3.0,1.0,3.0,1.0,0.0827017767924091,0.08556305813061038,Feynman5,x1,0.08556305813061038,0.0,0.0827017767924091
1.0,1.0,1.0,3.0231822799597063,1.0,3.0,1.0,3.0,1.0,0.0826906441582572,0.07788592734677617,Feynman5,x1,0.07788592734677617,0.0,0.0826906441582572
