epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,1.0,1.0003937446317155,1.0,0.3376850928597701,0.29744709724113516,Feynman56,y,0.29744709724113516,0.0,0.3376850928597701
1.0,1.0,1.0,1.0,1.0008874878637617,1.0,0.3377684679974629,0.37463931837481473,Feynman56,y,0.37463931837481473,0.0,0.3377684679974629
1.0,1.0,1.0,1.0,1.002814961436366,1.0,0.33809414419602934,0.2687446472013052,Feynman56,y,0.2687446472013052,0.0,0.33809414419602934
1.0,1.0,1.0,1.0,1.003883004907242,1.0,0.33827474101680005,0.3012931990267705,Feynman56,y,0.3012931990267705,0.0,0.33827474101680005
1.0,1.0,1.0,1.0,1.0040812720255574,1.0,0.338308276793188,0.3169096510174956,Feynman56,y,0.3169096510174956,0.0,0.338308276793188
1.0,1.0,1.0,1.0,1.0043097850982525,1.0,0.33834693259452875,0.38533930901022717,Feynman56,y,0.38533930901022717,0.0,0.33834693259452875
1.0,1.0,1.0,1.0,1.005137666368408,1.0,0.33848701557022837,0.37632977259071465,Feynman56,y,0.37632977259071465,0.0,0.33848701557022837
1.0,1.0,1.0,1.0,1.0068106596952517,1.0,0.3387702722272413,0.29406489081536563,Feynman56,y,0.29406489081536563,0.0,0.3387702722272413
1.0,1.0,1.0,1.0,1.0090360993939709,1.0,0.3391474266063934,0.3439504263600935,Feynman56,y,0.3439504263600935,0.0,0.3391474266063934
1.0,1.0,1.0,1.0,1.009042110663366,1.0,0.3391484459199296,0.3460053579519213,Feynman56,y,0.3460053579519213,0.0,0.3391484459199296
1.0,1.0,1.0,1.0,1.0091273481762408,1.0,0.3391628997218544,0.33593741117612974,Feynman56,y,0.33593741117612974,0.0,0.3391628997218544
1.0,1.0,1.0,1.0,1.0102829329136547,1.0,0.33935891292599474,0.30197388423134264,Feynman56,y,0.30197388423134264,0.0,0.33935891292599474
1.0,1.0,1.0,1.0,1.0119415127241815,1.0,0.33964043934228555,0.3304483708558094,Feynman56,y,0.3304483708558094,0.0,0.33964043934228555
1.0,1.0,1.0,1.0,1.0122660739791536,1.0,0.3396955568886757,0.3725821535261172,Feynman56,y,0.3725821535261172,0.0,0.3396955568886757
1.0,1.0,1.0,1.0,1.013386464143949,1.0,0.33988589050865364,0.35160575969833713,Feynman56,y,0.35160575969833713,0.0,0.33988589050865364
1.0,1.0,1.0,1.0,1.0138128491196807,1.0,0.3399583527395814,0.41894960477845977,Feynman56,y,0.41894960477845977,0.0,0.3399583527395814
1.0,1.0,1.0,1.0,1.0155022665897344,1.0,0.34024560939210097,0.40290616362416554,Feynman56,y,0.40290616362416554,0.0,0.34024560939210097
1.0,1.0,1.0,1.0,1.0161902654523258,1.0,0.34036265935081406,0.25038993017112393,Feynman56,y,0.25038993017112393,0.0,0.34036265935081406
1.0,1.0,1.0,1.0,1.0164838999153085,1.0,0.3404126275609239,0.3366236921615352,Feynman56,y,0.3366236921615352,0.0,0.3404126275609239
1.0,1.0,1.0,1.0,1.0165961743002236,1.0,0.3404317353352692,0.2786169475650472,Feynman56,y,0.2786169475650472,0.0,0.3404317353352692
1.0,1.0,1.0,1.0,1.0170462883027416,1.0,0.340508349841263,0.24580111626826087,Feynman56,y,0.24580111626826087,0.0,0.340508349841263
1.0,1.0,1.0,1.0,1.0178800971913824,1.0,0.3406503175972581,0.36121738149215493,Feynman56,y,0.36121738149215493,0.0,0.3406503175972581
1.0,1.0,1.0,1.0,1.0189305660484818,1.0,0.34082925609207565,0.35116674919861285,Feynman56,y,0.35116674919861285,0.0,0.34082925609207565
1.0,1.0,1.0,1.0,1.0192217041931182,1.0,0.3408788650438573,0.3302377789701601,Feynman56,y,0.3302377789701601,0.0,0.3408788650438573
1.0,1.0,1.0,1.0,1.0193642825488367,1.0,0.34090316244754354,0.3931759534552345,Feynman56,y,0.3931759534552345,0.0,0.34090316244754354
1.0,1.0,1.0,1.0,1.0199256379382107,1.0,0.3409988416802205,0.36814662150442096,Feynman56,y,0.36814662150442096,0.0,0.3409988416802205
1.0,1.0,1.0,1.0,1.020803380024565,1.0,0.3411484986177093,0.3760043631429135,Feynman56,y,0.3760043631429135,0.0,0.3411484986177093
1.0,1.0,1.0,1.0,1.0216089454760344,1.0,0.3412859047526447,0.3028344252879525,Feynman56,y,0.3028344252879525,0.0,0.3412859047526447
1.0,1.0,1.0,1.0,1.021651085645478,1.0,0.34129309410512215,0.37398371011974657,Feynman56,y,0.37398371011974657,0.0,0.34129309410512215
1.0,1.0,1.0,1.0,1.021833294243517,1.0,0.34132418159773703,0.3779698054584441,Feynman56,y,0.3779698054584441,0.0,0.34132418159773703
