sigma,theta,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0008673119939575,1.0,0.24197054276435298,0.23570348240565955,Feynman2,sigma,0.23570348240565955,0.0,0.24197054276435298
1.0042292770783325,1.0,0.24196642681354413,0.2520543484646406,Feynman2,sigma,0.2520543484646406,0.0,0.24196642681354413
1.0072707326958807,1.0,0.2419580869140661,0.24202631274742298,Feynman2,sigma,0.24202631274742298,0.0,0.2419580869140661
1.0088997328555092,1.0,0.24195184080498078,0.24269626764791102,Feynman2,sigma,0.24269626764791102,0.0,0.24195184080498078
1.0108966926467353,1.0,0.2419425092828955,0.2523331697415982,Feynman2,sigma,0.2523331697415982,0.0,0.2419425092828955
1.0112171819083513,1.0,0.24194084105367442,0.24815416880996735,Feynman2,sigma,0.24815416880996735,0.0,0.24194084105367442
1.0115703311113209,1.0,0.24193894841379693,0.2389322063809665,Feynman2,sigma,0.2389322063809665,0.0,0.24193894841379693
1.013762278376227,1.0,0.2419259313285807,0.24305388870376848,Feynman2,sigma,0.24305388870376848,0.0,0.2419259313285807
1.0146050297398437,1.0,0.24192034778509813,0.2550144366974575,Feynman2,sigma,0.2550144366974575,0.0,0.24192034778509813
1.0153502195444075,1.0,0.24191514452920185,0.2337079358312389,Feynman2,sigma,0.2337079358312389,0.0,0.24191514452920185
1.0171869702045175,1.0,0.24190125921184166,0.2430916549481294,Feynman2,sigma,0.2430916549481294,0.0,0.24190125921184166
1.0174767170066512,1.0,0.24189893171841062,0.24105390731760237,Feynman2,sigma,0.24105390731760237,0.0,0.24189893171841062
1.019426495002194,1.0,0.24188230456762502,0.2669046249176543,Feynman2,sigma,0.2669046249176543,0.0,0.24188230456762502
1.019742684551636,1.0,0.24187945055855034,0.2353537864683543,Feynman2,sigma,0.2353537864683543,0.0,0.24187945055855034
1.0206264433362564,1.0,0.24187124144581296,0.24360027294438577,Feynman2,sigma,0.24360027294438577,0.0,0.24187124144581296
1.0217634844294232,1.0,0.24186017877051796,0.24999647625194005,Feynman2,sigma,0.24999647625194005,0.0,0.24186017877051796
1.0219336030873702,1.0,0.2418584753330329,0.23834445729241738,Feynman2,sigma,0.23834445729241738,0.0,0.2418584753330329
1.024389132803955,1.0,0.2418324962706588,0.2395197792723354,Feynman2,sigma,0.2395197792723354,0.0,0.2418324962706588
1.0250718952701636,1.0,0.2418248129815464,0.2642917352144985,Feynman2,sigma,0.2642917352144985,0.0,0.2418248129815464
1.0258606231464422,1.0,0.24181568985189325,0.226535862665242,Feynman2,sigma,0.226535862665242,0.0,0.24181568985189325
1.025922027566811,1.0,0.24181496849563072,0.23203931883315249,Feynman2,sigma,0.23203931883315249,0.0,0.24181496849563072
1.0263838402697996,1.0,0.2418094920369068,0.26290921848814297,Feynman2,sigma,0.26290921848814297,0.0,0.2418094920369068
1.0269855278971929,1.0,0.24180222137816404,0.24502205380645595,Feynman2,sigma,0.24502205380645595,0.0,0.24180222137816404
1.028235842675373,1.0,0.24178662453034291,0.24188091058489886,Feynman2,sigma,0.24188091058489886,0.0,0.24178662453034291
1.0299893969005742,1.0,0.2417636460780001,0.24575769957652888,Feynman2,sigma,0.24575769957652888,0.0,0.2417636460780001
1.0318933948738773,1.0,0.24173724878285652,0.24340671135386863,Feynman2,sigma,0.24340671135386863,0.0,0.24173724878285652
1.0334414615881762,1.0,0.24171468526699905,0.2390825710324211,Feynman2,sigma,0.2390825710324211,0.0,0.24171468526699905
1.033629770168617,1.0,0.24171187367524022,0.2295530194603094,Feynman2,sigma,0.2295530194603094,0.0,0.24171187367524022
1.0338864739901399,1.0,0.24170801758250365,0.24269791535303895,Feynman2,sigma,0.24269791535303895,0.0,0.24170801758250365
1.0347810694433204,1.0,0.24169436970298794,0.25466152108718093,Feynman2,sigma,0.25466152108718093,0.0,0.24169436970298794
1.0395262878735219,1.0,0.24161658399089275,0.23494242783793112,Feynman2,sigma,0.23494242783793112,0.0,0.24161658399089275
1.0400932410868236,1.0,0.24160668976053756,0.22168766578193289,Feynman2,sigma,0.22168766578193289,0.0,0.24160668976053756
1.042789318177014,1.0,0.24155790895043458,0.24783532333323904,Feynman2,sigma,0.24783532333323904,0.0,0.24155790895043458
1.0433131228678585,1.0,0.24154810210940084,0.24617465886268908,Feynman2,sigma,0.24617465886268908,0.0,0.24154810210940084
1.0433620050909937,1.0,0.24154718148214183,0.23085681464949195,Feynman2,sigma,0.23085681464949195,0.0,0.24154718148214183
1.0458424868740097,1.0,0.24149925267318906,0.22961025867223533,Feynman2,sigma,0.22961025867223533,0.0,0.24149925267318906
1.0459569498873293,1.0,0.24149698383706367,0.2355594909704612,Feynman2,sigma,0.2355594909704612,0.0,0.24149698383706367
1.0461535147013274,1.0,0.24149307591051636,0.26479727815989784,Feynman2,sigma,0.26479727815989784,0.0,0.24149307591051636
1.0463577046682087,1.0,0.24148900073573476,0.24334015013919785,Feynman2,sigma,0.24334015013919785,0.0,0.24148900073573476
1.0464526701235788,1.0,0.24148710000852455,0.24040623529918717,Feynman2,sigma,0.24040623529918717,0.0,0.24148710000852455
1.0470063856784022,1.0,0.2414759488873575,0.2542461206368776,Feynman2,sigma,0.2542461206368776,0.0,0.2414759488873575
1.0485356722209116,1.0,0.2414445454291682,0.24009966674339797,Feynman2,sigma,0.24009966674339797,0.0,0.2414445454291682
1.0489312288884853,1.0,0.24143627866250147,0.23754673135893212,Feynman2,sigma,0.23754673135893212,0.0,0.24143627866250147
1.05056168093409,1.0,0.2414015822807174,0.24001678209089652,Feynman2,sigma,0.24001678209089652,0.0,0.2414015822807174
1.0508773664306186,1.0,0.24139474931144098,0.2394385361663301,Feynman2,sigma,0.2394385361663301,0.0,0.24139474931144098
1.0529658649475226,1.0,0.24134860982499892,0.24056576497265197,Feynman2,sigma,0.24056576497265197,0.0,0.24134860982499892
1.0534529891755835,1.0,0.24133761592169142,0.2439824367432268,Feynman2,sigma,0.2439824367432268,0.0,0.24133761592169142
1.0577456881495086,1.0,0.24123698068561347,0.22652568972648102,Feynman2,sigma,0.22652568972648102,0.0,0.24123698068561347
1.0578403758085646,1.0,0.24123468553995803,0.23172511566643936,Feynman2,sigma,0.23172511566643936,0.0,0.24123468553995803
1.0580462086567815,1.0,0.24122968520287982,0.22310323331665077,Feynman2,sigma,0.22310323331665077,0.0,0.24122968520287982
1.0584596083671032,1.0,0.24121959640198654,0.25117088779640434,Feynman2,sigma,0.25117088779640434,0.0,0.24121959640198654
1.0628828637274002,1.0,0.24110783840512073,0.2606355654875239,Feynman2,sigma,0.2606355654875239,0.0,0.24110783840512073
1.0635738947243991,1.0,0.24108975535554872,0.2547703960942307,Feynman2,sigma,0.2547703960942307,0.0,0.24108975535554872
1.063815705456459,1.0,0.24108338817941039,0.23578158513028277,Feynman2,sigma,0.23578158513028277,0.0,0.24108338817941039
1.0646678341838727,1.0,0.2410607881792436,0.2299329011379082,Feynman2,sigma,0.2299329011379082,0.0,0.2410607881792436
1.0647812455435606,1.0,0.24105776126799355,0.263563189099822,Feynman2,sigma,0.263563189099822,0.0,0.24105776126799355
1.0659340649755937,1.0,0.24102674008372063,0.23860282266192975,Feynman2,sigma,0.23860282266192975,0.0,0.24102674008372063
1.0689557562174266,1.0,0.240943261186955,0.24823096027375566,Feynman2,sigma,0.24823096027375566,0.0,0.240943261186955
1.068978385511193,1.0,0.2409426242629923,0.25451927221606735,Feynman2,sigma,0.25451927221606735,0.0,0.2409426242629923
1.0697786546225583,1.0,0.24091998828813874,0.2586369846488553,Feynman2,sigma,0.2586369846488553,0.0,0.24091998828813874
1.0710701875643132,1.0,0.24088300054200873,0.2351904926378096,Feynman2,sigma,0.2351904926378096,0.0,0.24088300054200873
