n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.0008930990731278454,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0009115318462834532,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0017877969028566865,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0018209336111296714,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.003057668393224855,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0031338796989690554,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.003188886772749533,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.00426327879988575,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0045533068437848545,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.005573809123574525,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.005891426071205408,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.005908607456316939,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.006663910785891902,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.007947695896518447,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.008041630238813213,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.00857257359582475,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.009449516968800697,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.009993600844400485,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01000710041608388,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.010628783855340607,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.011712759486808721,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.011952547970604965,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.011966718922927333,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.012447180897012688,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.012962338983990462,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.013033185100786993,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0133466041417728,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.014181579202966033,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.014538617818310673,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.015491717358870005,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.015946114549578172,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01595490478849071,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01610191655730353,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.016792791725504186,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01681452450782983,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.016905363952667285,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.017322573283970133,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.017831936814256655,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.017834447876983406,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01802047783725602,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01936796891097159,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.01941545995088434,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.019932693167296955,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02064605996603741,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.0212597149696524,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.021558247729885682,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02177852856144724,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.021839792755054432,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.021877805244477688,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.022177698576035465,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02239092713823776,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.022437736167343902,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.023239528082267702,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02372170460621703,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02386905409506923,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.024550176498737586,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02478479992177718,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02479352677002622,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02491971321813835,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.025071462982032222,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02556713366628316,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.02621326124790846,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.026797790612019035,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.026853032569956636,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.026877147988441208,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.027185643101008794,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.028074861609962753,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.028580957088941372,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
0.028767012099996436,0.0,1.0,1.0,0.0,0.0,Feynman64,n,0.0,0.0,0.0
