lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,2.0,1.0003428836357116,0.5234008907970191,0.518271189876937,Feynman31,n,0.518271189876937,0.0,0.5234008907970191
1.0,2.0,1.001504557301217,0.5227316409682226,0.538856605576261,Feynman31,n,0.538856605576261,0.0,0.5227316409682226
1.0,2.0,1.0015474593602374,0.5227069594000674,0.507412166177931,Feynman31,n,0.507412166177931,0.0,0.5227069594000674
1.0,2.0,1.0028951045917425,0.5219329116826783,0.53843772148352,Feynman31,n,0.53843772148352,0.0,0.5219329116826783
1.0,2.0,1.004719041493066,0.5208891487082344,0.5454025602533352,Feynman31,n,0.5454025602533352,0.0,0.5208891487082344
1.0,2.0,1.0071618588342952,0.519498120151988,0.5279579858747329,Feynman31,n,0.5279579858747329,0.0,0.519498120151988
1.0,2.0,1.0082804969957797,0.5188637448235534,0.4900087628640621,Feynman31,n,0.4900087628640621,0.0,0.5188637448235534
1.0,2.0,1.011222452861794,0.5172031602303998,0.46517910682819397,Feynman31,n,0.46517910682819397,0.0,0.5172031602303998
1.0,2.0,1.0119656692661763,0.5167854272462863,0.49499448674343133,Feynman31,n,0.49499448674343133,0.0,0.5167854272462863
1.0,2.0,1.0171661636297964,0.5138822481028118,0.5115318737079713,Feynman31,n,0.5115318737079713,0.0,0.5138822481028118
1.0,2.0,1.0204642649686266,0.5120588505254399,0.5056275075546596,Feynman31,n,0.5056275075546596,0.0,0.5120588505254399
1.0,2.0,1.0216151220445187,0.5114257928370327,0.5222515472586255,Feynman31,n,0.5222515472586255,0.0,0.5114257928370327
1.0,2.0,1.0220951642252145,0.5111622213292936,0.48656542508252976,Feynman31,n,0.48656542508252976,0.0,0.5111622213292936
1.0,2.0,1.0231860487593014,0.510564325323647,0.5313546705982337,Feynman31,n,0.5313546705982337,0.0,0.510564325323647
1.0,2.0,1.0235413226075059,0.5103699237978526,0.5805531174004305,Feynman31,n,0.5805531174004305,0.0,0.5103699237978526
1.0,2.0,1.0244515034926653,0.5098725953852107,0.5119800812674652,Feynman31,n,0.5119800812674652,0.0,0.5098725953852107
1.0,2.0,1.024782223952605,0.5096921407254078,0.4950292661337593,Feynman31,n,0.4950292661337593,0.0,0.5096921407254078
1.0,2.0,1.0331876010235663,0.505150579648588,0.512230615224051,Feynman31,n,0.512230615224051,0.0,0.505150579648588
1.0,2.0,1.0352278197663418,0.5040610415978142,0.5926968336497427,Feynman31,n,0.5926968336497427,0.0,0.5040610415978142
1.0,2.0,1.035759912536804,0.5037777011481259,0.5632194918948362,Feynman31,n,0.5632194918948362,0.0,0.5037777011481259
1.0,2.0,1.037825706339301,0.502680832567467,0.5891381822047379,Feynman31,n,0.5891381822047379,0.0,0.502680832567467
1.0,2.0,1.039391245947011,0.5018529249205025,0.49687551991348017,Feynman31,n,0.49687551991348017,0.0,0.5018529249205025
1.0,2.0,1.0398172874720455,0.5016281169698376,0.4984740561338197,Feynman31,n,0.4984740561338197,0.0,0.5016281169698376
1.0,2.0,1.040231776066852,0.5014096084043634,0.566897141159354,Feynman31,n,0.566897141159354,0.0,0.5014096084043634
1.0,2.0,1.0439224881310292,0.4994727467133051,0.5168615026541477,Feynman31,n,0.5168615026541477,0.0,0.4994727467133051
1.0,2.0,1.045860533893662,0.4984619604382595,0.5244913766365864,Feynman31,n,0.5244913766365864,0.0,0.4984619604382595
1.0,2.0,1.050092418292539,0.49626970282934224,0.4494563965574819,Feynman31,n,0.4494563965574819,0.0,0.49626970282934224
1.0,2.0,1.0516295719767554,0.4954784142533861,0.47876790740211844,Feynman31,n,0.47876790740211844,0.0,0.4954784142533861
1.0,2.0,1.051848369476541,0.4953659982255595,0.45844575222554723,Feynman31,n,0.45844575222554723,0.0,0.4953659982255595
1.0,2.0,1.0560481159452637,0.493218547016077,0.45488624424751317,Feynman31,n,0.45488624424751317,0.0,0.493218547016077
1.0,2.0,1.0577952512695727,0.49233093391751903,0.5108639908022425,Feynman31,n,0.5108639908022425,0.0,0.49233093391751903
1.0,2.0,1.0578748587341074,0.4922905701026916,0.48872618425368825,Feynman31,n,0.48872618425368825,0.0,0.4922905701026916
1.0,2.0,1.0602401378095263,0.49109445136118013,0.49378807735602254,Feynman31,n,0.49378807735602254,0.0,0.49109445136118013
1.0,2.0,1.061504053642273,0.49045778813032603,0.4795395181927309,Feynman31,n,0.4795395181927309,0.0,0.49045778813032603
1.0,2.0,1.0630924323041553,0.4896601377380739,0.5123692607529706,Feynman31,n,0.5123692607529706,0.0,0.4896601377380739
1.0,2.0,1.063855516484126,0.4892779001379345,0.5002876418205947,Feynman31,n,0.5002876418205947,0.0,0.4892779001379345
1.0,2.0,1.0640117538341975,0.489199716266106,0.45732975035655443,Feynman31,n,0.45732975035655443,0.0,0.489199716266106
1.0,2.0,1.0661707860401597,0.4881219768224724,0.5036294190789673,Feynman31,n,0.5036294190789673,0.0,0.4881219768224724
1.0,2.0,1.0681672003282365,0.4871298348110294,0.4729048306292725,Feynman31,n,0.4729048306292725,0.0,0.4871298348110294
1.0,2.0,1.0742686239515038,0.48412369592334104,0.41731053817717173,Feynman31,n,0.41731053817717173,0.0,0.48412369592334104
1.0,2.0,1.074940937969005,0.48379482683115516,0.47966457791026335,Feynman31,n,0.47966457791026335,0.0,0.48379482683115516
1.0,2.0,1.075332215683261,0.4836036448766397,0.481246557693931,Feynman31,n,0.481246557693931,0.0,0.4836036448766397
1.0,2.0,1.0760769793307636,0.4832401834971291,0.44098653103014895,Feynman31,n,0.44098653103014895,0.0,0.4832401834971291
1.0,2.0,1.0770586899677852,0.48276196024601575,0.40413720809495973,Feynman31,n,0.40413720809495973,0.0,0.48276196024601575
1.0,2.0,1.0792615677278912,0.48169246674990984,0.4841341269898652,Feynman31,n,0.4841341269898652,0.0,0.48169246674990984
1.0,2.0,1.0801364335783301,0.4812690964204513,0.4175740140210416,Feynman31,n,0.4175740140210416,0.0,0.4812690964204513
1.0,2.0,1.0803802798428763,0.48115123172602997,0.4891892756403873,Feynman31,n,0.4891892756403873,0.0,0.48115123172602997
1.0,2.0,1.082855273820802,0.4799583387007193,0.4832732968225596,Feynman31,n,0.4832732968225596,0.0,0.4799583387007193
1.0,2.0,1.0835022459425043,0.4796475325088681,0.48453329706790327,Feynman31,n,0.48453329706790327,0.0,0.4796475325088681
1.0,2.0,1.0848497300198758,0.47900155034835484,0.47507578640349335,Feynman31,n,0.47507578640349335,0.0,0.47900155034835484
1.0,2.0,1.0882214985544603,0.47739307986300833,0.5076647134259676,Feynman31,n,0.5076647134259676,0.0,0.47739307986300833
1.0,2.0,1.088369442465552,0.47732276342219543,0.47186367324383627,Feynman31,n,0.47186367324383627,0.0,0.47732276342219543
1.0,2.0,1.0898728713423593,0.4766094241055632,0.46494368695259986,Feynman31,n,0.46494368695259986,0.0,0.4766094241055632
1.0,2.0,1.0919609617949657,0.47562236943116487,0.49163459862197645,Feynman31,n,0.49163459862197645,0.0,0.47562236943116487
1.0,2.0,1.0943923680745935,0.47447840134189884,0.44870053939917054,Feynman31,n,0.44870053939917054,0.0,0.47447840134189884
1.0,2.0,1.096384565584851,0.4735453591513781,0.45677373998686654,Feynman31,n,0.45677373998686654,0.0,0.4735453591513781
1.0,2.0,1.0973310633159326,0.4731034115408627,0.5148854719882706,Feynman31,n,0.5148854719882706,0.0,0.4731034115408627
1.0,2.0,1.0977203189452198,0.472921906783599,0.4499864260480459,Feynman31,n,0.4499864260480459,0.0,0.472921906783599
1.0,2.0,1.098124671330607,0.47273351669583896,0.4647190036158827,Feynman31,n,0.4647190036158827,0.0,0.47273351669583896
1.0,2.0,1.0983351694316252,0.4726355065068138,0.4391475361551754,Feynman31,n,0.4391475361551754,0.0,0.4726355065068138
1.0,2.0,1.1021868590377872,0.4708495870882304,0.4715487458347076,Feynman31,n,0.4715487458347076,0.0,0.4708495870882304
1.0,2.0,1.104470952929577,0.4697971619727601,0.4806912348626845,Feynman31,n,0.4806912348626845,0.0,0.4697971619727601
1.0,2.0,1.1074835600410315,0.4684165567207559,0.46545464815979976,Feynman31,n,0.46545464815979976,0.0,0.4684165567207559
1.0,2.0,1.1108928927262798,0.4668643258162808,0.46890381990601726,Feynman31,n,0.46890381990601726,0.0,0.4668643258162808
1.0,2.0,1.1109856688856325,0.4668222359581236,0.5046397243265124,Feynman31,n,0.5046397243265124,0.0,0.4668222359581236
1.0,2.0,1.1136756075304035,0.4656053236788132,0.5348326030538721,Feynman31,n,0.5348326030538721,0.0,0.4656053236788132
1.0,2.0,1.1154507958804798,0.46480585895194443,0.5151683115559562,Feynman31,n,0.5151683115559562,0.0,0.46480585895194443
1.0,2.0,1.1163900844870498,0.4643840035328618,0.4286706893243009,Feynman31,n,0.4286706893243009,0.0,0.4643840035328618
1.0,2.0,1.116519821303029,0.46432579863110696,0.40827993536239926,Feynman31,n,0.40827993536239926,0.0,0.46432579863110696
1.0,2.0,1.117065610284563,0.46408110343694003,0.482149853223717,Feynman31,n,0.482149853223717,0.0,0.46408110343694003
1.0,2.0,1.1170875955474169,0.4640712523562953,0.42812091381811535,Feynman31,n,0.42812091381811535,0.0,0.4640712523562953
1.0,2.0,1.118201599640079,0.4635726637717684,0.4635602536918112,Feynman31,n,0.4635602536918112,0.0,0.4635726637717684
1.0,2.0,1.1218892649502221,0.46193013848278786,0.4388168812596814,Feynman31,n,0.4388168812596814,0.0,0.46193013848278786
1.0,2.0,1.133644197315507,0.45677439686925847,0.48551116959627266,Feynman31,n,0.48551116959627266,0.0,0.45677439686925847
1.0,2.0,1.135253496170594,0.4560778696345448,0.47227996882379103,Feynman31,n,0.47227996882379103,0.0,0.4560778696345448
1.0,2.0,1.146451764618163,0.45129166663662096,0.48072610151976924,Feynman31,n,0.48072610151976924,0.0,0.45129166663662096
1.0,2.0,1.1489905450267885,0.45022107573694614,0.4448370244518783,Feynman31,n,0.4448370244518783,0.0,0.45022107573694614
1.0,2.0,1.1526464750215721,0.4486886379698055,0.4193038412936848,Feynman31,n,0.4193038412936848,0.0,0.4486886379698055
1.0,2.0,1.1528640920558537,0.4485977625771657,0.4170542291647383,Feynman31,n,0.4170542291647383,0.0,0.4485977625771657
1.0,2.0,1.1569903628570914,0.4468818745920688,0.4479035693380788,Feynman31,n,0.4479035693380788,0.0,0.4468818745920688
1.0,2.0,1.158644593343857,0.4461977973398046,0.4213004990164828,Feynman31,n,0.4213004990164828,0.0,0.4461977973398046
1.0,2.0,1.1597781761954615,0.44573028017644606,0.4336754817200607,Feynman31,n,0.4336754817200607,0.0,0.44573028017644606
1.0,2.0,1.1602834223419354,0.445522232271399,0.3904919852784389,Feynman31,n,0.3904919852784389,0.0,0.445522232271399
1.0,2.0,1.1620682384253915,0.444788902135589,0.43695631278844804,Feynman31,n,0.43695631278844804,0.0,0.444788902135589
