epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0002902482756928,1.0,1.0,1.0,0.33712907879620796,0.3452953387911154,Feynman56,r,0.3452953387911154,0.0,0.33712907879620796
1.0,1.0,1.0003208738728853,1.0,1.0,1.0,0.3370774746187091,0.35688824797073915,Feynman56,r,0.35688824797073915,0.0,0.3370774746187091
1.0,1.0,1.0012646442633877,1.0,1.0,1.0,0.3354918569022977,0.3429846234328964,Feynman56,r,0.3429846234328964,0.0,0.3354918569022977
1.0,1.0,1.0039649277309917,1.0,1.0,1.0,0.3310043344671636,0.311464740541437,Feynman56,r,0.311464740541437,0.0,0.3310043344671636
1.0,1.0,1.0042148181358226,1.0,1.0,1.0,0.3305927011685748,0.3719209959442454,Feynman56,r,0.3719209959442454,0.0,0.3305927011685748
1.0,1.0,1.0044914852968665,1.0,1.0,1.0,0.33013767603717165,0.3164115080150902,Feynman56,r,0.3164115080150902,0.0,0.33013767603717165
1.0,1.0,1.0049286226462757,1.0,1.0,1.0,0.3294202618477464,0.3130675958144129,Feynman56,r,0.3130675958144129,0.0,0.3294202618477464
1.0,1.0,1.0063691415000033,1.0,1.0,1.0,0.32706933753099,0.34074920983912904,Feynman56,r,0.34074920983912904,0.0,0.32706933753099
1.0,1.0,1.0067812823390718,1.0,1.0,1.0,0.3264004320045313,0.34599397426486794,Feynman56,r,0.34599397426486794,0.0,0.3264004320045313
1.0,1.0,1.0082186971891942,1.0,1.0,1.0,0.32408031565350215,0.3439896694620117,Feynman56,r,0.3439896694620117,0.0,0.32408031565350215
1.0,1.0,1.0088567592801867,1.0,1.0,1.0,0.3230567711180831,0.30777059040467997,Feynman56,r,0.30777059040467997,0.0,0.3230567711180831
1.0,1.0,1.0088984199436426,1.0,1.0,1.0,0.3229900763563134,0.35459422481592906,Feynman56,r,0.35459422481592906,0.0,0.3229900763563134
1.0,1.0,1.0109897074315244,1.0,1.0,1.0,0.31966325511378624,0.3017131631724539,Feynman56,r,0.3017131631724539,0.0,0.31966325511378624
1.0,1.0,1.0126109886618844,1.0,1.0,1.0,0.3171123884843091,0.29318294915030524,Feynman56,r,0.29318294915030524,0.0,0.3171123884843091
1.0,1.0,1.0132567077854222,1.0,1.0,1.0,0.31610324284544367,0.27926427595627706,Feynman56,r,0.27926427595627706,0.0,0.31610324284544367
1.0,1.0,1.0139648156688987,1.0,1.0,1.0,0.3150010212497023,0.3362980323701888,Feynman56,r,0.3362980323701888,0.0,0.3150010212497023
1.0,1.0,1.0146313623116916,1.0,1.0,1.0,0.31396770413418945,0.3139070273447694,Feynman56,r,0.3139070273447694,0.0,0.31396770413418945
1.0,1.0,1.0202120159179526,1.0,1.0,1.0,0.30547397560968476,0.30131083345332993,Feynman56,r,0.30131083345332993,0.0,0.30547397560968476
1.0,1.0,1.0230971724722102,1.0,1.0,1.0,0.3011909834038222,0.3025293908934044,Feynman56,r,0.3025293908934044,0.0,0.3011909834038222
1.0,1.0,1.0248974483780944,1.0,1.0,1.0,0.2985549863810782,0.2818760698706639,Feynman56,r,0.2818760698706639,0.0,0.2985549863810782
1.0,1.0,1.025371022330561,1.0,1.0,1.0,0.2978661755972877,0.31634083932643303,Feynman56,r,0.31634083932643303,0.0,0.2978661755972877
1.0,1.0,1.0268159130972925,1.0,1.0,1.0,0.29577634357886406,0.2534834730133653,Feynman56,r,0.2534834730133653,0.0,0.29577634357886406
1.0,1.0,1.0292516797858788,1.0,1.0,1.0,0.2922930346525312,0.26075920380297907,Feynman56,r,0.26075920380297907,0.0,0.2922930346525312
1.0,1.0,1.0303556914249932,1.0,1.0,1.0,0.2907304474343139,0.2596331783409086,Feynman56,r,0.2596331783409086,0.0,0.2907304474343139
1.0,1.0,1.0311840128617076,1.0,1.0,1.0,0.28956464344422916,0.27197122623313014,Feynman56,r,0.27197122623313014,0.0,0.28956464344422916
1.0,1.0,1.0351455110411525,1.0,1.0,1.0,0.2840660765177696,0.2771208043150241,Feynman56,r,0.2771208043150241,0.0,0.2840660765177696
1.0,1.0,1.0358541284473701,1.0,1.0,1.0,0.2830957712280613,0.24195516543289008,Feynman56,r,0.24195516543289008,0.0,0.2830957712280613
1.0,1.0,1.0377093967269366,1.0,1.0,1.0,0.2805741407165706,0.2721410672634284,Feynman56,r,0.2721410672634284,0.0,0.2805741407165706
