m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.000535041464319,1.0,0.08331847173333248,0.08623309225241244,Feynman5,z1,0.08623309225241244,0.0,0.08331847173333248
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.001606719217697,1.0,0.08328870822615152,0.07878196525298654,Feynman5,z1,0.07878196525298654,0.0,0.08328870822615152
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0016144276363876,1.0,0.08328849416097933,0.08317068622098756,Feynman5,z1,0.08317068622098756,0.0,0.08328849416097933
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.001759456277015,1.0,0.08328446672220007,0.08744317919741261,Feynman5,z1,0.08744317919741261,0.0,0.08328446672220007
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.002291148432267,1.0,0.08326970249116566,0.08190715516491413,Feynman5,z1,0.08190715516491413,0.0,0.08326970249116566
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0023756391257406,1.0,0.08326735644231677,0.08041082369005058,Feynman5,z1,0.08041082369005058,0.0,0.08326735644231677
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.002570530466265,1.0,0.08326194503088372,0.08436484295916638,Feynman5,z1,0.08436484295916638,0.0,0.08326194503088372
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0027552269415096,1.0,0.08325681685625828,0.08337115819849561,Feynman5,z1,0.08337115819849561,0.0,0.08325681685625828
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0033944463751236,1.0,0.08323906988842278,0.08300757631343322,Feynman5,z1,0.08300757631343322,0.0,0.08323906988842278
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0038485701758217,1.0,0.08322646297990183,0.08562040862063247,Feynman5,z1,0.08562040862063247,0.0,0.08322646297990183
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0046360179416145,1.0,0.08320460496215011,0.08101797110222198,Feynman5,z1,0.08101797110222198,0.0,0.08320460496215011
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0052265565415777,1.0,0.08318821466052943,0.0849914798475572,Feynman5,z1,0.0849914798475572,0.0,0.08318821466052943
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.005332539878997,1.0,0.08318527328304952,0.08235884029781387,Feynman5,z1,0.08235884029781387,0.0,0.08318527328304952
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.00563453656851,1.0,0.08317689219474388,0.08664392680888572,Feynman5,z1,0.08664392680888572,0.0,0.08317689219474388
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.005683769803991,1.0,0.08317552590204406,0.08146874052946512,Feynman5,z1,0.08146874052946512,0.0,0.08317552590204406
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.005914154539838,1.0,0.08316913254694333,0.08196200766112878,Feynman5,z1,0.08196200766112878,0.0,0.08316913254694333
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0064189907800594,1.0,0.08315512381918215,0.08364804277722658,Feynman5,z1,0.08364804277722658,0.0,0.08315512381918215
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0070724500346766,1.0,0.08313699271807921,0.0795321141419516,Feynman5,z1,0.0795321141419516,0.0,0.08313699271807921
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.007412727918007,1.0,0.0831275520466279,0.08358946660821587,Feynman5,z1,0.08358946660821587,0.0,0.0831275520466279
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.007810753661546,1.0,0.08311650990851065,0.08139869386795924,Feynman5,z1,0.08139869386795924,0.0,0.08311650990851065
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0081459312474825,1.0,0.08310721189869837,0.08365848394604844,Feynman5,z1,0.08365848394604844,0.0,0.08310721189869837
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0083889802806443,1.0,0.08310046991595828,0.08609580660571545,Feynman5,z1,0.08609580660571545,0.0,0.08310046991595828
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.009173855304933,1.0,0.08307870001970577,0.08175261074129075,Feynman5,z1,0.08175261074129075,0.0,0.08307870001970577
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0092036301780793,1.0,0.083077874218107,0.08071670200489879,Feynman5,z1,0.08071670200489879,0.0,0.083077874218107
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0092138985483508,1.0,0.08307758942738132,0.08481383057147335,Feynman5,z1,0.08481383057147335,0.0,0.08307758942738132
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0097702486400038,1.0,0.08306215993764425,0.08494495047123982,Feynman5,z1,0.08494495047123982,0.0,0.08306215993764425
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0108126157576764,1.0,0.0830332554679449,0.08330632428824149,Feynman5,z1,0.08330632428824149,0.0,0.0830332554679449
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0114847399208027,1.0,0.08301462042773274,0.0836180044117616,Feynman5,z1,0.0836180044117616,0.0,0.08301462042773274
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0116600377948037,1.0,0.08300976054200063,0.08053889808256064,Feynman5,z1,0.08053889808256064,0.0,0.08300976054200063
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0124502358236214,1.0,0.08298785522628377,0.08053927780141601,Feynman5,z1,0.08053927780141601,0.0,0.08298785522628377
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.012617665872377,1.0,0.08298321422799722,0.08463810556772704,Feynman5,z1,0.08463810556772704,0.0,0.08298321422799722
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.014106255484027,1.0,0.0829419578237619,0.0829727949428641,Feynman5,z1,0.0829727949428641,0.0,0.0829419578237619
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0158653754248412,1.0,0.08289321724084213,0.08326820933322795,Feynman5,z1,0.08326820933322795,0.0,0.08289321724084213
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0163910758307595,1.0,0.08287865433154754,0.08309788030194414,Feynman5,z1,0.08309788030194414,0.0,0.08287865433154754
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0168040335598296,1.0,0.082867215536782,0.08440474859520453,Feynman5,z1,0.08440474859520453,0.0,0.082867215536782
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0179873867788762,1.0,0.08283444155710716,0.08444022564464698,Feynman5,z1,0.08444022564464698,0.0,0.08283444155710716
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0183422760858862,1.0,0.08282461390187684,0.07831488206536912,Feynman5,z1,0.07831488206536912,0.0,0.08282461390187684
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0187504068022575,1.0,0.08281331262334352,0.07878629586989201,Feynman5,z1,0.07878629586989201,0.0,0.08281331262334352
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0188709352732035,1.0,0.08280997530184045,0.08129767347733549,Feynman5,z1,0.08129767347733549,0.0,0.08280997530184045
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.019570223613105,1.0,0.08279061403346279,0.08398163570114957,Feynman5,z1,0.08398163570114957,0.0,0.08279061403346279
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0204499239665012,1.0,0.08276626101840319,0.08107127780221142,Feynman5,z1,0.08107127780221142,0.0,0.08276626101840319
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.020571775559155,1.0,0.08276288805704322,0.08167385369101333,Feynman5,z1,0.08167385369101333,0.0,0.08276288805704322
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0225179723393865,1.0,0.08270902528860055,0.0882801374509024,Feynman5,z1,0.0882801374509024,0.0,0.08270902528860055
