n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,1.0,1.0037124114464189,0.7600364242194594,0.7636358709701917,Feynman81,T,0.7636358709701917,0.0,0.7600364242194594
1.0,1.0,1.0,1.0,1.0048198296078534,0.7595722900475554,0.7482588765363348,Feynman81,T,0.7482588765363348,0.0,0.7595722900475554
1.0,1.0,1.0,1.0,1.0052799885553876,0.7593795044698614,0.7735516075017442,Feynman81,T,0.7735516075017442,0.0,0.7593795044698614
1.0,1.0,1.0,1.0,1.006764120242578,0.7587580155502868,0.7318730766353624,Feynman81,T,0.7318730766353624,0.0,0.7587580155502868
1.0,1.0,1.0,1.0,1.0098103665219202,0.7574837978234513,0.7502796136032791,Feynman81,T,0.7502796136032791,0.0,0.7574837978234513
1.0,1.0,1.0,1.0,1.0098443925496396,0.7574695758444303,0.7446036806703303,Feynman81,T,0.7446036806703303,0.0,0.7574695758444303
1.0,1.0,1.0,1.0,1.011314238267353,0.7568554482264492,0.7939702183884877,Feynman81,T,0.7939702183884877,0.0,0.7568554482264492
1.0,1.0,1.0,1.0,1.017258860533322,0.7543762806177976,0.7938070695094386,Feynman81,T,0.7938070695094386,0.0,0.7543762806177976
1.0,1.0,1.0,1.0,1.0231480509430915,0.7519276020724027,0.6886915579235926,Feynman81,T,0.6886915579235926,0.0,0.7519276020724027
1.0,1.0,1.0,1.0,1.023393708016191,0.7518256210734207,0.7076393067312279,Feynman81,T,0.7076393067312279,0.0,0.7518256210734207
1.0,1.0,1.0,1.0,1.0255492567083957,0.7509313341309571,0.6747422695919972,Feynman81,T,0.6747422695919972,0.0,0.7509313341309571
1.0,1.0,1.0,1.0,1.0259702072744323,0.7507568087865194,0.6967501267552814,Feynman81,T,0.6967501267552814,0.0,0.7507568087865194
1.0,1.0,1.0,1.0,1.026683474316715,0.7504611772672852,0.7770394915049709,Feynman81,T,0.7770394915049709,0.0,0.7504611772672852
1.0,1.0,1.0,1.0,1.0280371303049258,0.7499004243989288,0.7587747205959915,Feynman81,T,0.7587747205959915,0.0,0.7499004243989288
1.0,1.0,1.0,1.0,1.0294915931429283,0.7492983573756621,0.7092018316003814,Feynman81,T,0.7092018316003814,0.0,0.7492983573756621
1.0,1.0,1.0,1.0,1.0296502280280397,0.7492327192847932,0.6795096907992895,Feynman81,T,0.6795096907992895,0.0,0.7492327192847932
1.0,1.0,1.0,1.0,1.0327184947112316,0.7479642539372218,0.710433355884874,Feynman81,T,0.710433355884874,0.0,0.7479642539372218
1.0,1.0,1.0,1.0,1.032942973983857,0.7478715323217634,0.7398561339905494,Feynman81,T,0.7398561339905494,0.0,0.7478715323217634
1.0,1.0,1.0,1.0,1.0333108061439318,0.747719622552907,0.7482130160715739,Feynman81,T,0.7482130160715739,0.0,0.747719622552907
1.0,1.0,1.0,1.0,1.0399842001636768,0.7449688166858623,0.755532455273214,Feynman81,T,0.755532455273214,0.0,0.7449688166858623
1.0,1.0,1.0,1.0,1.0440016988843244,0.7433175942660757,0.7374435116925039,Feynman81,T,0.7374435116925039,0.0,0.7433175942660757
1.0,1.0,1.0,1.0,1.0480573801702509,0.7416543869406195,0.7579449633595386,Feynman81,T,0.7579449633595386,0.0,0.7416543869406195
1.0,1.0,1.0,1.0,1.0515248318862538,0.7402353880007556,0.740658883159126,Feynman81,T,0.740658883159126,0.0,0.7402353880007556
1.0,1.0,1.0,1.0,1.0517149695743293,0.7401576570689614,0.7676940327650298,Feynman81,T,0.7676940327650298,0.0,0.7401576570689614
1.0,1.0,1.0,1.0,1.0524919746902088,0.7398400931322328,0.7321338825061007,Feynman81,T,0.7321338825061007,0.0,0.7398400931322328
1.0,1.0,1.0,1.0,1.054363801137503,0.7390756452142639,0.7982435503454067,Feynman81,T,0.7982435503454067,0.0,0.7390756452142639
1.0,1.0,1.0,1.0,1.0557544990693173,0.7385082137174754,0.7108954345030604,Feynman81,T,0.7108954345030604,0.0,0.7385082137174754
1.0,1.0,1.0,1.0,1.0576442498632077,0.7377378789340548,0.7862499439365959,Feynman81,T,0.7862499439365959,0.0,0.7377378789340548
1.0,1.0,1.0,1.0,1.0628148127652701,0.7356344218996579,0.7111959218860757,Feynman81,T,0.7111959218860757,0.0,0.7356344218996579
1.0,1.0,1.0,1.0,1.0643931409103824,0.7349935865120609,0.736942197411978,Feynman81,T,0.736942197411978,0.0,0.7349935865120609
1.0,1.0,1.0,1.0,1.0676357257488434,0.7336788732640361,0.7729708417824572,Feynman81,T,0.7729708417824572,0.0,0.7336788732640361
1.0,1.0,1.0,1.0,1.0677795844158502,0.733620603158366,0.6992621712527664,Feynman81,T,0.6992621712527664,0.0,0.733620603158366
1.0,1.0,1.0,1.0,1.0682629947727347,0.7334248332833775,0.7326706427485669,Feynman81,T,0.7326706427485669,0.0,0.7334248332833775
1.0,1.0,1.0,1.0,1.0685538264217387,0.7333070800252216,0.7326996850478366,Feynman81,T,0.7326996850478366,0.0,0.7333070800252216
1.0,1.0,1.0,1.0,1.069651294609769,0.7328629132418665,0.6725038835375371,Feynman81,T,0.6725038835375371,0.0,0.7328629132418665
1.0,1.0,1.0,1.0,1.0699493239538995,0.7327423444608869,0.68883172411854,Feynman81,T,0.68883172411854,0.0,0.7327423444608869
1.0,1.0,1.0,1.0,1.0714470306083759,0.732136762839553,0.6848979378162651,Feynman81,T,0.6848979378162651,0.0,0.732136762839553
1.0,1.0,1.0,1.0,1.0732939921354414,0.7313907018371989,0.7184628894074445,Feynman81,T,0.7184628894074445,0.0,0.7313907018371989
1.0,1.0,1.0,1.0,1.073480071582022,0.7313155822585284,0.7311589798339819,Feynman81,T,0.7311589798339819,0.0,0.7313155822585284
1.0,1.0,1.0,1.0,1.0763022755762512,0.7301772881107879,0.6997224965341415,Feynman81,T,0.6997224965341415,0.0,0.7301772881107879
1.0,1.0,1.0,1.0,1.0767431210445526,0.7299996526155283,0.7191691339314423,Feynman81,T,0.7191691339314423,0.0,0.7299996526155283
1.0,1.0,1.0,1.0,1.0778610364693786,0.7295494067205888,0.725481388679244,Feynman81,T,0.725481388679244,0.0,0.7295494067205888
1.0,1.0,1.0,1.0,1.0786201503732316,0.7292438418523292,0.7269290206348016,Feynman81,T,0.7269290206348016,0.0,0.7292438418523292
1.0,1.0,1.0,1.0,1.0803076639555904,0.7285650689953574,0.7515464068765347,Feynman81,T,0.7515464068765347,0.0,0.7285650689953574
1.0,1.0,1.0,1.0,1.095050370635974,0.7226646118839731,0.6738956800291513,Feynman81,T,0.6738956800291513,0.0,0.7226646118839731
1.0,1.0,1.0,1.0,1.0952574114746243,0.7225821286044617,0.689854547482578,Feynman81,T,0.689854547482578,0.0,0.7225821286044617
1.0,1.0,1.0,1.0,1.0970004426459603,0.72188814100496,0.7077694438910056,Feynman81,T,0.7077694438910056,0.0,0.72188814100496
1.0,1.0,1.0,1.0,1.0984097391078378,0.7213275808016206,0.7022206899854359,Feynman81,T,0.7022206899854359,0.0,0.7213275808016206
1.0,1.0,1.0,1.0,1.0997205799961471,0.7208066252338108,0.6298491196698467,Feynman81,T,0.6298491196698467,0.0,0.7208066252338108
1.0,1.0,1.0,1.0,1.1007581603638439,0.7203945723553765,0.7443572644341343,Feynman81,T,0.7443572644341343,0.0,0.7203945723553765
1.0,1.0,1.0,1.0,1.1014706904493115,0.7201117616401397,0.7617452901326697,Feynman81,T,0.7617452901326697,0.0,0.7201117616401397
1.0,1.0,1.0,1.0,1.103229160597421,0.7194143484878126,0.616725652750505,Feynman81,T,0.616725652750505,0.0,0.7194143484878126
1.0,1.0,1.0,1.0,1.1062423821336669,0.7182210962927845,0.7146385459694129,Feynman81,T,0.7146385459694129,0.0,0.7182210962927845
1.0,1.0,1.0,1.0,1.1071490589923734,0.7178624927672461,0.6870543836044215,Feynman81,T,0.6870543836044215,0.0,0.7178624927672461
1.0,1.0,1.0,1.0,1.1162566581605193,0.714271796346444,0.7871119063143991,Feynman81,T,0.7871119063143991,0.0,0.714271796346444
1.0,1.0,1.0,1.0,1.1167657222651641,0.7140717153698946,0.6591667508126279,Feynman81,T,0.6591667508126279,0.0,0.7140717153698946
1.0,1.0,1.0,1.0,1.1171531709416787,0.7139194778162443,0.6939112066340369,Feynman81,T,0.6939112066340369,0.0,0.7139194778162443
1.0,1.0,1.0,1.0,1.1203090670877889,0.7126808739416803,0.6930419335918355,Feynman81,T,0.6930419335918355,0.0,0.7126808739416803
1.0,1.0,1.0,1.0,1.1218937324061158,0.7120598917493934,0.6888593836920447,Feynman81,T,0.6888593836920447,0.0,0.7120598917493934
1.0,1.0,1.0,1.0,1.1230207388557898,0.711618641854571,0.6785420276091669,Feynman81,T,0.6785420276091669,0.0,0.711618641854571
1.0,1.0,1.0,1.0,1.123497610135411,0.7114320330067054,0.7104773984343069,Feynman81,T,0.7104773984343069,0.0,0.7114320330067054
1.0,1.0,1.0,1.0,1.124259341255328,0.7111340735774295,0.7303126328595891,Feynman81,T,0.7303126328595891,0.0,0.7111340735774295
