n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,1.0018818903621458,1.0,0.7608041656528084,0.7890478488841852,Feynman81,kb,0.7890478488841852,0.0,0.7608041656528084
1.0,1.0,1.0,1.0034915211343365,1.0,0.7601290321666986,0.6930977466053165,Feynman81,kb,0.6930977466053165,0.0,0.7601290321666986
1.0,1.0,1.0,1.0045702066386868,1.0,0.7596768887047345,0.7501112888637591,Feynman81,kb,0.7501112888637591,0.0,0.7596768887047345
1.0,1.0,1.0,1.0066984067725042,1.0,0.758785523923433,0.7338088682423464,Feynman81,kb,0.7338088682423464,0.0,0.758785523923433
1.0,1.0,1.0,1.0081709698480479,1.0,0.7581693055076905,0.7227306832747058,Feynman81,kb,0.7227306832747058,0.0,0.7581693055076905
1.0,1.0,1.0,1.0091859100245748,1.0,0.7577448466142372,0.7203544764863389,Feynman81,kb,0.7203544764863389,0.0,0.7577448466142372
1.0,1.0,1.0,1.0091935106938816,1.0,0.75774166873402,0.7906592877044688,Feynman81,kb,0.7906592877044688,0.0,0.75774166873402
1.0,1.0,1.0,1.010298177374168,1.0,0.7572799287054136,0.7749621529915913,Feynman81,kb,0.7749621529915913,0.0,0.7572799287054136
1.0,1.0,1.0,1.0110916367544776,1.0,0.7569484262878307,0.7695149389769549,Feynman81,kb,0.7695149389769549,0.0,0.7569484262878307
1.0,1.0,1.0,1.0122069155106597,1.0,0.7564826908569461,0.6981828265418636,Feynman81,kb,0.6981828265418636,0.0,0.7564826908569461
1.0,1.0,1.0,1.0137310804950008,1.0,0.7558466257277615,0.7812634920365198,Feynman81,kb,0.7812634920365198,0.0,0.7558466257277615
1.0,1.0,1.0,1.016693792018878,1.0,0.7546116193993875,0.7189328455226797,Feynman81,kb,0.7189328455226797,0.0,0.7546116193993875
1.0,1.0,1.0,1.0174886500901539,1.0,0.7542805975663917,0.7968558269185732,Feynman81,kb,0.7968558269185732,0.0,0.7542805975663917
1.0,1.0,1.0,1.020115939797086,1.0,0.753187405664436,0.6946808496736224,Feynman81,kb,0.6946808496736224,0.0,0.753187405664436
1.0,1.0,1.0,1.0223872564268506,1.0,0.7522435172907176,0.6811542915884332,Feynman81,kb,0.6811542915884332,0.0,0.7522435172907176
1.0,1.0,1.0,1.022899186618917,1.0,0.7520309277531253,0.7965558029226381,Feynman81,kb,0.7965558029226381,0.0,0.7520309277531253
1.0,1.0,1.0,1.0234279189061812,1.0,0.751811419945084,0.7725432277564813,Feynman81,kb,0.7725432277564813,0.0,0.751811419945084
1.0,1.0,1.0,1.023617011665773,1.0,0.7517329310479831,0.685875800473828,Feynman81,kb,0.685875800473828,0.0,0.7517329310479831
1.0,1.0,1.0,1.0243042285811579,1.0,0.7514477449419961,0.7990690108164219,Feynman81,kb,0.7990690108164219,0.0,0.7514477449419961
1.0,1.0,1.0,1.0243301174933745,1.0,0.7514370033700926,0.7609244316708419,Feynman81,kb,0.7609244316708419,0.0,0.7514370033700926
1.0,1.0,1.0,1.0246549925741992,1.0,0.751302221708659,0.7711924037349396,Feynman81,kb,0.7711924037349396,0.0,0.751302221708659
1.0,1.0,1.0,1.0287027616184314,1.0,0.7496248325898242,0.7045034849916091,Feynman81,kb,0.7045034849916091,0.0,0.7496248325898242
1.0,1.0,1.0,1.0303785422748382,1.0,0.7489314366464412,0.7064996730462293,Feynman81,kb,0.7064996730462293,0.0,0.7489314366464412
1.0,1.0,1.0,1.0309592297578347,1.0,0.7486913062808509,0.7079105638455045,Feynman81,kb,0.7079105638455045,0.0,0.7486913062808509
1.0,1.0,1.0,1.0347948920938452,1.0,0.7471070187266334,0.7371411910364366,Feynman81,kb,0.7371411910364366,0.0,0.7471070187266334
1.0,1.0,1.0,1.0352964488496634,1.0,0.7469000954880111,0.7062950190130286,Feynman81,kb,0.7062950190130286,0.0,0.7469000954880111
1.0,1.0,1.0,1.0357499810436117,1.0,0.7467130334325224,0.73556709619372,Feynman81,kb,0.73556709619372,0.0,0.7467130334325224
1.0,1.0,1.0,1.0362938226058311,1.0,0.7464887830140053,0.7175968399488208,Feynman81,kb,0.7175968399488208,0.0,0.7464887830140053
1.0,1.0,1.0,1.0366952296777834,1.0,0.7463233069739101,0.7943412651715079,Feynman81,kb,0.7943412651715079,0.0,0.7463233069739101
1.0,1.0,1.0,1.0386103256328445,1.0,0.7455343225245183,0.7893920338018163,Feynman81,kb,0.7893920338018163,0.0,0.7455343225245183
1.0,1.0,1.0,1.0391922990972402,1.0,0.7452947225262065,0.7995362858334245,Feynman81,kb,0.7995362858334245,0.0,0.7452947225262065
1.0,1.0,1.0,1.0393512703375363,1.0,0.7452292868416274,0.7053403974000079,Feynman81,kb,0.7053403974000079,0.0,0.7452292868416274
1.0,1.0,1.0,1.040491216116863,1.0,0.7447602288353,0.7644289852237938,Feynman81,kb,0.7644289852237938,0.0,0.7447602288353
1.0,1.0,1.0,1.0449943258123358,1.0,0.7429101790677525,0.7554905131076731,Feynman81,kb,0.7554905131076731,0.0,0.7429101790677525
1.0,1.0,1.0,1.046229714096087,1.0,0.7424034370414946,0.7609146070445465,Feynman81,kb,0.7609146070445465,0.0,0.7424034370414946
1.0,1.0,1.0,1.0471935992625951,1.0,0.7420083036887243,0.7288026610500107,Feynman81,kb,0.7288026610500107,0.0,0.7420083036887243
1.0,1.0,1.0,1.0472054996771516,1.0,0.7420034265776903,0.6256932663166273,Feynman81,kb,0.6256932663166273,0.0,0.7420034265776903
1.0,1.0,1.0,1.0474804246026448,1.0,0.7418907639197297,0.7471514415499851,Feynman81,kb,0.7471514415499851,0.0,0.7418907639197297
1.0,1.0,1.0,1.0502363864439297,1.0,0.7407623415280548,0.6887510485716803,Feynman81,kb,0.6887510485716803,0.0,0.7407623415280548
1.0,1.0,1.0,1.056403084688482,1.0,0.7382437317794976,0.7391307812083504,Feynman81,kb,0.7391307812083504,0.0,0.7382437317794976
1.0,1.0,1.0,1.0572197620762323,1.0,0.7379108440475155,0.7273963315232634,Feynman81,kb,0.7273963315232634,0.0,0.7379108440475155
1.0,1.0,1.0,1.058245558882386,1.0,0.7374929367359225,0.806762215087866,Feynman81,kb,0.806762215087866,0.0,0.7374929367359225
1.0,1.0,1.0,1.0585367834678925,1.0,0.7373743372150503,0.7041954902628924,Feynman81,kb,0.7041954902628924,0.0,0.7373743372150503
1.0,1.0,1.0,1.0597253944519558,1.0,0.7368904877113528,0.7970818739302983,Feynman81,kb,0.7970818739302983,0.0,0.7368904877113528
1.0,1.0,1.0,1.0635475467615718,1.0,0.7353368430352667,0.765673268445316,Feynman81,kb,0.765673268445316,0.0,0.7353368430352667
1.0,1.0,1.0,1.0665111263995413,1.0,0.7341345626222068,0.7778942617539191,Feynman81,kb,0.7778942617539191,0.0,0.7341345626222068
1.0,1.0,1.0,1.0668990943704566,1.0,0.7339773235331128,0.6470626315847802,Feynman81,kb,0.6470626315847802,0.0,0.7339773235331128
1.0,1.0,1.0,1.0676432379948255,1.0,0.733675830299263,0.7204703170274089,Feynman81,kb,0.7204703170274089,0.0,0.733675830299263
1.0,1.0,1.0,1.0720231368418505,1.0,0.7319039631083281,0.8178869120227116,Feynman81,kb,0.8178869120227116,0.0,0.7319039631083281
1.0,1.0,1.0,1.0724736611396901,1.0,0.7317219652921579,0.6860345220502708,Feynman81,kb,0.6860345220502708,0.0,0.7317219652921579
1.0,1.0,1.0,1.0734296621723294,1.0,0.73133593152961,0.7106815629158448,Feynman81,kb,0.7106815629158448,0.0,0.73133593152961
1.0,1.0,1.0,1.0745038191706349,1.0,0.7309024476974143,0.760286842195651,Feynman81,kb,0.760286842195651,0.0,0.7309024476974143
1.0,1.0,1.0,1.0810584546235384,1.0,0.728263298275396,0.7623803907259485,Feynman81,kb,0.7623803907259485,0.0,0.728263298275396
1.0,1.0,1.0,1.0821047752705182,1.0,0.7278429711880264,0.6742247493110051,Feynman81,kb,0.6742247493110051,0.0,0.7278429711880264
1.0,1.0,1.0,1.0833473367665625,1.0,0.72734415596937,0.6677606845402494,Feynman81,kb,0.6677606845402494,0.0,0.72734415596937
1.0,1.0,1.0,1.0837962122299585,1.0,0.7271640513042631,0.7383963652540809,Feynman81,kb,0.7383963652540809,0.0,0.7271640513042631
1.0,1.0,1.0,1.0848344447241471,1.0,0.7267476639321596,0.7522959322518741,Feynman81,kb,0.7522959322518741,0.0,0.7267476639321596
1.0,1.0,1.0,1.0861101455936581,1.0,0.7262363990447454,0.7326412401574742,Feynman81,kb,0.7326412401574742,0.0,0.7262363990447454
1.0,1.0,1.0,1.0870232436474896,1.0,0.725870699345307,0.7045687325227343,Feynman81,kb,0.7045687325227343,0.0,0.725870699345307
1.0,1.0,1.0,1.0870311956913872,1.0,0.7258675154134393,0.7788566475034377,Feynman81,kb,0.7788566475034377,0.0,0.7258675154134393
1.0,1.0,1.0,1.088987376041243,1.0,0.7250847477970025,0.6731957979288548,Feynman81,kb,0.6731957979288548,0.0,0.7250847477970025
1.0,1.0,1.0,1.08948970095875,1.0,0.724883893402949,0.7973293903127234,Feynman81,kb,0.7973293903127234,0.0,0.724883893402949
1.0,1.0,1.0,1.0908375806053159,1.0,0.7243452506985455,0.777925011001654,Feynman81,kb,0.777925011001654,0.0,0.7243452506985455
1.0,1.0,1.0,1.090995552844268,1.0,0.7242821507271128,0.7607932866733639,Feynman81,kb,0.7607932866733639,0.0,0.7242821507271128
1.0,1.0,1.0,1.093917440904363,1.0,0.7231161490430584,0.7807059861086333,Feynman81,kb,0.7807059861086333,0.0,0.7231161490430584
1.0,1.0,1.0,1.0948629590138061,1.0,0.7227392841999584,0.6658042466702451,Feynman81,kb,0.6658042466702451,0.0,0.7227392841999584
1.0,1.0,1.0,1.0957888551594435,1.0,0.7223704546146962,0.8140593699658323,Feynman81,kb,0.8140593699658323,0.0,0.7223704546146962
1.0,1.0,1.0,1.0995440991032313,1.0,0.7208767375277322,0.8053887569365,Feynman81,kb,0.8053887569365,0.0,0.7208767375277322
1.0,1.0,1.0,1.1028955756266856,1.0,0.7195465896608457,0.6702276206567424,Feynman81,kb,0.6702276206567424,0.0,0.7195465896608457
1.0,1.0,1.0,1.10326508537355,1.0,0.7194001086943529,0.717663542568552,Feynman81,kb,0.717663542568552,0.0,0.7194001086943529
1.0,1.0,1.0,1.1067985509131857,1.0,0.7180010992041118,0.716788541485018,Feynman81,kb,0.716788541485018,0.0,0.7180010992041118
1.0,1.0,1.0,1.1172631604977923,1.0,0.7138762673180064,0.7414580149125705,Feynman81,kb,0.7414580149125705,0.0,0.7138762673180064
1.0,1.0,1.0,1.1190828095077143,1.0,0.7131618460002785,0.7183717619008736,Feynman81,kb,0.7183717619008736,0.0,0.7131618460002785
1.0,1.0,1.0,1.1264122249389246,1.0,0.7102927520497853,0.7824233741916256,Feynman81,kb,0.7824233741916256,0.0,0.7102927520497853
1.0,1.0,1.0,1.1272996043738974,1.0,0.7099463200334534,0.7532900997610688,Feynman81,kb,0.7532900997610688,0.0,0.7099463200334534
1.0,1.0,1.0,1.1300513425162215,1.0,0.7088733285549871,0.797239980449381,Feynman81,kb,0.797239980449381,0.0,0.7088733285549871
1.0,1.0,1.0,1.134984461434017,1.0,0.7069546203876186,0.7746155808546207,Feynman81,kb,0.7746155808546207,0.0,0.7069546203876186
1.0,1.0,1.0,1.1378407104581294,1.0,0.7058465677060585,0.716018633766475,Feynman81,kb,0.716018633766475,0.0,0.7058465677060585
1.0,1.0,1.0,1.1419326428629821,1.0,0.7042628221722906,0.7423827496453471,Feynman81,kb,0.7423827496453471,0.0,0.7042628221722906
1.0,1.0,1.0,1.1431199760024113,1.0,0.7038040881482666,0.6700143083280427,Feynman81,kb,0.6700143083280427,0.0,0.7038040881482666
1.0,1.0,1.0,1.1441058062900207,1.0,0.703423484237227,0.6660506504464231,Feynman81,kb,0.6660506504464231,0.0,0.703423484237227
1.0,1.0,1.0,1.147165867350938,1.0,0.7022436822254688,0.7424021007122982,Feynman81,kb,0.7424021007122982,0.0,0.7022436822254688
1.0,1.0,1.0,1.1479120705970463,1.0,0.7019563543121128,0.6979498300960433,Feynman81,kb,0.6979498300960433,0.0,0.7019563543121128
1.0,1.0,1.0,1.1486401471738992,1.0,0.7016761459728578,0.7445050146557974,Feynman81,kb,0.7445050146557974,0.0,0.7016761459728578
1.0,1.0,1.0,1.1503891277877742,1.0,0.7010035962368467,0.743595613068154,Feynman81,kb,0.743595613068154,0.0,0.7010035962368467
1.0,1.0,1.0,1.1528562338294686,1.0,0.7000562575038034,0.7570069288801535,Feynman81,kb,0.7570069288801535,0.0,0.7000562575038034
1.0,1.0,1.0,1.1541009058038814,1.0,0.6995789223080767,0.7682171077432784,Feynman81,kb,0.7682171077432784,0.0,0.6995789223080767
1.0,1.0,1.0,1.1560042080105832,1.0,0.6988497844492934,0.7567534293363131,Feynman81,kb,0.7567534293363131,0.0,0.6988497844492934
1.0,1.0,1.0,1.1580835000439587,1.0,0.6980543110540568,0.7609008275156552,Feynman81,kb,0.7609008275156552,0.0,0.6980543110540568
1.0,1.0,1.0,1.158589011437444,1.0,0.6978610891791389,0.6966550354093378,Feynman81,kb,0.6966550354093378,0.0,0.6978610891791389
1.0,1.0,1.0,1.1694662932303936,1.0,0.6937197326516772,0.7041456953544893,Feynman81,kb,0.7041456953544893,0.0,0.6937197326516772
1.0,1.0,1.0,1.169598980003892,1.0,0.6936694066144681,0.6252752794451453,Feynman81,kb,0.6252752794451453,0.0,0.6936694066144681
1.0,1.0,1.0,1.1704867419153855,1.0,0.6933328118288,0.7041855319552183,Feynman81,kb,0.7041855319552183,0.0,0.6933328118288
1.0,1.0,1.0,1.1713748735165952,1.0,0.6929962850827476,0.7403474975205712,Feynman81,kb,0.7403474975205712,0.0,0.6929962850827476
1.0,1.0,1.0,1.175093443734181,1.0,0.6915895248611785,0.6951413892260818,Feynman81,kb,0.6951413892260818,0.0,0.6915895248611785
1.0,1.0,1.0,1.175417143862306,1.0,0.6914672399302252,0.6886953698178993,Feynman81,kb,0.6886953698178993,0.0,0.6914672399302252
1.0,1.0,1.0,1.1787156225627324,1.0,0.6902227476577301,0.802540913435462,Feynman81,kb,0.802540913435462,0.0,0.6902227476577301
1.0,1.0,1.0,1.179626171282298,1.0,0.6898797118166766,0.7379651069407565,Feynman81,kb,0.7379651069407565,0.0,0.6898797118166766
1.0,1.0,1.0,1.1799373995612163,1.0,0.6897625115371818,0.6647590246704744,Feynman81,kb,0.6647590246704744,0.0,0.6897625115371818
1.0,1.0,1.0,1.1861708491309684,1.0,0.6874205729033124,0.8127056950057234,Feynman81,kb,0.8127056950057234,0.0,0.6874205729033124
1.0,1.0,1.0,1.187288135444545,1.0,0.687001893443528,0.663705789254691,Feynman81,kb,0.663705789254691,0.0,0.687001893443528
1.0,1.0,1.0,1.187559414127147,1.0,0.6869002875553849,0.7423421393435458,Feynman81,kb,0.7423421393435458,0.0,0.6869002875553849
1.0,1.0,1.0,1.1905047072698611,1.0,0.6857984046909933,0.7657961206580643,Feynman81,kb,0.7657961206580643,0.0,0.6857984046909933
1.0,1.0,1.0,1.1946490359549116,1.0,0.6842518535471177,0.7113567699138259,Feynman81,kb,0.7113567699138259,0.0,0.6842518535471177
1.0,1.0,1.0,1.19619594472978,1.0,0.6836757619877494,0.700701604988864,Feynman81,kb,0.700701604988864,0.0,0.6836757619877494
1.0,1.0,1.0,1.1965487280324578,1.0,0.6835444696391435,0.7677195077478385,Feynman81,kb,0.7677195077478385,0.0,0.6835444696391435
1.0,1.0,1.0,1.1979060524328324,1.0,0.6830396353275098,0.6874103547329954,Feynman81,kb,0.6874103547329954,0.0,0.6830396353275098
1.0,1.0,1.0,1.1986102725694945,1.0,0.6827779059530114,0.6824927636961567,Feynman81,kb,0.6824927636961567,0.0,0.6827779059530114
1.0,1.0,1.0,1.1997251621429328,1.0,0.6823638183849723,0.6724887735117672,Feynman81,kb,0.6724887735117672,0.0,0.6823638183849723
1.0,1.0,1.0,1.2017756073153225,1.0,0.6816031169178385,0.5956592912493881,Feynman81,kb,0.5956592912493881,0.0,0.6816031169178385
1.0,1.0,1.0,1.2019450046905926,1.0,0.6815403218230042,0.7475534980485528,Feynman81,kb,0.7475534980485528,0.0,0.6815403218230042
1.0,1.0,1.0,1.2021533264709117,1.0,0.6814631080756873,0.6031536432819637,Feynman81,kb,0.6031536432819637,0.0,0.6814631080756873
1.0,1.0,1.0,1.2040752151157053,1.0,0.6807513134592775,0.6792343434933592,Feynman81,kb,0.6792343434933592,0.0,0.6807513134592775
1.0,1.0,1.0,1.205566514051334,1.0,0.6801996729129864,0.6892954293347923,Feynman81,kb,0.6892954293347923,0.0,0.6801996729129864
1.0,1.0,1.0,1.2060797951949254,1.0,0.6800099445903582,0.6473621522297325,Feynman81,kb,0.6473621522297325,0.0,0.6800099445903582
1.0,1.0,1.0,1.206847018032538,1.0,0.6797264810248471,0.7041585020663251,Feynman81,kb,0.7041585020663251,0.0,0.6797264810248471
1.0,1.0,1.0,1.2098016442151085,1.0,0.6786363142206866,0.6320388123796228,Feynman81,kb,0.6320388123796228,0.0,0.6786363142206866
1.0,1.0,1.0,1.2115669572607382,1.0,0.6779860820535536,0.5932693283017917,Feynman81,kb,0.5932693283017917,0.0,0.6779860820535536
1.0,1.0,1.0,1.2126839958222737,1.0,0.6775750649150458,0.7417437544650041,Feynman81,kb,0.7417437544650041,0.0,0.6775750649150458
1.0,1.0,1.0,1.2176005805395618,1.0,0.6757699662272256,0.6151721644424197,Feynman81,kb,0.6151721644424197,0.0,0.6757699662272256
1.0,1.0,1.0,1.2205936990261748,1.0,0.674674228898176,0.7364635489451318,Feynman81,kb,0.7364635489451318,0.0,0.674674228898176
1.0,1.0,1.0,1.222549237944507,1.0,0.67395963108064,0.7458407297319346,Feynman81,kb,0.7458407297319346,0.0,0.67395963108064
1.0,1.0,1.0,1.2228530911606965,1.0,0.6738486883025807,0.7491684166286429,Feynman81,kb,0.7491684166286429,0.0,0.6738486883025807
1.0,1.0,1.0,1.2238795256015536,1.0,0.6734740999469577,0.7201996876384803,Feynman81,kb,0.7201996876384803,0.0,0.6734740999469577
1.0,1.0,1.0,1.2247297529544827,1.0,0.6731640307275061,0.7634822927189324,Feynman81,kb,0.7634822927189324,0.0,0.6731640307275061
1.0,1.0,1.0,1.2257285132907354,1.0,0.6728000406204807,0.6505106438460481,Feynman81,kb,0.6505106438460481,0.0,0.6728000406204807
1.0,1.0,1.0,1.2341430342761575,1.0,0.6697440588380434,0.6539243179300044,Feynman81,kb,0.6539243179300044,0.0,0.6697440588380434
1.0,1.0,1.0,1.235522852560646,1.0,0.6692447499099746,0.6452828295821488,Feynman81,kb,0.6452828295821488,0.0,0.6692447499099746
1.0,1.0,1.0,1.2413045153579576,1.0,0.667158119984169,0.6812613807506005,Feynman81,kb,0.6812613807506005,0.0,0.667158119984169
1.0,1.0,1.0,1.2417368674297111,1.0,0.6670024425516156,0.630217981379999,Feynman81,kb,0.630217981379999,0.0,0.6670024425516156
1.0,1.0,1.0,1.2536381842628597,1.0,0.6627368209773122,0.7125213671435376,Feynman81,kb,0.7125213671435376,0.0,0.6627368209773122
1.0,1.0,1.0,1.255424955832129,1.0,0.6620996951565866,0.6960498912743462,Feynman81,kb,0.6960498912743462,0.0,0.6620996951565866
1.0,1.0,1.0,1.2554537420420409,1.0,0.6620894376000316,0.6044665371496675,Feynman81,kb,0.6044665371496675,0.0,0.6620894376000316
1.0,1.0,1.0,1.2606124547944302,1.0,0.6602547930925974,0.6620301502731946,Feynman81,kb,0.6620301502731946,0.0,0.6602547930925974
1.0,1.0,1.0,1.26251757368681,1.0,0.6595790613689797,0.6601167302359403,Feynman81,kb,0.6601167302359403,0.0,0.6595790613689797
1.0,1.0,1.0,1.2627194606498797,1.0,0.6595075105752569,0.6936716860098954,Feynman81,kb,0.6936716860098954,0.0,0.6595075105752569
1.0,1.0,1.0,1.2637675324892603,1.0,0.6591362388844252,0.5884767746699758,Feynman81,kb,0.5884767746699758,0.0,0.6591362388844252
1.0,1.0,1.0,1.2643899789653927,1.0,0.6589158812218441,0.7175041566284176,Feynman81,kb,0.7175041566284176,0.0,0.6589158812218441
1.0,1.0,1.0,1.2659362763493882,1.0,0.6583689126212369,0.7221671602883755,Feynman81,kb,0.7221671602883755,0.0,0.6583689126212369
1.0,1.0,1.0,1.2676833109080858,1.0,0.6577517087863374,0.7215433763759537,Feynman81,kb,0.7215433763759537,0.0,0.6577517087863374
1.0,1.0,1.0,1.2677879545287554,1.0,0.6577147655672204,0.6607703576666745,Feynman81,kb,0.6607703576666745,0.0,0.6577147655672204
1.0,1.0,1.0,1.2687403896018878,1.0,0.6573786542912075,0.6798519156322761,Feynman81,kb,0.6798519156322761,0.0,0.6573786542912075
1.0,1.0,1.0,1.2733232622650448,1.0,0.6557647715079542,0.587542750006781,Feynman81,kb,0.587542750006781,0.0,0.6557647715079542
1.0,1.0,1.0,1.2769643309234122,1.0,0.654486559591281,0.5979497978637992,Feynman81,kb,0.5979497978637992,0.0,0.654486559591281
1.0,1.0,1.0,1.2784949638004965,1.0,0.653950284183478,0.6871978394874139,Feynman81,kb,0.6871978394874139,0.0,0.653950284183478
1.0,1.0,1.0,1.2826824699778947,1.0,0.6524863447728282,0.7213133090529013,Feynman81,kb,0.7213133090529013,0.0,0.6524863447728282
1.0,1.0,1.0,1.2858480383162876,1.0,0.6513827838272362,0.6120224658095709,Feynman81,kb,0.6120224658095709,0.0,0.6513827838272362
