m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0009615989259604,0.08336004655368283,0.08630433507247998,Feynman5,z2,0.08630433507247998,0.0,0.08336004655368283
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0010692302917534,0.08336303681930353,0.08498221002615024,Feynman5,z2,0.08498221002615024,0.0,0.08336303681930353
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0011714814591834,0.08336587765927461,0.08350603193067534,Feynman5,z2,0.08350603193067534,0.0,0.08336587765927461
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0012196429344753,0.08336721574428799,0.08211030186793242,Feynman5,z2,0.08211030186793242,0.0,0.08336721574428799
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.001412939520729,0.08337258627028957,0.08714704424347001,Feynman5,z2,0.08714704424347001,0.0,0.08337258627028957
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0014428790782133,0.08337341812230244,0.08464726743168802,Feynman5,z2,0.08464726743168802,0.0,0.08337341812230244
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0017971576434248,0.0833832618463516,0.08512163478156615,Feynman5,z2,0.08512163478156615,0.0,0.0833832618463516
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.002503611435244,0.08340289258060014,0.07914696283313562,Feynman5,z2,0.07914696283313562,0.0,0.08340289258060014
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0034267080814794,0.0834285467880529,0.08527679826589488,Feynman5,z2,0.08527679826589488,0.0,0.0834285467880529
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.004242840076718,0.08345123155461709,0.08340652960721352,Feynman5,z2,0.08340652960721352,0.0,0.08345123155461709
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0053579796447596,0.08348223231686705,0.08523628193162058,Feynman5,z2,0.08523628193162058,0.0,0.08348223231686705
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0063094290513912,0.08350868701291518,0.08302417860196135,Feynman5,z2,0.08302417860196135,0.0,0.08350868701291518
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.006670114445483,0.08351871681789257,0.08345177647571125,Feynman5,z2,0.08345177647571125,0.0,0.08351871681789257
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0067307849771816,0.0835204039798138,0.08244994529845351,Feynman5,z2,0.08244994529845351,0.0,0.0835204039798138
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0069750858339654,0.08352719781220418,0.08558761663463672,Feynman5,z2,0.08558761663463672,0.0,0.08352719781220418
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.008316403475999,0.08356450374851722,0.07887583658542494,Feynman5,z2,0.07887583658542494,0.0,0.08356450374851722
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.008432730355236,0.08356773952287977,0.08619189158606795,Feynman5,z2,0.08619189158606795,0.0,0.08356773952287977
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.009010035166947,0.08358379887290072,0.08747426710962719,Feynman5,z2,0.08747426710962719,0.0,0.08358379887290072
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0090976158375597,0.08358623530690443,0.08322389216274911,Feynman5,z2,0.08322389216274911,0.0,0.08358623530690443
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0094105409339325,0.08359494095254759,0.08013171205936219,Feynman5,z2,0.08013171205936219,0.0,0.08359494095254759
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.009578161213547,0.08359960436886935,0.0844213906055729,Feynman5,z2,0.0844213906055729,0.0,0.08359960436886935
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0098966724769842,0.0836084661219916,0.0816393851401355,Feynman5,z2,0.0816393851401355,0.0,0.0836084661219916
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0100530104491416,0.08361281599064381,0.08123429698612206,Feynman5,z2,0.08123429698612206,0.0,0.08361281599064381
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.010719817883647,0.0836313701477224,0.08391461797438736,Feynman5,z2,0.08391461797438736,0.0,0.0836313701477224
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0109190707947828,0.08363691482268892,0.08643349714141776,Feynman5,z2,0.08643349714141776,0.0,0.08363691482268892
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0115220292540676,0.08365369463670773,0.085544310184633,Feynman5,z2,0.085544310184633,0.0,0.08365369463670773
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0117206357910589,0.08365922204541189,0.08878723466747708,Feynman5,z2,0.08878723466747708,0.0,0.08365922204541189
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0118111791997153,0.08366174201371003,0.08140035595493746,Feynman5,z2,0.08140035595493746,0.0,0.08366174201371003
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.013639657854766,0.08371263942648727,0.08353007607138176,Feynman5,z2,0.08353007607138176,0.0,0.08371263942648727
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0136671519934022,0.08371340486654383,0.08546398884504673,Feynman5,z2,0.08546398884504673,0.0,0.08371340486654383
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.014193552765256,0.0837280605820274,0.08260976221486091,Feynman5,z2,0.08260976221486091,0.0,0.0837280605820274
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0142134600164323,0.08372861485151255,0.08272654284533482,Feynman5,z2,0.08272654284533482,0.0,0.08372861485151255
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.014267271445115,0.08373011311011894,0.08407363536430043,Feynman5,z2,0.08407363536430043,0.0,0.08373011311011894
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.014327063715347,0.08373177790712046,0.08128263068827209,Feynman5,z2,0.08128263068827209,0.0,0.08373177790712046
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0158844482324005,0.0837751458404045,0.08135809830048968,Feynman5,z2,0.08135809830048968,0.0,0.0837751458404045
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.016225721799818,0.08378465061699192,0.08661305555721628,Feynman5,z2,0.08661305555721628,0.0,0.08378465061699192
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.016417458226667,0.08378999087817394,0.08566736544854081,Feynman5,z2,0.08566736544854081,0.0,0.08378999087817394
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0168335223409164,0.08380157970120218,0.08223871187538635,Feynman5,z2,0.08223871187538635,0.0,0.08380157970120218
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0178772453872726,0.08383065439874893,0.08298755174424444,Feynman5,z2,0.08298755174424444,0.0,0.08383065439874893
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0180469850816278,0.08383538324912893,0.08222848912947116,Feynman5,z2,0.08222848912947116,0.0,0.08383538324912893
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0183443596995783,0.08384366824488121,0.08413173383887307,Feynman5,z2,0.08413173383887307,0.0,0.08384366824488121
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.01842148367452,0.0838458170192199,0.0813764315985899,Feynman5,z2,0.0813764315985899,0.0,0.0838458170192199
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0189245173867365,0.08385983284331372,0.08308751012520992,Feynman5,z2,0.08308751012520992,0.0,0.08385983284331372
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0194254107961371,0.08387379015222439,0.08899129680794264,Feynman5,z2,0.08899129680794264,0.0,0.08387379015222439
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0205494387875573,0.08390511505823933,0.08468518388554452,Feynman5,z2,0.08468518388554452,0.0,0.08390511505823933
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.020838581626724,0.083913173924733,0.08524697918930595,Feynman5,z2,0.08524697918930595,0.0,0.083913173924733
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.020938588887697,0.08391596137093792,0.08212103031745432,Feynman5,z2,0.08212103031745432,0.0,0.08391596137093792
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.020939173088167,0.08391597765415966,0.08117273026465517,Feynman5,z2,0.08117273026465517,0.0,0.08391597765415966
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0214685256171527,0.08393073273924051,0.08326257093608394,Feynman5,z2,0.08326257093608394,0.0,0.08393073273924051
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.021682141026484,0.08393668737130301,0.08396950284771447,Feynman5,z2,0.08396950284771447,0.0,0.08393668737130301
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0228703096743645,0.08396981182495583,0.08424969733999267,Feynman5,z2,0.08424969733999267,0.0,0.08396981182495583
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0229429465038815,0.0839718370388102,0.08631295355216374,Feynman5,z2,0.08631295355216374,0.0,0.0839718370388102
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0231379955969004,0.08397727538867958,0.0806034604726748,Feynman5,z2,0.0806034604726748,0.0,0.08397727538867958
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0232823665099529,0.0839813008399328,0.08338154169401514,Feynman5,z2,0.08338154169401514,0.0,0.0839813008399328
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0239474782861997,0.08399984714043789,0.08200527499683823,Feynman5,z2,0.08200527499683823,0.0,0.08399984714043789
