mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name
3.1412092822364204,1.0,1.0,1.0,5.440734074040445,4.408238578040068,Feynman91,mom
1.1695008111047023,1.0,1.0,1.0,2.0256348243263567,2.5407961679656585,Feynman91,mom
4.784223908953038,1.0,1.0,1.0,8.28651888509244,6.917999022619856,Feynman91,mom
4.500992504545759,1.0,1.0,1.0,7.795947702359945,7.957940508273826,Feynman91,mom
3.00589982480242,1.0,1.0,1.0,5.206371219020178,4.973909094144214,Feynman91,mom
4.45157089898028,1.0,1.0,1.0,7.7103469705289065,7.229458059750044,Feynman91,mom
1.883000367222718,1.0,1.0,1.0,3.261452306700601,2.4399180785023513,Feynman91,mom
1.5996866710942523,1.0,1.0,1.0,2.7707385905259687,3.6935832648850377,Feynman91,mom
4.830172129754686,1.0,1.0,1.0,8.366103538038288,8.020890788555153,Feynman91,mom
4.6491097488430295,1.0,1.0,1.0,8.052494294959908,9.414987540242011,Feynman91,mom
3.1635326131139716,1.0,1.0,1.0,5.479399217314535,6.468034969742335,Feynman91,mom
1.6227895349909085,1.0,1.0,1.0,2.8107539245953257,4.150705604613613,Feynman91,mom
3.7515776611117992,1.0,1.0,1.0,6.497923117586051,6.3002894908319504,Feynman91,mom
2.4724942166458903,1.0,1.0,1.0,4.282485604650892,3.2151156341523213,Feynman91,mom
4.320607334646472,1.0,1.0,1.0,7.483511423162436,8.955616459156918,Feynman91,mom
1.2163003691057415,1.0,1.0,1.0,2.106694036555923,2.2401579498778212,Feynman91,mom
4.994827600817834,1.0,1.0,1.0,8.651295179663846,7.8038263764965325,Feynman91,mom
1.0895085118499885,1.0,1.0,1.0,1.8870840978029382,1.872428434781881,Feynman91,mom
4.9570723481027645,1.0,1.0,1.0,8.585901163708744,8.185482352959792,Feynman91,mom
1.6006537895298938,1.0,1.0,1.0,2.7724136887934363,2.3635223069118143,Feynman91,mom
4.754258947628376,1.0,1.0,1.0,8.234618049631289,8.101298198040551,Feynman91,mom
3.324925939584974,1.0,1.0,1.0,5.758940658764862,5.781887384468065,Feynman91,mom
2.545601245344048,1.0,1.0,1.0,4.4091106927464985,4.162838511302807,Feynman91,mom
3.9879337346219863,1.0,1.0,1.0,6.90730384558318,7.381800600466114,Feynman91,mom
1.7862386130817636,1.0,1.0,1.0,3.0938560322989797,2.509096645107254,Feynman91,mom
2.639122730080608,1.0,1.0,1.0,4.571094655909497,4.739421046379043,Feynman91,mom
4.255023925038744,1.0,1.0,1.0,7.36991762558825,6.242270684222449,Feynman91,mom
1.63657425180173,1.0,1.0,1.0,2.8346297544796175,2.5699849845079688,Feynman91,mom
4.4816673663016235,1.0,1.0,1.0,7.76247558105781,8.67129070189998,Feynman91,mom
4.301352187028769,1.0,1.0,1.0,7.4501605291813355,7.1948909370037235,Feynman91,mom
3.858712771990975,1.0,1.0,1.0,6.683486572903309,6.020631402182956,Feynman91,mom
3.7343485325260857,1.0,1.0,1.0,6.468081391505458,6.518611383488551,Feynman91,mom
1.1537464107722406,1.0,1.0,1.0,1.9983474025077528,1.7135351964486651,Feynman91,mom
3.9690464634537976,1.0,1.0,1.0,6.874590132303546,7.820804509255962,Feynman91,mom
3.5095895154582695,1.0,1.0,1.0,6.07878735448476,5.5688690624388,Feynman91,mom
1.8802942027654042,1.0,1.0,1.0,3.2567650923668965,2.635904049266628,Feynman91,mom
4.278645553013046,1.0,1.0,1.0,7.410831485397232,8.169647150705345,Feynman91,mom
3.9098257584480676,1.0,1.0,1.0,6.772016862373573,6.826230414644046,Feynman91,mom
2.661864902840503,1.0,1.0,1.0,4.610485254604144,5.875496491705049,Feynman91,mom
4.178768071933801,1.0,1.0,1.0,7.23783861363598,6.407550220030045,Feynman91,mom
3.8006289487148175,1.0,1.0,1.0,6.5828824398911525,6.827076061581522,Feynman91,mom
4.2262594023938735,1.0,1.0,1.0,7.320096010911869,7.241739515776622,Feynman91,mom
2.59367188249846,1.0,1.0,1.0,4.492371478650147,4.056563150700496,Feynman91,mom
2.1437217351960864,1.0,1.0,1.0,3.713034962649336,2.4335468356453704,Feynman91,mom
3.510990893795376,1.0,1.0,1.0,6.081214612965255,6.598259208887737,Feynman91,mom
3.826183759513656,1.0,1.0,1.0,6.62714467057255,6.214306388279233,Feynman91,mom
2.1858053927832732,1.0,1.0,1.0,3.7859259957586753,4.234906313771318,Feynman91,mom
4.622950197896236,1.0,1.0,1.0,8.007184623616876,7.026839830392254,Feynman91,mom
1.0314901130362677,1.0,1.0,1.0,1.7865932832837799,1.9107654121452706,Feynman91,mom
1.8722176859607638,1.0,1.0,1.0,3.2427761549130754,3.6236211170348294,Feynman91,mom
4.798170189058845,1.0,1.0,1.0,8.310674550812285,7.0693389377338525,Feynman91,mom
3.9505544707656997,1.0,1.0,1.0,6.842561061434568,6.331821924227624,Feynman91,mom
4.359560936172713,1.0,1.0,1.0,7.550981040143678,8.047661045089336,Feynman91,mom
1.5036978886129346,1.0,1.0,1.0,2.604481142311649,3.1317660083980936,Feynman91,mom
4.2828122547389595,1.0,1.0,1.0,7.418048424486499,6.348349694678216,Feynman91,mom
3.5433245822174073,1.0,1.0,1.0,6.137218204108315,5.994156799077977,Feynman91,mom
1.9436632968368381,1.0,1.0,1.0,3.366523582928232,2.2281701548050887,Feynman91,mom
2.084785480175923,1.0,1.0,1.0,3.610954374546577,3.889733501694891,Feynman91,mom
1.189072041982782,1.0,1.0,1.0,2.0595331905738514,1.4348815341824306,Feynman91,mom
2.6391856027184124,1.0,1.0,1.0,4.57120355451258,5.595762307521692,Feynman91,mom
1.3746319824766595,1.0,1.0,1.0,2.3809324353587047,1.7168252335816387,Feynman91,mom
3.9178237539797234,1.0,1.0,1.0,6.78586979699311,7.236153424301265,Feynman91,mom
4.20171941548827,1.0,1.0,1.0,7.277591506774289,6.923775218129352,Feynman91,mom
1.350465902030229,1.0,1.0,1.0,2.33907555620569,3.1879169442166013,Feynman91,mom
1.2168545867785245,1.0,1.0,1.0,2.1076539697236356,3.0842330939469256,Feynman91,mom
1.1647863015077373,1.0,1.0,1.0,2.017469054171642,3.547895501754066,Feynman91,mom
2.020786250530516,1.0,1.0,1.0,3.5001044571554636,3.617318533643382,Feynman91,mom
4.4104986600027445,1.0,1.0,1.0,7.639207765839204,6.9420752928642795,Feynman91,mom
1.4396707788075487,1.0,1.0,1.0,2.493582935066929,2.1758557750637926,Feynman91,mom
3.1626759723416664,1.0,1.0,1.0,5.477915471973067,6.535329212129347,Feynman91,mom
1.586192732631246,1.0,1.0,1.0,2.7473664035138334,2.1669341643087523,Feynman91,mom
4.915368818040306,1.0,1.0,1.0,8.513668530785589,8.73324283598829,Feynman91,mom
4.675673049724859,1.0,1.0,1.0,8.098503281703977,7.0334952528615435,Feynman91,mom
1.5523998120266191,1.0,1.0,1.0,2.6888353480904787,2.206542139665552,Feynman91,mom
2.392438172860365,1.0,1.0,1.0,4.143824469361404,4.662113533689552,Feynman91,mom
1.369208588126631,1.0,1.0,1.0,2.3715388407949733,1.9091824061318352,Feynman91,mom
3.9555285495976693,1.0,1.0,1.0,6.8511764186923925,7.7915591512145905,Feynman91,mom
1.7909560630862678,1.0,1.0,1.0,3.102026895388947,3.7859032184615655,Feynman91,mom
3.1786642878261544,1.0,1.0,1.0,5.50560804671964,6.3047851018424765,Feynman91,mom
2.5204759217995583,1.0,1.0,1.0,4.365592355810835,5.137396079895291,Feynman91,mom
4.966696849774859,1.0,1.0,1.0,8.602571289602343,8.732274280019153,Feynman91,mom
1.1144293279136566,1.0,1.0,1.0,1.9302482173912898,2.9411341036231082,Feynman91,mom
3.296854155060333,1.0,1.0,1.0,5.7103189017090585,5.2506361971154405,Feynman91,mom
2.6458348273178522,1.0,1.0,1.0,4.582720349349747,3.968231235699585,Feynman91,mom
4.223317659854718,1.0,1.0,1.0,7.315000763371265,7.260093355088478,Feynman91,mom
3.8513491620082263,1.0,1.0,1.0,6.670732426286067,6.522638104164009,Feynman91,mom
4.848480401504716,1.0,1.0,1.0,8.397814394908117,7.813624760751817,Feynman91,mom
1.6706058737024905,1.0,1.0,1.0,2.8935742526757084,2.5156549480874,Feynman91,mom
3.724855710507018,1.0,1.0,1.0,6.451639341461224,7.132749061558486,Feynman91,mom
4.538362390053678,1.0,1.0,1.0,7.860674242732692,8.344414181131707,Feynman91,mom
2.2827292255934037,1.0,1.0,1.0,3.9538029986501324,2.9119296526850738,Feynman91,mom
2.095268676724064,1.0,1.0,1.0,3.6291118035936876,2.5846837161811567,Feynman91,mom
1.5636025494711876,1.0,1.0,1.0,2.7082390585283256,2.9796151051203505,Feynman91,mom
3.169138289591383,1.0,1.0,1.0,5.489108533784205,6.71844325492943,Feynman91,mom
4.2547037121304045,1.0,1.0,1.0,7.3693630005617665,9.189490863354921,Feynman91,mom
1.5797290097160333,1.0,1.0,1.0,2.736170907018638,2.031994590672391,Feynman91,mom
1.6718929503421447,1.0,1.0,1.0,2.8958035348088242,3.121209478469937,Feynman91,mom
1.2769560670643476,1.0,1.0,1.0,2.2117527871887805,3.2231659861012245,Feynman91,mom
4.6920998027161795,1.0,1.0,1.0,8.126955252488328,8.411404791537578,Feynman91,mom
4.48027795267358,1.0,1.0,1.0,7.76006904606131,8.232217412354817,Feynman91,mom
1.575862508797071,1.0,1.0,1.0,2.7294739309794838,2.9477160149767028,Feynman91,mom
1.419077386755152,1.0,1.0,1.0,2.457914133731993,0.5220436622946703,Feynman91,mom
2.6241868792267535,1.0,1.0,1.0,4.54522500337635,6.278191695681128,Feynman91,mom
2.602877275184521,1.0,1.0,1.0,4.508315686486028,4.55185450743208,Feynman91,mom
4.536300983961858,1.0,1.0,1.0,7.857103782646629,7.4143612118561135,Feynman91,mom
2.425338204146896,1.0,1.0,1.0,4.200808995120282,3.5906490782925315,Feynman91,mom
4.875756193185762,1.0,1.0,1.0,8.445057451916353,7.45386598787573,Feynman91,mom
2.581562834321087,1.0,1.0,1.0,4.471397991975638,5.561756233574732,Feynman91,mom
2.2476944539186157,1.0,1.0,1.0,3.8931209940778246,3.7163798205484473,Feynman91,mom
1.5151727226787397,1.0,1.0,1.0,2.6243561379220455,2.1901440801956404,Feynman91,mom
2.6483530043548003,1.0,1.0,1.0,4.5870819599201935,5.466886332316962,Feynman91,mom
2.3821884882723725,1.0,1.0,1.0,4.126071494893446,4.199213422155086,Feynman91,mom
