m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.9049013871458453,0.10870462063743164,0.10718906970418064,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.8133144874926062,0.10629000317597871,0.10772673588005435,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.7697020574794404,0.10511231588637507,0.10653461759973079,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.4027872114281088,0.09477694948771863,0.09303061491026851,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.051290148742141,0.08476393606822649,0.0819991061248667,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.18727450767947,0.08860555816011427,0.09070517148804222,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.2763252535495542,0.09114893996828335,0.09499663460340246,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.7400893482957955,0.10430383870627875,0.10454487649044074,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.006444239111374,0.08351243569123819,0.08691256372495645,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.5390224063558877,0.09867328315030179,0.09839688263053668,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.6722593242948829,0.10242863096187708,0.10346486857252542,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.3369055770285811,0.09288601728747876,0.09423387430977093,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.3331190469784846,0.09277735602077404,0.09064804316604651,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.653347342782285,0.10190071969017593,0.09921239325661273,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.6718547754818234,0.1024173596286889,0.10085358277846314,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.100370851565446,0.08614309940612218,0.08227069441529553,Feynman5,z2
1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.6666057872972218,0.10227102918056959,0.10783210646718899,Feynman5,z2
