n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name,Predicted
0.39279227577426523,0.8253120840039655,1.7988862878465046,1.7839827674722009,1.166377822881308,1.4525196703014782,Feynman64,None,1.144729060778571
0.9953644717668279,0.6275704769961729,1.5599128692818605,1.9654378259811724,2.4188002867420866,2.139663607509946,Feynman64,None,2.2412500778624596
0.7466398928169782,0.13811561441830733,1.4101140689637333,1.3434769061058105,0.2023156900234602,0.05565475049220686,Feynman64,None,0.14969273360817137
0.09062240823741441,0.42249317566627775,1.5975554753548704,1.7406882906034906,0.10784762552408095,-0.22403102469727,Feynman64,None,0.17481769179160858
0.8993178657425621,0.7126013073412791,1.70356210374529,1.8504045285267585,2.568923224454977,2.6605583463408604,Feynman64,None,2.283160195123203
0.7312313426818817,0.2974793047513855,1.767262647008041,1.2485651323261138,0.5175043760947373,0.6782083155003082,Feynman64,None,0.5287402261214575
0.3663784171584872,0.9822746592049175,1.2410125869770807,1.439075727560402,0.7303330276344534,0.5464565873209604,Feynman64,None,0.6916096298880163
0.8334739404675467,0.796346913434489,1.2470681458703003,1.0196032285461547,1.0837141780955923,1.0729562270952426,Feynman64,None,1.3574859038539155
0.02128454259216528,0.9832034136673593,1.0853185522626698,1.8944810557904663,0.043330660322832296,0.35204846449040483,Feynman64,None,0.3097988881450497
0.6684204744661704,0.26108166048781944,1.7761011864927245,1.338695468163789,0.440558359163091,0.368295099746086,Feynman64,None,0.450168246651484
0.463468250725768,0.9418490682077633,1.896949704209376,1.4577753003916403,1.4126629063322684,1.5111860290968295,Feynman64,None,1.344841533272867
0.7922201149311773,0.10431887544423901,1.4202993669180208,1.3059948176626488,0.15763834345471486,-0.18893776790503733,Feynman64,None,0.10888630955429503
0.05462158905253378,0.5173720064026192,1.0463418984388744,1.729529348656777,0.05162727554333986,-0.06670218286778591,Feynman64,None,0.03299122042919185
0.23089272743598,0.039392742020801896,1.8426103701600742,1.463344418268331,0.02459944112076688,0.19407210446872628,Feynman64,None,0.018649009505929265
0.7182168952394943,0.2225258580281695,1.9688329834458607,1.9672267814966489,0.6538454047810736,0.5421699362485294,Feynman64,None,0.8261544449809535
0.833266952534363,0.29984996656509233,1.1686109606052155,1.093995358007041,0.34844903837993646,0.14325277606602005,Feynman64,None,0.2703452469422279
0.17907125633635534,0.28014734943073294,1.1978037148948082,1.515087911739521,0.09258904713395019,-0.06327335070102286,Feynman64,None,0.028071418652730364
0.8340919533047111,0.6519708012027892,1.3122426786702657,1.0909166868949314,0.9508368068565374,1.0553617774312527,Feynman64,None,1.0517705857192565
0.9225411883347082,0.548887944039905,1.7651639028467385,1.2950093492130965,1.3925696996756767,1.6231924752963829,Feynman64,None,1.355664117218017
0.2395535088227111,0.3750498289718954,1.264643765335043,1.395672902077877,0.1634738992030753,-0.04056118033045247,Feynman64,None,0.10015594500258779
0.12277730595188596,0.8800767358972184,1.612342008476527,1.5788221931522135,0.28533827104167714,0.49858585483105883,Feynman64,None,0.40724327124952814
0.8624094310439109,0.3961481598037674,1.2686763200325188,1.2552621661227321,0.6139940834104016,0.6790425385934727,Feynman64,None,0.5793295088841467
0.17177221306490387,0.7467668388656873,1.32847005354835,1.6567972104245885,0.2949424490493037,0.5074509090982211,Feynman64,None,0.3125582264129752
0.8283748525398981,0.3970198929151705,1.647907711882311,1.2286364705572108,0.7478655517820775,0.5872538377153518,Feynman64,None,0.7374609648314114
0.2285472869367432,0.21650386396875942,1.3390368025118988,1.603939577028297,0.10805506592541385,0.48988835761815297,Feynman64,None,0.06985211292959058
0.4875931835027085,0.3662344509186892,1.2336177855280055,1.1164228457858747,0.26150419458641744,0.47019898684612255,Feynman64,None,0.17745159208854397
0.4426824996493428,0.32911505641433947,1.6802422422988992,1.803049667776433,0.46391705431284447,0.6492423946577811,Feynman64,None,0.48686563818636625
0.3093096015299306,0.5583724952482251,1.2868333991310439,1.6018224315400484,0.37775046520047295,0.5724073598198147,Feynman64,None,0.35011148962854055
0.674362606689812,0.4134038537321366,1.4829331294406654,1.6575288561431907,0.7554555600419322,0.9590188782530494,Feynman64,None,0.7463084003608432
0.8873672786442297,0.11875607441374492,1.9307804279811436,1.573233009937512,0.3317530436164528,0.3988663564966769,Feynman64,None,0.585213469273343
0.2538809482348581,0.33284905341725635,1.1282794086030512,1.6107528848507884,0.15802719367417975,0.04560033464858591,Feynman64,None,0.09324365435810734
0.453254137112036,0.6740653109055248,1.3681060222915424,1.7004650411835276,0.791367068050616,0.8773550831206052,Feynman64,None,0.7823701945555679
0.5091420281413317,0.30485127138909673,1.184204097673182,1.154245920515375,0.22372952716442274,0.19220882301069567,Feynman64,None,0.12815915780680576
0.2846145027996838,0.1538746237593932,1.9107092690902405,1.9506828111218457,0.16565021270121982,0.11431808429859594,Feynman64,None,0.18141418212814714
0.18694772513245472,0.9926688559214625,1.8019209425021048,1.8388549461637713,0.6554501969960685,0.9382564245726777,Feynman64,None,0.8733916622904315
0.7307326533277366,0.41197096128943644,1.0476827567337172,1.7363739022367288,0.6087277129022,0.7357094826164482,Feynman64,None,0.6766261370669974
0.6663773247769533,0.2366127668370941,1.9897945655182703,1.547885417294255,0.5125694364043474,0.8493582572200733,Feynman64,None,0.5973531304152053
0.5370041728401757,0.7288348594937322,1.2286427933773871,1.3105945549855629,0.7247904365386366,0.4885309744924947,Feynman64,None,0.7135335900041401
0.9210873845658089,0.9731320847871636,1.9599735725494525,1.7408208262393159,4.361366225705953,4.54154862124298,Feynman64,None,3.7869470540731704
0.5065080366877504,0.21284468293920744,1.6814724229553013,1.5508356465904467,0.2916075309063461,0.4512910661834212,Feynman64,None,0.2986793450154807
0.2512124659046978,0.3650056941526426,1.219659503691236,1.7347411809534161,0.2001222012134564,0.2794254002542861,Feynman64,None,0.1707864054886149
0.7494904032212558,0.005208209826489063,1.9245607140762684,1.5824850890417355,0.011903954268777016,-0.03557765373642049,Feynman64,None,0.34827393193643696
0.2356428415487476,0.3792766068829616,1.2079276222438236,1.232245436039833,0.13711446138887942,-0.17322975148803796,Feynman64,None,0.04221041741990414
0.2428430651828486,0.5991633090257369,1.3987514755139245,1.5845818179260485,0.3389360421811769,0.6172345273033515,Feynman64,None,0.3277280508168651
0.6420719566803802,0.27924092072040363,1.898610139388749,1.8056586622464157,0.6537285572056469,0.7596124657036502,Feynman64,None,0.7425539938345257
0.9682008487314856,0.2924049648287397,1.5506329958571579,1.582628912666996,0.7671618459111732,0.7946401084950158,Feynman64,None,0.7733194956007622
0.8438851333457644,0.914754926558507,1.5322669059639316,1.7188341857019513,2.737489399080019,3.0884781402547294,Feynman64,None,2.539684744031042
0.8215096761938195,0.7331553306674347,1.9875714703815972,1.541801341206268,2.3093258328094044,1.898803764828378,Feynman64,None,2.0733053325933524
0.8802937730741036,0.845836197090533,1.0310161968521245,1.3446233658591815,1.3730131630480973,1.2819863910660971,Feynman64,None,1.7118083717572234
0.4802455192862459,0.8106804139893736,1.0038482687528192,1.2260005487713053,0.5506051780611029,0.430657439435174,Feynman64,None,0.5754320401180292
0.68909534835612,0.47434347751873407,1.013598327470709,1.7809450791625676,0.6622004851145957,0.5059027498052379,Feynman64,None,0.7599305126988007
0.32568677033550175,0.3268132340250386,1.9861556072122477,1.9046602004355617,0.41746407123298884,0.6121065920182036,Feynman64,None,0.4331984692546176
0.6317752187431496,0.15633101902492752,1.4956257014122996,1.2986910612501716,0.19836955653216845,0.08899263575506677,Feynman64,None,0.15125723227466625
0.9173114798080394,0.23577121383026411,1.057168521716183,1.0520015011960744,0.2592168421241279,0.24939158538793496,Feynman64,None,0.13812964786228024
0.4400921074891677,0.5011461863567648,1.3524688606367516,1.4267135400543534,0.4593402807523689,0.638108178483206,Feynman64,None,0.4218644045303029
0.8311566311786048,0.4894062492339941,1.8281420292036321,1.91405859932893,1.6466386667149382,1.5036393788313427,Feynman64,None,1.5747180410265966
0.4801139562679728,0.5890978009575392,1.3017608162963816,1.0353536614914811,0.42087850478332545,0.5027432617911184,Feynman64,None,0.384471526015429
0.17489643045782644,0.9567989853733799,1.543541598916911,1.5265001702752512,0.417583916950549,0.46853499060189807,Feynman64,None,0.4752069161569928
0.7928474498747138,0.9894576354116699,1.8314165771120483,1.948744505880872,3.7911958418931375,3.881682750111313,Feynman64,None,3.1827194938236247
0.19456240232541433,0.6509937722790993,1.3644307933874025,1.8170452509560913,0.32785897795717883,0.3454313115968377,Feynman64,None,0.381922889863742
0.9644996496857902,0.16373847335307745,1.0709717157818717,1.813108135475732,0.32369824613563397,0.49422501950702896,Feynman64,None,0.4688519573266409
0.24160390534473308,0.124490411683299,1.259188210703653,1.3526964423535865,0.05174959663189779,-0.15777625585380273,Feynman64,None,-0.01776919915433962
0.9533870013558265,0.7198924250445615,1.0358697594486985,1.5017396888341896,1.3843873565830964,1.406085798574252,Feynman64,None,1.6140828494806096
0.059751701484953124,0.04925356686698579,1.023035059017388,1.5888934018414889,0.0047885000028074776,-0.020783466117449786,Feynman64,None,-0.11419232394329025
0.6480307237646115,0.6160127456664688,1.4803313271393774,1.6794443611361132,1.144783442566944,1.2608632779110922,Feynman64,None,1.0957275446222634
0.7950408896610474,0.2711385936534604,1.7999832994650053,1.777073419155275,0.7429148158597154,0.7381606591600729,Feynman64,None,0.8544013255336111
0.9162497065779184,0.3695573048672294,1.733217241783517,1.8735283947120758,1.2394274981592222,1.650602355118056,Feynman64,None,1.2983213391338813
0.16551397320064742,0.843484199649532,1.4820052650076025,1.6827709005404663,0.36515909296591176,0.3017303534488966,Feynman64,None,0.4452590700690481
0.5464914317471421,0.2090378855006374,1.3268777223328825,1.525773807878537,0.2404307852744692,0.2489693343502387,Feynman64,None,0.20153212386768943
0.3380307183699608,0.43012980986392446,1.9166811020304118,1.6479511840172552,0.48264239167822703,0.40494011822603515,Feynman64,None,0.49166989259937033
0.6708775004100077,0.9077349209103812,1.7039508323642116,1.8117666044557974,2.3588451495668035,2.273626269997549,Feynman64,None,2.087840797208812
0.5058414685455999,0.6112527024807926,1.2560097481900814,1.0795320593609912,0.4674155130328644,0.08640007357314394,Feynman64,None,0.4412595832049437
0.8892946399035081,0.8895216454334761,1.9876812985024643,1.1277492069679842,2.408220357550212,2.841053204701127,Feynman64,None,2.6459571770305144
0.7847298049918915,0.05956350313503089,1.3862795467704192,1.8936540692241193,0.12464406309983435,0.04654122804481775,Feynman64,None,0.3441143535118735
0.8395106750453093,0.5841148991216508,1.5020840923923444,1.2136079686453907,1.0685844512339817,1.0776969486216128,Feynman64,None,1.072199814558464
0.4795618742013803,0.3551976298721886,1.150073275177971,1.386564682435238,0.28798325506327155,0.3651386683366618,Feynman64,None,0.21819268214248821
0.9607750911124637,0.31126300339712876,1.6504557346062767,1.7200546917323363,0.9429761042224004,0.906089086340308,Feynman64,None,1.0098887912433594
0.03518720369464101,0.23508991898123732,1.1241560033173235,1.2610847151466302,0.011759497897153416,-0.05278374068551395,Feynman64,None,-0.0817104190584969
0.5469490457369939,0.24437120983603366,1.6794737254726786,1.0125037920176165,0.2378811988154175,0.4311857345971961,Feynman64,None,0.1878350507175279
0.2341997684627225,0.97512537087255,1.125947992252937,1.8084208730242675,0.5033283685068921,0.6756884822232813,Feynman64,None,0.5746015489105082
0.38760142346810567,0.7580938117706085,1.203693003628484,1.5047230143234396,0.5899947083891498,0.6966084758073832,Feynman64,None,0.5559850122065391
