sigma,theta,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.3788438613789895,1.5258412654284583,0.1568483552165067,0.17462883654799735,Feynman2,None,0.15232791565917653
1.9312560974780542,1.0678354592617179,0.17728956129743745,0.15784686647431367,Feynman2,None,0.16790794320252653
2.5957547505070777,2.517094058238387,0.09604183342478226,0.09513610841158009,Feynman2,None,0.07792804509287338
2.0355711264412406,1.5597239832907894,0.14612800388235495,0.11657821392250783,Feynman2,None,0.14038251038177668
2.7424491684441517,1.2543413681627056,0.13102224798838838,0.15549080706222163,Feynman2,None,0.14004267164898693
2.06454884750633,1.761940371142089,0.13425443366343928,0.14090873925646472,Feynman2,None,0.12855570253589477
1.6429835544498501,2.100351843563506,0.10725181302335762,0.10375619223618897,Feynman2,None,0.10938115415669644
1.2622665691535628,1.41669252938465,0.16835654129628821,0.1954028478632022,Feynman2,None,0.16210398483630406
1.307510073166361,1.063150748374778,0.2192291263692035,0.18442715142828403,Feynman2,None,0.1862228827472603
2.0604707423013444,1.4478765587296174,0.15125908543059274,0.16422290771622441,Feynman2,None,0.1459657236631029
2.2183402856423866,2.206761105110916,0.10964672154626894,0.0965420649632505,Feynman2,None,0.0999183153790358
1.4341338241499597,2.945842960233783,0.03373745031304006,0.03317429692694117,Feynman2,None,0.044489123977457704
2.807855949599669,2.919795945831877,0.08274256549123238,0.07925204212824734,Feynman2,None,0.04627826755574213
2.93354513981684,2.266211565694914,0.10090851942304474,0.09275106038897818,Feynman2,None,0.09415220754674176
2.4254087928579238,2.7244739696900773,0.08752369286072091,0.06757122868139592,Feynman2,None,0.062305892356956855
1.2827477970118202,2.1425356159185167,0.0770851554739744,0.09091279490877918,Feynman2,None,0.10775491248852545
2.7975120239972693,2.020135465579262,0.10987668048458521,0.10402120625816592,Feynman2,None,0.1086556410296693
1.4020014885132008,2.934035005830425,0.03185263154543833,0.037220152589940464,Feynman2,None,0.04546033142918305
1.4983631058577138,2.7948865099262514,0.0467485920403224,0.026227170236893933,Feynman2,None,0.056695326783229166
2.912199209745946,2.9167805828285998,0.08295794596837744,0.07987160650713791,Feynman2,None,0.04651191496807181
1.1798422259698542,2.8640594423345878,0.017762215120597544,-0.007781772917035145,Feynman2,None,0.05115216000021745
1.0034124208201414,2.301634219690329,0.02863516044932534,0.01722212634737593,Feynman2,None,0.09612484771135632
1.9699067678080386,1.6235427897557353,0.14419988930321467,0.15378459318329038,Feynman2,None,0.13769022727021996
2.5551401741105897,1.5011279940805815,0.131385455623206,0.13110060053728856,Feynman2,None,0.13525744436145862
2.5552561875467075,2.0058938442141843,0.11472595781617276,0.1029078159120725,Feynman2,None,0.11080573476134938
