omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,Predicted
3.0991522813891783,4.472874233192098,3.939785876786469,2.9829605661508305,1.7479816060836137,3.947625416719867,3.9260745118206377,Feynman44,None,4.4409825562121
1.556956880208821,4.857351656315959,2.929895755161714,4.866343026890039,2.3238024459876834,1.0586943414732164,1.5236036609067138,Feynman44,None,2.9622959947043284
4.927606072994188,3.618400728890069,1.2416856430578953,4.542182338260147,4.795110279678594,1.7069735886264361,2.1105665520828727,Feynman44,None,2.300020470875305
2.02374070637027,2.074098760837164,3.2751093538255036,2.7125781387546817,1.697931899036552,0.7362600297849621,0.5474411108853915,Feynman44,None,1.1326311874653476
2.939249877080078,4.96616445820694,1.1211943173750343,1.008386474991362,2.1384288906656366,0.9092650277822902,-0.08613144545691509,Feynman44,None,2.6917806141586804
1.605732038697254,2.128169334263492,3.4549714419756654,2.426128025180351,2.397375111972874,0.21519452770093672,0.08995552430331061,Feynman44,None,-0.1483469547801595
1.256006954703071,2.354841248546538,2.7246498789993274,2.0649029395206027,2.947909581367117,0.08452153156694041,-0.027184276655151177,Feynman44,None,-0.7324955450629711
3.92690922441498,3.993271887979507,2.7344934003109795,1.913094448751223,2.8806725362528667,1.283502048644592,1.3046667008446888,Feynman44,None,1.9956813601406531
2.3362745320536873,2.0960030096905315,3.7830235974766677,1.12747349776494,2.4785716844337946,0.15566762571948287,0.19659141332505492,Feynman44,None,-0.2443326547637362
4.5694353334019695,3.4432257439753413,1.2098953127967196,4.141914678803181,1.2859309193048505,17.688478913917898,17.7095936028375,Feynman44,None,8.524615177094356
3.5732556372508406,3.3470670665097497,4.425702627580706,2.365442357336143,2.8022721973740095,1.1079659216512139,1.0344206438675072,Feynman44,None,1.4884183100187027
3.5385523434573134,3.37814783229713,3.1321075307390647,4.126493831076846,4.858592685423567,0.7027861325695849,-0.59734069525099,Feynman44,None,0.7516315357234347
1.2695321382223392,3.483951016252123,1.275108678738302,4.643102785436026,1.3654336622740306,1.4056063576639206,1.7658011867864005,Feynman44,None,3.264962714709134
2.161790349886964,3.1124970827797145,1.9270028258159728,4.350791887876802,1.5403586297006537,2.636854299339825,3.029152431949865,Feynman44,None,3.3858352501710347
2.9841888000682726,1.3861454318998194,3.508795383182004,2.9005489890257112,3.2046134792267043,0.28508899035455393,-0.8764877004260401,Feynman44,None,-0.14387479459619726
3.118326240233312,2.1327805174610734,1.694996358906527,1.3414054594074125,2.237587122204982,0.4842578086586798,1.632960225820862,Feynman44,None,0.8206422233655307
2.336698837750534,1.257351178815787,1.0034607652725924,1.340142235321386,4.161244310262894,0.04809366683502004,-0.10973751656208935,Feynman44,None,-1.1987966649936554
2.9232500422658623,3.696985317419841,2.7634211013117125,1.3031676517764792,2.038794149081609,0.8755831542063173,2.6942878683130314,Feynman44,None,1.8662790839871066
2.7877857519379328,4.457052400906422,2.4733760606682402,4.620747031483985,2.24214554795723,3.1407196889398454,4.693235618490702,Feynman44,None,4.132230162997567
1.0943021561596384,2.5006708296222757,3.293355646294503,2.169533102359291,2.6036369850089263,0.09206123753749675,0.863403499723396,Feynman44,None,-0.5098675269016554
2.379647303659677,2.6021256609196275,4.383774122072906,2.033768995986935,4.7427641732534624,0.1149179495341525,-0.2581788155551333,Feynman44,None,-0.9919902936011233
2.8014782412202495,1.2584730230730736,2.6800171839551625,3.46874490545651,1.352829768322331,1.6489561015003154,1.979306711882313,Feynman44,None,2.5847087410561493
1.4995892623146094,2.744196019465513,2.5164436405732316,3.0327248952567083,3.49770761976093,0.1494724645193566,0.37919939661361035,Feynman44,None,-0.5654507773424919
4.323223683054254,1.7913147806916232,4.275748518417717,3.463272013938129,2.1051981698915974,2.0718123238847794,2.24751690360314,Feynman44,None,3.308981276496187
3.4977573975480754,1.246437558058953,4.126012405822973,4.110540836964289,2.1877524045261665,1.0516579404562434,0.7866175489948204,Feynman44,None,2.1607228530604483
3.6996950364056644,2.5131705700646214,1.2291498989259861,4.207373635670182,4.0536087623568395,0.8622506373670609,0.8789066168216794,Feynman44,None,0.9392910586599622
4.605090863595702,3.340133562483665,2.403986384812516,2.0990819577674715,4.38944642647078,0.6877625308265175,-0.11611164828362164,Feynman44,None,0.5439916144553417
4.262747533822751,1.8623548051483123,1.2821614087523998,3.0203673966377926,3.564106111704366,0.7538543844784825,1.3485360953531098,Feynman44,None,0.8040697476852303
1.2485970447833288,3.021551396210882,4.644977022276087,2.425581038337189,3.3975224464602896,0.09410883652478363,1.0184980055351072,Feynman44,None,-0.79851949752352
2.0075180603337257,3.548905000987261,4.3233037312548195,3.565480231793112,1.8887609292508638,1.3707464426831684,2.952931476082906,Feynman44,None,2.240364295556813
4.143133940936558,1.254303153297717,4.99416614849476,4.840618700382578,4.304250185969606,0.4293173725911375,-0.33232168340131035,Feynman44,None,0.5660385957788692
3.858272749559718,2.410166642083756,4.2036233334118105,4.34748433709367,3.8882692029180226,0.9218638747732278,0.8441491795012388,Feynman44,None,1.0559386697692148
2.875981617620811,4.025010251085259,4.691275709035235,3.1958116053509786,1.4306161154534691,4.839724358201519,4.18558412195077,Feynman44,None,4.58320360212908
3.3650315011373917,4.680800479228033,3.207704787810097,3.4328304878027516,4.0355221015755145,1.072577869923013,2.4436554460232314,Feynman44,None,1.424934758962804
4.89729397934428,3.552846811162109,3.1573504690426764,1.4037515876070454,3.3675766905032556,0.8266062586943391,1.3932578468501682,Feynman44,None,1.5035030524640953
2.3638837535761934,4.998170352554803,2.301206504501308,1.8688389567418349,2.638637172927397,0.7249263564576512,1.4412322037979923,Feynman44,None,1.6191758435199062
4.065078181958761,3.742876963394465,4.976935152795415,3.4354320479132503,4.952877183933383,0.7723218075214526,-0.5224813998925266,Feynman44,None,0.8473600403356432
2.006332000437477,1.148287722714659,2.8673646006972904,4.581119827253453,4.039669964324357,0.1203630251879476,0.665434263159,Feynman44,None,-0.698909579783332
3.6496756055587136,1.1662451565043601,4.869399309507069,1.2259039762460078,1.2590183351448885,0.38650016161902945,0.10653311951722089,Feynman44,None,2.5065834041171335
2.364347410790923,3.9329085507814807,1.7556768125827062,4.891879981308165,2.2041634513792685,2.204687044829656,0.7802956665784677,Feynman44,None,3.3963222434389584
4.799582692757072,1.2728265399268217,3.30615078318026,2.649777177481685,4.230269627799595,0.29556283053261745,1.6930227485613716,Feynman44,None,-0.021998029343347898
3.30065823384458,4.9837062602174615,4.385830239481482,3.343996630450614,4.870883122799005,0.7230004676708419,0.8646952211037465,Feynman44,None,0.9461482884513408
1.2172681954589342,2.76935177001311,4.142572112216003,1.1355313525912898,3.1043100548910827,0.04300545598110129,1.0291737572156483,Feynman44,None,-0.9948240288069657
3.1666290054267514,2.4508736804844893,3.9545582525469825,2.113807554966763,3.5415021316626336,0.3441068477246946,-0.2646270634529544,Feynman44,None,-0.21292995479362253
4.359844025854747,1.5251965916837418,1.7184181069902853,2.2331127355600686,4.111579291584492,0.3240588841872496,1.7705274829819826,Feynman44,None,-0.16600147909709023
2.182528198883965,1.6649409644897322,2.8177157389844063,2.911919248367479,4.463246778118839,0.10600365039988148,-0.605530850259468,Feynman44,None,-0.970716566754088
2.082103320490457,1.6307649344623716,2.3729186405975766,4.170908481110816,3.2063574181893313,0.27413056434559324,1.2214147646624525,Feynman44,None,-0.09154505256783176
2.7678506701233143,2.9125967136364963,2.77508047026208,1.585116433229695,1.7696735389759795,0.9994820560373664,1.185997876307019,Feynman44,None,1.7684421253146998
1.2923176238207832,3.330411286206001,3.541903410645881,3.8630099721922107,4.4083824676829675,0.10888050781751729,0.7320424866656137,Feynman44,None,-0.6928876265522439
2.445162849940405,3.007516429857511,4.206279647663518,4.884915759989234,1.4326909726606751,4.098800925164962,4.6184312647011,Feynman44,None,4.249350996593148
1.011177863689137,2.8537186213903607,2.483205869101699,2.2377123717306806,1.7860458206331664,0.2009672749406078,1.0835487382370455,Feynman44,None,0.5148217042168532
2.4647481634572754,3.613307198198644,3.2772171121598186,2.3557627208500045,3.8215871458883757,0.33234255850824146,0.7014797147325074,Feynman44,None,-0.17029829621774298
1.6502595897265246,3.73400756553262,1.9563096296765856,3.087698700502397,4.289389012895051,0.1690872202866318,1.6760227216829573,Feynman44,None,-0.45915759609135387
2.9895508922066134,1.9802870659689376,1.8783714065775703,3.2187494456633035,1.3611559115022174,2.9020767035662702,2.7065518719294115,Feynman44,None,3.1899310250065795
3.506148496862703,2.239598292920128,1.4357101748650263,2.322439612543209,2.8705240385800455,0.7272384477358351,2.5265831168516,Feynman44,None,0.810864348242368
3.727966169556326,1.2947133862708098,2.598754037674045,1.6341670841514295,4.793216260705998,0.08811354786875913,0.666973178824536,Feynman44,None,-1.024915934191423
4.5476785600372,4.153560350122008,1.7875287165156588,1.451869144694478,4.030947020660429,0.6972580126369695,-0.7116928692718781,Feynman44,None,0.9006462915391762
1.5419120714590169,3.9278067935143457,2.528378194863352,4.662309070644007,1.3819505269644856,2.2709494867504305,2.176638457157656,Feynman44,None,3.9301425584695657
1.0217661418485586,3.0979572785428067,4.098410075346239,2.8070587379038505,2.985314667955205,0.09931191074052624,1.059051755124967,Feynman44,None,-0.4764760131962669
1.2372900942771867,3.1633883928210262,2.028813055535631,4.231492298079626,1.8214984991699081,0.6165022195861982,-0.24405485059913445,Feynman44,None,1.773750076601712
3.9168285825144773,3.4789030918252926,2.302529569529803,2.9767202050343653,3.5926167205473445,1.1627400509452122,1.3747271656682167,Feynman44,None,1.3333169842616766
3.865265273633286,4.851272131645498,3.277991189410144,4.598885321144803,3.2889977090679117,2.9830816744371735,3.9634375524602388,Feynman44,None,3.824660931426578
2.9563641325560672,1.5961392139467003,2.301027245491824,2.904839532664119,3.8554658005675666,0.2452239216980768,-0.7574872706568857,Feynman44,None,-0.44903919161551664
3.370119945785989,4.329062167075578,3.338576506194462,4.925959050515264,2.06874867790227,5.49664788847527,5.792289924212514,Feynman44,None,5.500786472397377
1.9437808062174664,1.449110546366037,3.843656700083655,1.3238662947952835,2.100499262409762,0.12016366013860633,0.05906999955817664,Feynman44,None,-0.24847542962683314
3.421887793376138,4.413931666258751,3.9263928334714113,1.3778994955902282,2.299747398790917,1.138500601632434,2.712141410759439,Feynman44,None,2.4646884712098127
3.473313233974167,4.896694999686496,1.0996358079905089,1.0593940856157706,1.1736811720189673,4.338651712342673,4.366558702256939,Feynman44,None,5.964545376757431
1.2962278944225645,2.6194452824374337,3.3928036060339988,4.395405041998928,3.017624007442737,0.2087724090120086,0.3539401701259437,Feynman44,None,0.008801819250503768
1.8531396091003578,4.679063770698633,4.695450084157294,1.1761578437927986,1.1409313875367904,1.29370035150844,1.6063461934364405,Feynman44,None,3.3276237910055535
3.3031646033386712,2.9365653517531185,4.771278076513019,1.6684527037487773,4.14847563635994,0.2410100363289202,0.48241385287418015,Feynman44,None,-0.5339923071284556
3.0785071614979747,4.215547485096405,4.467017225539527,3.507106595918812,4.163186802732511,0.7599570916959623,0.573320385331205,Feynman44,None,0.8140374675982266
4.056879289038546,2.6354293693493163,4.292993223830213,2.4986740543215626,1.3870772571526322,4.5902726179330715,4.2131952299298385,Feynman44,None,4.686864448321011
4.798756743642761,4.90227323004946,2.6977096382646244,4.207873350547953,2.391873155450291,7.999671684674395,7.597912950461957,Feynman44,None,7.08377721665925
1.9679485519157685,4.369531858860528,2.462811047833664,4.086706229257681,4.943925435875269,0.2805293465717758,0.557813273995752,Feynman44,None,0.07635967997689098
4.5054325649830265,4.1244153099629735,4.0256994701215545,2.4898672291637918,1.1180865257540558,14.631612612272459,15.63687338796445,Feynman44,None,8.13152200907174
1.2731048074827118,2.630023917837295,1.1912926050834152,4.633025381363288,2.228737967916259,0.3988652467317261,2.2803663280483866,Feynman44,None,1.107350715945483
1.8858769762821144,1.4394627238017685,4.788137116638142,2.279498425463656,3.544146791004456,0.07501878572936292,-1.105784257779629,Feynman44,None,-1.1005252328775748
4.48418834808334,2.4899774173940203,1.3843304708714168,3.565021667172003,1.5409008985189594,7.200853802681413,8.419243535201177,Feynman44,None,5.871112389931398
1.7982101933647616,4.159936685908626,4.111062641136124,3.6863973854191974,4.280224290058992,0.2638580026343605,1.1235435842892898,Feynman44,None,-0.10967413811183195
3.51580447723139,2.200232644969952,2.468011560457032,3.1371229168078094,3.9651773173805305,0.49665502456967625,0.0964552149409797,Feynman44,None,0.12191500187705938
1.1676315902013816,2.19529348726514,2.1321476317395276,3.043384469677437,3.3472552846147146,0.07995433766823339,-0.1320043393828551,Feynman44,None,-0.7859486248595656
4.129280749402248,3.5023132115554216,4.950589593275038,2.237790591117222,4.750852318018795,0.48397583424187424,0.38257464478670644,Feynman44,None,0.1469526507690339
3.559366926385741,2.431728407585918,3.0184501339942913,3.0423807097954327,3.4362537987769426,0.7149067613808585,-0.16938857948203245,Feynman44,None,0.598201789176115
4.357957380921231,2.6786266860469365,3.209804183025513,1.0559584899625225,2.236868732389902,0.7152823614247178,0.6924195065884144,Feynman44,None,2.1752245338247524
4.072081650471301,4.580806276270619,2.084303670993824,1.118388200679047,1.6173256351407632,2.8758082051441396,2.8844948724400936,Feynman44,None,5.173016712908254
2.0074988004997953,4.465156943288818,4.297855696585726,2.3320190226142965,3.1981907343031035,0.3888841683224201,-1.2024878551021403,Feynman44,None,0.38539287033044184
3.445796269455981,3.944712639079506,1.2740518491272397,2.0664931121639496,4.27614003986014,0.5136645929691817,0.09245350633920585,Feynman44,None,0.28310071769224443
2.63023418436749,4.816797670308983,3.540222902713048,2.772696122690223,3.2322068001073925,0.8472918739523688,0.270058692143486,Feynman44,None,1.3151465535649176
2.289064128805584,4.553467143693682,4.862069127271989,3.8152808178265247,3.197110692804891,0.857118904113614,0.6968754998806664,Feynman44,None,1.405966325794056
3.6999019403656224,3.913953616527934,3.906243860693722,4.696186520197514,4.025361078965712,1.4769781198273997,1.861569019212045,Feynman44,None,1.9656913515699144
3.021139387128996,4.615858860884506,4.5270944843168115,4.101489236767154,1.3424957278173943,9.166501352392855,8.29237586923516,Feynman44,None,6.567982053931944
