omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.3548302931507568,3.9308613993701744,4.747716283580125,4.514455208279487,1.8905671812537217,0.8969981891621192,0.7451636426460522,Feynman44,None,2.100847429261516
2.0497149176834006,1.4537409230611766,2.3642563809299317,3.2381872914255294,3.192063233423584,0.18099651161997074,0.9586107841978497,Feynman44,None,0.23219059542393913
4.494104291841268,4.851114879923919,4.930061045520805,2.5557208748283777,2.937661998506015,2.54163941047079,1.597002738974831,Feynman44,None,2.741370159594373
3.764986045090897,3.4648819446813475,4.81706056486219,2.969265825830075,2.2745933168116728,2.4740608970381883,1.0476928483172299,Feynman44,None,1.4278880112404393
2.1693323112931404,3.108827778875421,2.3574524031419846,1.8960073027453426,1.387146525356846,1.3621164444058345,0.922180582432669,Feynman44,None,1.181057898239982
1.344504779098489,2.0266610045595757,4.465979902298353,1.5625759885860537,4.782129521338009,0.0217284748790306,-0.564334437644946,Feynman44,None,-0.02171771176984053
2.3125345919177698,4.968853737166654,3.3911881232444028,3.370165214907413,4.789203756454382,0.3810414236973351,-1.321085220590204,Feynman44,None,0.7284484101380474
1.4251197645909253,4.233933090331172,3.680329007276012,1.7980452855630094,2.72662372957608,0.19937429537590695,-0.4837664386922497,Feynman44,None,0.34466639147047395
4.342085149346863,4.281575522980161,1.8701232504082306,4.59719577293217,3.3467803888532672,3.2479063267629265,2.1329258915010736,Feynman44,None,3.081353674669062
1.1942239882596564,3.5265824079462256,1.628259968219095,2.4185796478135133,3.999133013401313,0.07567488557034807,-0.2625920923934232,Feynman44,None,0.14687516639447548
4.377375429486228,3.131013893994269,4.701864086866097,3.538741549305684,2.469094091038328,3.032546408419417,1.8153273830108787,Feynman44,None,1.9258126370241708
4.782192736343042,1.3619010971881553,1.4153864246531431,3.847537042677584,2.1010393212860747,2.4774643028912955,2.0980126617972963,Feynman44,None,3.6406004301120967
1.2541365445105872,4.106415361307914,2.1262199688953185,3.5190967968636513,4.421842476763738,0.11606054309168395,0.3720905498448987,Feynman44,None,0.2921675864476704
2.156719529694999,4.473471042408626,4.5136043600010005,2.445174374319282,3.4172376141700465,0.410934140723229,3.0528796927626374,Feynman44,None,0.45610825167640695
2.5689960060558463,1.8439465524744785,4.830895569125131,4.284670420244325,3.734823678778898,0.33337632045804744,0.5238124754172373,Feynman44,None,0.3605957940188748
2.4722165562680516,4.717934339374292,4.651630299041811,1.88070565633083,2.0303278629132766,1.2001974984248018,0.23294326392345543,Feynman44,None,1.725509069041874
2.0965197789961305,4.943374440168456,1.4161803880626729,1.7743699910313282,1.5115421239288334,1.6640811686393968,1.2942177165432054,Feynman44,None,4.063779457647283
2.7155043606571834,3.932697950603644,4.436023721638639,4.394339212976095,3.561694347026265,0.9624087783690841,0.24622700734879577,Feynman44,None,0.8850716600718418
