epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,Predicted
2.3853378375086756,2.0347286988775206,1.4302759560961233,2.723236010019791,2.22560990330612,2.1128613343073104,0.2528210997136227,0.28885478760675337,Feynman56,None,0.32353825781270656
2.7461907544327424,2.297928505484026,1.0420577954871548,1.7303443139181374,2.735554656963254,2.085570547041897,1.0975107792087422,1.0163639172503538,Feynman56,None,0.9994700085344886
1.278100082248835,1.3751395612147355,2.633642525454623,1.2759797707510183,1.259190638362948,1.7944824473789187,0.0065215386243561045,0.29617859129578544,Feynman56,None,-0.07107462925555151
1.522996985501358,2.6745690792980996,2.6891130207045277,1.2639012700705996,2.8838365701578175,2.535291702149836,0.023799750267400374,-0.2809569694013776,Feynman56,None,0.040049618730417395
2.614856576421575,1.7384074790486281,2.1848983619451183,2.0838618914752356,2.319882718040854,2.970847402344071,0.029530393339166912,-0.2512260115536783,Feynman56,None,-0.0012768114617963896
1.1997345323952937,2.4252565160376056,2.9489177292914057,2.007149699215965,2.8178076357789523,1.3609337864011357,0.010188985169723812,-0.12827716303625067,Feynman56,None,0.0119076577572075
1.7634793764533596,2.242113979243638,1.7133414821765303,2.131522112242289,1.4984698169239417,2.3447738858162834,0.12559618985435167,0.16367002330463493,Feynman56,None,0.14053637873939243
1.0103643945725813,1.7236945687507783,1.6154328598517367,1.670243958919419,2.364540260101165,1.8315492011974035,0.1962951376178428,0.2819062663493438,Feynman56,None,0.24457476373975467
1.9788339089456228,2.6681168460637874,1.4018618932110338,2.739590869471506,2.667539196820142,1.6700759306690047,0.3796709151735813,0.4036761677839635,Feynman56,None,0.5082315357477776
2.8797352028158887,2.3018946327734913,2.337856410249649,1.0617982805401487,2.096019733206831,2.9145357718466767,0.01871208298206352,-0.058945901782177526,Feynman56,None,-0.05004526090532197
2.644690340670782,1.2367535523176005,1.9621393667437619,1.250482054248569,1.2100493750923371,2.7531588162180496,0.018389684708353775,0.022970689635458293,Feynman56,None,-0.0413639732938784
2.870084635427085,1.9826219972536556,2.3860056000493524,1.6564195387442557,1.2400762055283208,1.1662874806342465,0.005146401284509285,0.14849579096512472,Feynman56,None,-0.0900122478764602
2.109479639050595,2.6809138513013178,2.0267693930203023,2.7149889107506704,1.4286006173715493,1.9593951355392831,0.05332878612128441,0.03293768554772958,Feynman56,None,0.039437657816387785
1.6103150636447658,1.3209455532443535,2.330752638558295,2.6890474648422993,1.6293420812583483,1.474153497227262,0.013196283910669408,-0.05006163998458993,Feynman56,None,-0.04926094612309223
1.0042069644811393,2.335155327562574,2.895702390472844,1.9743617551648505,2.8962816776554456,1.768444866229799,0.016902106995682804,-0.13268482778024218,Feynman56,None,0.05072888287160776
1.6691715330175103,1.9608651425919792,2.614893196642809,1.516522199325377,2.798027363945778,1.6912885660588928,0.012347669943794735,-0.011858130242618614,Feynman56,None,-0.009073547659297502
1.89815714286572,1.5730234869406559,1.643200480318827,2.819263268497398,2.653720183635097,1.7947641607821376,0.11475636189173266,0.10739940390207728,Feynman56,None,0.14651160226645815
2.2847799980432546,2.4425178006510553,1.6398367362996613,1.448589015077179,1.1133494948778935,2.044155768968823,0.08038149027602473,0.1605059093851255,Feynman56,None,0.08404345030096551
1.4110127825495018,1.8412119836847067,1.668879896430709,2.2944895573512936,1.9675890945709293,2.937337200451351,0.21364502804686863,0.17391793959194096,Feynman56,None,0.25853823185387204
