epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,Predicted
2.5830146031343872,1.127318878117343,1.5463694610573058,2.8092027171254834,1.1488808497371965,1.8081458173819613,0.06466432184861003,0.02839819185898835,Feynman56,None,0.15730643505085326
1.7957892705760308,1.5938543531136729,1.8614370345259406,1.876613280173212,2.05088668731372,1.4119543060082027,0.03721447198691148,0.1735186508556713,Feynman56,None,0.05784401548383947
2.6640019907324,2.0971919993333956,2.898353209472393,2.9226906889049937,1.0348607679418413,2.484753162246586,0.0070790098113970865,-0.14812949631533767,Feynman56,None,-0.09416640798916906
2.9008847143009837,1.9537445226104944,1.749504309551728,2.7972361601214564,2.6567453874696567,1.440980413534219,0.054534884053217575,0.025905476405938054,Feynman56,None,0.12794540926799366
1.5560884678486122,2.6891752739351533,1.7611845460047215,1.2061980895585147,2.7084851885621433,1.4592751178511363,0.10534729959473021,0.10011121913279956,Feynman56,None,0.29882937808425414
2.4886529228212932,1.4362733286986549,2.8323063405762103,2.1345433175069912,1.1140057228971105,1.5754612745228604,0.002867497506596623,-0.07648983475220553,Feynman56,None,-0.1714735326504119
2.402965688206393,2.9211366920555184,2.844637152866792,1.5600796810547164,1.2629925267302176,1.8196773330600204,0.005690812308456087,0.003359406899494855,Feynman56,None,-0.14896258277661864
1.1375090921616942,2.2169491649754445,2.3151987398335634,2.7113370690643155,2.229882283693266,1.5714496075918618,0.03858711391273483,-0.1882446126142526,Feynman56,None,0.06119491045655367
2.6814874565239997,1.6512241621944492,2.806648399537445,2.6078343833925315,1.7692734152933534,1.2678428348813462,0.0033726115909363205,-0.03412004921664206,Feynman56,None,-0.13881193610135245
2.5044135075219156,2.71788790281325,2.9533049727628615,2.761775603337477,1.0473060611931357,1.886431888632493,0.006425407887275971,0.03349869043894447,Feynman56,None,-0.10371242639321616
1.2843906487764203,2.4316309249710044,2.0736366012743344,2.9738847609156105,1.7320990815228392,1.9433866539706548,0.07884242482231725,-0.03540063096818638,Feynman56,None,0.16356578528854662
2.9130187011413256,2.9701492580220754,2.8219647076194248,1.2081306498247473,1.4596864299884607,1.2461461692241478,0.0032115943826052837,-0.21427632785167872,Feynman56,None,-0.18949702721432435
2.5153949787155314,1.255585084272362,1.7899888013655607,1.5551660642505831,1.4815157979754634,2.0658131699225546,0.02877417062307483,-0.1421631362000335,Feynman56,None,0.024790007496891007
1.4571632373970056,1.678115002993995,2.945534059908363,2.028388357775505,1.4427067129880133,2.1696609868857113,0.0066964387843804095,0.08998593550640888,Feynman56,None,-0.14560873604403798
1.7113157644121881,2.522391634197728,2.8416102968362806,2.9516492672931847,2.01361279940807,1.2242113989554264,0.008307489545679045,-0.13969212379523133,Feynman56,None,-0.06371699151915115
1.9095590660395358,2.6823518863544367,1.9170628450624951,2.8102370592162687,2.097176992072444,2.2144157378961493,0.10056480784329352,0.1406781636792051,Feynman56,None,0.2649964834312852
1.7671442609368109,2.7798980075466453,1.2194041939785876,2.0051264799597615,2.807457608595337,2.394444778149313,1.1506706035778766,0.9833717609576371,Feynman56,None,0.9867378598193155
2.5721242947410508,1.9143525358058866,1.690345801668198,1.2489723025510902,1.191224512394047,1.9106211391949515,0.04245898176873862,0.12056524883234629,Feynman56,None,0.0908118760504208
2.731125792319438,1.107805748779842,1.5805310124207923,1.3578614230184176,2.161908190558902,1.7725543428415096,0.04442861326674533,0.05926795468812984,Feynman56,None,0.08336571904854696
2.3504074862495288,1.687038484041257,1.1652167615687326,2.9331861629787053,2.5049846246846847,1.119117395372407,0.3443620202246454,0.3878439638796525,Feynman56,None,0.4749196410897809
1.6039935962657916,1.5105451228195108,2.819580814923356,2.1086799228832485,2.297698166677941,2.779660823047396,0.010936478522145868,0.09564541980432494,Feynman56,None,-0.0797178493017816
2.2326859920814033,2.2827128375272165,1.6258764742342284,1.0369135629499262,2.760339157556842,1.3827600799803297,0.08759321644650292,0.03997014267918784,Feynman56,None,0.21426624485193024
1.6881112070103088,1.3560908555014666,2.0682662976360096,2.0562087004608007,2.322852302164101,1.1123897398476161,0.017486119459583883,0.06718024711141932,Feynman56,None,-0.01666703097070508
2.1120155743940674,2.4192454041859133,2.1885146937213698,2.724485831562424,1.6630792566709534,1.7595696143700146,0.030592274040164145,0.13100224244510772,Feynman56,None,0.02282005159939799
1.0300890629873627,2.1747743186218544,2.679953530673007,1.498974797006595,1.0306821167779052,1.7370402040423718,0.01152093985402616,0.10820916742820401,Feynman56,None,-0.13555141370561202
1.8045583329701245,1.3089570901303897,1.7547165716846485,1.1791006920465008,1.1105071502776886,2.3859718037727933,0.04022881194579134,0.024209564284928216,Feynman56,None,0.09762129170211058
2.5090615991232967,2.2465364421782374,2.6192190592823037,2.9352939436926424,2.84555830236465,2.1256009694946645,0.015068337951619834,-0.11194533667505834,Feynman56,None,-0.007658274097173093
1.8683045817711617,2.5080451843972567,1.9267519592276712,2.804186376929846,2.739586089078988,1.1389095718908901,0.05388639718942543,0.027061404989621195,Feynman56,None,0.19237918903727771
2.5339007955659114,1.9763247894175702,2.0609203118543284,1.4525476644507027,1.742101249539832,1.1361511925025065,0.012906098184613234,0.09199727905806863,Feynman56,None,-0.07496447159539742
1.291813654426905,2.933844668395969,2.8386224126547273,1.8074402304285528,2.9873808041030046,1.6847442424630252,0.017304904575126335,-0.15359700362513024,Feynman56,None,0.061568461236215545
1.6063394543127962,2.9995713924365774,1.0806666626834676,2.7402407877971027,2.467285310491236,1.3717191439518863,1.5298608256747752,1.6856985257887351,Feynman56,None,1.0606046480647058
1.3923016741770788,2.758667170941679,2.1720440508454235,1.7672574404676002,2.755183455567753,2.9411860888435353,0.09419704725060006,-0.13002021911125916,Feynman56,None,0.31797856709636974
2.715383477031037,2.8434342290182864,2.174939867019622,2.8162796646497683,1.340358746517304,2.6929909083911325,0.04314531482170931,0.1047543812155517,Feynman56,None,0.14936755057909518
1.8709600626341136,1.4632270346525444,1.3311811970038112,1.9972852897193234,2.8169424252975226,2.352724041523017,0.36287779519058583,0.5466596863138842,Feynman56,None,0.537330994500014
1.9053750862690884,1.9217348297642305,1.837419544894619,1.8595600966864256,1.9586021303143504,1.568453931879731,0.04870122888631729,-0.11159046035763354,Feynman56,None,0.0912275576819756
2.4815300771116937,1.2175192169988909,2.433039760954357,1.528263797870679,2.295530896247123,2.5481785809745023,0.009653895757290712,0.1014518689406594,Feynman56,None,-0.11286892694686254
2.2494831879262405,2.585237125400133,2.0473451315409426,2.250665055904599,2.1263318126747084,1.1745313023761235,0.027737971819933264,0.2237461919602348,Feynman56,None,0.04737504012615062
2.4956047749204657,2.9829552215180914,1.0512546152969495,2.2611745880700074,1.557375104069275,2.8787331266121456,1.756635487673059,1.893060110359695,Feynman56,None,1.2339208513398643
1.9909076113366424,2.9083684101197207,2.5232760285558777,1.502764339882296,1.10687388308534,2.894542003057385,0.018419244591960638,0.2737063399055148,Feynman56,None,0.01649515411751717
2.0100883011719506,1.6010894236234656,2.280343439518947,1.6768700029827497,2.0399245393386995,1.2338613578761857,0.0100482979033391,0.12402679798417227,Feynman56,None,-0.10175313077686182
2.6421994095431085,1.9238736855787821,1.9194595753930117,2.172415706261742,1.3743705089347789,1.5707552800504794,0.026938933047262973,0.07839042901806952,Feynman56,None,0.0068727142590247
1.82516451762006,2.455179028556097,2.135892786797042,1.9838208008376181,2.465876227028657,1.3841851755798138,0.031647441693544054,0.10369086641909044,Feynman56,None,0.05499025384754318
2.2841904299910114,1.6964744246326187,2.352707064251651,1.245654250643804,1.8138492503805683,1.5132619770080127,0.008190309954414757,0.128022074708905,Feynman56,None,-0.1435703828087076
1.056281291527166,1.4511433457941156,1.2863170941076219,2.0834485426257117,1.198819100022679,2.961760522432736,0.6630370616342305,0.4485622229405962,Feynman56,None,0.7630225800014657
2.908765796517769,1.281937709370455,2.550452582591765,1.5049902015092562,2.9103008942054727,2.9416992699053743,0.009396789295175659,0.01053608847022953,Feynman56,None,-0.0943386962629229
2.369543783388914,1.4425571874480245,1.8233139710513038,2.2436264084995474,1.747000466962852,2.0682530866951074,0.042416951645206605,0.041959639232298646,Feynman56,None,0.07272188899224219
2.7810671870913275,2.3355963565985913,2.1912569262622656,1.235259697550153,1.933296833018843,1.3444058232559342,0.012240496067177012,0.06323229995510447,Feynman56,None,-0.0950864839860781
1.0647588384112316,1.556921102971758,2.3176667950127605,1.3322330239465254,2.133696078048893,2.456610084906532,0.03225701571009776,0.1606646703428507,Feynman56,None,-0.016425632029313433
1.7920613013351854,2.6869127359616134,2.644119136833448,1.1030197714044927,1.768416045395555,2.0362648236566145,0.011753942402117553,-0.12731402246414145,Feynman56,None,-0.11720665085940216
