n,alpha,target,target_with_noise,equation_name,varied_variable_name,Predicted
0.15814646087249384,0.2313731259501438,1.037042648227313,1.17636239967886,Feynman65,None,1.0500517157648943
0.07648323342771035,0.9492669358339609,1.0744036474249707,1.0687356643300898,Feynman65,None,1.1196378929934832
0.7953913723568848,0.21692891736371245,1.1830727183914953,1.1377507612566973,Feynman65,None,1.1967174986312248
0.29667211880499267,0.6783985974972851,1.215735033792655,1.0690795673336835,Feynman65,None,1.2145673859376993
0.2702285834134558,0.048905849937503465,1.0132742349104098,0.8635485770697878,Feynman65,None,1.0348611598754236
0.9378516116316827,0.44388580779514575,1.483375232055764,1.529032265849269,Feynman65,None,1.4802739739614423
0.007660647501220641,0.8305908428968665,1.0063763876936984,0.9917938344943462,Feynman65,None,1.057624086104622
0.1929689377914604,0.44187335139825923,1.0877622638938387,1.1167698979952787,Feynman65,None,1.0953059816455704
0.01018992858469392,0.36090516448945054,1.0036821116272652,0.8658899076275814,Feynman65,None,1.0331961922664366
0.45171365402291985,0.9399333284274872,1.4945766167191892,1.517924550704271,Feynman65,None,1.4916803092976898
0.6890755247260443,0.323125839395197,1.2405084961866615,1.2904201211479926,Feynman65,None,1.2363182647955218
0.37114861286382217,0.4976444984794365,1.1968174648470877,1.2484262784026714,Feynman65,None,1.187250439385689
0.10745679535617148,0.90245805364137,1.1002146988935795,1.144159560882799,Feynman65,None,1.1375458057231096
0.9376656343406662,0.34320488687302997,1.3604803238854724,1.210788548084118,Feynman65,None,1.368504159962785
0.267152351388416,0.9934814132740474,1.2911708693544852,1.6074231143283442,Feynman65,None,1.314116392837427
0.7097448350481119,0.019873374493683427,1.0141716554193991,1.0212834513353701,Feynman65,None,1.0568669545396852
0.6630284577461594,0.1380682989432923,1.0944245192172533,1.1799214173542536,Feynman65,None,1.1138176233858303
0.263700649309925,0.037703084401914166,1.0099753873615909,1.310076494254022,Feynman65,None,1.0324723019910087
0.975087340722726,0.3233852730826269,1.352365938952274,1.3559291900131827,Feynman65,None,1.366007629241443
0.5314790019097658,0.3155412039991665,1.1776334422546455,1.1919275827752347,Feynman65,None,1.172064570046053
0.9544665160339072,0.3059294733454432,1.3234852784770965,1.4530620699827819,Feynman65,None,1.3372684885140609
0.556239752581594,0.5450737851487949,1.337278376316953,1.2573283919758884,Feynman65,None,1.317235839637316
0.5040366040172075,0.39840919256794494,1.2152190653164812,1.2741986415206743,Feynman65,None,1.203529399048873
0.43420350453482026,0.45832646404546795,1.2131461455077643,1.2657700625838715,Feynman65,None,1.2008653466910402
0.4522197111368541,0.2593683620460877,1.1220638352957577,1.1052138528279474,Feynman65,None,1.1224233882189387
0.7486901795944798,0.1906367346837442,1.1498574623183948,0.9774958529563508,Feynman65,None,1.1648280441815413
0.5994177150132383,0.6297207448799322,1.4317950541960296,1.5496964208760218,Feynman65,None,1.4082851310484108
0.7452855991775073,0.6377486577810991,1.5647868791259922,1.4495013295129098,Feynman65,None,1.5380591375661548
0.00299329482399302,0.7283158049810633,1.0021816493076028,0.9326686322112184,Feynman65,None,1.0495941373082267
0.9547522895087565,0.14851992837227557,1.1488346464565298,1.0541041701136442,Feynman65,None,1.1828144659662296
0.06615013258988967,0.8362068309403726,1.0563542752720625,1.316926290904243,Feynman65,None,1.0968320464907702
0.9852560225705678,0.9265933721504584,2.3122690338697263,2.3002758682594187,Feynman65,None,2.2195735243495873
0.9112503070015145,0.7993811999926138,1.9620285590897086,1.8106954890992946,Feynman65,None,1.9135721476057637
0.535451847154819,0.97663121676529,1.6333380405469229,1.6619517932643788,Feynman65,None,1.6233419902992352
0.780002300598091,0.29707437354705035,1.251114683736941,1.221719974818206,Feynman65,None,1.2536492169931368
0.676195620072115,0.6725321161630173,1.5360168657563356,1.3885007431035408,Feynman65,None,1.5091501152828963
0.46718050340646833,0.3166252298288462,1.1555929634761897,1.235334463979885,Feynman65,None,1.1506416697732726
0.31924415336819434,0.5763911347691455,1.1960335091511385,1.2047821386286819,Feynman65,None,1.1904545673475053
0.8793621061745734,0.38042098302803584,1.376512420360854,1.2160938009825675,Feynman65,None,1.3758656665187614
0.7596960661746233,0.8284093392321823,1.796410030963302,1.6498273119494098,Feynman65,None,1.7592388867460447
0.9732233867573757,0.8923843669585891,2.222357481755032,2.1468824613096653,Feynman65,None,2.1436008405782023
0.9253214877795402,0.6338585961054679,1.729059743431933,1.9379223747424863,Feynman65,None,1.7035803468435817
0.2751238839802489,0.4275780746912552,1.1224380185876808,1.1289416263446228,Feynman65,None,1.1218901956442404
0.040283116477460745,0.8947462234807956,1.0364814688887183,0.9819088016369761,Feynman65,None,1.0847390801867922
0.19738964700138983,0.6239510062311152,1.1284341830796936,1.2292970817107913,Feynman65,None,1.138093371710263
0.9807623993232818,0.8594645482096085,2.172327341276846,2.367826636677095,Feynman65,None,2.1013177076611207
0.9455143416977105,0.1721301250238324,1.1720873254009374,0.9981732800084989,Feynman65,None,1.2020492498891202
0.6419324436410322,0.25999799109142585,1.1767334862108427,1.1744144046657183,Feynman65,None,1.1783728990958404
0.5116975045191039,0.9006183015609,1.5444850521704945,1.5154894623773925,Feynman65,None,1.532425746043475
0.8483113064596356,0.5680622883749228,1.574114351006556,1.5956607133188152,Feynman65,None,1.5535694569419285
0.8709215063600103,0.18872973859086473,1.1738965076412038,1.1395903525814033,Feynman65,None,1.1961677958944956
0.016179521628167493,0.5860996193212493,1.0095128810863523,1.0265088360916201,Feynman65,None,1.0477757897346491
0.8497315287904196,0.3078129432252321,1.2865407382920075,1.311541193340635,Feynman65,None,1.2919510762023414
0.5331094132145205,0.36829930428278934,1.21009404913542,1.0792694200194046,Feynman65,None,1.2000616022823707
0.23303453931754947,0.8304452271334644,1.2068668807942606,1.2066656168250192,Feynman65,None,1.2210761339737004
0.4165798753463289,0.4657750617540328,1.2074498564418983,1.2671147557243847,Feynman65,None,1.1958196430001606
0.42213433759793906,0.9409605659185374,1.457830291249525,1.5089179447960788,Feynman65,None,1.4582765137760574
0.08361642575104511,0.4621695882276574,1.0391492765858692,0.900086952224991,Feynman65,None,1.0612923203152689
0.2813307724220865,0.09203573446142976,1.0261179034007606,0.9911180636252133,Feynman65,None,1.0437999863435585
0.2359209077747716,0.740647426169599,1.1855410000021203,1.0924027627146322,Feynman65,None,1.1943681948279536
0.14366747641308497,0.6584510568963929,1.097678051168881,1.0964963216078178,Feynman65,None,1.1164533026351116
0.3009068468012228,0.6730109964665805,1.217173836512115,1.075785806593452,Feynman65,None,1.2153610702561153
0.5574476156114969,0.4647059597652181,1.2835321582506372,1.4075995783520083,Feynman65,None,1.2668923603456193
0.7836516304075246,0.03700747982798647,1.0292840606444749,0.9923383377052497,Feynman65,None,1.0720255219854695
0.45533215252420334,0.9135725899039407,1.4829437953152496,1.3796601009735299,Feynman65,None,1.4776595126107896
0.23469851697343014,0.35978087264308745,1.0868855777175734,1.1661945687459347,Feynman65,None,1.0912413312440667
0.9716357521662586,0.8604135213278518,2.1589812908567487,2.186829023980471,Feynman65,None,2.0894200162338037
0.527256931974216,0.3629431886189294,1.2044027777658122,1.2858075133642055,Feynman65,None,1.1948477721965627
0.21532007489476268,0.2550630506997509,1.0559443534497757,1.020647324112286,Feynman65,None,1.0648595971929808
0.5523222602799189,0.7757688987841527,1.4998679813669629,1.4081606326066467,Feynman65,None,1.4791203940905333
0.26489692090038164,0.26069836217382947,1.0706853270870156,1.055007831347167,Feynman65,None,1.0766826316163993
0.07912157953298726,0.5468564299164144,1.0439013207428243,1.1746752315192948,Feynman65,None,1.069309565003364
0.8681647481007312,0.6092159021414227,1.6421023686307428,1.5410969830087826,Feynman65,None,1.6182538674391396
0.26191428055148347,0.1519476702752235,1.040332303190851,1.1099018143534565,Feynman65,None,1.053144094215325
0.14208041610250322,0.5082202440651256,1.0739890135232542,1.2078382431925887,Feynman65,None,1.088683092872779
