n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name,Predicted
0.8864041063114,0.3599884646046624,1.039037814355131,1.393429726584929,0.5169834489871672,0.9563312612117711,Feynman64,None,0.5777051443603936
0.6498605468883503,0.841624648158594,1.6693112376011516,1.499530536751553,1.674341703300966,1.2863228527115214,Feynman64,None,1.589062336162941
0.7253238855639503,0.21433544688872375,1.2233841174055755,1.9674701720503236,0.3946449815131856,0.6158974771761763,Feynman64,None,0.5774637827032388
0.2858270609696393,0.5178623866752495,1.6781306604036232,1.8851218237264717,0.4925581906876228,0.48091845947467926,Feynman64,None,0.5039007541908139
0.678615528629084,0.41961014755185966,1.750291879717655,1.5124777825513847,0.8328778712409587,0.6734117427039397,Feynman64,None,0.8147003739944606
0.07612416437724523,0.8542945663453188,1.2925735885014178,1.7584467993773694,0.1510889301293196,-0.03427091625763479,Feynman64,None,0.1833700720977802
0.03271023208349566,0.6540347563796577,1.9175830948800536,1.036550983972651,0.042828952700490704,0.2950281478188541,Feynman64,None,0.1374955741724886
0.05251598552949832,0.07050516882795,1.9068677305349764,1.6812525231058313,0.011885086301180705,0.31490264914355615,Feynman64,None,-0.11136364404143295
0.027141654242026303,0.6353810818034579,1.6014287772359068,1.1856296436638165,0.032932976643659885,-0.05828948624273383,Feynman64,None,0.003099624991168299
0.9292375347451999,0.15670460525424856,1.6634856809681169,1.693848759645916,0.43123204623604594,0.31337253402486515,Feynman64,None,0.6108554263023372
0.6301592570576697,0.38865059089775855,1.632895946086023,1.3519690334813452,0.5887360786261856,0.9647447691294964,Feynman64,None,0.5534615961415813
0.31757627831958324,0.5999485684445355,1.112996327707087,1.0843445769489461,0.24553866354054327,0.1536340252876145,Feynman64,None,0.15028119658724082
0.5498774603717058,0.7258574544266204,1.227064056705144,1.6169109434170101,0.9134265847562808,0.785881662197186,Feynman64,None,0.9276168442060428
0.028443201333103185,0.38160353702248706,1.2963820539369753,1.8595098323286434,0.026260106731457726,-0.11371843776340346,Feynman64,None,-0.06316036341837969
0.13575517400982362,0.3723666755775885,1.457632566407638,1.3224937939011678,0.09911724532944195,-0.12337392629945847,Feynman64,None,-0.017252192042594205
0.8951861511460176,0.18689681380326784,1.0325638766853817,1.5543168027736791,0.2843763886692932,0.8997004202243235,Feynman64,None,0.31506521100742146
0.3448066435877768,0.1651663477451617,1.5724275527331306,1.7571768558339569,0.16040097039184154,-0.019304986163706878,Feynman64,None,0.1127547153656374
0.448173450357112,0.2689535230950695,1.0372955206548955,1.2613054278620737,0.16430697782393414,0.05218801800019217,Feynman64,None,0.003793946561154696
0.7429283002132246,0.38481454178340146,1.688822633324008,1.9744768836086763,1.0537272694908044,0.5805110033531918,Feynman64,None,1.146036732581432
0.2800943110654214,0.4428776227963821,1.3256744140909258,1.808549776643588,0.3102379430868089,0.1080228759444472,Feynman64,None,0.25483948895415703
0.22057643146292638,0.48254361698929593,1.1664049478111316,1.1486462173632466,0.14784946119830397,-0.11590449613041495,Feynman64,None,-0.005088201474971278
0.10807490648755114,0.8538937162262666,1.7090137224199557,1.9085916411521542,0.31056792049216186,0.4002701499019433,Feynman64,None,0.5200425092983099
0.509581444632393,0.47188404305324183,1.4415099552062869,1.231935254197312,0.4642367484102927,0.6927263108703821,Feynman64,None,0.4095734911887651
