mom,Bx,By,Bz,target,target_with_noise,equation_name,varied_variable_name
4.72412542520318,1.787374035573714,4.678611252407029,1.5967452274448308,24.833673919789245,22.024307045364274,Feynman91,None
3.792295611524171,2.146306244853116,1.6702561779901148,1.3497040642824056,11.51390364978502,11.76933293435591,Feynman91,None
4.557498622376029,2.1937781576035795,2.4460780100809787,1.710583025823123,16.88247504278188,17.557953614904285,Feynman91,None
1.319605038246571,3.988122261254046,1.9492117081821552,1.991051632511045,6.419960841059309,6.466084394395441,Feynman91,None
3.9426542687141,3.9769912688688813,2.4675810119052004,3.362922103816263,22.722368853724713,27.850689869783942,Feynman91,None
3.2707699275691797,2.7883527425073664,1.7898140409987815,4.622540525254422,18.602092768990936,19.68819922126647,Feynman91,None
1.6048991913636348,1.1641099388760483,4.5152909193030855,3.4386878404988375,9.298390096775169,9.043063602675078,Feynman91,None
2.1898401536497643,4.507244007669183,2.6097557984738247,3.5488566384291107,13.801285337460648,15.11405100699748,Feynman91,None
1.8467590124795423,4.358525259916892,3.1289443069543172,1.4172009065913413,10.24834671994218,10.888679570093686,Feynman91,None
2.193099183014688,3.35727062900275,2.6883203970489857,2.2085890022548513,10.603401633025975,9.814600523042795,Feynman91,None
1.331318000443804,1.7166895871457846,3.387043131622911,1.2930843496130215,5.340419404508879,3.2861970179184303,Feynman91,None
2.443852190493098,2.6139695950140953,2.958094288089258,1.9048925845177354,10.711706803903322,6.608768975578887,Feynman91,None
1.2155147863581184,4.3636896334623785,1.9171747275306177,3.7642744496929144,7.382399638737134,7.512324898721771,Feynman91,None
1.8629036964698051,1.289160381370209,1.6735232416183203,2.4491331503893097,6.025238737395354,7.247442660279762,Feynman91,None
2.9495854897854605,3.824528347154872,2.3903313549007836,3.1441520985224676,16.21638900931885,21.1301152660631,Feynman91,None
4.595057132773433,2.8336455665598774,4.882245884355404,3.3280979769506955,30.111514298277346,30.21580927241359,Feynman91,None
2.9494565778986495,2.6361428802901425,1.8072371186435818,1.10652660075869,9.97586113920079,8.44915524895218,Feynman91,None
2.243648004040757,3.900457011927087,3.192126910773956,3.5555123607835877,13.838945159121907,13.869876060689883,Feynman91,None
4.433675047523822,1.2038492478567595,2.6647856526713944,3.317493650701169,19.606721549411326,18.35764316912386,Feynman91,None
4.50407305311682,4.802041102862731,3.7065936641155037,1.8641993735103344,28.583542661995534,30.675016707487956,Feynman91,None
4.380022951277329,3.513139378592219,1.6936698487906914,1.9279364696623027,19.055669721834878,19.4004112327583,Feynman91,None
2.087002968151329,4.04290835990972,4.9059276066543305,4.910082262980708,16.763992328116604,13.942904917357204,Feynman91,None
4.663392547115837,1.2441796828024843,1.1397072414061378,2.799593730055551,15.243403163234547,13.337809370422622,Feynman91,None
4.865580708953747,2.7813112312100885,4.064691967227139,4.244789911572909,31.635874942953883,31.727122498067466,Feynman91,None
1.8191938757286095,2.796190960055048,4.0226454065132655,4.411631085510201,11.993282947499763,13.679330924125207,Feynman91,None
2.9202962388688625,3.812228447673517,3.606404026803263,2.7657308747816196,17.32316750840007,15.337065623905271,Feynman91,None
4.362318029398368,2.602876347600033,4.668485476812446,4.163960107503092,29.557170851182153,23.474878726527542,Feynman91,None
1.3136595150610018,1.2790176716262653,2.189879942091264,4.13291572150866,6.369887812320625,6.053362211100037,Feynman91,None
3.417160935209617,2.595701168329793,4.274503092025562,3.968919712809071,21.816736787128594,26.137306550955568,Feynman91,None
4.693224747470507,3.9380306833396417,2.8763237049425303,2.8624917826116274,26.538591582000986,27.044439561223903,Feynman91,None
4.687466308827759,1.381654589553464,4.272810957498111,1.8578927177240576,22.78014500300783,23.822871089444995,Feynman91,None
4.526843859038744,4.396525616984022,1.0615173921982488,4.521441121067532,28.950462381954605,26.65926338344534,Feynman91,None
3.5769833966194047,2.626119209752128,2.8808926950081855,2.516397476136868,16.59670228374094,19.411460008425692,Feynman91,None
2.2745369298472746,2.329636232937228,4.235213058823446,3.124619011441875,13.091432883610228,11.352433144138764,Feynman91,None
1.6199476978978877,3.653610068059383,4.790415944599422,4.16090056021967,11.861075724825099,15.478039794134032,Feynman91,None
3.005388195451044,4.176369655808252,3.9038776765426975,4.507145354709563,21.878871784162143,17.190554509618067,Feynman91,None
2.9067329813361247,1.4889762992077178,2.339010516459443,3.6501997696049524,13.324122508708683,7.642668948401032,Feynman91,None
2.869612384841664,2.0071372573314483,2.4275475612483866,3.272693541055783,13.034520572266562,11.225904282960752,Feynman91,None
1.777201123196586,1.3150455512245407,1.8401711354422883,4.158844528607,8.413421486278947,7.9153256152082925,Feynman91,None
3.5979399352691783,2.3797712964939106,4.192784732974476,4.430932008855281,23.55920346865587,22.849388565507642,Feynman91,None
4.924753192399519,3.0230939157509527,3.3787676857133184,1.4320140172238518,23.415030006535552,19.028903626325175,Feynman91,None
2.0709085155446125,3.1927868006095994,2.8180952235226093,3.841401067518598,11.876964632538643,13.860071236051134,Feynman91,None
3.5960091833062875,2.7821027801548137,2.864335717382718,4.347945906056033,21.228381224369947,23.584508506348108,Feynman91,None
3.5953943092156897,1.8971965406895035,2.9028233364216525,4.4353701234093466,20.24249979692131,17.868419717833948,Feynman91,None
3.988833843772728,2.3147593105991238,3.902141932506824,3.5539502923722868,22.98876238729544,21.562741173413684,Feynman91,None
3.721678243413838,4.374845308235356,4.960648112923364,1.8308957622205888,25.541528407338713,24.583231423692602,Feynman91,None
2.7310326715863713,3.3313835737515776,2.9517193548334113,2.9021076495326783,14.511267630913924,19.674500894324947,Feynman91,None
3.1585591446899044,1.2955548501668308,3.0998854916686596,3.4143760445291327,15.130031161963341,19.461884347156918,Feynman91,None
2.876420183295613,2.0542962709916925,3.7125682959487247,3.7442927482110733,16.277342532362255,16.907440149286508,Feynman91,None
3.325597208125222,2.3697882683617815,4.7286280164169785,1.427134328726956,18.218850122516834,18.469220404567572,Feynman91,None
2.297906870385078,3.2249233995428024,4.151185631096932,3.7881020374918144,14.888980775145823,10.837380353707148,Feynman91,None
4.936754272033371,2.634748768583394,2.5713561804635936,3.319418577452614,24.47172216341388,22.68553400085767,Feynman91,None
3.1522479316143395,4.989802304218151,3.7283552722106994,2.810644108140315,21.541291742215833,24.84506247456523,Feynman91,None
3.339987001982882,2.650278249609102,4.733317398177078,1.8152088880932067,19.10614208605185,15.701973709788863,Feynman91,None
1.0314118342036855,1.6870852991276828,2.2160734357719614,3.746444269268864,4.814946278598999,3.7307785119050108,Feynman91,None
3.907744399923839,2.3898105686508857,1.1748538632916792,3.400813324855266,16.879016649262166,17.39003221214694,Feynman91,None
3.8832987716658063,4.484396985231636,2.775556545903523,1.2483020588690712,21.045827260259923,19.639250562788764,Feynman91,None
4.594830004281555,4.438977189147593,3.6822151584532685,4.387862090919567,33.29795687783944,33.93580335505049,Feynman91,None
4.982475323056077,1.346517867085979,3.4655118498605857,2.1566172555719114,21.4153030342462,22.262565022661096,Feynman91,None
1.604433939408409,4.932858551604281,4.735018828382141,3.122513771740713,12.060348501884972,11.077709686213653,Feynman91,None
3.9196088717402984,2.452177828141066,1.800205332400087,1.570312967563142,13.418463773848142,14.536502809924881,Feynman91,None
4.605126443337909,4.264307386864777,2.029576494091419,3.3706232424519755,26.719497343926932,29.822525217471192,Feynman91,None
4.678911118738449,1.2910675905264748,2.8023096333938917,4.989598712650978,27.448859142616932,28.12278699596439,Feynman91,None
1.7615435100789898,3.6943614233014244,1.255179610466663,1.6417558959865404,7.456791703567956,7.610230375132828,Feynman91,None
3.0755402871137067,4.731861159850754,2.317956086138539,3.663258903646514,19.73694192317275,19.325301891904694,Feynman91,None
2.898400674469614,4.516526461322995,3.5539322834327702,2.248226176624786,17.886670700440014,19.070630866622675,Feynman91,None
3.345412977890283,2.478879501332172,3.5275903458489957,3.1105729790819745,17.785645594058778,19.610080922555102,Feynman91,None
4.046500880254864,2.4409281818661444,1.0811662911075262,4.603224897525685,21.53283398921467,20.637182222548645,Feynman91,None
1.9815077005693649,2.7330380721719325,1.189761895635241,3.28369516287816,8.787642482855276,12.461387986235543,Feynman91,None
1.1033335947189413,4.514116136143231,2.9230465398365433,1.684922556284457,6.217988137740473,7.807174471855084,Feynman91,None
1.329148447375319,3.6398360256123126,4.797532473187715,2.387668218870717,8.61034671240727,12.895843372102698,Feynman91,None
1.4759204847274314,3.373514201099062,4.0993394504567044,4.470417589388274,10.243549055052847,12.627423099043394,Feynman91,None
4.968111281982026,1.8703580125764803,4.168988491047035,3.8111631762486557,29.560750121582988,27.139272354454913,Feynman91,None
2.1534451769334537,3.7691553089676004,1.6864014774105924,2.162470812459793,10.037633175056515,8.569562081737669,Feynman91,None
3.235749817721934,2.219229419982818,1.7919892061983296,2.6471628354623253,12.59188023838147,13.638160668332683,Feynman91,None
4.569093919446781,4.882261618183295,4.766989923677908,1.292434887378425,31.731710675978235,30.598843860895137,Feynman91,None
3.8569580146871183,2.343151824191606,3.220593398527479,4.975138767607609,24.58022973988918,29.375054290865286,Feynman91,None
1.9271602066769895,2.402615109092547,3.387132826394284,2.3059049783189343,9.153995952919674,10.034874499157844,Feynman91,None
1.4686350325496633,4.209116944827986,2.5882872705569655,2.891237839854825,8.407874981122978,4.817224836786348,Feynman91,None
1.091622476602521,2.9652499241785004,1.8185603945960764,4.205515759386875,5.95772224196107,7.02268205667991,Feynman91,None
1.8651430016167803,2.075893704477728,3.9878264879966894,1.322975624506781,8.740809011134697,8.78909666378294,Feynman91,None
1.695060353361868,3.0655996878304537,1.2060467078365757,4.650033615845942,9.65965248913541,7.392715274252437,Feynman91,None
4.788529675701,4.217411284122807,3.645445186119925,2.504777344256461,29.26482716449219,31.468861133647977,Feynman91,None
2.407786357256567,4.102916325669229,1.7130344144057363,1.8132355135659561,11.561445040700457,11.504233805680995,Feynman91,None
3.924360334945833,4.916092044173361,4.752011324752994,2.448911489846798,28.501432571707543,31.760887758655613,Feynman91,None
2.560174208228059,3.296198189778138,1.406675762003641,3.1528347738647726,12.220381241457773,11.550018989335308,Feynman91,None
2.00219405110131,1.663866972234349,2.988606399927252,3.2519837123310795,9.449766184588334,11.95155691772679,Feynman91,None
1.2351867820371725,1.9410367072049564,4.758653292701265,2.6426738078634764,7.138068377465219,10.963048741222599,Feynman91,None
2.3140717326199747,2.304154341553116,1.972226011299663,4.859092363632799,13.25492153368041,16.68468942200956,Feynman91,None
4.706055672122027,3.1323547560549314,2.6810750419728544,3.2192389656077482,24.617353927258804,26.569207400006835,Feynman91,None
2.8819883975850633,2.625563607621371,4.773477507515189,3.058626218353981,18.006055115069465,16.434893758650578,Feynman91,None
2.2531582251132543,3.258264760662668,3.7543042527066572,3.6636214368297684,13.91372395558074,13.422037580133914,Feynman91,None
4.285879437761485,3.9645194106833914,4.414725324316689,1.309309890206924,26.042319044447147,28.65647382698851,Feynman91,None
4.875177698755277,1.3987534113564024,3.846525609929551,2.3455124791124486,22.99807874178178,26.214798157380997,Feynman91,None
2.1144158338303907,4.599828302120218,1.1608351926601808,4.402828353675813,13.685164469168425,12.73297431640787,Feynman91,None
4.4707169438624454,1.8971506947429662,3.842998644280988,1.1946899400894169,19.890974531469038,18.156640276574628,Feynman91,None
1.697734432423207,3.873224754938542,4.841879700691376,2.8324583213924663,11.573082075970278,10.853516796410368,Feynman91,None
4.67631614668083,2.7977393580117424,3.055753169737439,2.5280610724888235,22.696309397744137,23.563005717759815,Feynman91,None
2.903738062075076,1.050336243315515,3.526275787739495,1.962784073862688,12.109092024226152,9.376156264397899,Feynman91,None
4.449134805306533,2.4402455322316445,3.2208754894407408,1.455525487548142,19.109223876796705,21.85455227821295,Feynman91,None
2.1504164388324076,4.342368063142573,4.610884563290823,4.533081985033643,16.749141981550174,20.843667701711638,Feynman91,None
2.332959957534334,4.1457295225182635,3.452669441837192,3.4541189911422037,14.945324158685152,13.137037909086915,Feynman91,None
4.021646901553932,1.1155307083801378,4.805284332182753,2.4295025987067875,22.114541974696504,19.02076945400607,Feynman91,None
2.3531771552860037,4.7070363960606585,4.5709759585246434,2.717100616579785,16.711310633632372,12.032588236801368,Feynman91,None
4.428334838945868,3.807690076563151,2.953788243646598,3.8986364104445275,27.449509412767725,27.91320451012019,Feynman91,None
1.9009044073163985,1.6048956261836587,2.804575536724189,2.546015840889533,7.819982168905521,3.139128251054183,Feynman91,None
2.0265735897092014,3.9137027487054756,1.9552646720561389,4.535680363729957,12.771036084874208,15.488061175988575,Feynman91,None
1.767675728027645,1.900293222614883,4.576391992600053,4.745159970050652,12.127726897540082,10.883686530222896,Feynman91,None
4.202991156987002,4.815134100154643,4.029127920110634,4.579864756887118,32.663096118669976,31.27648922010627,Feynman91,None
1.4855765029045847,2.009526444037444,2.321535151508886,4.072074511842073,7.576369209119423,11.124251417809026,Feynman91,None
4.674717962987442,2.323852058543015,3.956432170669778,4.846380460722358,31.198637431860845,29.95603106079484,Feynman91,None
2.908691930597663,1.9964120640702476,1.869897028916843,4.671452278954385,15.745843815342004,18.225190893423274,Feynman91,None
2.525676628000378,1.2301541556559168,1.3892873485005053,4.574199997986227,12.467407107488777,14.201364341134703,Feynman91,None
3.0597676574445662,4.853267107344804,3.1008519754542436,2.615113245904214,19.353677902677482,19.855652398883844,Feynman91,None
