m1,m2,G,x1,x2,y1,y2,z1,z2,target,target_with_noise,equation_name,varied_variable_name
1.2275727518538087,1.3893151804419215,1.1821564209183912,3.4217530939067595,1.2710572456471212,3.7474574623226586,1.5373735459543032,3.609919240164706,1.862193392816616,0.16046393508012602,0.14451850779825492,Feynman5,None
1.2374457944004345,1.8960992126778822,1.9299410375700496,3.760073340905387,1.1967238448196063,3.1934772671405445,1.6273874714571628,3.727773800836075,1.8154384250445514,0.35710628274432593,0.3185606418371075,Feynman5,None
1.6322006362580135,1.297270226186351,1.511050937275523,3.7398872437485005,1.9568147562801648,3.549041704540539,1.8076519025684097,3.2962709418818563,1.0300788394336482,0.28195918870915765,0.2633717892826501,Feynman5,None
1.0872675406523586,1.4897994937673689,1.6512627284916763,3.9317718458115456,1.7898349837952106,3.9520084669306086,1.1115834152388053,3.409670919294998,1.4606767894521653,0.16255341581900898,0.08523210795787138,Feynman5,None
1.7488746764550052,1.3899124833389493,1.865408426065236,3.7844134452150073,1.2470252000658744,3.7440685854560263,1.5337593188535532,3.530356794190235,1.0166217853540163,0.25701340278434925,0.23791039873498587,Feynman5,None
1.4103149456728366,1.4237653944069026,1.9754342632304827,3.084328695510999,1.3457815675178058,3.61922259263291,1.5719680318107565,3.3485334362956474,1.2484960456520158,0.3412425872186471,0.37452601927603746,Feynman5,None
1.9812962562025147,1.203267068364803,1.139627841946452,3.3664091794174067,1.3905186946216999,3.7874541626644294,1.0732931684517881,3.6297130611015187,1.6161643877223377,0.17728361310144636,0.148290387936996,Feynman5,None
1.1032724476286182,1.1659761812843619,1.9583139829993021,3.3418662248561555,1.6534321171302517,3.9788103938613437,1.1505847103196456,3.304620499608572,1.771899000469016,0.1908608521134193,0.19677905250074512,Feynman5,None
1.4801586732816254,1.1504667622369595,1.7516236508957665,3.5068869555284086,1.4906692381881597,3.7743914607962123,1.2066873037344397,3.3887133861680168,1.4386595067654473,0.20626539218841614,0.23416452168591476,Feynman5,None
1.9954110056778087,1.9903434094594976,1.0504173531576693,3.432494600387889,1.5890691946657585,3.142857544593491,1.356054757709209,3.3734110795548613,1.0141044666760854,0.3431534574138766,0.335267858986978,Feynman5,None
1.8945813008746015,1.5505918846256748,1.6721500904234339,3.9504871022472736,1.5431862977817272,3.738613695883747,1.7243466813409833,3.9025652036792406,1.0530576829309708,0.27333050557852784,0.24790241315640268,Feynman5,None
1.312536508632625,1.5610659778042033,1.626644275844876,3.4989647696243757,1.2381948935562361,3.5971798709674068,1.5556382101099033,3.9617212328917937,1.5114874349312333,0.21808584067376627,0.22723361106970713,Feynman5,None
1.8829830319420697,1.6029298389966535,1.9637018679747533,3.838601434503185,1.8248820786320725,3.5311414303215045,1.8541050272712727,3.981168367368381,1.4039740444792514,0.4387315749319069,0.43886719314434575,Feynman5,None
1.0316754685697704,1.7781969110798772,1.3819230284692132,3.8079721168290472,1.4534656012338192,3.697663490957641,1.1078265412560113,3.721150030676345,1.1025669406821916,0.1326762177373333,0.1663070724465981,Feynman5,None
1.7996968224123202,1.2668812038338417,1.3774817858111201,3.366913474984435,1.8788213934783795,3.9868000700014137,1.1655654646782487,3.672999773516252,1.1762532593663109,0.19141589976643428,0.1666109586849591,Feynman5,None
1.3574324064887788,1.7986943134360416,1.317815005066154,3.8596890563785355,1.5526679621735984,3.0204273679667977,1.43458974925918,3.1352260220921266,1.6336182174205331,0.31882361976485796,0.3435868284622186,Feynman5,None
1.8182848943716303,1.5527141868551495,1.7429154048436732,3.655150440613754,1.5207364044710276,3.446774993385282,1.8512472828259243,3.9103034625039905,1.5120349695894713,0.38284331888712925,0.3820323399774968,Feynman5,None
1.6653220704128937,1.6365095098113058,1.4478547963032893,3.236680206629323,1.0924010267971094,3.44517833406619,1.2233648753421746,3.289170744736224,1.4211555219321834,0.302971486021933,0.2698855214149408,Feynman5,None
1.225291475532329,1.516620588684382,1.3953596009292388,3.784881337716116,1.1833965633627,3.926420451900685,1.7821761471660502,3.242577617893663,1.636169609505322,0.1859307332037382,0.20814713349299338,Feynman5,None
