epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name
1.194157900951133,2.692967904514857,2.1656351723726033,1.010447781098436,1.796484098714929,2.566289022276713,0.05978201425058348,0.10117627802004274,Feynman56,None
2.4335252378365326,2.4014859133459634,2.0806810675992637,2.095486725492928,1.2018447817952849,1.0336007939861263,0.015084110510657259,-0.05453621126567631,Feynman56,None
2.552145474352371,1.842730336242183,1.387383394501878,1.70683106922307,1.4957349479513968,1.6904316670916117,0.1286492943478168,0.3056012973893588,Feynman56,None
1.2539119584532603,1.7913852661824956,2.6866132204570317,2.936039240740588,1.0364134700959329,2.528681425668922,0.019185095666559505,-0.10137167908508378,Feynman56,None
2.9276301393385737,2.067287783827394,1.0623652454440624,2.1227174491515624,1.4171557605106617,1.1803064446233866,0.3752789138632007,0.31801766068579596,Feynman56,None
1.652721114547985,1.6934274388785289,2.389182531909562,2.8671060897096527,2.67192081457757,1.4403879582764845,0.017737776699113913,-0.10268540029748931,Feynman56,None
2.3362781006263798,1.8440388848141975,1.7871810970687625,2.5933912788955378,2.1244047112199693,1.9974532132009346,0.06920702724027404,-0.0007379359024467097,Feynman56,None
1.2520590760229777,1.2187315023593333,1.7666412821137047,1.9437239869073868,2.3977186748028174,1.957389456662554,0.08158508039354766,-0.023719585978206892,Feynman56,None
1.9840279351327246,1.0634995680382142,1.0821326570315213,2.5749961309824956,2.3958638848348874,1.3545665827948028,0.4108630739631585,0.47064662645163363,Feynman56,None
2.8576928566411492,1.2491110456547603,1.6222246727298462,1.0657187326309197,2.8733233857366587,2.768724861630133,0.07881244390032209,0.20844650284032445,Feynman56,None
1.1149168598981352,2.324915158057182,2.665096254986687,1.0200738339799373,2.477371052921834,1.9731855605992914,0.019573959958673125,0.11159616826443404,Feynman56,None
2.555089642431269,2.114487493906896,2.553863754876672,2.5673656140198204,1.292985064645543,2.9483106902219065,0.015412337518550692,0.04363220925633341,Feynman56,None
1.8316153348454198,1.0485551002935745,2.445003107855637,1.5048712002531286,2.225255079084522,1.3861487230932994,0.0058242680217667955,0.21048982322705967,Feynman56,None
2.1502249320560582,1.7403372658087792,2.300324088058592,1.4357088907430724,1.2037833910059155,1.7506202372862678,0.009839730698624016,0.13128993589359053,Feynman56,None
