lambd,d,n,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0,2.860056813844632,1.0,0.3571904569671897,0.3731996859030912,Feynman31,d,0.3586161290421002
1.0,3.4494916114474106,1.0,0.29412004152313787,0.2851633490442615,Feynman31,d,0.29437896792716284
1.0,3.301891292600288,1.0,0.3076887368272483,0.3194819922831424,Feynman31,d,0.3078086057742035
1.0,2.932020324680859,1.0,0.34804614475632095,0.36659925685363987,Feynman31,d,0.34909804158907737
1.0,3.769091113737114,1.0,0.2685316045028385,0.2887615721312219,Feynman31,d,0.2698025340739415
1.0,3.165626310446525,1.0,0.3213979697630111,0.331192267873231,Feynman31,d,0.32164482700062175
1.0,4.192969336894767,1.0,0.24081529060538853,0.22147326570778128,Feynman31,d,0.24362496534509037
1.0,4.641265099385194,1.0,0.21716132971935093,0.2273192772855887,Feynman31,d,0.21960685175457884
1.0,2.668368912815981,1.0,0.38413873051264136,0.4051952952917939,Feynman31,d,0.38668231784195095
1.0,4.386987193194724,1.0,0.22996851766693951,0.2378640213314866,Feynman31,d,0.23299589799087986
1.0,4.235901769110955,1.0,0.23832699407484073,0.2248422145198621,Feynman31,d,0.2412251587005936
1.0,3.7084945042378923,1.0,0.27303079774709943,0.2602368343241398,Feynman31,d,0.2740618277320365
1.0,2.147027100067886,1.0,0.4844936069099707,0.5174674750112052,Feynman31,d,0.48576685641156625
1.0,4.651906333258007,1.0,0.21665664232008838,0.22783040572305865,Feynman31,d,0.21905297353288697
1.0,4.549127221413745,1.0,0.2216323993700527,0.1700739502495934,Feynman31,d,0.22441754198164385
1.0,4.285140650133301,1.0,0.2355363589690494,0.22703140663342494,Feynman31,d,0.23850967309894944
1.0,2.3365869727343975,1.0,0.442250638483918,0.41772489259294804,Feynman31,d,0.44560847338700066
1.0,2.3897114391375505,1.0,0.43174968297732846,0.42356381595743103,Feynman31,d,0.43522833286168927
1.0,2.201331424742662,1.0,0.47155321207803136,0.4876402920088579,Feynman31,d,0.47375525148315056
1.0,4.533071509618504,1.0,0.22243058328707505,0.2707395660831516,Feynman31,d,0.22525938934082088
1.0,3.9099219266635825,1.0,0.25863333681012857,0.25193021883450617,Feynman31,d,0.2604842364060919
1.0,3.276968348959779,1.0,0.31010654735727583,0.27725715601549183,Feynman31,d,0.3102304872575391
1.0,2.0034039484144186,1.0,0.5226180873858232,0.47900728783641133,Feynman31,d,0.5195506962847846
1.0,3.9770329234728816,1.0,0.25417162268617827,0.2231913969771661,Feynman31,d,0.25629038709780994
1.0,4.377282967507957,1.0,0.23048756017126454,0.2092962375214578,Feynman31,d,0.2335161551018144
1.0,3.0865965403789684,1.0,0.3299349024188934,0.3380777582094935,Feynman31,d,0.33037418794717865
1.0,2.732180264887724,1.0,0.3747157963278018,0.3771585446536422,Feynman31,d,0.37688418421820696
1.0,2.4829937440468655,1.0,0.41450799231610574,0.46603597418273845,Feynman31,d,0.41789458946230523
1.0,4.657832472963332,1.0,0.21637660407376907,0.1965789966044061,Feynman31,d,0.21874463317164905
1.0,4.590438432087861,1.0,0.21960498865476336,0.24897304952492208,Feynman31,d,0.2222568159676921
1.0,4.4746899383481935,1.0,0.22538246606238466,0.22567090565076273,Feynman31,d,0.22833262582026198
1.0,4.911358012624268,1.0,0.20504342273299822,0.21520938641316295,Feynman31,d,0.2055889113512108
1.0,3.6237275638143096,1.0,0.2795872352333509,0.2931866282543073,Feynman31,d,0.2803103393257527
1.0,3.7949559043796737,1.0,0.2666565925964886,0.3068589869887196,Feynman31,d,0.26803301828706705
1.0,4.19448007858309,1.0,0.2407268397355504,0.22547587040180928,Feynman31,d,0.2435399670132116
1.0,4.300340979073794,1.0,0.23468815424602163,0.2911445535613432,Feynman31,d,0.23767854407730996
1.0,3.127332482325224,1.0,0.3254775836845021,0.3304934957838444,Feynman31,d,0.3258068531152821
1.0,2.2676533694258616,1.0,0.4566953023666006,0.43331544437890895,Feynman31,d,0.4596413636383758
1.0,3.6186306694898778,1.0,0.2799916538209324,0.30653331426107533,Feynman31,d,0.2806976070708255
1.0,4.376809130130873,1.0,0.23051296450632838,0.1763620859233537,Feynman31,d,0.23354158284858878
1.0,4.50748959370693,1.0,0.22371439742660706,0.16582635063105886,Feynman31,d,0.22660352410885726
1.0,4.215495417457629,1.0,0.23950320576182738,0.25384738781200994,Feynman31,d,0.2423618404118403
1.0,4.030440419055315,1.0,0.2507306643159266,0.23266683646433756,Feynman31,d,0.2530498878555558
1.0,2.7843938402119917,1.0,0.36735117652110544,0.35923034969918655,Feynman31,d,0.369209481716312
1.0,4.490108251052238,1.0,0.224595233411344,0.2284688112288951,Feynman31,d,0.22751895767007274
1.0,2.7148265613363707,1.0,0.3772310834156832,0.4249861250497288,Feynman31,d,0.3795026569602807
1.0,3.3170834817727517,1.0,0.30623364100902356,0.27836355459929707,Feynman31,d,0.30635511453864445
1.0,2.9877312107517233,1.0,0.34128911083682006,0.32876080811259695,Feynman31,d,0.3420869551462797
1.0,3.9082407176304566,1.0,0.25874714381319613,0.25951216854073944,Feynman31,d,0.2605911782105049
1.0,3.6436130948699157,1.0,0.2780206574151811,0.21745581510552173,Feynman31,d,0.278812308393453
1.0,2.0826960678554567,1.0,0.5008221384803211,0.4887162794799462,Feynman31,d,0.500534504050908
1.0,2.402191737683669,1.0,0.4293572777184636,0.44330622498180544,Feynman31,d,0.43284382294457346
1.0,3.2816788441684106,1.0,0.30964661709412755,0.3247044185514219,Feynman31,d,0.309769143411316
1.0,4.762733762578035,1.0,0.21153757368088946,0.2563871468214749,Feynman31,d,0.21329624827207336
1.0,2.584430420938104,1.0,0.39730259281961583,0.3914695459824614,Feynman31,d,0.4002969046843328
1.0,3.2589210589715085,1.0,0.31188161702437694,0.3183765029960842,Feynman31,d,0.31201377843172307
1.0,3.2914622164444,1.0,0.3086957946678582,0.31233376840493504,Feynman31,d,0.30881634685351717
1.0,4.488389316118071,1.0,0.22468272440644768,0.2353231020790154,Feynman31,d,0.22760959286766366
1.0,4.608982864052358,1.0,0.2187070052682285,0.17150481396945352,Feynman31,d,0.2212890190820398
1.0,2.273369971827627,1.0,0.45546015729636646,0.5242787209422107,Feynman31,d,0.4584531183455636
1.0,3.6254553536714615,1.0,0.27945041058436904,0.2415108634111495,Feynman31,d,0.2801793683748495
1.0,4.992436105635632,1.0,0.20166719309762013,0.14922983342364854,Feynman31,d,0.20138532234156636
1.0,4.32737103270972,1.0,0.23319496756519323,0.2649379501282231,Feynman31,d,0.23620817090472981
1.0,3.307866047170689,1.0,0.3071148048056555,0.36282290722327054,Feynman31,d,0.3072349386359735
1.0,4.982076696691371,1.0,0.20209232408590339,0.18032960333107273,Feynman31,d,0.2019223174432071
1.0,4.823228646870571,1.0,0.20884486263265142,0.20877115199266644,Feynman31,d,0.21015865989905144
1.0,2.1582615497433406,1.0,0.4817558278562942,0.4506997406759783,Feynman31,d,0.48324797236229844
1.0,2.905167306055872,1.0,0.35140177043780013,0.35650151560190396,Feynman31,d,0.35258772848846587
1.0,3.336441854605228,1.0,0.30439966533608376,0.3128317628188618,Feynman31,d,0.30452759224300285
1.0,3.0039658833357725,1.0,0.3393701811595668,0.36431492388061165,Feynman31,d,0.34010068047299985
1.0,3.4343229523584626,1.0,0.2954581799386372,0.27401755872830164,Feynman31,d,0.29569076013129936
1.0,3.3037302888501308,1.0,0.3075118514492053,0.25784416110521563,Feynman31,d,0.30763175116450986
1.0,3.3620606399950534,1.0,0.3020066475044692,0.3306735107955164,Feynman31,d,0.3021505596020034
1.0,2.9649018562627507,1.0,0.3440253444673541,0.37667428482831267,Feynman31,d,0.34492313040027683
1.0,4.054750077871754,1.0,0.2491954334655769,0.27971239720116686,Feynman31,d,0.25160076221523164
1.0,2.5743626706838594,1.0,0.39894418714357754,0.36643047118879873,Feynman31,d,0.4019866987929913
1.0,3.800406340566999,1.0,0.2662648523326927,0.2243286268818443,Feynman31,d,0.26766366496178723
1.0,2.5460842788883316,1.0,0.40363082116830457,0.41076897030496534,Feynman31,d,0.4067993564581016
1.0,3.745085425314332,1.0,0.2702959013818725,0.2947589526516107,Feynman31,d,0.2714703527644901
1.0,3.5279638000209315,1.0,0.2873893565771684,0.2593743943491926,Feynman31,d,0.28782330945565904
1.0,4.313964855520792,1.0,0.23393314264119733,0.21849609974329545,Feynman31,d,0.236936259677606
1.0,2.394224324428916,1.0,0.4308814046346246,0.4284632594242509,Feynman31,d,0.43436373445566157
1.0,4.171596932573923,1.0,0.24207367410480718,0.24644221395429083,Feynman31,d,0.24483199925892365
1.0,2.5072828154266427,1.0,0.4102494966989303,0.4479660366436756,Feynman31,d,0.4135639833817543
1.0,4.245392601741266,1.0,0.23778391331315882,0.22496601094082802,Feynman31,d,0.2406988364370266
1.0,4.595837600638732,1.0,0.2193427764928609,0.2162473831476842,Feynman31,d,0.22197492046900155
1.0,2.470883333626727,1.0,0.4166655735052894,0.37969739329517027,Feynman31,d,0.42008172730243376
1.0,2.2197718133012434,1.0,0.4673216765057601,0.46760359506209653,Feynman31,d,0.46977000659941676
1.0,2.729930374481814,1.0,0.37503995648689725,0.42470920334942225,Feynman31,d,0.3772217418729468
1.0,3.9865256289165556,1.0,0.25355306030635694,0.23978188767689768,Feynman31,d,0.2557084429710905
1.0,3.480222950621879,1.0,0.29144638300727005,0.2721706875983353,Feynman31,d,0.29176636618848
1.0,4.669698996388092,1.0,0.21581804253528317,0.2719883345050233,Feynman31,d,0.21812744230203013
1.0,2.9892651522011278,1.0,0.34110685203042407,0.30974093706560357,Feynman31,d,0.3418981984074144
