x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,Predicted
5.0,1.0,3.0,1.758597855862599,3.4380261550082567,3.378622865636537,Feynman17,t,3.443321325736876
5.0,1.0,3.0,1.2085430104048687,4.021447421879776,4.069161967639507,Feynman17,t,4.0162074183502305
5.0,1.0,3.0,1.2843732800984249,3.941017275000499,3.828014030829344,Feynman17,t,3.9366944624778597
5.0,1.0,3.0,1.8192996672041786,3.373642161363351,3.1884696871069123,Feynman17,t,3.379287626767705
5.0,1.0,3.0,1.7336126369794158,3.46452698156085,3.5374976310127075,Feynman17,t,3.469484464579167
5.0,1.0,3.0,1.6389746890565586,3.564905683661598,3.537053584996006,Feynman17,t,3.568088022857305
5.0,1.0,3.0,1.327395055307516,3.895385791516951,3.968581572444835,Feynman17,t,3.8918608392276757
5.0,1.0,3.0,1.6545813881913514,3.5483522794763727,3.5685596533924304,Feynman17,t,3.551858796412146
5.0,1.0,3.0,1.6363354441545939,3.567705025612685,3.671658488419698,Feynman17,t,3.570831903181469
5.0,1.0,3.0,1.2877414700449101,3.9374447700732724,4.045100875979172,Feynman17,t,3.9331795615526177
5.0,1.0,3.0,1.1738573063001025,4.058237166753841,4.1322966980178935,Feynman17,t,4.052955309460723
5.0,1.0,3.0,1.1366311880679114,4.097721427712693,3.8936715778302626,Feynman17,t,4.092818952654386
5.0,1.0,3.0,1.296515461624374,3.928138546657404,3.855451502815451,Feynman17,t,3.9240278710452046
5.0,1.0,3.0,1.4656688548479133,3.7487242795437847,3.6503905575837203,Feynman17,t,3.7481478949086524
5.0,1.0,3.0,1.3383806378273895,3.883733821674321,3.9449201631612865,Feynman17,t,3.880429265060253
5.0,1.0,3.0,1.2252531091579586,4.003723685665866,3.954213547127584,Feynman17,t,3.9986060897103894
5.0,1.0,3.0,1.1929382560739805,4.037998763288958,4.164344921543331,Feynman17,t,4.03270058094198
5.0,1.0,3.0,1.4062037727864887,3.8117965236979567,3.8536438490491114,Feynman17,t,3.809925667518688
5.0,1.0,3.0,1.1416922645629826,4.09235334544804,4.022850517393765,Feynman17,t,4.087367983925359
5.0,1.0,3.0,1.0878520254169772,4.149459542749309,4.078821182565084,Feynman17,t,4.145996804843704
5.0,1.0,3.0,1.9904721440188693,3.1920863327011033,3.2574705076611505,Feynman17,t,3.1901727491892102
5.0,1.0,3.0,1.6034541507832496,3.6025809038882777,3.609599661686873,Feynman17,t,3.605006087019233
5.0,1.0,3.0,1.3232616218094786,3.89976995980102,3.799961363402777,Feynman17,t,3.896163474315975
5.0,1.0,3.0,1.6970494164802852,3.5033081332962817,3.5283412462472286,Feynman17,t,3.507647349372301
5.0,1.0,3.0,1.6218100446142703,3.5831115383842946,3.4995711392206252,Feynman17,t,3.5859305640284576
5.0,1.0,3.0,1.1221269268901564,4.11310551986503,4.048814273149548,Feynman17,t,4.108503569309982
5.0,1.0,3.0,1.1104694456182762,4.125470145953383,4.15457450298933,Feynman17,t,4.121183373075436
