x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,Predicted
5.0,1.3693028349264462,3.0,1.0,4.080548550266285,4.137902455814441,Feynman17,u,4.0806701039604905
5.0,1.7762696146203572,3.0,1.0,4.000301070831641,4.032676379073139,Feynman17,u,4.005959774240167
5.0,1.4949897918305175,3.0,1.0,4.0427460751731505,4.075736354505451,Feynman17,u,4.04147659656143
5.0,1.8422740740326482,3.0,1.0,4.0009960681031655,4.025832741100541,Feynman17,u,4.004949993713319
5.0,1.399855305485218,3.0,1.0,4.0704496358677735,4.07615718282751,Feynman17,u,4.069989954822401
5.0,1.9827050784681317,3.0,1.0,4.020527037745234,4.043387401620006,Feynman17,u,4.004657299295175
5.0,1.8089479402599373,3.0,1.0,4.000043683052847,3.9805253524284603,Feynman17,u,4.005306573110599
5.0,1.8393917879806945,3.0,1.0,4.000863253059266,4.030864346730348,Feynman17,u,4.004971592985439
5.0,1.2039034296040076,3.0,1.0,4.1444537690821965,4.15364729823679,Feynman17,u,4.145402776610493
5.0,1.6979195844439032,3.0,1.0,4.005319891697887,4.003314703981296,Feynman17,u,4.009519291720831
5.0,1.9874175471537823,3.0,1.0,4.021676503893738,4.037755290136361,Feynman17,u,4.004654670840758
5.0,1.8367277126026362,3.0,1.0,4.000749141914726,3.9991641583018636,Feynman17,u,4.0049928975506015
5.0,1.708780274402065,3.0,1.0,4.00427451631752,4.0186968109204315,Feynman17,u,4.008811627574476
5.0,1.7619095427228066,3.0,1.0,4.000768965993763,3.98052149583821,Feynman17,u,4.006374337307449
5.0,1.3567930797323515,3.0,1.0,4.0848442136815635,4.098901778094376,Feynman17,u,4.085212010978885
5.0,1.2617796504995793,3.0,1.0,4.120389211407518,4.152136240286913,Feynman17,u,4.121941196993448
5.0,1.9463087965617185,3.0,1.0,4.012814486759121,4.0418407825216285,Feynman17,u,4.004686819180559
5.0,1.3181576215416009,3.0,1.0,4.098685126018602,4.1331327100940065,Feynman17,u,4.099746783490896
5.0,1.8079338127552576,3.0,1.0,4.00003432046803,3.966631500651899,Feynman17,u,4.0053216869980774
5.0,1.8229458246410053,3.0,1.0,4.000289822963623,3.9845899080925373,Feynman17,u,4.005125931890576
5.0,1.2130049863058487,3.0,1.0,4.140552838107471,4.1813262720440125,Feynman17,u,4.141681788348814
5.0,1.6172529298769542,3.0,1.0,4.016313222657955,4.019465149516502,Feynman17,u,4.017618092849268
5.0,1.826931155243115,3.0,1.0,4.000400261349019,3.9639199346701997,Feynman17,u,4.005083275119029
5.0,1.5336421129947946,3.0,1.0,4.033211974095566,4.032506162115474,Feynman17,u,4.032315124593008
5.0,1.2096327890462528,3.0,1.0,4.141993153436132,4.132485580610036,Feynman17,u,4.14305911429941
5.0,1.3414427647156129,3.0,1.0,4.090240426235584,4.103615493773521,Feynman17,u,4.090902061067428
5.0,1.072329973711568,3.0,1.0,4.2055075935651605,4.219367494762952,Feynman17,u,4.202329369011702
5.0,1.906842842663786,3.0,1.0,4.006645008681041,3.990385291442625,Feynman17,u,4.004725406574123
5.0,1.7890566948141569,3.0,1.0,4.000064531201531,3.9816765011050244,Feynman17,u,4.005660427638056
5.0,1.6498173326241332,3.0,1.0,4.011211224070915,4.019253238189911,Feynman17,u,4.013697607838415
5.0,1.1358940335683783,3.0,1.0,4.174940424781645,4.147532987003984,Feynman17,u,4.1737271325150544
5.0,1.931859078886022,3.0,1.0,4.010300825863378,4.024358409711117,Feynman17,u,4.004699517396673
5.0,1.6033326121877995,3.0,1.0,4.018755661189452,4.045166378412626,Feynman17,u,4.019589836201642
5.0,1.6825708774995292,3.0,1.0,4.0069792911407625,4.030616337412048,Feynman17,u,4.010660070938325
5.0,1.6174768168216698,3.0,1.0,4.016275199195527,4.057989838342117,Feynman17,u,4.017587866012331
5.0,1.1548864735733657,3.0,1.0,4.1661921310467855,4.13400774170412,Feynman17,u,4.165689678342349
5.0,1.9479155028869113,3.0,1.0,4.013112733932418,4.023459613679028,Feynman17,u,4.004685418403436
5.0,1.5037147728785119,3.0,1.0,4.040503401610421,4.071755148764409,Feynman17,u,4.039278374067791
5.0,1.171957350593672,3.0,1.0,4.1584830008101985,4.129248365572983,Feynman17,u,4.158566311474471
5.0,1.1901289339051497,3.0,1.0,4.150438865635445,4.117621682769188,Feynman17,u,4.151057045765903
5.0,1.614393555535218,3.0,1.0,4.016802364715921,4.013125670059442,Feynman17,u,4.018008238633053
5.0,1.9841359304154653,3.0,1.0,4.020872285690288,4.034757806508139,Feynman17,u,4.004656442202841
5.0,1.9782496485771408,3.0,1.0,4.019472875310902,4.024591878568223,Feynman17,u,4.004660244637483
5.0,1.3130438455102138,3.0,1.0,4.100580986409983,4.097193076017744,Feynman17,u,4.101719244566174
5.0,1.2291522812336537,3.0,1.0,4.133738304642062,4.131063312864812,Feynman17,u,4.135107884751266
5.0,1.2520026754798785,3.0,1.0,4.124329747085224,4.111595455387053,Feynman17,u,4.125868337809704
5.0,1.3904053403431398,3.0,1.0,4.073513124850862,4.107936023269078,Feynman17,u,4.073226312499777
5.0,1.953532340897881,3.0,1.0,4.014185333692137,3.955754361577444,Feynman17,u,4.004680522831119
5.0,1.7292590631036968,3.0,1.0,4.002601359137953,4.007248240663005,Feynman17,u,4.007683737730075
5.0,1.1128713151923602,3.0,1.0,4.185784392896634,4.183888768623042,Feynman17,u,4.183705333373016
5.0,1.7316818395526534,3.0,1.0,4.002429666831283,4.026251485953393,Feynman17,u,4.007566995472254
5.0,1.1864076102482441,3.0,1.0,4.152072507831907,4.122858753764323,Feynman17,u,4.15258980414708
5.0,1.6702541411223177,3.0,1.0,4.0084619166625535,4.005350980293243,Feynman17,u,4.0117021926891425
5.0,1.3818782212552785,3.0,1.0,4.076323864917086,4.066634860591544,Feynman17,u,4.076199432799308
5.0,1.5383028872355733,3.0,1.0,4.032133356637782,4.052112366848015,Feynman17,u,4.031311909879848
5.0,1.3900254476059786,3.0,1.0,4.073637412360802,4.042191604318754,Feynman17,u,4.0733577218458015
5.0,1.1103657940559142,3.0,1.0,4.186980209585232,4.173500328789657,Feynman17,u,4.184811717170938
5.0,1.7525189301404844,3.0,1.0,4.001188142958805,4.010127848942491,Feynman17,u,4.006695432267439
5.0,1.861739335514645,3.0,1.0,4.002151908103134,4.020008673173601,Feynman17,u,4.004838306663226
5.0,1.8350668364948324,3.0,1.0,4.000682185800568,4.00333449993592,Feynman17,u,4.005006857459451
5.0,1.898185852252427,3.0,1.0,4.005578295589556,4.017204908233116,Feynman17,u,4.004737684624196
5.0,1.3850881814597995,3.0,1.0,4.075260643448739,4.076158425191268,Feynman17,u,4.075074511997143
5.0,1.9344201298074215,3.0,1.0,4.010724442012848,4.016591555961755,Feynman17,u,4.004697234461366
5.0,1.1383162411165286,3.0,1.0,4.173814732093019,4.1683121672788,Feynman17,u,4.1726938924038235
5.0,1.2679760094220802,3.0,1.0,4.117918482804118,4.114649865414414,Feynman17,u,4.119461760940146
5.0,1.592668162727,3.0,1.0,4.020729867751783,4.0471654386720335,Feynman17,u,4.021225430721539
5.0,1.5405405984752663,3.0,1.0,4.031621032214227,4.023544608997605,Feynman17,u,4.030838062436768
5.0,1.2199428800164556,3.0,1.0,4.137608178617613,4.122444534296643,Feynman17,u,4.138852925784529
5.0,1.0647052596634987,3.0,1.0,4.209305355899079,4.203373226197495,Feynman17,u,4.206052777517353
5.0,1.7724099151963013,3.0,1.0,4.000406015805606,4.047171444265915,Feynman17,u,4.006062626783507
5.0,1.059557502426168,3.0,1.0,4.211885064796469,4.174382749327718,Feynman17,u,4.2086179313637135
5.0,1.2117240412779164,3.0,1.0,4.141099252803062,4.16712877546244,Feynman17,u,4.1422047902195684
5.0,1.574349038375875,3.0,1.0,4.024325587224333,4.019042495848365,Feynman17,u,4.024294258939243
5.0,1.2955622994750766,3.0,1.0,4.107172781062398,4.088546734448133,Feynman17,u,4.108531613952811
5.0,1.6055816450079954,3.0,1.0,4.018350669563867,4.0058132112309215,Feynman17,u,4.019258855870974
5.0,1.3805957034638587,3.0,1.0,4.076750398186989,4.066516744921817,Feynman17,u,4.0766507790657105
5.0,1.0077265236794828,3.0,1.0,4.238556944005238,4.237452131070163,Feynman17,u,4.237598333837241
5.0,1.5427294437989214,3.0,1.0,4.0311233845923775,4.050055831421762,Feynman17,u,4.030379466757984
5.0,1.6261648698892586,3.0,1.0,4.014830815069084,4.002258720000635,Feynman17,u,4.016450609830649
5.0,1.8850255674834007,3.0,1.0,4.004145647336906,4.033369605566377,Feynman17,u,4.004762769647355
5.0,1.6383967240890907,3.0,1.0,4.0129012579668455,4.047211346788898,Feynman17,u,4.014965441970519
5.0,1.6714558013792118,3.0,1.0,4.008311430269344,4.002534701114949,Feynman17,u,4.011595358409028
5.0,1.5348368205627927,3.0,1.0,4.03293400786155,4.018718887447986,Feynman17,u,4.032055873129989
5.0,1.9159423978901073,3.0,1.0,4.007874956021737,4.019879422801999,Feynman17,u,4.004714842415984
5.0,1.7115852530377937,3.0,1.0,4.004022151293992,3.993114861441153,Feynman17,u,4.008641605626661
5.0,1.0707016514480507,3.0,1.0,4.206316304685592,4.203010269066304,Feynman17,u,4.203117321963556
5.0,1.2525436980889286,3.0,1.0,4.124110351133765,4.151024957828338,Feynman17,u,4.1256505766486
5.0,1.3953157054999767,3.0,1.0,4.071914502209583,4.065675370166542,Feynman17,u,4.071536771306803
5.0,1.1383098755552101,3.0,1.0,4.173817686603521,4.189891826890723,Feynman17,u,4.172696604271964
5.0,1.459185995045722,3.0,1.0,4.0524854735004565,4.105318349796551,Feynman17,u,4.051266270408779
5.0,1.3300857335359761,3.0,1.0,4.094320523202561,4.10788485548702,Feynman17,u,4.095186363438945
5.0,1.0694467302097226,3.0,1.0,4.206940430327289,4.207305073138469,Feynman17,u,4.2037271941322985
5.0,1.0796663154316555,3.0,1.0,4.201879730932495,4.178552597829661,Feynman17,u,4.198824346717549
5.0,1.2096857814551019,3.0,1.0,4.141970473924189,4.130750388537032,Feynman17,u,4.143037458328036
5.0,1.0335540633569051,3.0,1.0,4.225108317380678,4.249641023542262,Feynman17,u,4.222338380577782
5.0,1.436967575744321,3.0,1.0,4.05895193064791,4.071204260666989,Feynman17,u,4.05793426827343
5.0,1.1935484805778573,3.0,1.0,4.148943953020809,4.145733950242393,Feynman17,u,4.149650623331647
5.0,1.9722414451855608,3.0,1.0,4.018100913903398,3.991035334740172,Feynman17,u,4.004664732649207
5.0,1.2397535024088007,3.0,1.0,4.129338847388968,4.133786869699707,Feynman17,u,4.130811462374384
5.0,1.332600075631082,3.0,1.0,4.093410848415842,4.036025539648529,Feynman17,u,4.094232777087753
5.0,1.3492791210176702,3.0,1.0,4.087468531160638,4.059108435996289,Feynman17,u,4.08798202751023
5.0,1.265386254861379,3.0,1.0,4.118948593045914,4.093866862324128,Feynman17,u,4.120497089211128
5.0,1.2451287233896324,3.0,1.0,4.12713089729055,4.083884607132999,Feynman17,u,4.128639360231649
5.0,1.4371045327706224,3.0,1.0,4.058911100948081,4.057920674703739,Feynman17,u,4.0578918474171495
5.0,1.5563111085719106,3.0,1.0,4.028113246333476,4.020185971850993,Feynman17,u,4.027642253528438
5.0,1.6141706827890676,3.0,1.0,4.016840764916189,3.980704563440835,Feynman17,u,4.018038968903838
5.0,1.1105550822602566,3.0,1.0,4.186889760473585,4.1529504800465284,Feynman17,u,4.184727968661331
5.0,1.8287000132410967,3.0,1.0,4.000455083561067,3.973797270548755,Feynman17,u,4.005065477397695
5.0,1.446471839534634,3.0,1.0,4.056146925646452,4.050073317356722,Feynman17,u,4.055028719000334
5.0,1.9315155195788076,3.0,1.0,4.010244708659384,3.9958473284010285,Feynman17,u,4.004699825744606
5.0,1.6426010852795119,3.0,1.0,4.012266459395745,4.029243032532048,Feynman17,u,4.014485572724203
5.0,1.9238588730376072,3.0,1.0,4.009037308636698,3.9799029410559568,Feynman17,u,4.004706892548587
5.0,1.617620559929734,3.0,1.0,4.0162508079889205,4.060130774817012,Feynman17,u,4.017568483881367
5.0,1.1968887199611469,3.0,1.0,4.147489504636756,4.140770748921694,Feynman17,u,4.148278614448321
5.0,1.2695675774439308,3.0,1.0,4.1172872178869016,4.07685869924209,Feynman17,u,4.118826184173012
5.0,1.2989158766351392,3.0,1.0,4.10589503064346,4.135059972488735,Feynman17,u,4.107217018014756
5.0,1.540267822147475,3.0,1.0,4.031683291609346,4.053209521744419,Feynman17,u,4.030895553010084
5.0,1.9013366847808493,3.0,1.0,4.005954990723343,4.024628520772744,Feynman17,u,4.004732905019196
5.0,1.6794514984295001,3.0,1.0,4.007342195528517,3.9780241973489594,Feynman17,u,4.010913039647501
5.0,1.6726185259810324,3.0,1.0,4.008167014907454,4.0272417960709115,Feynman17,u,4.011493062831745
5.0,1.3974445383797214,3.0,1.0,4.071225992265654,4.07649262615678,Feynman17,u,4.0708095601181356
5.0,1.623229521831632,3.0,1.0,4.015312004570983,4.0064008732325656,Feynman17,u,4.016827091900109
5.0,1.274518829858577,3.0,1.0,4.115332196797911,4.129540385662193,Feynman17,u,4.116852489189012
5.0,1.4993135720204167,3.0,1.0,4.041628182991618,4.095938780948336,Feynman17,u,4.04037785898518
5.0,1.255117472004418,3.0,1.0,4.123068779705682,4.10349933609833,Feynman17,u,4.124615332399013
5.0,1.5062039482123508,3.0,1.0,4.039873152270806,4.048869682443775,Feynman17,u,4.0386650337897265
5.0,1.4298640942472298,3.0,1.0,4.061085937484566,4.072521343458031,Feynman17,u,4.060156182797276
5.0,1.0532095269409236,3.0,1.0,4.215083597680297,4.172701522594762,Feynman17,u,4.211843632496371
5.0,1.7337524257100125,3.0,1.0,4.002287397586439,4.007311681645124,Feynman17,u,4.007469877443697
5.0,1.6454647036219674,3.0,1.0,4.011842502720959,3.9998670625938173,Feynman17,u,4.014167530171874
5.0,1.937680080160339,3.0,1.0,4.0112772237056,4.021853100595237,Feynman17,u,4.004694358727232
