x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,Predicted
5.0,1.0,14.151692221945012,1.0,4.010024053725083,4.017106127680169,Feynman17,c,4.009800312369544
5.0,1.0,7.105896266430371,1.0,4.040207057046285,4.0403438552477855,Feynman17,c,4.04413940723568
5.0,1.0,3.555775530935949,1.0,4.168231348960618,4.16725440902052,Feynman17,c,4.1473697911313
5.0,1.0,17.106214300318378,1.0,4.006852310519969,4.015697384708461,Feynman17,c,4.007994346030831
5.0,1.0,9.196685142664233,1.0,4.02385829861934,4.017796460891092,Feynman17,c,4.023501848110203
5.0,1.0,9.888620457625706,1.0,4.020611295552566,4.034651199074887,Feynman17,c,4.019682367728481
5.0,1.0,9.010556204797302,1.0,4.0248634534739,4.0529969506729895,Feynman17,c,4.024725537199434
5.0,1.0,13.678525233010324,1.0,4.010732393699546,3.9894004795464024,Feynman17,c,4.010293601437026
5.0,1.0,19.886287446038803,1.0,4.0050669564068935,4.009602622691827,Feynman17,c,4.007437269834668
5.0,1.0,11.92973418772539,1.0,4.014127474753422,4.015256305213192,Feynman17,c,4.013027491642271
5.0,1.0,18.589928773280647,1.0,4.0057998707500255,4.0276346025724505,Feynman17,c,4.007611220189819
5.0,1.0,16.862329560851286,1.0,4.007052486131621,4.015218573859193,Feynman17,c,4.008083066535364
5.0,1.0,7.158106281279336,1.0,4.039613959039619,4.039878440323311,Feynman17,c,4.0433937904885635
5.0,1.0,12.060415267655856,1.0,4.013821395821252,4.042833862020812,Feynman17,c,4.012757007610701
5.0,1.0,14.541348686143355,1.0,4.009492145294036,4.010670629772341,Feynman17,c,4.009448640180347
5.0,1.0,8.700229151117206,1.0,4.026686893164966,4.04377630041281,Feynman17,c,4.026981290082346
5.0,1.0,16.45444195360179,1.0,4.0074074505150445,4.002101038458813,Feynman17,c,4.008250963580276
5.0,1.0,7.190777251923349,1.0,4.039249504780643,4.020492329052686,Feynman17,c,4.042934690910148
5.0,1.0,11.89035113245479,1.0,4.01422171591264,4.0242193599541665,Feynman17,c,4.0131116874779496
5.0,1.0,16.10226929618824,1.0,4.007735961276326,4.010404359776616,Feynman17,c,4.008417288797544
5.0,1.0,3.282443862664948,1.0,4.199633651332071,4.2132458744049055,Feynman17,c,4.1616017130966005
5.0,1.0,12.128343267355081,1.0,4.013666216485863,4.025687451043911,Feynman17,c,4.012621624839862
5.0,1.0,13.730654393358048,1.0,4.01065073103284,3.98964829534707,Feynman17,c,4.010235314379539
5.0,1.0,12.65071286535543,1.0,4.012555704619438,4.015755418517606,Feynman17,c,4.011687937564582
5.0,1.0,11.177654114662566,1.0,4.016104427646649,4.010098938197944,Feynman17,c,4.014880146735682
5.0,1.0,13.308338572780583,1.0,4.011340342161409,4.037172422054645,Feynman17,c,4.0107388989096195
5.0,1.0,14.709895108374125,1.0,4.009275116075525,3.9925537253715304,Feynman17,c,4.009309974594548
5.0,1.0,16.032434353366007,1.0,4.007803699266369,4.005340020173764,Feynman17,c,4.008452790613734
5.0,1.0,14.687693492206469,1.0,4.009303275392531,4.007353977074349,Feynman17,c,4.009327804012449
5.0,1.0,9.508802645116884,1.0,4.022304841174137,4.036204450653341,Feynman17,c,4.021645814599701
5.0,1.0,9.193413883444231,1.0,4.023875432810092,4.007122888921877,Feynman17,c,4.023522569849987
5.0,1.0,18.255855810805027,1.0,4.006014565770367,3.9885048206541422,Feynman17,c,4.0076769886254295
5.0,1.0,18.968616522189194,1.0,4.005570127026106,4.018686556352839,Feynman17,c,4.007548335214621
5.0,1.0,11.362045183124938,1.0,4.0155829279543,3.995504500859631,Feynman17,c,4.014374304056743
5.0,1.0,4.938737615442971,1.0,4.084607691155571,4.075891943493516,Feynman17,c,4.091887887641671
5.0,1.0,6.578765004098672,1.0,4.047027079729116,4.042894484118404,Feynman17,c,4.052550082734696
5.0,1.0,15.355347442081296,1.0,4.008509319192867,4.026324575645803,Feynman17,c,4.00884462551974
5.0,1.0,7.221130072787434,1.0,4.038915419999901,4.047448279694413,Feynman17,c,4.042513258083816
5.0,1.0,16.824454877259004,1.0,4.0070843590417375,4.030299537329379,Feynman17,c,4.008097603898421
5.0,1.0,14.96379309473866,1.0,4.008961985871483,3.9778803834756693,Feynman17,c,4.009115056549013
5.0,1.0,16.99658016063358,1.0,4.006941226404358,3.9960832621854445,Feynman17,c,4.008033196601766
