epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name,Predicted
1.0,1.0,1.5302473867084654,1.0,1.0,3.0,0.15326109648225164,0.148636058684132,Feynman33,Ef,0.15589774854243313
1.0,1.0,1.4957314827997812,1.0,1.0,3.0,0.1464252267565107,0.12066660634759535,Feynman33,Ef,0.15256501456076327
1.0,1.0,1.8890671563767683,1.0,1.0,3.0,0.23356266933805728,0.20350110034264535,Feynman33,Ef,0.19054412146193822
1.0,1.0,1.4874167730995356,1.0,1.0,3.0,0.1448018079843479,0.13987385935556704,Feynman33,Ef,0.15176217551178048
1.0,1.0,1.6454062422186175,1.0,1.0,3.0,0.17719640902916467,0.17437136911621365,Feynman33,Ef,0.16701708172789428
1.0,1.0,1.1040539620221423,1.0,1.0,3.0,0.07977911907838284,0.11170784590794128,Feynman33,Ef,0.1147460154743063
1.0,1.0,1.4612774530922716,1.0,1.0,3.0,0.1397571391642562,0.11921596066852584,Feynman33,Ef,0.1492382549525153
1.0,1.0,1.7906712585633835,1.0,1.0,3.0,0.20986516700018226,0.2073678247522217,Feynman33,Ef,0.18104335998954624
1.0,1.0,1.3700696031133393,1.0,1.0,3.0,0.12285530016306966,0.10037172011471653,Feynman33,Ef,0.14043154668810182
1.0,1.0,1.7201497515742301,1.0,1.0,3.0,0.1936605448725903,0.2557362335347205,Feynman33,Ef,0.17423405165442046
1.0,1.0,1.3686634840864667,1.0,1.0,3.0,0.12260325380362372,0.11977934116587168,Feynman33,Ef,0.1402957767958753
1.0,1.0,1.1255412590522416,1.0,1.0,3.0,0.08291468869489205,0.07608456704562622,Feynman33,Ef,0.11682075298052733
1.0,1.0,1.6067863143822274,1.0,1.0,3.0,0.16897594478336722,0.1484275134512445,Feynman33,Ef,0.16328807759693797
1.0,1.0,1.9344110847061442,1.0,1.0,3.0,0.24490980900562695,0.2342816412927216,Feynman33,Ef,0.19492237159282477
1.0,1.0,1.128457465916557,1.0,1.0,3.0,0.08334489882182716,0.09190515191160299,Feynman33,Ef,0.1171023316155928
1.0,1.0,1.3208820208967798,1.0,1.0,3.0,0.11419226651305885,0.11047649078281871,Feynman33,Ef,0.135682167309076
1.0,1.0,1.2081097525552948,1.0,1.0,3.0,0.0955259610713972,0.1111722501711945,Feynman33,Ef,0.12479327513988152
1.0,1.0,1.866797719570707,1.0,1.0,3.0,0.22808837898339518,0.2396927725816239,Feynman33,Ef,0.1883938630337792
1.0,1.0,1.854551851850895,1.0,1.0,3.0,0.22510575389010168,0.24113049575723813,Feynman33,Ef,0.18721144515641547
1.0,1.0,1.670348796553466,1.0,1.0,3.0,0.18260933391550405,0.18894181128757342,Feynman33,Ef,0.1694254468867603
1.0,1.0,1.330468820388917,1.0,1.0,3.0,0.11585586868725421,0.10581817923118486,Feynman33,Ef,0.13660783483778377
1.0,1.0,1.6965499711124274,1.0,1.0,3.0,0.1883831035816771,0.16909130722460666,Feynman33,Ef,0.17195533999028786
1.0,1.0,1.390189459966777,1.0,1.0,3.0,0.12649012399081527,0.11917341571190505,Feynman33,Ef,0.14237424908324073
1.0,1.0,1.2014425516731473,1.0,1.0,3.0,0.09447451129284079,0.11874913110642348,Feynman33,Ef,0.12414951376263501
1.0,1.0,1.657031450057672,1.0,1.0,3.0,0.17970912843501594,0.15001511696527747,Feynman33,Ef,0.1681395708329588
1.0,1.0,1.486444077477916,1.0,1.0,3.0,0.14461248373656438,0.12478634723611559,Feynman33,Ef,0.15166825545258736
1.0,1.0,1.0445607133218209,1.0,1.0,3.0,0.07141279164154617,0.07215973826896216,Feynman33,Ef,0.10900155755188257
1.0,1.0,1.917777069842086,1.0,1.0,3.0,0.2407159559264961,0.21956016196509348,Feynman33,Ef,0.1933162496573164
1.0,1.0,1.1864044666927056,1.0,1.0,3.0,0.09212429588293343,0.07027376624166229,Feynman33,Ef,0.1226974893745083
1.0,1.0,1.1765116093050358,1.0,1.0,3.0,0.09059434080001538,0.11869377238440688,Feynman33,Ef,0.12174226999748464
1.0,1.0,1.1197744007547477,1.0,1.0,3.0,0.08206721676807928,0.11025614468335154,Feynman33,Ef,0.11626392551167454
1.0,1.0,1.3246190274041623,1.0,1.0,3.0,0.11483932036568142,0.1038860417058631,Feynman33,Ef,0.136042999469972
1.0,1.0,1.7115726235471247,1.0,1.0,3.0,0.191734072991827,0.184654370855033,Feynman33,Ef,0.17340587438658037
1.0,1.0,1.16827262514941,1.0,1.0,3.0,0.08932993875852512,0.06835360331504493,Feynman33,Ef,0.12094674278095918
1.0,1.0,1.7047341086326568,1.0,1.0,3.0,0.19020500326328743,0.1622031230505337,Feynman33,Ef,0.1727455714771676
1.0,1.0,1.9055316388137518,1.0,1.0,3.0,0.23765172086264744,0.28362024682561593,Feynman33,Ef,0.19213387393520648
1.0,1.0,1.6516754660496642,1.0,1.0,3.0,0.17854926673923807,0.1962610583934375,Feynman33,Ef,0.1676224158898184
1.0,1.0,1.1265349769366058,1.0,1.0,3.0,0.08306116076829381,0.09181822566104629,Feynman33,Ef,0.11691670286971415
1.0,1.0,1.3807914777610053,1.0,1.0,3.0,0.12478570332275242,0.14668226524538888,Feynman33,Ef,0.14146681307664058
1.0,1.0,1.8393728088339296,1.0,1.0,3.0,0.2214359651768797,0.22325860899970695,Feynman33,Ef,0.1857458102015149
1.0,1.0,1.580726529218063,1.0,1.0,3.0,0.1635392943473649,0.1454233572267992,Feynman33,Ef,0.1607718365924689
1.0,1.0,1.2648263348288744,1.0,1.0,3.0,0.1047057264212213,0.12468784272853695,Feynman33,Ef,0.13026962810229006
1.0,1.0,1.2798389357043003,1.0,1.0,3.0,0.10720604435864567,0.12450248500475376,Feynman33,Ef,0.13171919185337871
1.0,1.0,1.7195367238086492,1.0,1.0,3.0,0.19352253579939444,0.20078467744318973,Feynman33,Ef,0.17417485985283598
1.0,1.0,1.0387212940834538,1.0,1.0,3.0,0.07061658397561707,0.07929282357554387,Feynman33,Ef,0.10843772386207215
1.0,1.0,1.5103468329083842,1.0,1.0,3.0,0.14930075838890103,0.15334071079184136,Feynman33,Ef,0.15397622123263907
1.0,1.0,1.4626051655768513,1.0,1.0,3.0,0.14001122040871541,0.11337587550294989,Feynman33,Ef,0.1493664541875728
1.0,1.0,1.4073415759737136,1.0,1.0,3.0,0.12963064175250097,0.13271210039462825,Feynman33,Ef,0.1440303968973915
1.0,1.0,1.2669503644033686,1.0,1.0,3.0,0.10505768746208362,0.0963624516390375,Feynman33,Ef,0.13047471690067997
1.0,1.0,1.2827921829798976,1.0,1.0,3.0,0.1077013742568902,0.1369441571126865,Feynman33,Ef,0.13200434698674943
1.0,1.0,1.8159186243614918,1.0,1.0,3.0,0.21582482677999879,0.216867925131559,Feynman33,Ef,0.18348115672818244
1.0,1.0,1.1189331923857155,1.0,1.0,3.0,0.08194396033589725,0.06345892610892889,Feynman33,Ef,0.11618270140272356
1.0,1.0,1.5284230214510557,1.0,1.0,3.0,0.15289587769515678,0.14296546106401073,Feynman33,Ef,0.1557215942652431
1.0,1.0,1.4456051156756025,1.0,1.0,3.0,0.13677539830771793,0.1223322628066153,Feynman33,Ef,0.14772498932540346
1.0,1.0,1.0867784396484097,1.0,1.0,3.0,0.07730198805142499,0.08760777437077608,Feynman33,Ef,0.1130779520576616
1.0,1.0,1.4897564350431711,1.0,1.0,3.0,0.14525770405430488,0.16591649967292085,Feynman33,Ef,0.15198808501873529
1.0,1.0,1.87201869143665,1.0,1.0,3.0,0.2293659767047948,0.19924704521167758,Feynman33,Ef,0.1888979816982793
1.0,1.0,1.1875622237849202,1.0,1.0,3.0,0.09230418326704394,0.08332090765955964,Feynman33,Ef,0.12280927831131451
1.0,1.0,1.538736487995063,1.0,1.0,3.0,0.1549662557789332,0.15495514186546822,Feynman33,Ef,0.15671742623379514
1.0,1.0,1.15717468054822,1.0,1.0,3.0,0.08764082970082437,0.06829454263454697,Feynman33,Ef,0.11987516444103209
1.0,1.0,1.4077114182895838,1.0,1.0,3.0,0.12969878327144507,0.13095577354524124,Feynman33,Ef,0.14406610756677082
1.0,1.0,1.0448696410374823,1.0,1.0,3.0,0.07145503840159712,0.07234651920387612,Feynman33,Ef,0.10903138652061728
1.0,1.0,1.9643609461353362,1.0,1.0,3.0,0.2525522359256401,0.2548045933889627,Feynman33,Ef,0.19781422482183708
1.0,1.0,1.7756167234449047,1.0,1.0,3.0,0.20635124275541128,0.2049252428524476,Feynman33,Ef,0.1795897470945029
1.0,1.0,1.8564689623256787,1.0,1.0,3.0,0.22557139269470425,0.22081743640908558,Feynman33,Ef,0.1873965545948127
